Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency %,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,Brownlow Votes
Tom Scully,12.0,20.0,32.0,8.0,0.0,0.0,2.0,0.0,2.0,6.0,7.0,0.0,1.0,1.0,0.0,11.0,22.0,29.0,90.6,0.0,0.0,0.0,1.0,0.0,7.0,12.0,301.0,0.0,1.0,2.0,97.0,1,1
Joshua Kelly,17.0,13.0,30.0,3.0,0.0,2.0,10.0,0.0,0.0,3.0,4.0,5.0,0.0,2.0,1.0,9.0,22.0,20.0,66.7,0.0,1.0,1.0,0.0,1.0,3.0,6.0,277.0,6.0,4.0,1.0,86.0,1,0
Dylan Shiel,14.0,14.0,28.0,3.0,1.0,0.0,8.0,0.0,0.0,3.0,5.0,3.0,1.0,1.0,2.0,8.0,21.0,22.0,78.6,0.0,1.0,0.0,3.0,3.0,2.0,5.0,424.0,5.0,1.0,2.0,73.0,1,0
Nick Haynes,19.0,8.0,27.0,9.0,0.0,0.0,2.0,0.0,0.0,4.0,1.0,3.0,9.0,0.0,2.0,7.0,20.0,22.0,81.5,1.0,0.0,5.0,1.0,0.0,1.0,4.0,390.0,3.0,7.0,0.0,82.0,1,0
Zachary Williams,15.0,10.0,25.0,4.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,1.0,3.0,0.0,0.0,5.0,19.0,19.0,76.0,0.0,0.0,1.0,2.0,1.0,1.0,4.0,550.0,5.0,5.0,1.0,79.0,1,0
Jacob Hopper,6.0,17.0,23.0,2.0,1.0,0.0,5.0,0.0,0.0,5.0,3.0,2.0,0.0,0.0,2.0,13.0,10.0,18.0,78.3,1.0,0.0,0.0,0.0,2.0,1.0,7.0,187.0,3.0,4.0,0.0,75.0,1,0
Adam Tomlinson,17.0,5.0,22.0,7.0,0.0,0.0,1.0,0.0,1.0,5.0,2.0,3.0,4.0,0.0,2.0,5.0,16.0,18.0,81.8,0.0,0.0,4.0,1.0,0.0,2.0,9.0,720.0,3.0,3.0,0.0,95.0,1,0
Devon Smith,10.0,11.0,21.0,4.0,0.0,2.0,1.0,0.0,1.0,4.0,3.0,4.0,1.0,0.0,1.0,9.0,11.0,11.0,52.4,0.0,1.0,0.0,1.0,2.0,1.0,3.0,210.0,7.0,2.0,0.0,77.0,1,0
Jeremy Cameron,11.0,10.0,21.0,8.0,1.0,2.0,0.0,0.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,7.0,12.0,17.0,81.0,1.0,2.0,2.0,0.0,0.0,0.0,11.0,263.0,2.0,3.0,0.0,88.0,1,0
Heath Shaw,15.0,5.0,20.0,5.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0,3.0,0.0,0.0,5.0,13.0,16.0,80.0,0.0,1.0,5.0,0.0,0.0,1.0,6.0,456.0,3.0,5.0,0.0,79.0,1,0
Phil Davis,12.0,6.0,18.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,1.0,1.0,2.0,3.0,1.0,7.0,10.0,15.0,83.3,0.0,0.0,5.0,0.0,0.0,1.0,7.0,251.0,5.0,8.0,0.0,93.0,1,0
Nathan Wilson,14.0,4.0,18.0,2.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,3.0,6.0,0.0,0.0,2.0,12.0,14.0,77.8,0.0,0.0,4.0,0.0,0.0,0.0,6.0,622.0,3.0,2.0,0.0,74.0,1,0
Tim Taranto,7.0,11.0,18.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,3.0,2.0,0.0,1.0,0.0,9.0,8.0,12.0,66.7,0.0,0.0,2.0,0.0,2.0,1.0,5.0,76.0,2.0,4.0,0.0,67.0,1,0
Rory Lobb,9.0,8.0,17.0,6.0,1.0,2.0,4.0,8.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,12.0,6.0,12.0,70.6,3.0,2.0,3.0,0.0,1.0,1.0,4.0,331.0,1.0,3.0,0.0,80.0,1,0
Toby Greene,10.0,6.0,16.0,5.0,4.0,2.0,4.0,0.0,1.0,1.0,0.0,5.0,0.0,1.0,3.0,7.0,9.0,10.0,62.5,2.0,3.0,1.0,0.0,0.0,0.0,7.0,247.0,6.0,1.0,1.0,87.0,1,3
Matthew Kennedy,8.0,8.0,16.0,1.0,0.0,1.0,8.0,0.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,7.0,10.0,10.0,62.5,0.0,0.0,0.0,0.0,1.0,2.0,4.0,305.0,5.0,1.0,1.0,60.0,1,0
Callan Ward,7.0,8.0,15.0,0.0,0.0,0.0,5.0,0.0,1.0,2.0,3.0,2.0,1.0,0.0,0.0,7.0,8.0,10.0,66.7,0.0,0.0,1.0,1.0,1.0,2.0,6.0,153.0,1.0,1.0,0.0,83.0,1,0
Jonathon Patton,9.0,6.0,15.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,10.0,5.0,13.0,86.7,2.0,3.0,1.0,0.0,0.0,0.0,8.0,81.0,2.0,1.0,0.0,84.0,1,2
Adam Kennedy,6.0,8.0,14.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,2.0,12.0,13.0,92.9,0.0,0.0,2.0,0.0,0.0,2.0,8.0,76.0,0.0,0.0,0.0,84.0,1,0
Shane Mumford,2.0,11.0,13.0,2.0,0.0,0.0,6.0,46.0,0.0,3.0,5.0,1.0,0.0,3.0,1.0,11.0,5.0,9.0,69.2,0.0,0.0,4.0,0.0,3.0,2.0,6.0,77.0,1.0,1.0,0.0,87.0,1,0
Samuel Reid,9.0,4.0,13.0,2.0,2.0,1.0,5.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,7.0,6.0,8.0,61.5,0.0,0.0,0.0,0.0,0.0,2.0,7.0,243.0,4.0,2.0,2.0,84.0,1,0
Aidan Corr,4.0,4.0,8.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,5.0,8.0,100.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,86.0,1.0,3.0,0.0,86.0,1,0
