Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency %,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,Brownlow Votes
Cameron Guthrie,20.0,23.0,43.0,11.0,0.0,1.0,3.0,0.0,0.0,6.0,10.0,2.0,2.0,1.0,0.0,15.0,27.0,35.0,81.4,1.0,0.0,3.0,0.0,3.0,7.0,7.0,161.0,3.0,1.0,0.0,77.0,1,3
Mitchell Duncan,21.0,16.0,37.0,10.0,0.0,0.0,1.0,0.0,0.0,5.0,2.0,4.0,4.0,1.0,0.0,8.0,28.0,25.0,67.6,0.0,0.0,0.0,0.0,1.0,1.0,6.0,566.0,5.0,2.0,0.0,81.0,1,0
Mark O'Connor,12.0,14.0,26.0,7.0,0.0,0.0,8.0,0.0,0.0,5.0,8.0,6.0,2.0,2.0,3.0,11.0,16.0,21.0,80.8,0.0,0.0,4.0,0.0,2.0,6.0,2.0,253.0,4.0,5.0,4.0,86.0,1,1
Thomas Stewart,21.0,4.0,25.0,12.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,1.0,0.0,0.0,2.0,22.0,21.0,84.0,0.0,0.0,2.0,1.0,0.0,0.0,4.0,514.0,2.0,4.0,0.0,82.0,1,0
Joel Selwood,11.0,10.0,21.0,3.0,0.0,0.0,7.0,0.0,3.0,5.0,3.0,3.0,1.0,3.0,2.0,8.0,14.0,16.0,76.2,0.0,0.0,1.0,0.0,1.0,2.0,6.0,174.0,1.0,1.0,1.0,80.0,1,0
Gryan Miers,12.0,6.0,18.0,7.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,6.0,14.0,12.0,66.7,0.0,1.0,0.0,0.0,0.0,1.0,5.0,322.0,2.0,2.0,0.0,88.0,1,0
Zach Tuohy,10.0,7.0,17.0,5.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,4.0,0.0,1.0,3.0,11.0,13.0,76.5,0.0,0.0,2.0,0.0,0.0,0.0,3.0,252.0,3.0,4.0,0.0,90.0,1,0
Brandan Parfitt,11.0,6.0,17.0,4.0,1.0,0.0,4.0,0.0,0.0,3.0,2.0,4.0,2.0,0.0,2.0,5.0,11.0,11.0,64.7,0.0,0.0,1.0,2.0,0.0,2.0,3.0,251.0,3.0,2.0,0.0,80.0,1,0
Tom Atkins,11.0,6.0,17.0,2.0,0.0,0.0,4.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,8.0,10.0,13.0,76.5,1.0,0.0,2.0,0.0,1.0,1.0,2.0,234.0,3.0,3.0,0.0,90.0,1,0
Max Holmes,10.0,6.0,16.0,4.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,1.0,5.0,12.0,10.0,62.5,0.0,0.0,3.0,0.0,0.0,0.0,4.0,272.0,3.0,3.0,0.0,72.0,1,0
