Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency %,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,Brownlow Votes
Matthew Priddis,11.0,18.0,29.0,2.0,0.0,0.0,12.0,0.0,0.0,2.0,8.0,5.0,2.0,0.0,3.0,16.0,14.0,21.0,72.4,0.0,0.0,0.0,0.0,1.0,7.0,7.0,454.0,4.0,1.0,2.0,85.0,0,0
Luke Shuey,9.0,13.0,22.0,1.0,0.0,0.0,5.0,0.0,1.0,2.0,5.0,2.0,2.0,2.0,1.0,14.0,10.0,15.0,68.2,0.0,0.0,1.0,3.0,2.0,3.0,2.0,397.0,5.0,4.0,2.0,83.0,0,0
Andrew Gaff,13.0,9.0,22.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,0.0,1.0,7.0,16.0,9.0,40.9,0.0,1.0,0.0,0.0,2.0,0.0,3.0,419.0,6.0,2.0,0.0,84.0,0,0
Chris Masten,9.0,12.0,21.0,1.0,0.0,0.0,3.0,0.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,9.0,12.0,13.0,61.9,0.0,0.0,0.0,0.0,0.0,1.0,3.0,387.0,4.0,3.0,1.0,89.0,0,0
Josh Hill,13.0,6.0,19.0,4.0,1.0,0.0,3.0,0.0,0.0,2.0,2.0,2.0,4.0,1.0,0.0,7.0,14.0,16.0,84.2,0.0,1.0,2.0,1.0,1.0,1.0,4.0,565.0,3.0,4.0,0.0,85.0,0,0
Mark Hutchings,9.0,10.0,19.0,1.0,1.0,0.0,6.0,0.0,1.0,0.0,5.0,1.0,3.0,0.0,1.0,10.0,9.0,14.0,73.7,0.0,0.0,1.0,0.0,4.0,1.0,6.0,156.0,2.0,1.0,0.0,78.0,0,0
Bradley Sheppard,8.0,10.0,18.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,6.0,12.0,10.0,55.6,1.0,0.0,7.0,0.0,0.0,0.0,1.0,262.0,5.0,3.0,0.0,91.0,0,0
Elliot Yeo,11.0,7.0,18.0,2.0,2.0,1.0,6.0,0.0,0.0,4.0,0.0,3.0,1.0,0.0,2.0,11.0,6.0,10.0,55.6,1.0,0.0,3.0,3.0,0.0,0.0,6.0,337.0,4.0,2.0,1.0,79.0,0,0
Shannon Hurn,12.0,4.0,16.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,6.0,0.0,1.0,5.0,9.0,11.0,68.8,3.0,0.0,2.0,0.0,0.0,0.0,2.0,329.0,5.0,7.0,0.0,85.0,0,0
Jeremy McGovern,11.0,5.0,16.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,11.0,5.0,15.0,93.8,4.0,0.0,9.0,0.0,0.0,0.0,2.0,268.0,4.0,12.0,0.0,91.0,0,0
