Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency %,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,Brownlow Votes
Luke McDonald,25.0,10.0,35.0,8.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,6.0,10.0,0.0,3.0,5.0,26.0,27.0,77.1,1.0,0.0,2.0,0.0,0.0,0.0,8.0,505.0,6.0,6.0,0.0,94.0,1,2
Jed Anderson,17.0,11.0,28.0,4.0,1.0,0.0,8.0,0.0,1.0,3.0,8.0,3.0,0.0,3.0,1.0,13.0,13.0,18.0,64.3,0.0,0.0,1.0,0.0,2.0,6.0,9.0,406.0,3.0,1.0,2.0,75.0,1,3
Trent Dumont,11.0,13.0,24.0,4.0,0.0,0.0,6.0,0.0,1.0,7.0,7.0,1.0,0.0,2.0,1.0,11.0,14.0,20.0,83.3,0.0,0.0,3.0,0.0,5.0,2.0,9.0,272.0,1.0,0.0,1.0,78.0,1,0
Shaun Atley,7.0,13.0,20.0,8.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,6.0,0.0,0.0,5.0,16.0,18.0,90.0,0.0,0.0,2.0,2.0,0.0,0.0,4.0,322.0,0.0,6.0,0.0,93.0,1,0
Aaron Hall,15.0,5.0,20.0,9.0,2.0,0.0,4.0,0.0,3.0,4.0,2.0,1.0,1.0,2.0,0.0,9.0,12.0,14.0,70.0,2.0,2.0,0.0,0.0,2.0,0.0,6.0,323.0,1.0,4.0,3.0,80.0,1,1
Todd Goldstein,5.0,14.0,19.0,0.0,0.0,2.0,4.0,19.0,3.0,5.0,8.0,1.0,0.0,2.0,0.0,12.0,7.0,14.0,73.7,0.0,0.0,4.0,0.0,6.0,2.0,8.0,226.0,3.0,1.0,0.0,80.0,1,0
Shaun Higgins,11.0,7.0,18.0,5.0,2.0,0.0,4.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,1.0,4.0,15.0,16.0,88.9,1.0,1.0,0.0,0.0,0.0,0.0,4.0,354.0,4.0,1.0,0.0,84.0,1,0
Jamie MacMillan,6.0,11.0,17.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,5.0,2.0,1.0,2.0,6.0,11.0,12.0,70.6,1.0,1.0,2.0,0.0,0.0,2.0,5.0,101.0,4.0,1.0,1.0,85.0,1,0
Joshua Walker,12.0,5.0,17.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,3.0,13.0,15.0,88.2,2.0,0.0,2.0,0.0,0.0,0.0,1.0,100.0,1.0,7.0,0.0,88.0,1,0
Jy Simpkin,10.0,7.0,17.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,6.0,0.0,0.0,1.0,8.0,9.0,7.0,41.2,1.0,0.0,2.0,0.0,0.0,3.0,2.0,181.0,8.0,1.0,0.0,79.0,1,0
Luke D-Uniacke,11.0,6.0,17.0,5.0,2.0,0.0,3.0,0.0,0.0,2.0,3.0,6.0,3.0,0.0,2.0,5.0,11.0,13.0,76.5,0.0,0.0,2.0,1.0,1.0,2.0,7.0,217.0,4.0,3.0,0.0,74.0,1,0
Kyron Hayden,7.0,10.0,17.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,1.0,1.0,3.0,14.0,14.0,82.4,0.0,0.0,0.0,1.0,0.0,0.0,3.0,242.0,2.0,4.0,0.0,77.0,1,0
Jasper Pittard,11.0,4.0,15.0,4.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,5.0,11.0,7.0,46.7,0.0,0.0,0.0,0.0,0.0,0.0,5.0,222.0,4.0,1.0,1.0,88.0,1,0
Ben McKay,9.0,6.0,15.0,8.0,0.0,0.0,7.0,2.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,14.0,11.0,73.3,0.0,0.0,1.0,0.0,0.0,1.0,4.0,195.0,1.0,1.0,0.0,92.0,1,0
Bailey Scott,6.0,8.0,14.0,3.0,0.0,0.0,3.0,0.0,2.0,3.0,0.0,2.0,1.0,0.0,1.0,5.0,10.0,11.0,78.6,0.0,0.0,2.0,2.0,0.0,0.0,5.0,80.0,2.0,1.0,2.0,87.0,1,0
Robbie Tarrant,6.0,7.0,13.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,10.0,12.0,92.3,0.0,0.0,3.0,0.0,0.0,0.0,2.0,113.0,1.0,5.0,0.0,73.0,1,0
Aiden Bonar,4.0,8.0,12.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,5.0,7.0,11.0,91.7,0.0,0.0,1.0,0.0,0.0,0.0,3.0,78.0,0.0,4.0,0.0,84.0,1,0
Jack Mahony,7.0,3.0,10.0,3.0,2.0,0.0,7.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,4.0,8.0,7.0,70.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,229.0,4.0,2.0,1.0,79.0,1,0
Cameron Zurhaar,8.0,2.0,10.0,5.0,3.0,1.0,2.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,7.0,4.0,5.0,50.0,2.0,2.0,0.0,1.0,0.0,1.0,5.0,337.0,1.0,1.0,0.0,85.0,1,0
Majak Daw,6.0,2.0,8.0,4.0,1.0,0.0,4.0,8.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,4.0,4.0,7.0,87.5,2.0,1.0,4.0,0.0,0.0,0.0,2.0,131.0,2.0,3.0,0.0,70.0,1,0
Nick Larkey,5.0,1.0,6.0,4.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,1.0,2.0,4.0,2.0,5.0,83.3,2.0,1.0,2.0,0.0,0.0,0.0,4.0,133.0,2.0,0.0,1.0,68.0,1,0
