Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency %,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,Brownlow Votes
Jackson Macrae,16.0,13.0,29.0,8.0,0.0,0.0,6.0,0.0,1.0,4.0,4.0,4.0,1.0,0.0,1.0,8.0,21.0,21.0,72.4,0.0,0.0,0.0,0.0,2.0,2.0,6.0,428.0,5.0,1.0,1.0,81.0,0,0
Bailey Dale,21.0,4.0,25.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,7.0,0.0,2.0,3.0,15.0,21.0,84.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,517.0,5.0,4.0,0.0,85.0,0,0
Bailey Smith,14.0,11.0,25.0,3.0,0.0,0.0,4.0,0.0,0.0,7.0,2.0,6.0,1.0,2.0,2.0,9.0,16.0,18.0,72.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,488.0,8.0,3.0,0.0,82.0,0,0
Caleb Daniel,19.0,5.0,24.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,6.0,12.0,19.0,79.2,0.0,0.0,1.0,4.0,0.0,0.0,4.0,562.0,1.0,7.0,0.0,77.0,0,0
Lachlan Hunter,17.0,5.0,22.0,10.0,1.0,2.0,3.0,0.0,2.0,4.0,1.0,4.0,1.0,0.0,1.0,2.0,21.0,12.0,54.5,0.0,2.0,5.0,0.0,0.0,1.0,6.0,401.0,5.0,1.0,1.0,85.0,0,0
Adam Treloar,10.0,10.0,20.0,5.0,1.0,0.0,1.0,0.0,0.0,3.0,3.0,3.0,1.0,0.0,0.0,12.0,10.0,14.0,70.0,1.0,1.0,3.0,0.0,2.0,1.0,3.0,227.0,3.0,4.0,0.0,72.0,0,0
Thomas Liberatore,7.0,10.0,17.0,1.0,0.0,0.0,5.0,0.0,0.0,2.0,5.0,3.0,0.0,3.0,1.0,11.0,6.0,13.0,76.5,0.0,0.0,3.0,0.0,2.0,3.0,2.0,160.0,2.0,2.0,2.0,80.0,0,0
Josh Dunkley,7.0,10.0,17.0,3.0,1.0,0.0,4.0,0.0,0.0,1.0,4.0,2.0,2.0,0.0,1.0,7.0,10.0,11.0,64.7,0.0,0.0,2.0,1.0,1.0,3.0,3.0,107.0,2.0,3.0,1.0,68.0,0,0
Taylor Duryea,12.0,3.0,15.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,3.0,2.0,3.0,1.0,7.0,9.0,9.0,60.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,279.0,6.0,3.0,0.0,75.0,0,0
Marcus Bontempelli,11.0,4.0,15.0,3.0,1.0,0.0,5.0,4.0,1.0,4.0,4.0,5.0,2.0,1.0,1.0,7.0,9.0,9.0,60.0,0.0,0.0,3.0,0.0,1.0,3.0,4.0,305.0,3.0,1.0,1.0,82.0,0,0
Lewis Young,4.0,10.0,14.0,4.0,0.0,0.0,2.0,13.0,0.0,4.0,2.0,3.0,2.0,1.0,2.0,9.0,5.0,10.0,71.4,2.0,0.0,1.0,0.0,1.0,1.0,4.0,114.0,1.0,4.0,0.0,77.0,0,0
Laitham Vandermeer,8.0,6.0,14.0,6.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,4.0,10.0,8.0,57.1,0.0,0.0,1.0,0.0,0.0,0.0,3.0,284.0,3.0,0.0,0.0,79.0,0,0
Easton Wood,6.0,7.0,13.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,2.0,0.0,4.0,8.0,5.0,7.0,53.8,1.0,0.0,1.0,0.0,0.0,0.0,2.0,90.0,2.0,9.0,0.0,84.0,0,0
Roarke Smith,7.0,6.0,13.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,5.0,8.0,11.0,84.6,2.0,0.0,2.0,0.0,0.0,1.0,4.0,113.0,1.0,3.0,0.0,81.0,0,0
Bailey Williams,8.0,5.0,13.0,5.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,5.0,0.0,1.0,5.0,9.0,10.0,76.9,0.0,0.0,4.0,0.0,0.0,1.0,2.0,252.0,4.0,5.0,0.0,80.0,0,0
Mitchell Hannan,6.0,5.0,11.0,5.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,5.0,6.0,9.0,81.8,1.0,0.0,0.0,1.0,0.0,0.0,3.0,167.0,2.0,2.0,3.0,76.0,0,0
Cody Weightman,6.0,4.0,10.0,2.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,7.0,3.0,8.0,80.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,130.0,4.0,0.0,0.0,83.0,0,0
