Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency %,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,HomeAway,Brownlow Votes
Noah Anderson,21.0,14.0,35.0,9.0,0.0,1.0,0.0,0.0,0.0,4.0,7.0,4.0,2.0,1.0,0.0,13.0,21.0,28.0,80.0,0.0,0.0,3.0,3.0,2.0,5.0,10.0,366.0,6.0,7.0,0.0,87.0,1,Home,3
Brandon Ellis,22.0,11.0,33.0,8.0,0.0,1.0,3.0,0.0,0.0,5.0,0.0,6.0,1.0,0.0,1.0,4.0,29.0,22.0,66.7,0.0,0.0,0.0,2.0,0.0,0.0,5.0,572.0,5.0,4.0,1.0,85.0,1,Home,2
Touk Miller,22.0,9.0,31.0,5.0,0.0,1.0,8.0,0.0,1.0,6.0,3.0,2.0,3.0,1.0,1.0,8.0,24.0,20.0,64.5,0.0,0.0,4.0,0.0,1.0,2.0,8.0,507.0,6.0,3.0,2.0,84.0,1,Home,1
Jack Bowes,22.0,9.0,31.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,5.0,6.0,1.0,2.0,11.0,16.0,25.0,80.6,0.0,0.0,5.0,1.0,1.0,1.0,3.0,402.0,6.0,7.0,0.0,89.0,1,Home,0
Lachlan Weller,19.0,6.0,25.0,6.0,1.0,0.0,4.0,0.0,0.0,6.0,2.0,4.0,4.0,1.0,1.0,6.0,19.0,13.0,52.0,0.0,1.0,0.0,1.0,0.0,2.0,4.0,617.0,7.0,3.0,1.0,73.0,1,Home,0
Darcy Macpherson,14.0,10.0,24.0,5.0,0.0,2.0,6.0,0.0,1.0,5.0,2.0,1.0,0.0,2.0,1.0,9.0,12.0,14.0,58.3,0.0,1.0,3.0,0.0,1.0,1.0,9.0,276.0,5.0,3.0,2.0,82.0,1,Home,0
David Swallow,9.0,13.0,22.0,4.0,1.0,0.0,7.0,0.0,1.0,4.0,2.0,4.0,1.0,0.0,2.0,9.0,14.0,13.0,59.1,0.0,0.0,1.0,0.0,0.0,2.0,9.0,183.0,4.0,6.0,4.0,70.0,1,Home,0
Jack Lukosius,16.0,5.0,21.0,8.0,1.0,0.0,1.0,0.0,1.0,5.0,0.0,4.0,1.0,1.0,2.0,5.0,18.0,17.0,81.0,1.0,1.0,1.0,0.0,0.0,0.0,12.0,406.0,5.0,4.0,0.0,83.0,1,Home,0
Hugh Greenwood,13.0,7.0,20.0,0.0,0.0,1.0,9.0,2.0,0.0,2.0,6.0,6.0,3.0,0.0,1.0,13.0,5.0,11.0,55.0,0.0,0.0,2.0,0.0,3.0,3.0,3.0,284.0,5.0,5.0,3.0,74.0,1,Home,0
Oleg Markov,13.0,7.0,20.0,7.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,9.0,12.0,15.0,75.0,0.0,0.0,1.0,3.0,0.0,1.0,5.0,391.0,1.0,4.0,0.0,71.0,1,Home,0
Jarrod Witts,10.0,9.0,19.0,3.0,0.0,0.0,4.0,33.0,0.0,5.0,6.0,3.0,1.0,4.0,0.0,10.0,7.0,14.0,73.7,1.0,0.0,1.0,0.0,2.0,4.0,6.0,198.0,1.0,2.0,0.0,75.0,1,Home,0
Ben Ainsworth,14.0,4.0,18.0,4.0,1.0,2.0,0.0,0.0,1.0,2.0,1.0,4.0,1.0,0.0,1.0,5.0,11.0,8.0,44.4,0.0,3.0,0.0,0.0,1.0,0.0,7.0,278.0,4.0,1.0,0.0,71.0,1,Home,0
Will Brodie,7.0,11.0,18.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,4.0,5.0,1.0,0.0,1.0,8.0,10.0,12.0,66.7,0.0,0.0,2.0,0.0,1.0,3.0,4.0,148.0,3.0,1.0,0.0,76.0,1,Home,0
Charlie Ballard,12.0,4.0,16.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,1.0,6.0,10.0,13.0,81.2,1.0,0.0,4.0,0.0,0.0,0.0,6.0,207.0,1.0,8.0,0.0,97.0,1,Home,0
