Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency %,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,HomeAway,Brownlow Votes
Chad Wingard,14.0,18.0,32.0,2.0,0.0,0.0,5.0,0.0,0.0,9.0,5.0,1.0,1.0,2.0,0.0,13.0,19.0,23.0,71.9,0.0,0.0,0.0,3.0,2.0,3.0,4.0,512.0,7.0,3.0,0.0,85.0,1,Home,3
Tom Rockliff,17.0,13.0,30.0,8.0,0.0,0.0,3.0,0.0,1.0,7.0,4.0,2.0,4.0,1.0,0.0,15.0,15.0,20.0,66.7,0.0,0.0,0.0,1.0,0.0,4.0,7.0,514.0,5.0,4.0,0.0,70.0,1,Home,0
Steven Motlop,17.0,11.0,28.0,7.0,0.0,0.0,6.0,0.0,2.0,7.0,3.0,4.0,7.0,0.0,2.0,8.0,21.0,19.0,67.9,0.0,1.0,2.0,7.0,0.0,3.0,7.0,607.0,5.0,3.0,1.0,86.0,1,Home,2
Jared Polec,18.0,8.0,26.0,8.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,7.0,20.0,16.0,61.5,1.0,1.0,0.0,0.0,0.0,0.0,4.0,454.0,6.0,4.0,0.0,88.0,1,Home,0
Darcy B-Jones,17.0,9.0,26.0,6.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,1.0,3.0,1.0,10.0,18.0,20.0,76.9,0.0,0.0,5.0,0.0,0.0,0.0,5.0,236.0,3.0,10.0,0.0,85.0,1,Home,0
Sam P-Pepper,11.0,13.0,24.0,2.0,0.0,1.0,7.0,0.0,2.0,6.0,5.0,7.0,1.0,3.0,1.0,11.0,14.0,16.0,66.7,0.0,0.0,1.0,0.0,3.0,2.0,4.0,329.0,4.0,2.0,3.0,82.0,1,Home,0
Dan Houston,16.0,6.0,22.0,8.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,4.0,5.0,0.0,1.0,5.0,15.0,15.0,68.2,1.0,0.0,5.0,1.0,0.0,0.0,0.0,388.0,7.0,5.0,0.0,85.0,1,Home,0
Robbie Gray,8.0,13.0,21.0,5.0,1.0,4.0,3.0,0.0,1.0,1.0,3.0,3.0,0.0,2.0,2.0,10.0,14.0,14.0,66.7,3.0,4.0,1.0,0.0,2.0,1.0,8.0,144.0,5.0,1.0,2.0,96.0,1,Home,0
Brad Ebert,15.0,5.0,20.0,11.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,2.0,1.0,0.0,0.0,3.0,17.0,16.0,80.0,0.0,0.0,4.0,0.0,0.0,0.0,7.0,287.0,4.0,7.0,0.0,74.0,1,Home,0
Tom Clurey,13.0,7.0,20.0,6.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,3.0,5.0,0.0,2.0,9.0,11.0,16.0,80.0,1.0,0.0,4.0,0.0,0.0,0.0,3.0,300.0,4.0,11.0,0.0,96.0,1,Home,0
Justin Westhoff,11.0,8.0,19.0,7.0,2.0,2.0,5.0,7.0,0.0,1.0,1.0,3.0,3.0,3.0,1.0,9.0,10.0,10.0,52.6,2.0,3.0,1.0,0.0,0.0,1.0,9.0,301.0,5.0,9.0,2.0,91.0,1,Home,0
Travis Boak,11.0,7.0,18.0,5.0,2.0,1.0,4.0,0.0,0.0,2.0,1.0,4.0,2.0,1.0,2.0,6.0,12.0,12.0,66.7,0.0,1.0,1.0,0.0,0.0,1.0,6.0,178.0,4.0,5.0,2.0,81.0,1,Home,0
Oliver Wines,5.0,13.0,18.0,3.0,0.0,1.0,4.0,0.0,0.0,2.0,4.0,2.0,0.0,2.0,0.0,8.0,11.0,14.0,77.8,0.0,1.0,1.0,0.0,2.0,2.0,2.0,152.0,2.0,0.0,1.0,78.0,1,Home,0
Jack Watts,9.0,8.0,17.0,8.0,2.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,5.0,12.0,14.0,82.4,2.0,2.0,0.0,0.0,0.0,0.0,8.0,224.0,2.0,1.0,2.0,87.0,1,Home,0
Jack Trengove,10.0,6.0,16.0,8.0,0.0,0.0,4.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,4.0,13.0,15.0,93.8,0.0,0.0,3.0,0.0,0.0,1.0,4.0,151.0,0.0,3.0,0.0,82.0,1,Home,0
Charlie Dixon,10.0,6.0,16.0,6.0,4.0,1.0,3.0,3.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,10.0,8.0,12.0,75.0,2.0,5.0,3.0,1.0,0.0,0.0,10.0,260.0,3.0,1.0,3.0,95.0,1,Home,0
Riley Bonner,10.0,6.0,16.0,4.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,3.0,3.0,1.0,3.0,2.0,15.0,15.0,93.8,0.0,0.0,1.0,0.0,0.0,0.0,4.0,333.0,1.0,1.0,0.0,77.0,1,Home,0
Lindsay Thomas,8.0,4.0,12.0,0.0,0.0,1.0,7.0,0.0,1.0,4.0,1.0,0.0,0.0,2.0,0.0,5.0,7.0,7.0,58.3,0.0,0.0,0.0,0.0,1.0,0.0,3.0,205.0,0.0,0.0,5.0,70.0,1,Home,0
Thomas Jonas,7.0,5.0,12.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,4.0,7.0,9.0,75.0,1.0,0.0,4.0,0.0,0.0,0.0,2.0,93.0,2.0,9.0,0.0,49.0,1,Home,0
