Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency %,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,Brownlow Votes
Ricky Henderson,21.0,12.0,33.0,10.0,2.0,1.0,2.0,0.0,1.0,5.0,2.0,1.0,2.0,3.0,0.0,9.0,24.0,26.0,78.8,1.0,1.0,0.0,2.0,0.0,2.0,10.0,575.0,5.0,4.0,0.0,82.0,0,2
Jaeger O'Meara,13.0,13.0,26.0,2.0,1.0,1.0,5.0,0.0,0.0,3.0,8.0,7.0,1.0,1.0,2.0,12.0,11.0,19.0,73.1,0.0,0.0,0.0,0.0,2.0,6.0,7.0,241.0,5.0,3.0,0.0,85.0,0,0
James Sicily,20.0,5.0,25.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,8.0,2.0,0.0,9.0,15.0,21.0,84.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,502.0,1.0,11.0,0.0,92.0,0,0
James Worpel,15.0,9.0,24.0,6.0,1.0,0.0,4.0,0.0,0.0,5.0,8.0,4.0,2.0,1.0,1.0,13.0,10.0,17.0,70.8,0.0,0.0,1.0,1.0,3.0,5.0,4.0,473.0,7.0,2.0,0.0,71.0,0,0
Isaac Smith,11.0,9.0,20.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,4.0,2.0,0.0,0.0,5.0,15.0,17.0,85.0,0.0,0.0,2.0,2.0,0.0,0.0,4.0,381.0,4.0,4.0,0.0,85.0,0,0
Tom Scully,7.0,12.0,19.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,4.0,2.0,1.0,2.0,5.0,15.0,10.0,52.6,0.0,0.0,0.0,1.0,0.0,2.0,3.0,186.0,6.0,1.0,1.0,92.0,0,0
Daniel Howe,12.0,7.0,19.0,5.0,0.0,0.0,5.0,0.0,0.0,3.0,5.0,3.0,0.0,1.0,0.0,5.0,15.0,14.0,73.7,0.0,1.0,3.0,0.0,3.0,2.0,5.0,278.0,5.0,1.0,0.0,84.0,0,0
Blake Hardwick,11.0,7.0,18.0,3.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,2.0,6.0,2.0,1.0,7.0,9.0,14.0,77.8,0.0,0.0,3.0,0.0,1.0,1.0,3.0,285.0,2.0,6.0,0.0,85.0,0,0
Jack Scrimshaw,6.0,11.0,17.0,5.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,7.0,11.0,15.0,88.2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,166.0,2.0,5.0,0.0,82.0,0,0
Ben McEvoy,9.0,7.0,16.0,6.0,2.0,0.0,1.0,37.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,11.0,5.0,11.0,68.8,3.0,2.0,4.0,0.0,2.0,1.0,5.0,189.0,4.0,5.0,0.0,78.0,0,0
