Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency %,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,Brownlow Votes
Rory Sloane,15.0,19.0,34.0,7.0,0.0,0.0,3.0,0.0,2.0,4.0,11.0,5.0,2.0,2.0,1.0,19.0,16.0,27.0,79.4,0.0,0.0,5.0,0.0,5.0,6.0,10.0,387.0,3.0,11.0,1.0,85.0,1,1
Rory Laird,11.0,17.0,28.0,2.0,0.0,0.0,9.0,0.0,1.0,5.0,6.0,5.0,2.0,0.0,1.0,15.0,14.0,19.0,67.9,0.0,0.0,0.0,0.0,1.0,5.0,5.0,315.0,6.0,2.0,0.0,73.0,1,0
Paul Seedsman,17.0,10.0,27.0,5.0,0.0,1.0,2.0,0.0,2.0,6.0,1.0,4.0,1.0,0.0,2.0,3.0,24.0,20.0,74.1,1.0,1.0,0.0,0.0,0.0,1.0,6.0,618.0,5.0,1.0,0.0,83.0,1,0
Brodie Smith,19.0,7.0,26.0,4.0,0.0,0.0,4.0,0.0,0.0,7.0,1.0,3.0,7.0,1.0,0.0,10.0,12.0,15.0,57.7,0.0,0.0,3.0,0.0,0.0,1.0,2.0,775.0,11.0,11.0,0.0,81.0,1,2
Ben Keays,16.0,10.0,26.0,5.0,1.0,1.0,3.0,0.0,1.0,5.0,4.0,1.0,3.0,0.0,1.0,8.0,19.0,23.0,88.5,0.0,0.0,2.0,0.0,1.0,3.0,5.0,536.0,3.0,2.0,0.0,82.0,1,0
Taylor Walker,14.0,9.0,23.0,9.0,6.0,3.0,3.0,0.0,1.0,6.0,2.0,5.0,1.0,1.0,1.0,10.0,13.0,15.0,65.2,4.0,4.0,1.0,0.0,0.0,2.0,12.0,504.0,4.0,1.0,2.0,92.0,1,3
Jake Kelly,9.0,12.0,21.0,6.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,8.0,13.0,19.0,90.5,0.0,0.0,5.0,0.0,0.0,0.0,3.0,263.0,1.0,8.0,0.0,86.0,1,0
Reilly O'Brien,5.0,14.0,19.0,3.0,0.0,0.0,3.0,34.0,0.0,1.0,2.0,4.0,1.0,1.0,1.0,13.0,8.0,12.0,63.2,0.0,0.0,6.0,0.0,1.0,1.0,2.0,58.0,3.0,5.0,0.0,89.0,1,0
Lachlan Sholl,13.0,5.0,18.0,9.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,2.0,0.0,1.0,3.0,15.0,15.0,83.3,1.0,1.0,0.0,0.0,0.0,0.0,5.0,382.0,1.0,4.0,0.0,91.0,1,0
Tom Lynch,11.0,4.0,15.0,5.0,0.0,0.0,3.0,0.0,1.0,3.0,1.0,4.0,1.0,2.0,1.0,5.0,10.0,13.0,86.7,1.0,0.0,1.0,0.0,0.0,1.0,6.0,202.0,2.0,1.0,3.0,79.0,1,0
Tom Doedee,8.0,7.0,15.0,3.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,2.0,2.0,1.0,0.0,4.0,10.0,12.0,80.0,1.0,0.0,7.0,0.0,0.0,0.0,2.0,325.0,2.0,6.0,0.0,95.0,1,0
Andrew McPherson,11.0,3.0,14.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,2.0,9.0,11.0,78.6,0.0,0.0,2.0,0.0,0.0,0.0,2.0,247.0,5.0,4.0,0.0,78.0,1,0
James Rowe,7.0,7.0,14.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,6.0,8.0,7.0,50.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,151.0,4.0,1.0,0.0,83.0,1,0
Luke Brown,10.0,3.0,13.0,2.0,0.0,0.0,2.0,0.0,0.0,3.0,2.0,1.0,4.0,1.0,0.0,5.0,4.0,10.0,76.9,0.0,0.0,2.0,0.0,0.0,2.0,4.0,345.0,3.0,4.0,0.0,82.0,1,0
Ned McHenry,4.0,8.0,12.0,1.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,4.0,7.0,9.0,75.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,107.0,3.0,1.0,1.0,78.0,1,0
Harry Schoenberg,9.0,3.0,12.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,3.0,2.0,1.0,1.0,1.0,4.0,9.0,10.0,83.3,0.0,1.0,0.0,0.0,2.0,1.0,5.0,279.0,3.0,0.0,0.0,58.0,1,0
Lachlan Murphy,5.0,5.0,10.0,1.0,0.0,1.0,5.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,7.0,4.0,5.0,50.0,0.0,0.0,2.0,0.0,1.0,0.0,6.0,150.0,3.0,0.0,1.0,85.0,1,0
Jordon Butts,9.0,1.0,10.0,4.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,5.0,2.0,1.0,4.0,5.0,10.0,100.0,1.0,0.0,13.0,0.0,0.0,0.0,1.0,181.0,2.0,4.0,0.0,97.0,1,0
Sam Berry,4.0,6.0,10.0,2.0,1.0,1.0,4.0,0.0,0.0,1.0,0.0,4.0,0.0,3.0,3.0,6.0,6.0,7.0,70.0,1.0,1.0,2.0,0.0,0.0,0.0,4.0,112.0,2.0,3.0,1.0,77.0,1,0
Will Hamill,5.0,4.0,9.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,5.0,9.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,59.0,1.0,5.0,0.0,82.0,1,0
Shane McAdam,3.0,5.0,8.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,6.0,2.0,5.0,62.5,1.0,1.0,2.0,0.0,0.0,0.0,3.0,74.0,3.0,3.0,0.0,69.0,1,0
Billy Frampton,4.0,1.0,5.0,3.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,5.0,3.0,60.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,115.0,4.0,0.0,1.0,75.0,1,0
Noah Anderson,13.0,13.0,26.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,4.0,3.0,0.0,1.0,18.0,9.0,16.0,61.5,0.0,0.0,1.0,0.0,0.0,7.0,5.0,312.0,5.0,5.0,0.0,84.0,0,0
Brandon Ellis,16.0,9.0,25.0,7.0,1.0,0.0,4.0,0.0,0.0,3.0,3.0,2.0,2.0,1.0,0.0,7.0,17.0,22.0,88.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,420.0,8.0,4.0,2.0,86.0,0,0
Jack Bowes,20.0,4.0,24.0,8.0,0.0,0.0,3.0,0.0,1.0,4.0,3.0,3.0,7.0,0.0,1.0,7.0,11.0,14.0,58.3,1.0,0.0,1.0,2.0,0.0,3.0,4.0,625.0,8.0,4.0,0.0,84.0,0,0
Hugh Greenwood,16.0,7.0,23.0,2.0,0.0,1.0,14.0,0.0,2.0,7.0,10.0,4.0,2.0,4.0,1.0,18.0,6.0,14.0,60.9,0.0,0.0,2.0,0.0,8.0,2.0,5.0,376.0,7.0,4.0,1.0,80.0,0,0
Touk Miller,10.0,12.0,22.0,2.0,0.0,0.0,9.0,0.0,0.0,3.0,3.0,5.0,3.0,1.0,3.0,7.0,15.0,17.0,77.3,0.0,0.0,0.0,0.0,0.0,3.0,5.0,344.0,5.0,0.0,2.0,73.0,0,0
Jack Lukosius,18.0,1.0,19.0,9.0,0.0,1.0,2.0,0.0,0.0,7.0,0.0,6.0,4.0,1.0,1.0,5.0,13.0,7.0,36.8,1.0,1.0,5.0,0.0,0.0,0.0,3.0,652.0,9.0,5.0,0.0,85.0,0,0
