Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency %,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,HomeAway,Brownlow Votes
Dane Swan,22.0,10.0,32.0,5.0,2.0,0.0,4.0,0.0,0.0,7.0,6.0,6.0,1.0,1.0,2.0,10.0,17.0,17.0,53.1,1.0,1.0,0.0,0.0,0.0,6.0,9.0,388.0,7.0,1.0,0.0,86.0,1,Home,3
Steele Sidebottom,22.0,9.0,31.0,9.0,1.0,1.0,3.0,0.0,0.0,6.0,3.0,1.0,2.0,1.0,0.0,10.0,18.0,20.0,64.5,0.0,1.0,4.0,0.0,1.0,2.0,6.0,337.0,5.0,5.0,0.0,88.0,1,Home,0
Scott Pendlebury,13.0,12.0,25.0,4.0,1.0,0.0,3.0,2.0,2.0,1.0,5.0,4.0,0.0,2.0,1.0,12.0,12.0,14.0,56.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,227.0,3.0,3.0,2.0,86.0,1,Home,0
Taylor Adams,14.0,11.0,25.0,2.0,0.0,0.0,8.0,0.0,2.0,2.0,4.0,5.0,0.0,1.0,2.0,11.0,13.0,12.0,48.0,0.0,0.0,0.0,0.0,2.0,2.0,8.0,329.0,6.0,0.0,3.0,85.0,1,Home,0
Jack Crisp,14.0,5.0,19.0,3.0,1.0,0.0,11.0,0.0,0.0,6.0,6.0,3.0,1.0,0.0,1.0,8.0,11.0,15.0,78.9,0.0,0.0,2.0,0.0,1.0,5.0,4.0,469.0,1.0,2.0,3.0,87.0,1,Home,0
Jamie Elliott,16.0,2.0,18.0,7.0,5.0,2.0,4.0,0.0,2.0,4.0,3.0,1.0,1.0,2.0,1.0,6.0,11.0,13.0,72.2,0.0,4.0,3.0,1.0,0.0,3.0,11.0,477.0,2.0,2.0,1.0,84.0,1,Home,2
Travis Varcoe,9.0,8.0,17.0,4.0,0.0,1.0,4.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,4.0,13.0,10.0,58.8,0.0,0.0,3.0,1.0,1.0,0.0,2.0,288.0,2.0,6.0,0.0,85.0,1,Home,0
Marley Williams,10.0,7.0,17.0,3.0,0.0,0.0,3.0,0.0,1.0,2.0,1.0,2.0,4.0,0.0,0.0,2.0,15.0,8.0,47.1,0.0,0.0,1.0,1.0,0.0,1.0,1.0,318.0,6.0,2.0,0.0,80.0,1,Home,0
Alex Fasolo,9.0,6.0,15.0,4.0,2.0,0.0,6.0,0.0,4.0,4.0,0.0,2.0,0.0,3.0,1.0,9.0,7.0,12.0,80.0,1.0,1.0,1.0,0.0,0.0,0.0,9.0,358.0,3.0,1.0,4.0,79.0,1,Home,0
Paul Seedsman,7.0,8.0,15.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,5.0,10.0,7.0,46.7,0.0,0.0,0.0,0.0,0.0,1.0,2.0,378.0,3.0,1.0,2.0,89.0,1,Home,0
