Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency %,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,HomeAway,Brownlow Votes
Luke Dahlhaus,16.0,15.0,31.0,4.0,0.0,0.0,5.0,0.0,0.0,8.0,5.0,1.0,0.0,2.0,0.0,12.0,18.0,22.0,71.0,0.0,0.0,0.0,0.0,2.0,3.0,9.0,512.0,6.0,2.0,1.0,74.0,0.5,Home,1
Lachlan Hunter,13.0,14.0,27.0,4.0,1.0,0.0,4.0,0.0,1.0,5.0,1.0,5.0,1.0,3.0,3.0,12.0,16.0,17.0,63.0,0.0,1.0,3.0,0.0,0.0,1.0,9.0,330.0,7.0,4.0,1.0,84.0,0.5,Home,0
Marcus Bontempelli,13.0,13.0,26.0,8.0,2.0,0.0,8.0,4.0,2.0,6.0,3.0,2.0,0.0,0.0,0.0,9.0,18.0,22.0,84.6,0.0,2.0,3.0,0.0,2.0,1.0,6.0,411.0,6.0,2.0,2.0,84.0,0.5,Home,3
Matthew Boyd,14.0,10.0,24.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,12.0,10.0,22.0,91.7,1.0,0.0,2.0,0.0,0.0,1.0,3.0,403.0,2.0,12.0,0.0,82.0,0.5,Home,0
Caleb Daniel,15.0,8.0,23.0,2.0,0.0,1.0,2.0,0.0,2.0,3.0,5.0,2.0,2.0,0.0,1.0,11.0,11.0,16.0,69.6,0.0,0.0,1.0,3.0,2.0,3.0,6.0,378.0,5.0,4.0,1.0,83.0,0.5,Home,0
Jason Johannisen,15.0,7.0,22.0,7.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,2.0,4.0,1.0,0.0,3.0,17.0,19.0,86.4,1.0,0.0,4.0,3.0,0.0,0.0,3.0,436.0,4.0,3.0,0.0,84.0,0.5,Home,0
Liam Picken,15.0,5.0,20.0,6.0,0.0,1.0,9.0,0.0,1.0,8.0,2.0,4.0,3.0,1.0,2.0,8.0,11.0,11.0,55.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0,413.0,3.0,4.0,2.0,90.0,0.5,Home,0
Lin Jong,8.0,10.0,18.0,3.0,2.0,0.0,5.0,0.0,0.0,3.0,3.0,5.0,2.0,1.0,3.0,8.0,10.0,11.0,61.1,0.0,0.0,2.0,0.0,1.0,2.0,5.0,214.0,5.0,1.0,2.0,77.0,0.5,Home,0
Nathan Hrovat,14.0,4.0,18.0,5.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,5.0,13.0,13.0,72.2,0.0,2.0,1.0,0.0,0.0,2.0,6.0,261.0,2.0,3.0,0.0,79.0,0.5,Home,0
Josh Dunkley,9.0,9.0,18.0,5.0,1.0,2.0,10.0,2.0,0.0,0.0,4.0,2.0,1.0,2.0,1.0,9.0,10.0,11.0,61.1,0.0,2.0,1.0,0.0,1.0,3.0,7.0,216.0,4.0,2.0,2.0,80.0,0.5,Home,0
Shane Biggs,9.0,7.0,16.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,13.0,14.0,87.5,0.0,0.0,4.0,0.0,1.0,0.0,3.0,227.0,2.0,2.0,0.0,83.0,0.5,Home,0
Matthew Suckling,8.0,7.0,15.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,12.0,11.0,73.3,1.0,0.0,0.0,1.0,0.0,0.0,2.0,311.0,3.0,1.0,0.0,81.0,0.5,Home,0
Easton Wood,7.0,8.0,15.0,4.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,6.0,10.0,12.0,80.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,132.0,1.0,6.0,0.0,88.0,0.5,Home,0
Thomas Boyd,3.0,10.0,13.0,2.0,0.0,0.0,5.0,9.0,0.0,2.0,2.0,2.0,0.0,2.0,1.0,9.0,4.0,8.0,61.5,1.0,0.0,0.0,0.0,1.0,1.0,5.0,45.0,2.0,0.0,1.0,88.0,0.5,Home,0
Lukas Webb,3.0,10.0,13.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,7.0,6.0,11.0,84.6,0.0,0.0,2.0,0.0,3.0,1.0,3.0,67.0,0.0,1.0,0.0,64.0,0.5,Home,0
Jordan Roughead,8.0,4.0,12.0,4.0,0.0,2.0,5.0,22.0,0.0,2.0,4.0,2.0,2.0,0.0,1.0,9.0,4.0,7.0,58.3,1.0,1.0,6.0,0.0,0.0,4.0,4.0,222.0,2.0,4.0,4.0,87.0,0.5,Home,0
Clay Smith,6.0,5.0,11.0,3.0,1.0,1.0,4.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,5.0,6.0,7.0,63.6,0.0,1.0,0.0,0.0,0.0,0.0,5.0,155.0,1.0,1.0,0.0,65.0,0.5,Home,0
Joel Hamling,7.0,4.0,11.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,3.0,8.0,11.0,100.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,62.0,0.0,6.0,0.0,85.0,0.5,Home,0
Jake Stringer,4.0,7.0,11.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,3.0,1.0,2.0,1.0,1.0,9.0,3.0,9.0,81.8,0.0,0.0,2.0,0.0,0.0,3.0,3.0,73.0,1.0,2.0,1.0,83.0,0.5,Home,0
Tory Dickson,6.0,2.0,8.0,4.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,2.0,1.0,8.0,6.0,75.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,139.0,3.0,0.0,0.0,81.0,0.5,Home,0
Fletcher Roberts,3.0,5.0,8.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,8.0,7.0,87.5,0.0,0.0,6.0,0.0,0.0,0.0,1.0,88.0,1.0,2.0,0.0,97.0,0.5,Home,0
Zaine Cordy,5.0,3.0,8.0,5.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,3.0,4.0,8.0,100.0,2.0,2.0,1.0,0.0,0.0,0.0,4.0,90.0,0.0,0.0,0.0,83.0,0.5,Home,0
Adam Treloar,13.0,22.0,35.0,1.0,1.0,1.0,9.0,0.0,1.0,4.0,3.0,1.0,3.0,2.0,1.0,12.0,23.0,26.0,74.3,0.0,0.0,0.0,1.0,1.0,2.0,9.0,453.0,2.0,5.0,1.0,78.0,0.5,Away,2
James Aish,17.0,11.0,28.0,4.0,0.0,0.0,4.0,0.0,1.0,7.0,5.0,1.0,2.0,3.0,1.0,9.0,19.0,24.0,85.7,0.0,0.0,0.0,0.0,0.0,5.0,7.0,548.0,4.0,4.0,0.0,83.0,0.5,Away,0
Scott Pendlebury,11.0,13.0,24.0,2.0,0.0,0.0,7.0,0.0,0.0,5.0,4.0,4.0,0.0,1.0,1.0,10.0,14.0,18.0,75.0,0.0,0.0,3.0,0.0,2.0,2.0,4.0,331.0,4.0,2.0,1.0,79.0,0.5,Away,0
Jeremy Howe,14.0,9.0,23.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,1.0,0.0,8.0,15.0,18.0,78.3,1.0,0.0,7.0,1.0,0.0,1.0,3.0,302.0,5.0,7.0,0.0,87.0,0.5,Away,0
Jarryd Blair,7.0,14.0,21.0,5.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,7.0,14.0,16.0,76.2,0.0,0.0,1.0,0.0,0.0,0.0,5.0,162.0,4.0,3.0,0.0,84.0,0.5,Away,0
Taylor Adams,13.0,8.0,21.0,3.0,0.0,0.0,5.0,0.0,0.0,2.0,7.0,4.0,3.0,2.0,2.0,13.0,12.0,13.0,61.9,0.0,0.0,1.0,0.0,3.0,4.0,6.0,360.0,8.0,1.0,0.0,73.0,0.5,Away,0
