Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency %,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,Brownlow Votes
Shane Savage,16.0,15.0,31.0,8.0,0.0,0.0,1.0,0.0,1.0,4.0,1.0,0.0,2.0,0.0,0.0,7.0,21.0,30.0,96.8,2.0,0.0,1.0,2.0,1.0,0.0,2.0,492.0,3.0,10.0,0.0,88.0,0,0
Jack Steven,17.0,13.0,30.0,4.0,0.0,3.0,4.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,9.0,21.0,17.0,56.7,0.0,0.0,1.0,0.0,2.0,1.0,7.0,449.0,3.0,3.0,2.0,80.0,0,0
Jack Newnes,13.0,14.0,27.0,5.0,0.0,1.0,2.0,0.0,0.0,3.0,1.0,3.0,5.0,0.0,2.0,5.0,23.0,22.0,81.5,1.0,1.0,3.0,0.0,0.0,1.0,5.0,489.0,5.0,3.0,0.0,89.0,0,0
Dylan Roberton,20.0,6.0,26.0,8.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,4.0,11.0,1.0,0.0,3.0,19.0,22.0,84.6,1.0,0.0,2.0,0.0,0.0,0.0,1.0,602.0,7.0,8.0,0.0,85.0,0,0
Sebastian Ross,9.0,11.0,20.0,3.0,0.0,0.0,4.0,0.0,0.0,2.0,4.0,2.0,1.0,0.0,1.0,5.0,16.0,16.0,80.0,0.0,0.0,1.0,0.0,3.0,1.0,4.0,151.0,5.0,1.0,1.0,81.0,0,0
Leigh Montagna,9.0,10.0,19.0,5.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,1.0,2.0,0.0,0.0,4.0,15.0,14.0,73.7,0.0,0.0,1.0,0.0,0.0,0.0,2.0,340.0,3.0,3.0,0.0,89.0,0,0
Jarryn Geary,12.0,7.0,19.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,8.0,1.0,1.0,4.0,14.0,13.0,68.4,0.0,0.0,3.0,0.0,0.0,1.0,3.0,247.0,6.0,3.0,0.0,83.0,0,0
Jake Carlisle,12.0,7.0,19.0,11.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,5.0,4.0,0.0,1.0,7.0,11.0,14.0,73.7,3.0,1.0,4.0,0.0,0.0,0.0,1.0,249.0,4.0,8.0,0.0,92.0,0,0
Jack Sinclair,6.0,13.0,19.0,8.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,15.0,18.0,94.7,1.0,2.0,1.0,1.0,0.0,1.0,5.0,211.0,0.0,2.0,1.0,91.0,0,0
Jack Billings,11.0,7.0,18.0,7.0,0.0,3.0,1.0,0.0,0.0,3.0,3.0,2.0,1.0,1.0,0.0,7.0,11.0,13.0,72.2,1.0,2.0,1.0,0.0,1.0,2.0,8.0,234.0,4.0,0.0,0.0,88.0,0,0
Jack Steele,8.0,9.0,17.0,2.0,0.0,1.0,3.0,0.0,1.0,3.0,1.0,3.0,1.0,0.0,0.0,6.0,13.0,11.0,64.7,1.0,0.0,0.0,0.0,0.0,1.0,3.0,217.0,7.0,2.0,0.0,70.0,0,0
Jack Lonie,10.0,7.0,17.0,1.0,1.0,2.0,4.0,0.0,1.0,4.0,3.0,4.0,0.0,0.0,1.0,8.0,9.0,12.0,70.6,0.0,1.0,1.0,0.0,1.0,2.0,9.0,233.0,6.0,2.0,1.0,88.0,0,0
Nick Riewoldt,9.0,7.0,16.0,5.0,1.0,0.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,1.0,8.0,10.0,14.0,87.5,1.0,1.0,3.0,0.0,0.0,0.0,5.0,239.0,4.0,1.0,1.0,98.0,0,0
Koby Stevens,4.0,12.0,16.0,4.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,3.0,3.0,14.0,15.0,93.8,0.0,0.0,1.0,0.0,0.0,1.0,4.0,133.0,4.0,1.0,1.0,75.0,0,0
Josh Bruce,6.0,9.0,15.0,6.0,1.0,0.0,1.0,4.0,0.0,5.0,2.0,0.0,1.0,1.0,0.0,6.0,8.0,11.0,73.3,1.0,0.0,0.0,0.0,1.0,1.0,4.0,259.0,1.0,4.0,1.0,91.0,0,0
Daniel McKenzie,6.0,7.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,1.0,0.0,2.0,4.0,8.0,10.0,76.9,0.0,0.0,2.0,0.0,0.0,2.0,2.0,53.0,2.0,4.0,0.0,63.0,0,0
Tom Hickey,6.0,6.0,12.0,0.0,0.0,1.0,2.0,19.0,0.0,1.0,5.0,3.0,0.0,2.0,1.0,8.0,3.0,7.0,58.3,0.0,0.0,1.0,0.0,1.0,4.0,5.0,139.0,2.0,2.0,1.0,79.0,0,0
Jade Gresham,7.0,5.0,12.0,3.0,1.0,2.0,1.0,0.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,6.0,7.0,8.0,66.7,0.0,1.0,1.0,2.0,1.0,1.0,6.0,296.0,0.0,1.0,1.0,81.0,0,0
Ben Long,2.0,9.0,11.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,7.0,5.0,4.0,36.4,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-26.0,3.0,2.0,4.0,72.0,0,0
