Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency %,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,HomeAway,Brownlow Votes
Kade Simpson,15.0,11.0,26.0,6.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,2.0,3.0,0.0,0.0,4.0,22.0,22.0,84.6,0.0,0.0,2.0,1.0,1.0,2.0,6.0,296.0,3.0,1.0,0.0,81.0,0,Home,0
Marc Murphy,12.0,14.0,26.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,4.0,3.0,4.0,1.0,2.0,13.0,14.0,20.0,76.9,0.0,0.0,2.0,0.0,3.0,0.0,3.0,405.0,5.0,6.0,0.0,87.0,0,Home,0
Andrew Carrazzo,6.0,18.0,24.0,3.0,0.0,0.0,4.0,0.0,1.0,1.0,8.0,0.0,2.0,1.0,0.0,11.0,13.0,23.0,95.8,0.0,0.0,0.0,0.0,5.0,3.0,3.0,157.0,1.0,1.0,0.0,71.0,0,Home,0
Patrick Cripps,11.0,9.0,20.0,6.0,0.0,2.0,6.0,3.0,0.0,3.0,7.0,1.0,1.0,1.0,0.0,12.0,9.0,11.0,55.0,2.0,1.0,1.0,0.0,2.0,5.0,5.0,233.0,2.0,2.0,0.0,79.0,0,Home,0
Sam Docherty,12.0,5.0,17.0,7.0,0.0,0.0,5.0,0.0,0.0,3.0,1.0,5.0,2.0,1.0,4.0,3.0,15.0,12.0,70.6,1.0,0.0,1.0,1.0,0.0,1.0,3.0,233.0,3.0,2.0,1.0,94.0,0,Home,0
Michael Jamison,11.0,5.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,5.0,12.0,14.0,87.5,0.0,0.0,2.0,0.0,0.0,0.0,0.0,292.0,5.0,5.0,0.0,85.0,0,Home,0
Christopher Yarran,12.0,3.0,15.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,3.0,0.0,0.0,3.0,10.0,10.0,66.7,0.0,0.0,0.0,0.0,0.0,2.0,2.0,258.0,2.0,1.0,0.0,90.0,0,Home,0
Dylan Buckley,9.0,6.0,15.0,5.0,0.0,1.0,1.0,0.0,1.0,5.0,1.0,3.0,3.0,1.0,1.0,5.0,11.0,12.0,80.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,393.0,3.0,2.0,0.0,83.0,0,Home,0
Blaine Boekhorst,9.0,6.0,15.0,3.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,3.0,2.0,7.0,9.0,12.0,80.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,105.0,2.0,2.0,1.0,83.0,0,Home,0
Matthew Kreuzer,7.0,7.0,14.0,2.0,1.0,0.0,5.0,14.0,0.0,3.0,2.0,2.0,0.0,2.0,1.0,9.0,5.0,9.0,64.3,1.0,1.0,2.0,0.0,1.0,1.0,2.0,198.0,4.0,3.0,0.0,79.0,0,Home,0
