Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency %,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,HomeAway,Brownlow Votes
Adam Oxley,22.0,11.0,33.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,3.0,12.0,1.0,0.0,9.0,17.0,26.0,78.8,0.0,0.0,2.0,0.0,0.0,1.0,3.0,597.0,7.0,7.0,0.0,88.0,0,Home,0
Scott Pendlebury,18.0,14.0,32.0,5.0,0.0,1.0,0.0,0.0,0.0,5.0,3.0,0.0,4.0,0.0,0.0,12.0,19.0,25.0,78.1,1.0,0.0,1.0,0.0,1.0,2.0,4.0,502.0,4.0,3.0,0.0,79.0,0,Home,0
Dane Swan,13.0,12.0,25.0,2.0,1.0,1.0,2.0,0.0,2.0,5.0,3.0,1.0,0.0,1.0,1.0,12.0,14.0,14.0,56.0,1.0,0.0,2.0,3.0,2.0,1.0,5.0,311.0,4.0,0.0,0.0,87.0,0,Home,0
Tom Langdon,13.0,12.0,25.0,4.0,0.0,1.0,2.0,0.0,1.0,3.0,1.0,5.0,5.0,0.0,1.0,11.0,12.0,14.0,56.0,1.0,2.0,4.0,0.0,0.0,0.0,4.0,522.0,7.0,10.0,0.0,86.0,0,Home,0
Taylor Adams,10.0,13.0,23.0,2.0,0.0,0.0,7.0,0.0,0.0,4.0,2.0,7.0,0.0,1.0,1.0,13.0,11.0,11.0,47.8,0.0,0.0,2.0,0.0,1.0,1.0,3.0,241.0,2.0,1.0,2.0,83.0,0,Home,0
Timothy Broomhead,9.0,11.0,20.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,4.0,5.0,0.0,1.0,2.0,11.0,9.0,15.0,75.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,301.0,4.0,4.0,0.0,85.0,0,Home,0
Jackson Ramsay,9.0,11.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,7.0,12.0,13.0,65.0,0.0,0.0,6.0,1.0,0.0,0.0,4.0,271.0,5.0,6.0,0.0,82.0,0,Home,0
Jesse White,9.0,8.0,17.0,7.0,2.0,1.0,0.0,8.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,11.0,7.0,13.0,76.5,3.0,3.0,2.0,0.0,0.0,1.0,7.0,215.0,3.0,2.0,0.0,81.0,0,Home,0
Marley Williams,9.0,8.0,17.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,1.0,4.0,1.0,0.0,12.0,3.0,13.0,76.5,0.0,0.0,2.0,0.0,2.0,2.0,3.0,259.0,1.0,8.0,1.0,84.0,0,Home,0
Jack Crisp,10.0,7.0,17.0,4.0,0.0,2.0,1.0,0.0,0.0,5.0,0.0,2.0,1.0,1.0,0.0,5.0,13.0,12.0,70.6,0.0,1.0,3.0,0.0,0.0,0.0,5.0,407.0,5.0,2.0,0.0,81.0,0,Home,0
Jarryd Blair,5.0,9.0,14.0,4.0,3.0,0.0,6.0,0.0,0.0,1.0,4.0,4.0,0.0,1.0,4.0,8.0,6.0,13.0,92.9,1.0,2.0,2.0,0.0,1.0,3.0,7.0,98.0,1.0,2.0,2.0,93.0,0,Home,0
Paul Seedsman,11.0,3.0,14.0,3.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,2.0,2.0,1.0,0.0,1.0,13.0,9.0,64.3,0.0,0.0,0.0,2.0,0.0,0.0,4.0,432.0,5.0,0.0,0.0,62.0,0,Home,0
Jamie Elliott,12.0,2.0,14.0,5.0,0.0,0.0,6.0,0.0,1.0,3.0,1.0,5.0,0.0,1.0,2.0,3.0,12.0,10.0,71.4,0.0,1.0,2.0,1.0,0.0,1.0,3.0,345.0,5.0,0.0,2.0,87.0,0,Home,0
Travis Varcoe,5.0,8.0,13.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,10.0,11.0,84.6,1.0,0.0,0.0,0.0,0.0,1.0,2.0,131.0,1.0,1.0,0.0,73.0,0,Home,0
Alex Fasolo,6.0,7.0,13.0,5.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,10.0,10.0,76.9,0.0,2.0,2.0,0.0,0.0,0.0,4.0,219.0,1.0,3.0,1.0,89.0,0,Home,0
Brodie Grundy,7.0,6.0,13.0,3.0,0.0,0.0,9.0,31.0,0.0,2.0,2.0,2.0,0.0,1.0,2.0,10.0,3.0,5.0,38.5,1.0,0.0,5.0,0.0,0.0,2.0,2.0,139.0,2.0,2.0,3.0,87.0,0,Home,0
Alan Toovey,6.0,4.0,10.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,3.0,4.0,2.0,0.0,7.0,3.0,6.0,60.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,173.0,4.0,5.0,0.0,84.0,0,Home,0
Travis Cloke,6.0,3.0,9.0,6.0,1.0,0.0,4.0,1.0,0.0,5.0,0.0,3.0,0.0,1.0,2.0,5.0,4.0,7.0,77.8,2.0,1.0,0.0,0.0,0.0,0.0,3.0,225.0,5.0,1.0,1.0,99.0,0,Home,0
Tyson Goldsack,3.0,5.0,8.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,4.0,5.0,62.5,0.0,0.0,1.0,0.0,0.0,0.0,2.0,77.0,1.0,3.0,2.0,89.0,0,Home,0
Jack Frost,2.0,5.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,3.0,6.0,85.7,0.0,0.0,7.0,0.0,0.0,0.0,2.0,32.0,1.0,5.0,0.0,92.0,0,Home,0
Nathan Brown,2.0,3.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,3.0,3.0,60.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,32.0,1.0,2.0,0.0,91.0,0,Home,0
Ben Sinclair,2.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,66.7,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,16.0,0,Home,0
