Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency %,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,HomeAway,Brownlow Votes
Jordan Lewis,12.0,15.0,27.0,9.0,1.0,0.0,1.0,1.0,1.0,3.0,4.0,3.0,1.0,0.0,1.0,10.0,18.0,22.0,81.5,0.0,1.0,2.0,0.0,2.0,2.0,7.0,240.0,3.0,2.0,0.0,83.0,1,Home,1
Shaun Burgoyne,16.0,9.0,25.0,8.0,1.0,0.0,5.0,0.0,0.0,5.0,1.0,6.0,6.0,3.0,2.0,7.0,17.0,18.0,72.0,2.0,0.0,2.0,0.0,0.0,1.0,4.0,491.0,8.0,9.0,0.0,79.0,1,Home,3
Grant Birchall,14.0,11.0,25.0,4.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,3.0,4.0,0.0,0.0,5.0,19.0,22.0,88.0,1.0,0.0,2.0,1.0,0.0,0.0,4.0,537.0,5.0,9.0,0.0,78.0,1,Home,0
Sam Mitchell,10.0,12.0,22.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,4.0,0.0,4.0,0.0,0.0,8.0,14.0,18.0,81.8,0.0,0.0,2.0,0.0,1.0,3.0,7.0,317.0,1.0,5.0,1.0,87.0,1,Home,0
Isaac Smith,15.0,7.0,22.0,5.0,0.0,0.0,2.0,1.0,1.0,9.0,3.0,3.0,3.0,0.0,1.0,7.0,14.0,15.0,68.2,0.0,0.0,1.0,6.0,1.0,2.0,5.0,566.0,6.0,3.0,1.0,82.0,1,Home,0
Bradley Hill,8.0,12.0,20.0,1.0,0.0,0.0,2.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,2.0,17.0,16.0,80.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,407.0,3.0,2.0,0.0,74.0,1,Home,0
Brendan Whitecross,5.0,14.0,19.0,7.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,6.0,13.0,17.0,89.5,1.0,0.0,2.0,0.0,0.0,0.0,4.0,151.0,1.0,4.0,0.0,69.0,1,Home,0
Luke Hodge,12.0,6.0,18.0,2.0,1.0,0.0,3.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,4.0,13.0,14.0,77.8,0.0,0.0,1.0,0.0,0.0,2.0,5.0,199.0,2.0,2.0,0.0,85.0,1,Home,0
James Frawley,12.0,6.0,18.0,5.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,3.0,1.0,1.0,4.0,14.0,13.0,72.2,0.0,0.0,9.0,0.0,0.0,0.0,4.0,345.0,5.0,4.0,0.0,100.0,1,Home,0
Jack Gunston,14.0,3.0,17.0,6.0,1.0,4.0,2.0,0.0,0.0,4.0,0.0,0.0,1.0,2.0,0.0,8.0,10.0,9.0,52.9,2.0,3.0,3.0,0.0,0.0,0.0,8.0,446.0,0.0,1.0,1.0,95.0,1,Home,0
Luke Breust,7.0,9.0,16.0,7.0,2.0,1.0,1.0,0.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,6.0,11.0,13.0,81.2,0.0,1.0,1.0,0.0,1.0,0.0,9.0,280.0,3.0,2.0,1.0,79.0,1,Home,0
William Langford,10.0,6.0,16.0,6.0,0.0,1.0,2.0,1.0,0.0,5.0,3.0,1.0,1.0,0.0,0.0,7.0,9.0,12.0,75.0,0.0,1.0,1.0,0.0,1.0,2.0,5.0,343.0,3.0,1.0,0.0,79.0,1,Home,0
