Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency %,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,Brownlow Votes
Luke Dahlhaus,12.0,17.0,29.0,8.0,0.0,0.0,5.0,0.0,1.0,3.0,0.0,3.0,1.0,1.0,0.0,9.0,20.0,23.0,79.3,0.0,0.0,1.0,0.0,0.0,0.0,8.0,254.0,2.0,3.0,2.0,79.0,0.5,0
Josh Dunkley,12.0,15.0,27.0,3.0,2.0,0.0,7.0,0.0,0.0,5.0,5.0,2.0,1.0,0.0,1.0,11.0,15.0,20.0,74.1,1.0,2.0,4.0,0.0,3.0,2.0,5.0,243.0,4.0,3.0,2.0,86.0,0.5,3
Toby McLean,13.0,12.0,25.0,2.0,1.0,0.0,11.0,0.0,2.0,6.0,5.0,4.0,3.0,1.0,2.0,8.0,17.0,18.0,72.0,0.0,0.0,2.0,1.0,3.0,2.0,8.0,422.0,2.0,1.0,4.0,89.0,0.5,0
Patrick Lipinski,8.0,17.0,25.0,6.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,3.0,3.0,0.0,2.0,6.0,20.0,21.0,84.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,308.0,2.0,3.0,0.0,89.0,0.5,0
Mitchell Wallis,8.0,16.0,24.0,4.0,1.0,0.0,4.0,0.0,1.0,2.0,3.0,4.0,1.0,1.0,2.0,11.0,14.0,17.0,70.8,0.0,1.0,1.0,1.0,0.0,3.0,6.0,202.0,3.0,0.0,1.0,75.0,0.5,0
Lachlan Hunter,13.0,11.0,24.0,5.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,2.0,5.0,1.0,0.0,8.0,16.0,19.0,79.2,0.0,0.0,3.0,1.0,1.0,2.0,3.0,328.0,4.0,3.0,1.0,91.0,0.5,0
Jason Johannisen,16.0,7.0,23.0,3.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,2.0,3.0,0.0,1.0,9.0,13.0,22.0,95.7,0.0,0.0,1.0,0.0,0.0,0.0,3.0,391.0,2.0,7.0,0.0,83.0,0.5,0
Marcus Bontempelli,12.0,11.0,23.0,3.0,2.0,3.0,7.0,0.0,0.0,6.0,1.0,4.0,0.0,2.0,2.0,9.0,16.0,14.0,60.9,2.0,2.0,2.0,0.0,1.0,0.0,9.0,332.0,6.0,3.0,2.0,89.0,0.5,0
Billy Gowers,15.0,4.0,19.0,4.0,2.0,1.0,1.0,0.0,0.0,6.0,4.0,3.0,0.0,1.0,1.0,8.0,11.0,12.0,63.2,0.0,1.0,2.0,0.0,2.0,2.0,5.0,486.0,7.0,2.0,0.0,82.0,0.5,0
Bailey Williams,10.0,8.0,18.0,3.0,2.0,0.0,4.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,7.0,10.0,13.0,72.2,0.0,1.0,0.0,0.0,0.0,3.0,3.0,332.0,4.0,2.0,2.0,83.0,0.5,0
Bradley Lynch,10.0,8.0,18.0,3.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,3.0,0.0,0.0,4.0,12.0,12.0,66.7,0.0,0.0,1.0,1.0,0.0,0.0,3.0,268.0,2.0,5.0,0.0,78.0,0.5,0
Thomas Boyd,5.0,12.0,17.0,1.0,0.0,0.0,3.0,31.0,2.0,3.0,3.0,4.0,0.0,3.0,1.0,10.0,8.0,9.0,52.9,0.0,0.0,8.0,0.0,1.0,2.0,5.0,99.0,2.0,1.0,0.0,86.0,0.5,0
Hayden Crozier,12.0,4.0,16.0,6.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,2.0,4.0,0.0,1.0,4.0,11.0,14.0,87.5,1.0,0.0,4.0,0.0,0.0,0.0,1.0,327.0,3.0,4.0,0.0,83.0,0.5,0
Jackson Trengove,7.0,8.0,15.0,4.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,5.0,10.0,12.0,80.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,283.0,3.0,6.0,0.0,96.0,0.5,0
