Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency %,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,Brownlow Votes
Jackson Macrae,12.0,24.0,36.0,2.0,0.0,0.0,2.0,0.0,1.0,2.0,3.0,2.0,1.0,1.0,0.0,12.0,24.0,28.0,77.8,0.0,0.0,0.0,2.0,0.0,3.0,10.0,251.0,3.0,1.0,0.0,79.0,0.5,1
Caleb Daniel,22.0,14.0,36.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,5.0,10.0,1.0,1.0,7.0,23.0,28.0,77.8,0.0,0.0,3.0,0.0,0.0,2.0,6.0,389.0,6.0,5.0,0.0,89.0,0.5,0
Josh Dunkley,16.0,19.0,35.0,8.0,0.0,0.0,8.0,0.0,0.0,5.0,5.0,2.0,1.0,3.0,0.0,15.0,20.0,30.0,85.7,2.0,0.0,1.0,0.0,2.0,3.0,8.0,340.0,6.0,7.0,1.0,85.0,0.5,0
Hayden Crozier,19.0,9.0,28.0,9.0,0.0,0.0,4.0,0.0,1.0,3.0,0.0,2.0,5.0,1.0,1.0,4.0,24.0,27.0,96.4,0.0,0.0,5.0,0.0,0.0,0.0,7.0,625.0,6.0,8.0,0.0,89.0,0.5,0
Marcus Bontempelli,16.0,11.0,27.0,9.0,3.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,2.0,1.0,0.0,14.0,14.0,21.0,77.8,2.0,3.0,1.0,0.0,3.0,4.0,8.0,496.0,4.0,0.0,0.0,82.0,0.5,2
Toby McLean,11.0,13.0,24.0,8.0,1.0,0.0,3.0,0.0,0.0,2.0,0.0,3.0,1.0,1.0,1.0,9.0,17.0,19.0,79.2,1.0,1.0,0.0,2.0,0.0,0.0,6.0,266.0,4.0,4.0,2.0,83.0,0.5,0
Mitchell Wallis,10.0,13.0,23.0,6.0,0.0,0.0,4.0,0.0,0.0,7.0,5.0,3.0,2.0,2.0,2.0,11.0,13.0,18.0,78.3,0.0,0.0,0.0,0.0,1.0,4.0,7.0,205.0,3.0,2.0,1.0,83.0,0.5,0
Lachlan Hunter,11.0,11.0,22.0,5.0,0.0,0.0,3.0,0.0,1.0,3.0,3.0,3.0,5.0,1.0,1.0,6.0,19.0,18.0,81.8,0.0,0.0,2.0,1.0,1.0,2.0,5.0,278.0,4.0,2.0,1.0,93.0,0.5,0
Bailey Smith,10.0,12.0,22.0,6.0,1.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,8.0,13.0,17.0,77.3,0.0,1.0,0.0,0.0,1.0,5.0,11.0,178.0,1.0,2.0,1.0,70.0,0.5,0
Jason Johannisen,11.0,10.0,21.0,4.0,1.0,1.0,4.0,0.0,1.0,4.0,0.0,0.0,4.0,0.0,0.0,5.0,16.0,19.0,90.5,0.0,1.0,1.0,0.0,0.0,0.0,7.0,370.0,3.0,5.0,0.0,80.0,0.5,0
Sam Lloyd,15.0,5.0,20.0,7.0,1.0,3.0,4.0,0.0,3.0,5.0,1.0,1.0,0.0,1.0,0.0,3.0,16.0,12.0,60.0,0.0,3.0,0.0,0.0,0.0,1.0,9.0,349.0,4.0,2.0,1.0,85.0,0.5,0
Lachie Young,11.0,7.0,18.0,8.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,4.0,2.0,1.0,0.0,2.0,16.0,11.0,61.1,0.0,0.0,4.0,0.0,0.0,0.0,1.0,383.0,6.0,4.0,1.0,75.0,0.5,0
Aaron Naughton,14.0,2.0,16.0,14.0,5.0,3.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,10.0,5.0,12.0,75.0,9.0,7.0,1.0,0.0,0.0,0.0,11.0,400.0,1.0,0.0,0.0,87.0,0.5,3
Will Hayes,9.0,6.0,15.0,5.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,1.0,5.0,10.0,9.0,60.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,184.0,3.0,2.0,0.0,78.0,0.5,0
Jackson Trengove,9.0,5.0,14.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,11.0,10.0,71.4,1.0,0.0,10.0,0.0,0.0,0.0,1.0,234.0,2.0,5.0,0.0,92.0,0.5,0
Thomas Liberatore,4.0,10.0,14.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,5.0,9.0,12.0,85.7,0.0,0.0,3.0,0.0,1.0,1.0,3.0,162.0,1.0,2.0,0.0,79.0,0.5,0
Timothy English,8.0,6.0,14.0,7.0,0.0,0.0,2.0,26.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,4.0,11.0,10.0,71.4,1.0,0.0,3.0,0.0,3.0,0.0,8.0,122.0,3.0,0.0,0.0,80.0,0.5,0
Zaine Cordy,4.0,9.0,13.0,5.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,5.0,9.0,13.0,100.0,0.0,0.0,3.0,1.0,0.0,0.0,4.0,80.0,0.0,4.0,0.0,83.0,0.5,0
Easton Wood,7.0,5.0,12.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,4.0,8.0,12.0,100.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,83.0,1.0,4.0,0.0,79.0,0.5,0
Tory Dickson,7.0,5.0,12.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,8.0,66.7,0.0,1.0,0.0,0.0,0.0,0.0,2.0,151.0,1.0,1.0,1.0,77.0,0.5,0
Ed Richards,9.0,3.0,12.0,6.0,1.0,0.0,4.0,0.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,2.0,10.0,9.0,75.0,0.0,1.0,2.0,1.0,1.0,0.0,6.0,195.0,2.0,1.0,0.0,74.0,0.5,0
Billy Gowers,5.0,1.0,6.0,4.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,4.0,5.0,83.3,1.0,2.0,3.0,1.0,0.0,0.0,5.0,140.0,3.0,1.0,0.0,77.0,0.5,0
Dustin Martin,15.0,10.0,25.0,4.0,0.0,0.0,2.0,0.0,2.0,4.0,3.0,3.0,2.0,0.0,2.0,12.0,16.0,19.0,76.0,0.0,1.0,0.0,0.0,1.0,2.0,4.0,444.0,7.0,1.0,0.0,73.0,0.5,0
Kane Lambert,15.0,8.0,23.0,3.0,0.0,0.0,3.0,0.0,1.0,5.0,2.0,2.0,3.0,1.0,0.0,8.0,15.0,12.0,52.2,0.0,1.0,0.0,0.0,0.0,2.0,9.0,362.0,4.0,4.0,1.0,87.0,0.5,0
Dion Prestia,10.0,12.0,22.0,1.0,0.0,1.0,4.0,0.0,0.0,5.0,5.0,1.0,2.0,1.0,1.0,8.0,15.0,18.0,81.8,0.0,0.0,0.0,0.0,2.0,3.0,6.0,241.0,2.0,2.0,0.0,84.0,0.5,0
Nick Vlastuin,11.0,10.0,21.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,6.0,0.0,1.0,7.0,12.0,17.0,81.0,1.0,0.0,4.0,0.0,0.0,0.0,2.0,243.0,2.0,10.0,0.0,80.0,0.5,0
Sydney Stack,8.0,11.0,19.0,7.0,1.0,0.0,4.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,7.0,12.0,17.0,89.5,1.0,0.0,2.0,1.0,0.0,0.0,4.0,278.0,1.0,6.0,0.0,80.0,0.5,0
Bachar Houli,10.0,8.0,18.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,5.0,3.0,2.0,4.0,12.0,16.0,88.9,0.0,0.0,1.0,5.0,0.0,0.0,1.0,399.0,3.0,4.0,0.0,87.0,0.5,0
Liam Baker,10.0,8.0,18.0,6.0,1.0,1.0,6.0,0.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,4.0,15.0,12.0,66.7,0.0,3.0,1.0,0.0,0.0,0.0,5.0,284.0,3.0,1.0,1.0,79.0,0.5,0
Shai Bolton,8.0,9.0,17.0,4.0,0.0,0.0,2.0,0.0,0.0,5.0,1.0,2.0,0.0,0.0,0.0,5.0,11.0,14.0,82.4,0.0,0.0,0.0,0.0,0.0,1.0,4.0,372.0,4.0,1.0,0.0,81.0,0.5,0
Toby Nankervis,6.0,9.0,15.0,2.0,0.0,1.0,4.0,26.0,0.0,1.0,3.0,4.0,1.0,0.0,3.0,7.0,9.0,7.0,46.7,0.0,0.0,1.0,0.0,2.0,1.0,3.0,196.0,2.0,2.0,0.0,68.0,0.5,0
Connor Menadue,11.0,4.0,15.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,10.0,15.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,237.0,3.0,6.0,0.0,80.0,0.5,0
Jack Higgins,6.0,9.0,15.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,1.0,10.0,5.0,10.0,66.7,1.0,0.0,1.0,0.0,0.0,2.0,2.0,74.0,4.0,3.0,2.0,74.0,0.5,0
Jack Ross,6.0,9.0,15.0,2.0,1.0,0.0,3.0,0.0,1.0,5.0,4.0,0.0,1.0,0.0,0.0,5.0,11.0,12.0,80.0,0.0,0.0,2.0,0.0,3.0,1.0,2.0,205.0,2.0,1.0,0.0,83.0,0.5,0
Brandon Ellis,6.0,8.0,14.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,10.0,14.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-24.0,0.0,3.0,0.0,91.0,0.5,0
Shane Edwards,8.0,4.0,12.0,1.0,0.0,0.0,3.0,0.0,0.0,3.0,2.0,2.0,2.0,0.0,0.0,6.0,7.0,7.0,58.3,0.0,0.0,1.0,1.0,2.0,0.0,2.0,279.0,3.0,2.0,0.0,78.0,0.5,0
Kamdyn Mcintosh,10.0,2.0,12.0,4.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,4.0,2.0,0.0,2.0,6.0,7.0,8.0,66.7,2.0,1.0,4.0,0.0,0.0,1.0,2.0,326.0,4.0,4.0,1.0,82.0,0.5,0
Josh Caddy,5.0,6.0,11.0,3.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,8.0,7.0,63.6,0.0,2.0,1.0,0.0,0.0,0.0,4.0,187.0,1.0,2.0,1.0,90.0,0.5,0
Jason Castagna,4.0,7.0,11.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,8.0,3.0,5.0,45.5,0.0,1.0,0.0,0.0,0.0,1.0,2.0,115.0,4.0,2.0,0.0,87.0,0.5,0
Nathan Broad,5.0,6.0,11.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,3.0,8.0,4.0,36.4,0.0,1.0,8.0,0.0,0.0,0.0,0.0,163.0,3.0,3.0,0.0,82.0,0.5,0
Noah Balta,10.0,1.0,11.0,5.0,1.0,0.0,2.0,5.0,0.0,3.0,2.0,4.0,1.0,2.0,2.0,5.0,6.0,8.0,72.7,1.0,0.0,3.0,2.0,0.0,2.0,3.0,297.0,5.0,3.0,0.0,82.0,0.5,0
Dylan Grimes,5.0,5.0,10.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,1.0,3.0,5.0,7.0,70.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,93.0,2.0,4.0,0.0,94.0,0.5,0
Daniel Rioli,3.0,5.0,8.0,3.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,6.0,6.0,75.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,170.0,1.0,1.0,0.0,66.0,0.5,0
Tom Lynch,3.0,2.0,5.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,4.0,3.0,3.0,60.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,86.0,2.0,2.0,0.0,92.0,0.5,0
