Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency %,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,Brownlow Votes
Michael Hibberd,24.0,12.0,36.0,5.0,0.0,0.0,4.0,0.0,1.0,4.0,2.0,3.0,9.0,2.0,0.0,12.0,22.0,25.0,69.4,0.0,0.0,4.0,1.0,1.0,1.0,8.0,817.0,4.0,12.0,0.0,91.0,1,3
Clayton Oliver,7.0,23.0,30.0,1.0,0.0,0.0,10.0,0.0,0.0,3.0,5.0,8.0,0.0,1.0,5.0,20.0,11.0,20.0,66.7,0.0,0.0,1.0,0.0,1.0,4.0,5.0,197.0,7.0,3.0,1.0,80.0,1,1
Dom Tyson,11.0,18.0,29.0,5.0,0.0,1.0,6.0,0.0,0.0,4.0,3.0,6.0,1.0,2.0,0.0,12.0,17.0,17.0,58.6,0.0,0.0,0.0,1.0,0.0,3.0,6.0,425.0,7.0,7.0,0.0,79.0,1,0
Jayden Hunt,20.0,6.0,26.0,6.0,0.0,1.0,5.0,0.0,0.0,3.0,0.0,5.0,3.0,0.0,0.0,8.0,16.0,13.0,50.0,0.0,0.0,4.0,1.0,0.0,0.0,3.0,668.0,8.0,8.0,0.0,88.0,1,0
Jack Viney,11.0,14.0,25.0,0.0,0.0,0.0,7.0,0.0,0.0,6.0,10.0,6.0,0.0,4.0,1.0,14.0,10.0,15.0,60.0,0.0,0.0,1.0,0.0,3.0,7.0,5.0,307.0,9.0,3.0,0.0,77.0,1,0
Tom McDonald,9.0,15.0,24.0,5.0,1.0,0.0,1.0,1.0,2.0,4.0,2.0,7.0,0.0,1.0,1.0,11.0,12.0,17.0,70.8,1.0,0.0,2.0,1.0,1.0,1.0,3.0,283.0,7.0,1.0,1.0,91.0,1,0
Jesse Hogan,11.0,12.0,23.0,5.0,3.0,0.0,2.0,0.0,0.0,2.0,0.0,3.0,0.0,1.0,1.0,10.0,14.0,16.0,69.6,0.0,0.0,1.0,0.0,0.0,0.0,6.0,290.0,7.0,0.0,2.0,94.0,1,0
Oscar McDonald,15.0,8.0,23.0,9.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,5.0,2.0,0.0,2.0,4.0,19.0,18.0,78.3,0.0,0.0,6.0,0.0,1.0,1.0,3.0,326.0,5.0,7.0,0.0,91.0,1,0
Christian Petracca,8.0,11.0,19.0,4.0,2.0,0.0,5.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,12.0,8.0,12.0,63.2,1.0,2.0,0.0,0.0,1.0,2.0,3.0,254.0,2.0,4.0,2.0,79.0,1,0
Alex N-Bullen,11.0,8.0,19.0,2.0,0.0,0.0,4.0,0.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0,12.0,8.0,13.0,68.4,0.0,0.0,2.0,0.0,2.0,2.0,5.0,192.0,4.0,2.0,1.0,78.0,1,0
Jordan Lewis,6.0,12.0,18.0,6.0,0.0,0.0,5.0,0.0,0.0,1.0,3.0,2.0,2.0,1.0,1.0,7.0,13.0,16.0,88.9,1.0,0.0,2.0,0.0,1.0,2.0,5.0,91.0,2.0,2.0,0.0,83.0,1,0
Christian Salem,12.0,5.0,17.0,4.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,3.0,11.0,16.0,94.1,0.0,0.0,3.0,0.0,0.0,0.0,4.0,274.0,1.0,3.0,0.0,73.0,1,0
Neville Jetta,7.0,9.0,16.0,7.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,0.0,6.0,10.0,15.0,93.8,0.0,0.0,4.0,0.0,0.0,0.0,4.0,216.0,1.0,7.0,0.0,90.0,1,0
Jack Trengove,11.0,5.0,16.0,3.0,0.0,0.0,4.0,0.0,0.0,3.0,1.0,1.0,2.0,0.0,1.0,1.0,14.0,13.0,81.2,0.0,0.0,1.0,1.0,0.0,1.0,2.0,222.0,3.0,0.0,1.0,73.0,1,0
James Harmes,9.0,7.0,16.0,4.0,1.0,0.0,3.0,0.0,0.0,1.0,4.0,1.0,0.0,3.0,0.0,9.0,9.0,15.0,93.8,0.0,1.0,2.0,0.0,0.0,4.0,2.0,189.0,2.0,3.0,0.0,78.0,1,0
Mitchell Hannan,6.0,9.0,15.0,1.0,1.0,0.0,5.0,0.0,0.0,4.0,0.0,2.0,0.0,2.0,0.0,10.0,5.0,8.0,53.3,1.0,0.0,2.0,0.0,0.0,0.0,3.0,318.0,3.0,4.0,2.0,75.0,1,0
Jay K-Harris,7.0,7.0,14.0,3.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,4.0,10.0,10.0,71.4,0.0,0.0,0.0,1.0,0.0,0.0,2.0,237.0,2.0,1.0,0.0,66.0,1,0
Jake Melksham,8.0,5.0,13.0,5.0,3.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,10.0,76.9,2.0,1.0,1.0,0.0,0.0,0.0,6.0,292.0,2.0,0.0,0.0,73.0,1,0
Max Gawn,7.0,5.0,12.0,4.0,0.0,0.0,4.0,33.0,0.0,6.0,5.0,4.0,0.0,3.0,4.0,9.0,4.0,9.0,75.0,2.0,1.0,2.0,0.0,2.0,3.0,5.0,205.0,3.0,4.0,0.0,86.0,1,0
Jeff Garlett,10.0,1.0,11.0,2.0,2.0,3.0,2.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,3.0,8.0,5.0,45.5,0.0,1.0,1.0,3.0,0.0,0.0,6.0,244.0,1.0,1.0,2.0,81.0,1,0
Sam Frost,7.0,3.0,10.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,1.0,4.0,6.0,9.0,90.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,185.0,1.0,3.0,0.0,94.0,1,0
Jack Watts,4.0,5.0,9.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0,4.0,5.0,6.0,66.7,0.0,0.0,2.0,0.0,0.0,0.0,3.0,22.0,1.0,1.0,3.0,79.0,1,0
Robbie Gray,17.0,14.0,31.0,4.0,0.0,0.0,4.0,0.0,0.0,5.0,9.0,8.0,3.0,3.0,3.0,19.0,16.0,21.0,67.7,0.0,0.0,2.0,2.0,3.0,6.0,9.0,405.0,6.0,4.0,1.0,97.0,0,0
Brad Ebert,12.0,16.0,28.0,4.0,0.0,0.0,11.0,0.0,2.0,6.0,3.0,4.0,1.0,0.0,2.0,15.0,15.0,17.0,60.7,0.0,0.0,1.0,0.0,0.0,3.0,4.0,329.0,6.0,7.0,1.0,90.0,0,0
Travis Boak,12.0,12.0,24.0,6.0,4.0,0.0,6.0,0.0,0.0,3.0,2.0,3.0,0.0,0.0,2.0,8.0,17.0,18.0,75.0,0.0,2.0,1.0,0.0,0.0,2.0,9.0,204.0,2.0,4.0,1.0,81.0,0,2
Oliver Wines,11.0,12.0,23.0,5.0,0.0,0.0,9.0,0.0,0.0,4.0,3.0,5.0,0.0,2.0,2.0,8.0,16.0,17.0,73.9,3.0,0.0,1.0,0.0,3.0,0.0,5.0,370.0,6.0,4.0,0.0,77.0,0,0
Matthew Broadbent,9.0,9.0,18.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,3.0,5.0,0.0,0.0,2.0,13.0,12.0,66.7,0.0,0.0,1.0,0.0,0.0,2.0,2.0,322.0,5.0,2.0,0.0,84.0,0,0
Sam Gray,8.0,10.0,18.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,8.0,9.0,14.0,77.8,1.0,1.0,0.0,0.0,0.0,1.0,5.0,120.0,2.0,6.0,0.0,74.0,0,0
Darcy B-Jones,10.0,7.0,17.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,4.0,7.0,0.0,1.0,8.0,10.0,13.0,76.5,0.0,0.0,2.0,1.0,0.0,0.0,3.0,348.0,5.0,11.0,0.0,84.0,0,0
Justin Westhoff,7.0,9.0,16.0,6.0,2.0,0.0,2.0,0.0,1.0,2.0,0.0,3.0,1.0,2.0,1.0,8.0,10.0,10.0,62.5,2.0,1.0,4.0,0.0,0.0,0.0,3.0,279.0,3.0,5.0,0.0,86.0,0,0
Jared Polec,11.0,5.0,16.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,4.0,1.0,1.0,0.0,0.0,8.0,8.0,10.0,62.5,0.0,0.0,0.0,1.0,0.0,4.0,2.0,294.0,4.0,3.0,1.0,82.0,0,0
Sam P-Pepper,6.0,10.0,16.0,3.0,0.0,1.0,7.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,2.0,8.0,10.0,9.0,56.2,0.0,0.0,0.0,2.0,0.0,0.0,2.0,278.0,2.0,3.0,0.0,72.0,0,0
Hamish Hartlett,7.0,7.0,14.0,4.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,6.0,1.0,0.0,5.0,9.0,10.0,71.4,0.0,0.0,4.0,0.0,0.0,0.0,3.0,279.0,2.0,8.0,0.0,82.0,0,0
Tom Clurey,7.0,7.0,14.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,2.0,0.0,2.0,5.0,9.0,11.0,78.6,0.0,0.0,6.0,0.0,0.0,0.0,3.0,154.0,4.0,8.0,0.0,96.0,0,0
Jarman Impey,7.0,7.0,14.0,1.0,0.0,2.0,3.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,1.0,3.0,11.0,10.0,71.4,0.0,0.0,1.0,3.0,0.0,0.0,7.0,267.0,1.0,0.0,1.0,79.0,0,0
Patrick Ryder,12.0,1.0,13.0,3.0,0.0,1.0,2.0,48.0,1.0,5.0,5.0,3.0,1.0,2.0,1.0,9.0,4.0,6.0,46.2,0.0,1.0,6.0,0.0,2.0,3.0,5.0,403.0,3.0,1.0,0.0,84.0,0,0
Charlie Dixon,10.0,3.0,13.0,7.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,6.0,0.0,1.0,2.0,7.0,9.0,7.0,53.8,2.0,2.0,3.0,0.0,0.0,0.0,6.0,193.0,5.0,1.0,0.0,98.0,0,0
Chad Wingard,11.0,2.0,13.0,3.0,1.0,3.0,2.0,0.0,0.0,2.0,1.0,3.0,2.0,1.0,2.0,9.0,6.0,5.0,38.5,0.0,0.0,2.0,0.0,0.0,1.0,7.0,226.0,4.0,2.0,2.0,63.0,0,0
Dan Houston,8.0,5.0,13.0,2.0,0.0,1.0,9.0,0.0,0.0,1.0,0.0,2.0,5.0,1.0,1.0,3.0,10.0,9.0,69.2,0.0,0.0,5.0,0.0,0.0,0.0,1.0,169.0,4.0,2.0,0.0,80.0,0,0
Matthew White,7.0,3.0,10.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,3.0,8.0,7.0,70.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,192.0,2.0,0.0,1.0,73.0,0,0
Jackson Trengove,5.0,5.0,10.0,1.0,1.0,0.0,7.0,2.0,0.0,1.0,0.0,3.0,1.0,0.0,2.0,1.0,9.0,6.0,60.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,177.0,5.0,1.0,1.0,76.0,0,0
Thomas Jonas,8.0,2.0,10.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,4.0,6.0,8.0,80.0,1.0,0.0,9.0,0.0,0.0,0.0,3.0,46.0,1.0,8.0,0.0,95.0,0,0
Joe Atley,3.0,7.0,10.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,6.0,6.0,9.0,90.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,58.0,2.0,1.0,4.0,68.0,0,0
Logan Austin,2.0,1.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,2.0,66.7,0.0,0.0,10.0,0.0,0.0,0.0,0.0,60.0,2.0,1.0,0.0,80.0,0,0
