Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency %,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,HomeAway,Brownlow Votes
Touk Miller,15.0,12.0,27.0,3.0,1.0,0.0,3.0,0.0,0.0,4.0,7.0,3.0,3.0,6.0,1.0,15.0,12.0,18.0,66.7,0.0,0.0,1.0,0.0,2.0,5.0,4.0,425.0,4.0,4.0,0.0,92.0,0,Home,0
David Swallow,12.0,11.0,23.0,9.0,0.0,0.0,3.0,0.0,2.0,4.0,3.0,3.0,1.0,2.0,1.0,6.0,16.0,15.0,65.2,0.0,1.0,0.0,0.0,1.0,2.0,3.0,234.0,7.0,3.0,2.0,86.0,0,Home,0
Ben Ainsworth,16.0,4.0,20.0,5.0,0.0,1.0,3.0,0.0,0.0,6.0,3.0,1.0,1.0,3.0,1.0,5.0,15.0,12.0,60.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,462.0,4.0,1.0,1.0,84.0,0,Home,0
Nicholas Holman,10.0,9.0,19.0,6.0,0.0,0.0,6.0,0.0,0.0,2.0,3.0,2.0,3.0,1.0,1.0,8.0,11.0,16.0,84.2,0.0,0.0,2.0,0.0,1.0,2.0,1.0,268.0,2.0,5.0,3.0,85.0,0,Home,0
Jarrod Harbrow,13.0,5.0,18.0,6.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,3.0,1.0,2.0,3.0,14.0,14.0,77.8,0.0,0.0,2.0,0.0,0.0,0.0,4.0,331.0,3.0,3.0,0.0,90.0,0,Home,0
Steven May,14.0,1.0,15.0,10.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,9.0,1.0,3.0,5.0,9.0,14.0,93.3,4.0,0.0,8.0,0.0,0.0,0.0,3.0,292.0,4.0,5.0,0.0,85.0,0,Home,0
Jack Martin,10.0,4.0,14.0,5.0,0.0,3.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,7.0,8.0,8.0,57.1,0.0,1.0,0.0,1.0,0.0,2.0,6.0,264.0,5.0,1.0,1.0,91.0,0,Home,0
Lachlan Weller,7.0,7.0,14.0,4.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,1.0,2.0,1.0,0.0,5.0,8.0,10.0,71.4,0.0,0.0,1.0,0.0,0.0,0.0,6.0,292.0,2.0,5.0,0.0,86.0,0,Home,0
Will Brodie,10.0,4.0,14.0,6.0,0.0,0.0,2.0,0.0,0.0,3.0,4.0,2.0,3.0,0.0,1.0,5.0,9.0,10.0,71.4,0.0,0.0,1.0,0.0,3.0,1.0,4.0,220.0,4.0,0.0,0.0,79.0,0,Home,0
Charlie Ballard,11.0,2.0,13.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,2.0,3.0,9.0,10.0,76.9,0.0,0.0,4.0,0.0,0.0,0.0,2.0,185.0,3.0,3.0,0.0,78.0,0,Home,0
Alex Sexton,9.0,3.0,12.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,1.0,3.0,10.0,8.0,66.7,0.0,0.0,1.0,1.0,0.0,0.0,2.0,289.0,3.0,1.0,0.0,89.0,0,Home,0
Callum Ah Chee,9.0,3.0,12.0,6.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,5.0,7.0,4.0,33.3,2.0,2.0,3.0,0.0,0.0,1.0,3.0,155.0,4.0,1.0,2.0,78.0,0,Home,0
