Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency %,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,Brownlow Votes
Hunter Clark,17.0,16.0,33.0,6.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,5.0,1.0,0.0,3.0,14.0,20.0,25.0,75.8,0.0,0.0,2.0,0.0,0.0,3.0,3.0,332.0,4.0,9.0,0.0,86.0,0,0
Jack Steele,9.0,17.0,26.0,7.0,0.0,0.0,9.0,0.0,1.0,2.0,4.0,4.0,1.0,0.0,1.0,9.0,17.0,19.0,73.1,0.0,0.0,0.0,0.0,3.0,1.0,3.0,277.0,5.0,3.0,1.0,85.0,0,0
Brad Crouch,11.0,14.0,25.0,4.0,0.0,0.0,4.0,0.0,1.0,2.0,4.0,7.0,0.0,0.0,1.0,11.0,15.0,13.0,52.0,0.0,0.0,1.0,0.0,2.0,2.0,3.0,279.0,6.0,3.0,1.0,83.0,0,0
Nicholas Coffield,15.0,8.0,23.0,12.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,5.0,18.0,23.0,100.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,145.0,1.0,5.0,0.0,86.0,0,0
Jack Sinclair,14.0,5.0,19.0,5.0,0.0,0.0,3.0,0.0,1.0,2.0,2.0,4.0,3.0,0.0,1.0,4.0,16.0,12.0,63.2,0.0,0.0,1.0,0.0,0.0,2.0,3.0,250.0,5.0,3.0,0.0,83.0,0,0
Josh Battle,13.0,6.0,19.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,6.0,1.0,0.0,5.0,12.0,16.0,84.2,1.0,0.0,5.0,1.0,0.0,1.0,1.0,274.0,4.0,8.0,0.0,81.0,0,0
Daniel McKenzie,9.0,9.0,18.0,5.0,0.0,0.0,2.0,0.0,1.0,1.0,3.0,5.0,0.0,1.0,2.0,11.0,8.0,15.0,83.3,0.0,0.0,1.0,1.0,1.0,2.0,3.0,102.0,3.0,7.0,0.0,70.0,0,0
Callum Wilkie,12.0,5.0,17.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,4.0,2.0,0.0,6.0,11.0,16.0,94.1,0.0,0.0,2.0,0.0,0.0,0.0,0.0,208.0,2.0,9.0,0.0,93.0,0,0
Luke Dunstan,9.0,7.0,16.0,6.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,5.0,1.0,2.0,1.0,3.0,13.0,11.0,68.8,0.0,0.0,1.0,0.0,0.0,1.0,1.0,170.0,6.0,2.0,0.0,76.0,0,0
Dougal Howard,16.0,0.0,16.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,7.0,14.0,87.5,0.0,0.0,10.0,0.0,0.0,0.0,2.0,528.0,3.0,1.0,0.0,91.0,0,0
