Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency %,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,HomeAway,Brownlow Votes
Tom Mitchell,8.0,15.0,23.0,3.0,0.0,0.0,5.0,0.0,0.0,1.0,3.0,1.0,2.0,1.0,0.0,11.0,11.0,18.0,78.3,0.0,0.0,0.0,1.0,1.0,2.0,3.0,270.0,2.0,2.0,0.0,91.0,0,Home,0
Jack Scrimshaw,15.0,7.0,22.0,6.0,0.0,0.0,2.0,0.0,0.0,4.0,1.0,1.0,6.0,1.0,0.0,3.0,15.0,16.0,72.7,0.0,0.0,1.0,1.0,1.0,0.0,4.0,521.0,9.0,6.0,0.0,77.0,0,Home,0
Tom Scully,9.0,9.0,18.0,1.0,0.0,0.0,3.0,0.0,0.0,4.0,1.0,2.0,0.0,1.0,0.0,2.0,14.0,12.0,66.7,0.0,0.0,1.0,0.0,0.0,1.0,5.0,258.0,4.0,0.0,1.0,87.0,0,Home,0
Chad Wingard,7.0,9.0,16.0,2.0,2.0,0.0,3.0,0.0,1.0,2.0,2.0,4.0,0.0,0.0,1.0,8.0,8.0,10.0,62.5,0.0,1.0,2.0,0.0,1.0,1.0,5.0,191.0,4.0,1.0,0.0,89.0,0,Home,0
James Cousins,8.0,8.0,16.0,2.0,0.0,0.0,5.0,0.0,1.0,2.0,4.0,2.0,2.0,3.0,1.0,6.0,10.0,15.0,93.8,0.0,0.0,1.0,1.0,1.0,3.0,3.0,266.0,2.0,1.0,0.0,76.0,0,Home,0
Jonathon Ceglar,5.0,10.0,15.0,5.0,0.0,0.0,3.0,14.0,0.0,1.0,2.0,4.0,1.0,1.0,1.0,9.0,7.0,10.0,66.7,2.0,0.0,1.0,0.0,0.0,2.0,2.0,169.0,4.0,2.0,0.0,75.0,0,Home,0
James Worpel,11.0,4.0,15.0,0.0,0.0,0.0,6.0,0.0,0.0,4.0,5.0,4.0,2.0,0.0,1.0,7.0,9.0,9.0,60.0,0.0,0.0,1.0,0.0,2.0,3.0,3.0,421.0,4.0,1.0,2.0,75.0,0,Home,0
Blake Hardwick,10.0,3.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,7.0,12.0,92.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,344.0,0.0,5.0,0.0,76.0,0,Home,0
Tim O'Brien,7.0,5.0,12.0,2.0,0.0,0.0,0.0,4.0,0.0,2.0,3.0,0.0,0.0,2.0,0.0,9.0,3.0,8.0,66.7,1.0,0.0,3.0,0.0,0.0,3.0,2.0,205.0,3.0,3.0,0.0,87.0,0,Home,0
Daniel Howe,9.0,3.0,12.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,3.0,8.0,8.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,182.0,1.0,1.0,0.0,76.0,0,Home,0
Shaun Burgoyne,6.0,4.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,3.0,0.0,0.0,5.0,4.0,7.0,70.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,190.0,5.0,5.0,0.0,82.0,0,Home,0
Jack Gunston,9.0,1.0,10.0,3.0,3.0,1.0,4.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,4.0,6.0,5.0,50.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,268.0,3.0,0.0,2.0,90.0,0,Home,0
Benjamin Stratton,7.0,3.0,10.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,3.0,2.0,2.0,4.0,5.0,7.0,70.0,1.0,0.0,6.0,0.0,0.0,0.0,1.0,146.0,3.0,4.0,0.0,96.0,0,Home,0
James Frawley,5.0,4.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,2.0,6.0,9.0,100.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,101.0,0.0,5.0,0.0,93.0,0,Home,0
Darren Minchington,7.0,2.0,9.0,1.0,1.0,0.0,2.0,0.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,4.0,6.0,7.0,77.8,0.0,0.0,0.0,2.0,1.0,0.0,4.0,251.0,1.0,2.0,1.0,68.0,0,Home,0
Changkuoth Jiath,6.0,3.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,2.0,5.0,5.0,6.0,66.7,0.0,0.0,7.0,0.0,0.0,0.0,1.0,36.0,0.0,4.0,0.0,82.0,0,Home,0
Jarman Impey,3.0,5.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,3.0,6.0,8.0,100.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,119.0,1.0,1.0,0.0,79.0,0,Home,0
Oliver Hanrahan,5.0,2.0,7.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,4.0,3.0,1.0,14.3,0.0,1.0,0.0,0.0,0.0,0.0,2.0,70.0,4.0,1.0,1.0,77.0,0,Home,0
Luke Breust,4.0,2.0,6.0,1.0,0.0,0.0,8.0,0.0,0.0,3.0,3.0,1.0,0.0,1.0,1.0,5.0,2.0,5.0,83.3,0.0,0.0,1.0,0.0,0.0,3.0,4.0,171.0,1.0,0.0,2.0,84.0,0,Home,0
Conor Glass,3.0,3.0,6.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,5.0,4.0,66.7,0.0,0.0,2.0,0.0,0.0,1.0,0.0,63.0,1.0,0.0,0.0,75.0,0,Home,0
