Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency %,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,HomeAway,Brownlow Votes
Patrick Dangerfield,20.0,14.0,34.0,9.0,4.0,3.0,3.0,0.0,2.0,4.0,6.0,3.0,1.0,4.0,0.0,20.0,14.0,23.0,67.6,3.0,4.0,1.0,0.0,2.0,4.0,15.0,566.0,2.0,1.0,1.0,89.0,1,Home,3
Mitchell Duncan,12.0,17.0,29.0,7.0,1.0,0.0,9.0,0.0,0.0,1.0,3.0,1.0,1.0,3.0,0.0,9.0,21.0,22.0,75.9,0.0,1.0,2.0,0.0,1.0,2.0,7.0,317.0,3.0,4.0,2.0,84.0,1,Home,0
Joel Selwood,10.0,18.0,28.0,2.0,0.0,1.0,2.0,0.0,1.0,3.0,6.0,3.0,0.0,0.0,2.0,14.0,15.0,24.0,85.7,0.0,0.0,3.0,0.0,5.0,1.0,9.0,263.0,1.0,6.0,0.0,80.0,1,Home,0
Gary Ablett,13.0,12.0,25.0,5.0,2.0,1.0,4.0,0.0,1.0,3.0,3.0,6.0,1.0,1.0,3.0,13.0,12.0,17.0,68.0,1.0,2.0,0.0,1.0,1.0,2.0,10.0,434.0,6.0,1.0,1.0,86.0,1,Home,0
Scott Selwood,10.0,15.0,25.0,9.0,1.0,1.0,1.0,0.0,2.0,6.0,1.0,2.0,0.0,0.0,0.0,5.0,20.0,19.0,76.0,0.0,2.0,1.0,0.0,0.0,1.0,10.0,262.0,5.0,3.0,1.0,77.0,1,Home,0
Sam Menegola,14.0,9.0,23.0,5.0,2.0,0.0,4.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,6.0,19.0,18.0,78.3,0.0,1.0,1.0,0.0,0.0,0.0,7.0,448.0,3.0,2.0,0.0,79.0,1,Home,0
Tim Kelly,14.0,9.0,23.0,8.0,3.0,0.0,1.0,0.0,0.0,4.0,3.0,2.0,1.0,1.0,1.0,7.0,16.0,17.0,73.9,0.0,2.0,1.0,0.0,0.0,3.0,9.0,381.0,5.0,0.0,0.0,78.0,1,Home,2
Zach Tuohy,15.0,7.0,22.0,6.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0,1.0,5.0,15.0,19.0,86.4,0.0,0.0,1.0,0.0,0.0,0.0,6.0,457.0,3.0,6.0,0.0,94.0,1,Home,0
Thomas Stewart,19.0,3.0,22.0,13.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,3.0,5.0,1.0,1.0,5.0,18.0,20.0,90.9,2.0,0.0,5.0,0.0,0.0,0.0,5.0,285.0,3.0,11.0,0.0,80.0,1,Home,1
Lachlan Henderson,15.0,5.0,20.0,9.0,0.0,0.0,3.0,0.0,2.0,3.0,0.0,4.0,3.0,1.0,1.0,6.0,13.0,17.0,85.0,2.0,0.0,5.0,0.0,0.0,0.0,7.0,375.0,2.0,10.0,0.0,87.0,1,Home,0
Cameron Guthrie,9.0,11.0,20.0,3.0,0.0,0.0,5.0,0.0,0.0,3.0,3.0,3.0,1.0,1.0,0.0,8.0,13.0,18.0,90.0,0.0,0.0,5.0,0.0,0.0,3.0,5.0,141.0,1.0,2.0,2.0,55.0,1,Home,0
Brandan Parfitt,12.0,6.0,18.0,3.0,0.0,0.0,6.0,0.0,1.0,2.0,1.0,2.0,0.0,2.0,1.0,5.0,14.0,14.0,77.8,0.0,0.0,0.0,0.0,1.0,0.0,4.0,189.0,4.0,3.0,2.0,75.0,1,Home,0
Tom Hawkins,13.0,3.0,16.0,10.0,2.0,2.0,5.0,1.0,3.0,5.0,0.0,1.0,0.0,2.0,0.0,10.0,8.0,10.0,62.5,3.0,3.0,1.0,0.0,0.0,0.0,11.0,340.0,4.0,2.0,5.0,92.0,1,Home,0
Harry Taylor,12.0,4.0,16.0,9.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,14.0,16.0,100.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,264.0,1.0,3.0,0.0,80.0,1,Home,0
Jordan Murdoch,12.0,4.0,16.0,10.0,2.0,0.0,2.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0,1.0,1.0,15.0,13.0,81.2,1.0,1.0,0.0,1.0,0.0,0.0,4.0,351.0,3.0,0.0,1.0,74.0,1,Home,0
Mark Blicavs,9.0,7.0,16.0,4.0,1.0,0.0,6.0,5.0,0.0,2.0,0.0,3.0,1.0,1.0,1.0,10.0,8.0,15.0,93.8,2.0,1.0,5.0,2.0,0.0,0.0,2.0,270.0,4.0,8.0,0.0,94.0,1,Home,0
Mark O'Connor,11.0,4.0,15.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,2.0,1.0,1.0,3.0,11.0,11.0,73.3,2.0,0.0,0.0,0.0,0.0,0.0,5.0,255.0,4.0,4.0,0.0,91.0,1,Home,0
Jake Kolodjashnij,6.0,6.0,12.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,12.0,10.0,83.3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,189.0,2.0,1.0,0.0,74.0,1,Home,0
Daniel Menzel,7.0,4.0,11.0,5.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,8.0,72.7,1.0,1.0,3.0,0.0,0.0,0.0,7.0,222.0,3.0,0.0,0.0,80.0,1,Home,0
Jed Bews,2.0,8.0,10.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,5.0,9.0,90.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,56.0,1.0,4.0,0.0,86.0,1,Home,0
Ryan Abbott,5.0,4.0,9.0,2.0,1.0,1.0,6.0,24.0,1.0,2.0,3.0,4.0,1.0,1.0,3.0,4.0,5.0,6.0,66.7,0.0,2.0,2.0,0.0,1.0,2.0,7.0,82.0,1.0,0.0,1.0,86.0,1,Home,0
Jack Henry,3.0,3.0,6.0,4.0,0.0,0.0,4.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,4.0,3.0,5.0,83.3,2.0,1.0,1.0,0.0,0.0,0.0,1.0,31.0,1.0,1.0,2.0,80.0,1,Home,0
Michael Barlow,18.0,17.0,35.0,9.0,0.0,2.0,5.0,0.0,0.0,5.0,6.0,7.0,3.0,2.0,3.0,14.0,20.0,25.0,71.4,0.0,1.0,4.0,0.0,1.0,5.0,4.0,467.0,7.0,6.0,0.0,88.0,0,Away,0
Jarrod Harbrow,19.0,7.0,26.0,6.0,0.0,0.0,6.0,0.0,0.0,1.0,1.0,6.0,2.0,1.0,1.0,3.0,24.0,18.0,69.2,0.0,0.0,0.0,0.0,1.0,0.0,2.0,405.0,7.0,2.0,0.0,88.0,0,Away,0
Jack Bowes,12.0,13.0,25.0,3.0,0.0,0.0,4.0,0.0,0.0,1.0,3.0,4.0,3.0,1.0,1.0,13.0,14.0,17.0,68.0,0.0,0.0,3.0,0.0,1.0,2.0,1.0,196.0,5.0,4.0,0.0,86.0,0,Away,0
Jarryd Lyons,14.0,9.0,23.0,4.0,1.0,1.0,4.0,0.0,0.0,2.0,3.0,3.0,3.0,1.0,0.0,7.0,15.0,16.0,69.6,0.0,0.0,1.0,1.0,1.0,2.0,4.0,291.0,3.0,1.0,0.0,79.0,0,Away,0
Touk Miller,10.0,13.0,23.0,6.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,3.0,4.0,1.0,1.0,8.0,14.0,16.0,69.6,0.0,1.0,1.0,0.0,1.0,1.0,2.0,238.0,4.0,6.0,0.0,86.0,0,Away,0
Brayden Fiorini,12.0,11.0,23.0,4.0,0.0,1.0,4.0,0.0,1.0,3.0,3.0,3.0,2.0,1.0,1.0,4.0,20.0,16.0,69.6,0.0,0.0,1.0,1.0,1.0,2.0,3.0,252.0,3.0,0.0,0.0,76.0,0,Away,0
Lachlan Weller,7.0,15.0,22.0,4.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,3.0,1.0,2.0,1.0,9.0,14.0,19.0,86.4,0.0,0.0,2.0,1.0,1.0,1.0,5.0,313.0,5.0,6.0,0.0,83.0,0,Away,0
Callum Ah Chee,10.0,11.0,21.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,5.0,2.0,0.0,1.0,5.0,18.0,13.0,61.9,0.0,0.0,4.0,0.0,0.0,1.0,3.0,257.0,5.0,3.0,0.0,89.0,0,Away,0
David Swallow,10.0,10.0,20.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,4.0,1.0,0.0,3.0,1.0,10.0,11.0,15.0,75.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,104.0,0.0,4.0,1.0,76.0,0,Away,0
Jesse Joyce,10.0,10.0,20.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,4.0,15.0,14.0,70.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,153.0,4.0,5.0,0.0,84.0,0,Away,0
Steven May,13.0,6.0,19.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,4.0,6.0,1.0,3.0,7.0,10.0,15.0,78.9,1.0,0.0,8.0,0.0,0.0,1.0,0.0,257.0,1.0,7.0,0.0,100.0,0,Away,0
Alex Sexton,14.0,3.0,17.0,6.0,1.0,3.0,1.0,0.0,0.0,5.0,1.0,4.0,1.0,0.0,0.0,3.0,15.0,5.0,29.4,1.0,2.0,1.0,2.0,1.0,0.0,4.0,589.0,8.0,0.0,0.0,88.0,0,Away,0
Michael Rischitelli,7.0,8.0,15.0,4.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,3.0,12.0,12.0,80.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,201.0,2.0,6.0,0.0,79.0,0,Away,0
Nicholas Holman,7.0,8.0,15.0,2.0,0.0,0.0,2.0,0.0,0.0,3.0,3.0,3.0,0.0,1.0,1.0,6.0,9.0,10.0,66.7,0.0,0.0,0.0,0.0,1.0,2.0,0.0,135.0,6.0,1.0,0.0,87.0,0,Away,0
Aaron Young,7.0,6.0,13.0,3.0,0.0,1.0,2.0,0.0,1.0,5.0,0.0,3.0,0.0,0.0,1.0,3.0,10.0,9.0,69.2,1.0,1.0,2.0,1.0,0.0,0.0,3.0,259.0,3.0,1.0,0.0,83.0,0,Away,0
Bradley Scheer,9.0,4.0,13.0,4.0,1.0,0.0,3.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,1.0,9.0,5.0,8.0,61.5,1.0,1.0,3.0,0.0,1.0,1.0,5.0,161.0,3.0,2.0,1.0,86.0,0,Away,0
Brayden Crossley,4.0,8.0,12.0,4.0,1.0,0.0,1.0,3.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,4.0,8.0,10.0,83.3,1.0,1.0,1.0,0.0,0.0,1.0,4.0,158.0,2.0,2.0,1.0,90.0,0,Away,0
Sean Lemmens,5.0,5.0,10.0,4.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,2.0,8.0,8.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.0,2.0,0.0,83.0,0,Away,0
Joshua Schoenfeld,5.0,5.0,10.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,10.0,100.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,15.0,0.0,1.0,0.0,79.0,0,Away,0
Jacob Heron,3.0,4.0,7.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,3.0,4.0,6.0,85.7,0.0,0.0,2.0,0.0,0.0,2.0,1.0,31.0,1.0,1.0,0.0,87.0,0,Away,0
Jarrod Witts,4.0,2.0,6.0,1.0,0.0,0.0,5.0,43.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,33.3,0.0,0.0,1.0,0.0,1.0,3.0,2.0,42.0,0.0,0.0,1.0,90.0,0,Away,0
Jack Leslie,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,2.0,0.0,14.0,0,Away,0
