Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency %,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,HomeAway,Brownlow Votes
Tom Cutler,20.0,12.0,32.0,5.0,0.0,0.0,2.0,0.0,0.0,3.0,3.0,5.0,6.0,0.0,0.0,8.0,22.0,21.0,65.6,0.0,0.0,2.0,0.0,0.0,3.0,4.0,506.0,7.0,3.0,0.0,85.0,0,Home,0
Mitchell Golby,10.0,15.0,25.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,1.0,3.0,3.0,0.0,11.0,15.0,19.0,76.0,0.0,0.0,4.0,0.0,0.0,4.0,3.0,220.0,3.0,5.0,0.0,84.0,0,Home,0
Dayne Beams,14.0,7.0,21.0,4.0,1.0,1.0,4.0,0.0,0.0,4.0,3.0,4.0,4.0,0.0,1.0,6.0,15.0,16.0,76.2,0.0,0.0,1.0,0.0,0.0,3.0,5.0,443.0,2.0,1.0,1.0,82.0,0,Home,0
Marco Paparone,16.0,5.0,21.0,6.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,4.0,1.0,0.0,5.0,14.0,18.0,85.7,0.0,0.0,4.0,1.0,0.0,0.0,4.0,371.0,4.0,8.0,0.0,93.0,0,Home,0
Jed Adcock,6.0,14.0,20.0,4.0,0.0,1.0,5.0,0.0,0.0,4.0,2.0,2.0,2.0,0.0,0.0,5.0,15.0,15.0,75.0,0.0,0.0,3.0,2.0,1.0,1.0,5.0,320.0,4.0,3.0,0.0,90.0,0,Home,0
Stefan Martin,10.0,10.0,20.0,5.0,1.0,0.0,4.0,36.0,2.0,2.0,3.0,4.0,1.0,2.0,2.0,11.0,8.0,15.0,75.0,2.0,1.0,2.0,0.0,1.0,2.0,7.0,227.0,4.0,4.0,0.0,86.0,0,Home,0
Daniel Rich,9.0,11.0,20.0,2.0,2.0,0.0,3.0,0.0,0.0,5.0,6.0,4.0,1.0,0.0,2.0,8.0,12.0,16.0,80.0,0.0,0.0,0.0,0.0,2.0,4.0,6.0,371.0,2.0,2.0,1.0,81.0,0,Home,0
Dayne Zorko,9.0,11.0,20.0,3.0,0.0,2.0,4.0,0.0,2.0,5.0,4.0,3.0,0.0,0.0,0.0,8.0,13.0,14.0,70.0,0.0,0.0,2.0,0.0,1.0,3.0,8.0,273.0,1.0,2.0,1.0,85.0,0,Home,0
Lewis Taylor,11.0,9.0,20.0,8.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,3.0,2.0,0.0,0.0,2.0,18.0,13.0,65.0,0.0,1.0,1.0,10.0,0.0,0.0,4.0,344.0,4.0,2.0,1.0,80.0,0,Home,0
Jack Redden,11.0,8.0,19.0,3.0,0.0,0.0,6.0,0.0,0.0,1.0,3.0,1.0,3.0,2.0,0.0,7.0,13.0,18.0,94.7,0.0,0.0,2.0,0.0,2.0,1.0,5.0,188.0,2.0,3.0,0.0,84.0,0,Home,0
Nicholas Robertson,11.0,8.0,19.0,6.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,4.0,0.0,0.0,3.0,15.0,19.0,100.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,310.0,1.0,3.0,1.0,83.0,0,Home,0
Rohan Bewick,5.0,12.0,17.0,6.0,0.0,1.0,4.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,1.0,3.0,14.0,16.0,94.1,0.0,1.0,1.0,0.0,0.0,1.0,6.0,155.0,1.0,1.0,0.0,81.0,0,Home,0
Tom Rockliff,5.0,11.0,16.0,4.0,0.0,0.0,5.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,4.0,12.0,12.0,75.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,73.0,3.0,2.0,1.0,80.0,0,Home,0
Claye Beams,9.0,7.0,16.0,5.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,1.0,4.0,0.0,0.0,4.0,11.0,13.0,81.2,0.0,1.0,4.0,0.0,0.0,2.0,3.0,265.0,3.0,2.0,0.0,87.0,0,Home,0
Allen Christensen,9.0,5.0,14.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,2.0,2.0,0.0,5.0,9.0,10.0,71.4,0.0,0.0,0.0,0.0,0.0,1.0,7.0,204.0,1.0,1.0,1.0,85.0,0,Home,0
Darcy Gardiner,8.0,4.0,12.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,4.0,1.0,0.0,5.0,7.0,8.0,66.7,0.0,1.0,8.0,0.0,0.0,1.0,1.0,150.0,4.0,4.0,0.0,94.0,0,Home,0
Mitch Robinson,6.0,5.0,11.0,3.0,0.0,0.0,10.0,0.0,0.0,2.0,0.0,4.0,1.0,0.0,1.0,3.0,8.0,5.0,45.5,0.0,0.0,1.0,0.0,0.0,0.0,2.0,102.0,5.0,1.0,2.0,92.0,0,Home,0
Justin Clarke,7.0,4.0,11.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,2.0,5.0,7.0,9.0,81.8,3.0,0.0,8.0,0.0,0.0,0.0,1.0,128.0,5.0,5.0,0.0,96.0,0,Home,0
Daniel McStay,6.0,5.0,11.0,7.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,5.0,6.0,7.0,63.6,3.0,2.0,0.0,0.0,0.0,0.0,6.0,162.0,2.0,1.0,0.0,90.0,0,Home,0
James Aish,2.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0,2.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.0,0.0,0.0,0.0,44.0,0,Home,0
Harris Andrews,2.0,3.0,5.0,1.0,1.0,0.0,2.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,3.0,4.0,80.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,25.0,2.0,0.0,1.0,84.0,0,Home,0
Joshua Green,3.0,1.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,67.0,0.0,0.0,0.0,34.0,0,Home,0
Andrew Gaff,14.0,16.0,30.0,4.0,0.0,0.0,2.0,0.0,0.0,6.0,3.0,3.0,1.0,0.0,0.0,7.0,23.0,23.0,76.7,0.0,0.0,2.0,2.0,1.0,2.0,9.0,381.0,8.0,1.0,0.0,86.0,1,Away,1
Sam Butler,19.0,9.0,28.0,12.0,2.0,0.0,3.0,0.0,0.0,4.0,1.0,1.0,3.0,0.0,0.0,2.0,26.0,27.0,96.4,0.0,0.0,4.0,0.0,1.0,0.0,9.0,623.0,3.0,4.0,0.0,89.0,1,Away,3
Matthew Priddis,6.0,22.0,28.0,2.0,0.0,0.0,8.0,0.0,0.0,4.0,9.0,2.0,0.0,1.0,0.0,15.0,14.0,21.0,75.0,0.0,0.0,0.0,0.0,5.0,4.0,8.0,213.0,1.0,1.0,1.0,85.0,1,Away,2
Matthew Rosa,10.0,17.0,27.0,4.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,3.0,0.0,0.0,11.0,16.0,26.0,96.3,1.0,0.0,4.0,0.0,0.0,2.0,7.0,307.0,0.0,7.0,0.0,77.0,1,Away,0
Dominic Sheed,14.0,7.0,21.0,1.0,1.0,0.0,1.0,0.0,2.0,5.0,3.0,4.0,2.0,2.0,1.0,6.0,14.0,16.0,76.2,0.0,0.0,0.0,1.0,0.0,3.0,7.0,427.0,5.0,4.0,0.0,81.0,1,Away,0
Elliot Yeo,10.0,10.0,20.0,4.0,1.0,2.0,3.0,3.0,1.0,5.0,5.0,3.0,0.0,1.0,1.0,11.0,8.0,15.0,75.0,1.0,2.0,0.0,0.0,1.0,4.0,7.0,339.0,5.0,1.0,0.0,78.0,1,Away,0
