Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency %,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,Brownlow Votes
Liam Shiels,12.0,9.0,21.0,2.0,0.0,0.0,4.0,0.0,1.0,3.0,5.0,7.0,1.0,0.0,2.0,11.0,10.0,13.0,61.9,0.0,0.0,3.0,0.0,1.0,4.0,3.0,308.0,7.0,3.0,1.0,83.0,0,0
James Cousins,9.0,10.0,19.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,4.0,4.0,1.0,0.0,1.0,8.0,12.0,13.0,68.4,0.0,0.0,3.0,1.0,4.0,0.0,3.0,226.0,7.0,2.0,1.0,85.0,0,0
Jaeger O'Meara,7.0,10.0,17.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,8.0,10.0,10.0,58.8,0.0,0.0,2.0,0.0,1.0,1.0,2.0,132.0,4.0,1.0,1.0,79.0,0,0
Luke Breust,9.0,7.0,16.0,5.0,1.0,0.0,3.0,0.0,2.0,3.0,1.0,2.0,0.0,2.0,0.0,7.0,10.0,11.0,68.8,0.0,1.0,2.0,0.0,0.0,1.0,5.0,257.0,3.0,1.0,0.0,74.0,0,0
Harry Morrison,7.0,9.0,16.0,4.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,0.0,3.0,1.0,0.0,3.0,13.0,14.0,87.5,0.0,0.0,1.0,0.0,0.0,2.0,2.0,195.0,1.0,0.0,1.0,87.0,0,0
Will Day,6.0,10.0,16.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,7.0,8.0,12.0,75.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,234.0,4.0,8.0,0.0,91.0,0,0
Chad Wingard,8.0,6.0,14.0,2.0,1.0,0.0,5.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,10.0,8.0,57.1,0.0,1.0,2.0,0.0,0.0,0.0,4.0,201.0,2.0,2.0,1.0,85.0,0,0
Blake Hardwick,9.0,5.0,14.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,1.0,2.0,5.0,0.0,1.0,3.0,11.0,12.0,85.7,0.0,0.0,5.0,0.0,0.0,1.0,2.0,331.0,2.0,3.0,0.0,80.0,0,0
Damon Greaves,10.0,4.0,14.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,6.0,1.0,0.0,5.0,9.0,13.0,92.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,321.0,7.0,4.0,0.0,82.0,0,0
Daniel Howe,11.0,2.0,13.0,2.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,2.0,8.0,10.0,76.9,0.0,0.0,1.0,0.0,0.0,1.0,6.0,239.0,3.0,5.0,0.0,76.0,0,0
