Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency %,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,Brownlow Votes
Oliver Wines,17.0,18.0,35.0,6.0,1.0,0.0,7.0,0.0,2.0,7.0,6.0,1.0,2.0,1.0,1.0,13.0,24.0,28.0,80.0,1.0,0.0,2.0,0.0,2.0,4.0,11.0,494.0,3.0,4.0,1.0,75.0,1,3
Chad Wingard,24.0,6.0,30.0,3.0,0.0,1.0,8.0,0.0,3.0,8.0,6.0,4.0,3.0,1.0,1.0,10.0,20.0,16.0,53.3,0.0,0.0,2.0,0.0,3.0,3.0,8.0,777.0,5.0,1.0,0.0,82.0,1,0
Robbie Gray,11.0,17.0,28.0,4.0,3.0,1.0,2.0,0.0,0.0,4.0,6.0,4.0,0.0,2.0,1.0,14.0,14.0,21.0,75.0,1.0,2.0,0.0,0.0,3.0,3.0,13.0,297.0,7.0,2.0,0.0,95.0,1,2
Tom Rockliff,17.0,8.0,25.0,5.0,3.0,1.0,6.0,0.0,0.0,6.0,7.0,1.0,1.0,3.0,0.0,10.0,14.0,18.0,72.0,1.0,2.0,1.0,0.0,1.0,6.0,8.0,523.0,4.0,1.0,2.0,72.0,1,1
Sam P-Pepper,8.0,16.0,24.0,1.0,0.0,0.0,4.0,0.0,2.0,6.0,7.0,7.0,0.0,1.0,4.0,19.0,9.0,15.0,62.5,1.0,0.0,7.0,0.0,2.0,5.0,7.0,235.0,8.0,6.0,1.0,76.0,1,0
Steven Motlop,12.0,11.0,23.0,4.0,1.0,0.0,7.0,0.0,0.0,6.0,3.0,3.0,0.0,1.0,3.0,8.0,17.0,22.0,95.7,0.0,0.0,2.0,1.0,0.0,3.0,10.0,452.0,2.0,2.0,1.0,76.0,1,0
Brad Ebert,7.0,15.0,22.0,5.0,0.0,0.0,4.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,7.0,15.0,18.0,81.8,0.0,0.0,2.0,0.0,1.0,1.0,3.0,119.0,1.0,7.0,1.0,78.0,1,0
Dan Houston,15.0,5.0,20.0,7.0,1.0,0.0,0.0,0.0,2.0,6.0,0.0,3.0,2.0,0.0,1.0,4.0,15.0,16.0,80.0,1.0,0.0,1.0,0.0,0.0,0.0,8.0,354.0,4.0,7.0,0.0,79.0,1,0
Travis Boak,11.0,8.0,19.0,6.0,1.0,1.0,3.0,0.0,2.0,4.0,1.0,6.0,0.0,2.0,1.0,8.0,12.0,9.0,47.4,1.0,2.0,1.0,0.0,1.0,0.0,7.0,248.0,6.0,0.0,2.0,79.0,1,0
Justin Westhoff,13.0,6.0,19.0,7.0,2.0,1.0,5.0,11.0,1.0,3.0,3.0,7.0,0.0,1.0,4.0,10.0,9.0,14.0,73.7,2.0,5.0,4.0,0.0,0.0,3.0,8.0,345.0,5.0,5.0,2.0,90.0,1,0
Jared Polec,14.0,5.0,19.0,6.0,2.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,2.0,0.0,1.0,2.0,14.0,13.0,68.4,0.0,0.0,2.0,0.0,0.0,1.0,5.0,437.0,1.0,3.0,0.0,90.0,1,0
Sam Gray,6.0,11.0,17.0,3.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0,12.0,5.0,10.0,58.8,1.0,2.0,1.0,0.0,0.0,1.0,5.0,144.0,7.0,4.0,2.0,81.0,1,0
Patrick Ryder,4.0,10.0,14.0,3.0,1.0,0.0,4.0,41.0,0.0,1.0,5.0,1.0,0.0,1.0,1.0,9.0,7.0,12.0,85.7,2.0,2.0,4.0,0.0,3.0,2.0,10.0,84.0,0.0,0.0,0.0,81.0,1,0
Lindsay Thomas,9.0,5.0,14.0,4.0,1.0,1.0,4.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0,2.0,6.0,9.0,10.0,71.4,1.0,1.0,5.0,0.0,0.0,0.0,6.0,234.0,3.0,0.0,3.0,75.0,1,0
Riley Bonner,10.0,4.0,14.0,6.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,3.0,5.0,10.0,13.0,92.9,0.0,0.0,2.0,0.0,0.0,1.0,1.0,244.0,5.0,7.0,0.0,88.0,1,0
Jasper Pittard,7.0,4.0,11.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,3.0,8.0,7.0,63.6,0.0,0.0,2.0,1.0,0.0,0.0,3.0,298.0,4.0,4.0,0.0,81.0,1,0
Charlie Dixon,6.0,5.0,11.0,2.0,3.0,2.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,8.0,3.0,9.0,81.8,1.0,1.0,2.0,0.0,0.0,0.0,8.0,126.0,0.0,1.0,0.0,97.0,1,0
Darcy B-Jones,9.0,1.0,10.0,0.0,0.0,0.0,5.0,0.0,1.0,2.0,0.0,1.0,2.0,3.0,0.0,3.0,8.0,8.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,224.0,3.0,4.0,1.0,79.0,1,0
Dougal Howard,7.0,3.0,10.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,9.0,9.0,90.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,31.0,0.0,2.0,0.0,91.0,1,0
