Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency %,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,HomeAway,Brownlow Votes
Trent Cotchin,17.0,13.0,30.0,2.0,0.0,1.0,3.0,0.0,0.0,6.0,5.0,2.0,4.0,4.0,1.0,17.0,13.0,20.0,66.7,0.0,0.0,2.0,0.0,2.0,3.0,8.0,386.0,5.0,3.0,0.0,85.0,1,Home,1
Brett Deledio,15.0,11.0,26.0,10.0,1.0,1.0,1.0,0.0,2.0,9.0,2.0,1.0,1.0,0.0,1.0,8.0,19.0,21.0,80.8,1.0,2.0,2.0,1.0,0.0,2.0,14.0,437.0,2.0,3.0,0.0,85.0,1,Home,3
Brandon Ellis,16.0,10.0,26.0,5.0,1.0,0.0,3.0,0.0,2.0,5.0,3.0,3.0,2.0,0.0,0.0,8.0,18.0,19.0,73.1,1.0,0.0,1.0,0.0,0.0,3.0,6.0,597.0,5.0,2.0,0.0,82.0,1,Home,0
Anthony Miles,9.0,15.0,24.0,2.0,0.0,0.0,4.0,0.0,0.0,4.0,9.0,6.0,1.0,3.0,3.0,15.0,11.0,18.0,75.0,0.0,0.0,1.0,0.0,4.0,5.0,5.0,226.0,3.0,2.0,1.0,83.0,1,Home,0
Shaun Grigg,10.0,12.0,22.0,5.0,0.0,1.0,2.0,1.0,0.0,1.0,7.0,0.0,2.0,1.0,0.0,12.0,10.0,18.0,81.8,1.0,2.0,1.0,0.0,3.0,3.0,8.0,223.0,0.0,0.0,0.0,84.0,1,Home,0
Dustin Martin,16.0,5.0,21.0,4.0,3.0,0.0,6.0,0.0,1.0,7.0,2.0,3.0,1.0,2.0,1.0,11.0,10.0,15.0,71.4,1.0,0.0,1.0,0.0,1.0,1.0,8.0,564.0,5.0,3.0,2.0,79.0,1,Home,2
Kamdyn Mcintosh,10.0,9.0,19.0,5.0,0.0,0.0,4.0,0.0,0.0,2.0,3.0,3.0,0.0,1.0,2.0,7.0,13.0,15.0,78.9,0.0,0.0,3.0,0.0,0.0,3.0,5.0,237.0,5.0,1.0,1.0,83.0,1,Home,0
Kane Lambert,10.0,9.0,19.0,7.0,2.0,0.0,2.0,0.0,1.0,3.0,3.0,3.0,0.0,1.0,2.0,7.0,13.0,13.0,68.4,0.0,2.0,0.0,0.0,1.0,2.0,7.0,307.0,4.0,2.0,1.0,87.0,1,Home,0
Bachar Houli,12.0,6.0,18.0,4.0,1.0,0.0,4.0,0.0,1.0,6.0,0.0,4.0,1.0,0.0,0.0,5.0,13.0,13.0,72.2,1.0,1.0,1.0,0.0,0.0,0.0,3.0,374.0,5.0,2.0,0.0,92.0,1,Home,0
Jake Batchelor,7.0,10.0,17.0,6.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,5.0,11.0,13.0,76.5,0.0,0.0,4.0,0.0,0.0,0.0,4.0,266.0,0.0,3.0,0.0,82.0,1,Home,0
