Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency %,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,Brownlow Votes
Nathan Jones,10.0,19.0,29.0,1.0,0.0,0.0,3.0,0.0,0.0,6.0,3.0,2.0,0.0,0.0,0.0,7.0,21.0,22.0,75.9,0.0,0.0,0.0,0.0,1.0,2.0,6.0,440.0,7.0,2.0,1.0,76.0,0,0
Clayton Oliver,9.0,19.0,28.0,3.0,1.0,0.0,10.0,0.0,1.0,3.0,6.0,4.0,0.0,0.0,2.0,14.0,13.0,21.0,75.0,0.0,1.0,4.0,0.0,2.0,4.0,9.0,355.0,5.0,6.0,2.0,85.0,0,0
Jordan Lewis,6.0,18.0,24.0,4.0,0.0,0.0,3.0,0.0,0.0,3.0,4.0,3.0,1.0,1.0,1.0,10.0,14.0,19.0,79.2,0.0,0.0,1.0,0.0,0.0,4.0,4.0,200.0,4.0,7.0,0.0,91.0,0,0
Christian Petracca,14.0,10.0,24.0,3.0,1.0,3.0,4.0,0.0,1.0,5.0,7.0,3.0,1.0,2.0,0.0,13.0,11.0,14.0,58.3,0.0,1.0,3.0,0.0,2.0,5.0,6.0,408.0,4.0,3.0,1.0,88.0,0,1
Max Gawn,8.0,12.0,20.0,4.0,1.0,2.0,5.0,47.0,0.0,3.0,4.0,2.0,0.0,3.0,0.0,12.0,8.0,12.0,60.0,3.0,1.0,2.0,0.0,0.0,4.0,8.0,247.0,1.0,2.0,0.0,84.0,0,0
Michael Hibberd,12.0,8.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,4.0,1.0,1.0,3.0,18.0,17.0,85.0,0.0,0.0,6.0,3.0,0.0,0.0,3.0,429.0,5.0,3.0,0.0,81.0,0,0
Jayden Hunt,11.0,7.0,18.0,4.0,0.0,1.0,3.0,0.0,1.0,7.0,2.0,2.0,2.0,1.0,1.0,9.0,11.0,14.0,77.8,1.0,0.0,2.0,0.0,2.0,0.0,5.0,452.0,4.0,7.0,0.0,86.0,0,0
James Harmes,13.0,5.0,18.0,3.0,0.0,2.0,4.0,0.0,1.0,7.0,6.0,1.0,1.0,4.0,1.0,9.0,11.0,12.0,66.7,0.0,0.0,1.0,2.0,1.0,5.0,7.0,483.0,1.0,3.0,0.0,66.0,0,0
Bernie Vince,13.0,4.0,17.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,4.0,12.0,12.0,70.6,0.0,0.0,4.0,0.0,0.0,0.0,2.0,431.0,6.0,4.0,0.0,70.0,0,0
Jesse Hogan,8.0,8.0,16.0,3.0,3.0,0.0,1.0,0.0,0.0,6.0,0.0,4.0,0.0,0.0,1.0,6.0,11.0,12.0,75.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,261.0,3.0,0.0,0.0,89.0,0,0
Jake Melksham,9.0,6.0,15.0,3.0,0.0,1.0,0.0,0.0,1.0,4.0,1.0,3.0,0.0,0.0,1.0,8.0,7.0,8.0,53.3,0.0,0.0,1.0,0.0,1.0,0.0,8.0,188.0,2.0,2.0,0.0,67.0,0,0
Joshua Wagner,6.0,9.0,15.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,10.0,7.0,14.0,93.3,0.0,0.0,3.0,0.0,0.0,0.0,6.0,119.0,2.0,8.0,0.0,84.0,0,0
Corey Maynard,5.0,10.0,15.0,0.0,0.0,0.0,7.0,0.0,0.0,4.0,5.0,4.0,0.0,2.0,1.0,5.0,9.0,12.0,80.0,0.0,0.0,1.0,0.0,3.0,2.0,5.0,197.0,3.0,0.0,0.0,75.0,0,0
Cameron Pedersen,6.0,7.0,13.0,1.0,2.0,1.0,4.0,4.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,5.0,6.0,10.0,76.9,1.0,1.0,3.0,0.0,0.0,0.0,7.0,266.0,2.0,3.0,1.0,89.0,0,0
Alex N-Bullen,11.0,2.0,13.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,3.0,5.0,0.0,2.0,3.0,5.0,8.0,9.0,69.2,0.0,0.0,0.0,0.0,0.0,3.0,5.0,317.0,4.0,1.0,0.0,75.0,0,0
Christian Salem,5.0,7.0,12.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,3.0,2.0,0.0,1.0,1.0,10.0,2.0,9.0,75.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,117.0,2.0,3.0,0.0,73.0,0,0
Oscar McDonald,8.0,4.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,3.0,7.0,11.0,91.7,0.0,0.0,2.0,0.0,0.0,0.0,1.0,231.0,2.0,4.0,0.0,100.0,0,0
Neville Jetta,5.0,6.0,11.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,4.0,7.0,10.0,90.9,0.0,0.0,4.0,1.0,0.0,0.0,2.0,141.0,1.0,5.0,0.0,85.0,0,0
Bayley Fritsch,7.0,4.0,11.0,6.0,1.0,1.0,5.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,4.0,8.0,5.0,45.5,1.0,2.0,2.0,2.0,0.0,0.0,2.0,245.0,5.0,0.0,2.0,87.0,0,0
Jake Lever,8.0,2.0,10.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,5.0,1.0,0.0,2.0,7.0,8.0,80.0,0.0,0.0,5.0,1.0,0.0,0.0,2.0,327.0,3.0,4.0,0.0,94.0,0,0
Mitchell Hannan,6.0,3.0,9.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,5.0,5.0,5.0,55.6,0.0,1.0,0.0,0.0,0.0,0.0,2.0,196.0,3.0,2.0,0.0,72.0,0,0
Jeff Garlett,5.0,3.0,8.0,2.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,7.0,1.0,6.0,75.0,1.0,2.0,0.0,0.0,0.0,0.0,6.0,94.0,1.0,3.0,1.0,84.0,0,0
Gary Ablett,22.0,17.0,39.0,5.0,1.0,1.0,1.0,0.0,1.0,7.0,2.0,8.0,1.0,0.0,3.0,10.0,29.0,24.0,61.5,0.0,0.0,2.0,1.0,1.0,1.0,12.0,616.0,8.0,4.0,0.0,93.0,1,3
