Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency %,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,Brownlow Votes
Derek E-Smith,17.0,6.0,23.0,6.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,1.0,4.0,0.0,0.0,3.0,17.0,19.0,82.6,1.0,0.0,1.0,0.0,0.0,0.0,4.0,471.0,2.0,4.0,0.0,81.0,1,2
Jayden Short,18.0,3.0,21.0,8.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,3.0,7.0,1.0,1.0,2.0,15.0,17.0,81.0,0.0,1.0,2.0,1.0,0.0,0.0,5.0,593.0,1.0,1.0,0.0,86.0,1,1
Dylan Grimes,12.0,7.0,19.0,9.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,6.0,15.0,19.0,100.0,1.0,0.0,9.0,0.0,0.0,0.0,5.0,243.0,0.0,6.0,0.0,95.0,1,0
Kane Lambert,7.0,12.0,19.0,5.0,0.0,0.0,2.0,0.0,1.0,4.0,1.0,1.0,2.0,0.0,0.0,3.0,17.0,16.0,84.2,0.0,0.0,0.0,0.0,1.0,0.0,6.0,279.0,1.0,1.0,1.0,88.0,1,0
Shai Bolton,10.0,9.0,19.0,1.0,0.0,1.0,1.0,0.0,1.0,7.0,5.0,4.0,1.0,1.0,2.0,10.0,10.0,16.0,84.2,0.0,0.0,2.0,2.0,3.0,2.0,7.0,491.0,5.0,2.0,0.0,76.0,1,3
Jack Higgins,10.0,9.0,19.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,0.0,1.0,2.0,8.0,12.0,15.0,78.9,0.0,1.0,0.0,0.0,1.0,0.0,4.0,147.0,4.0,4.0,0.0,89.0,1,0
Jason Castagna,13.0,5.0,18.0,6.0,1.0,1.0,1.0,0.0,1.0,5.0,0.0,2.0,0.0,1.0,1.0,5.0,14.0,14.0,77.8,0.0,1.0,0.0,0.0,0.0,0.0,8.0,386.0,4.0,6.0,0.0,89.0,1,0
Dustin Martin,11.0,5.0,16.0,3.0,2.0,0.0,3.0,0.0,0.0,4.0,2.0,4.0,0.0,2.0,2.0,5.0,11.0,14.0,87.5,0.0,0.0,0.0,0.0,0.0,2.0,7.0,231.0,4.0,0.0,2.0,92.0,1,0
Nick Vlastuin,12.0,4.0,16.0,7.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,4.0,1.0,0.0,6.0,9.0,14.0,87.5,1.0,0.0,2.0,0.0,0.0,0.0,3.0,296.0,3.0,11.0,0.0,73.0,1,0
Marlion Pickett,8.0,8.0,16.0,5.0,1.0,0.0,7.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,3.0,13.0,9.0,56.2,0.0,0.0,3.0,0.0,0.0,1.0,4.0,144.0,3.0,3.0,0.0,74.0,1,0
Nathan Broad,13.0,2.0,15.0,6.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,15.0,13.0,86.7,0.0,0.0,3.0,2.0,0.0,0.0,1.0,326.0,1.0,1.0,0.0,92.0,1,0
Jack Graham,5.0,10.0,15.0,3.0,0.0,0.0,9.0,0.0,0.0,1.0,3.0,2.0,2.0,0.0,2.0,8.0,7.0,12.0,80.0,0.0,0.0,1.0,0.0,0.0,3.0,5.0,139.0,3.0,4.0,1.0,69.0,1,0
Liam Baker,5.0,10.0,15.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,5.0,9.0,14.0,93.3,0.0,0.0,3.0,0.0,0.0,2.0,2.0,90.0,0.0,3.0,0.0,81.0,1,0
