Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency %,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,HomeAway,Brownlow Votes
Steele Sidebottom,21.0,10.0,31.0,9.0,0.0,0.0,5.0,0.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,10.0,20.0,21.0,67.7,1.0,0.0,2.0,2.0,1.0,1.0,9.0,599.0,5.0,5.0,0.0,90.0,1,Home,3
Adam Treloar,10.0,19.0,29.0,5.0,1.0,1.0,8.0,0.0,2.0,5.0,2.0,2.0,1.0,0.0,2.0,9.0,18.0,19.0,65.5,0.0,1.0,0.0,0.0,1.0,1.0,7.0,226.0,1.0,1.0,0.0,85.0,1,Home,1
Scott Pendlebury,11.0,15.0,26.0,6.0,3.0,0.0,4.0,0.0,2.0,0.0,4.0,2.0,4.0,2.0,1.0,13.0,14.0,22.0,84.6,0.0,2.0,1.0,0.0,1.0,3.0,9.0,292.0,3.0,5.0,0.0,76.0,1,Home,2
Jack Crisp,14.0,10.0,24.0,4.0,1.0,0.0,8.0,1.0,4.0,8.0,5.0,6.0,2.0,1.0,2.0,10.0,14.0,13.0,54.2,0.0,0.0,0.0,1.0,2.0,3.0,6.0,422.0,5.0,2.0,1.0,68.0,1,Home,0
Taylor Adams,14.0,9.0,23.0,8.0,0.0,0.0,2.0,0.0,1.0,3.0,1.0,4.0,2.0,1.0,2.0,12.0,14.0,17.0,73.9,0.0,0.0,2.0,0.0,0.0,1.0,2.0,340.0,5.0,6.0,0.0,90.0,1,Home,0
Jeremy Howe,17.0,5.0,22.0,11.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,4.0,2.0,2.0,7.0,14.0,18.0,81.8,1.0,0.0,4.0,0.0,0.0,0.0,6.0,506.0,3.0,8.0,0.0,84.0,1,Home,0
Jordan De Goey,10.0,12.0,22.0,5.0,1.0,0.0,2.0,0.0,0.0,3.0,5.0,3.0,2.0,1.0,2.0,11.0,13.0,20.0,90.9,0.0,0.0,0.0,0.0,3.0,2.0,5.0,278.0,3.0,2.0,0.0,85.0,1,Home,0
Levi Greenwood,13.0,8.0,21.0,2.0,0.0,0.0,4.0,0.0,1.0,2.0,1.0,6.0,2.0,1.0,2.0,7.0,14.0,12.0,57.1,0.0,0.0,0.0,0.0,0.0,1.0,2.0,201.0,3.0,1.0,0.0,79.0,1,Home,0
Brodie Grundy,15.0,5.0,20.0,4.0,2.0,0.0,3.0,13.0,0.0,2.0,6.0,3.0,3.0,2.0,0.0,14.0,7.0,8.0,40.0,0.0,2.0,2.0,1.0,2.0,4.0,4.0,375.0,6.0,0.0,0.0,82.0,1,Home,0
Josh Smith,7.0,10.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,9.0,8.0,13.0,76.5,0.0,0.0,3.0,0.0,2.0,0.0,2.0,101.0,0.0,4.0,0.0,71.0,1,Home,0
Ben Reid,12.0,2.0,14.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,12.0,11.0,78.6,0.0,0.0,7.0,0.0,0.0,0.0,5.0,298.0,1.0,5.0,0.0,85.0,1,Home,0
Adam Oxley,10.0,4.0,14.0,6.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,3.0,3.0,0.0,1.0,3.0,11.0,11.0,78.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.0,6.0,4.0,1.0,81.0,1,Home,0
Brayden Maynard,11.0,3.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,1.0,5.0,8.0,8.0,57.1,0.0,0.0,4.0,0.0,0.0,0.0,1.0,168.0,5.0,6.0,0.0,86.0,1,Home,0
Alan Toovey,6.0,7.0,13.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,6.0,8.0,10.0,76.9,0.0,0.0,3.0,0.0,0.0,0.0,2.0,62.0,2.0,5.0,0.0,92.0,1,Home,0
Travis Varcoe,10.0,2.0,12.0,2.0,0.0,2.0,5.0,0.0,1.0,4.0,0.0,3.0,1.0,3.0,0.0,5.0,8.0,6.0,50.0,0.0,0.0,2.0,2.0,0.0,0.0,4.0,312.0,5.0,2.0,0.0,74.0,1,Home,0
Darcy Moore,7.0,5.0,12.0,6.0,1.0,1.0,2.0,1.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,4.0,8.0,9.0,75.0,2.0,1.0,2.0,0.0,0.0,0.0,6.0,270.0,3.0,0.0,0.0,78.0,1,Home,0
Jesse White,8.0,2.0,10.0,5.0,2.0,0.0,3.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,4.0,6.0,9.0,90.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,135.0,1.0,0.0,1.0,87.0,1,Home,0
