Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency %,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,HomeAway,Brownlow Votes
Jack Steven,17.0,10.0,27.0,4.0,0.0,1.0,3.0,0.0,0.0,4.0,3.0,4.0,2.0,1.0,1.0,8.0,17.0,16.0,59.3,0.0,0.0,2.0,2.0,2.0,1.0,6.0,573.0,6.0,0.0,0.0,80.0,0,Home,0
Jack Steele,8.0,15.0,23.0,7.0,0.0,1.0,4.0,0.0,0.0,1.0,3.0,1.0,2.0,2.0,0.0,12.0,13.0,18.0,78.3,2.0,1.0,2.0,0.0,1.0,2.0,5.0,111.0,1.0,5.0,0.0,78.0,0,Home,0
Jarryn Geary,10.0,10.0,20.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,2.0,0.0,0.0,7.0,15.0,16.0,80.0,0.0,0.0,4.0,2.0,1.0,1.0,4.0,278.0,3.0,6.0,0.0,91.0,0,Home,0
Jack Newnes,12.0,8.0,20.0,6.0,0.0,0.0,2.0,0.0,0.0,2.0,4.0,4.0,6.0,0.0,0.0,7.0,13.0,14.0,70.0,0.0,0.0,2.0,0.0,1.0,4.0,3.0,389.0,4.0,2.0,0.0,88.0,0,Home,0
Jack Billings,10.0,10.0,20.0,2.0,1.0,1.0,3.0,0.0,0.0,3.0,2.0,3.0,0.0,0.0,0.0,9.0,10.0,12.0,60.0,0.0,1.0,0.0,0.0,0.0,2.0,4.0,345.0,3.0,3.0,1.0,89.0,0,Home,0
Dylan Roberton,10.0,9.0,19.0,4.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,0.0,2.0,16.0,14.0,73.7,0.0,0.0,3.0,0.0,0.0,1.0,6.0,249.0,3.0,6.0,0.0,84.0,0,Home,0
David Armitage,6.0,10.0,16.0,2.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,4.0,1.0,3.0,2.0,7.0,12.0,9.0,56.2,0.0,0.0,2.0,0.0,0.0,0.0,3.0,82.0,2.0,4.0,0.0,76.0,0,Home,0
Sebastian Ross,8.0,8.0,16.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,2.0,4.0,0.0,0.0,2.0,4.0,12.0,10.0,62.5,0.0,0.0,0.0,0.0,2.0,0.0,5.0,266.0,4.0,0.0,0.0,81.0,0,Home,0
Luke Dunstan,8.0,8.0,16.0,4.0,1.0,0.0,3.0,0.0,0.0,4.0,4.0,0.0,1.0,1.0,0.0,6.0,10.0,12.0,75.0,0.0,0.0,1.0,0.0,3.0,1.0,5.0,239.0,2.0,0.0,0.0,73.0,0,Home,0
Shane Savage,8.0,7.0,15.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,7.0,0.0,1.0,3.0,10.0,13.0,86.7,0.0,0.0,1.0,1.0,0.0,0.0,3.0,337.0,4.0,3.0,0.0,87.0,0,Home,0
