Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency %,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,HomeAway,Brownlow Votes
Darcy Parish,19.0,17.0,36.0,12.0,0.0,0.0,4.0,0.0,3.0,7.0,11.0,1.0,3.0,1.0,0.0,13.0,23.0,32.0,88.9,0.0,1.0,0.0,0.0,8.0,3.0,12.0,556.0,7.0,2.0,1.0,85.0,1,Home,3
Zachary Merrett,19.0,12.0,31.0,6.0,0.0,0.0,3.0,0.0,3.0,4.0,2.0,5.0,4.0,2.0,0.0,7.0,25.0,27.0,87.1,0.0,0.0,0.0,0.0,0.0,2.0,11.0,430.0,5.0,5.0,0.0,86.0,1,Home,2
Andrew McGrath,9.0,22.0,31.0,4.0,0.0,0.0,1.0,0.0,3.0,3.0,5.0,1.0,1.0,1.0,1.0,9.0,24.0,31.0,100.0,0.0,0.0,1.0,0.0,3.0,2.0,10.0,164.0,0.0,3.0,0.0,77.0,1,Home,1
Dyson Heppell,16.0,10.0,26.0,11.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,5.0,21.0,24.0,92.3,0.0,0.0,1.0,0.0,0.0,0.0,5.0,255.0,3.0,9.0,0.0,85.0,1,Home,0
Will Snelling,8.0,17.0,25.0,5.0,1.0,0.0,2.0,0.0,1.0,3.0,2.0,2.0,0.0,2.0,1.0,10.0,14.0,21.0,84.0,0.0,0.0,2.0,0.0,0.0,2.0,8.0,176.0,1.0,2.0,1.0,82.0,1,Home,0
Mason Redman,12.0,11.0,23.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,2.0,20.0,17.0,73.9,0.0,0.0,1.0,3.0,0.0,0.0,4.0,396.0,2.0,4.0,0.0,80.0,1,Home,0
David Zaharakis,12.0,10.0,22.0,6.0,1.0,1.0,3.0,0.0,1.0,3.0,1.0,3.0,0.0,0.0,1.0,5.0,18.0,19.0,86.4,0.0,0.0,0.0,2.0,1.0,0.0,9.0,310.0,2.0,1.0,0.0,82.0,1,Home,0
Kyle Langford,16.0,6.0,22.0,6.0,2.0,1.0,4.0,0.0,1.0,5.0,3.0,4.0,1.0,1.0,2.0,7.0,15.0,16.0,72.7,2.0,1.0,1.0,0.0,2.0,1.0,9.0,374.0,5.0,2.0,0.0,79.0,1,Home,0
Jordan Ridley,15.0,6.0,21.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1.0,1.0,5.0,14.0,20.0,95.2,0.0,0.0,5.0,0.0,0.0,0.0,5.0,443.0,2.0,6.0,0.0,95.0,1,Home,0
Nick Hind,17.0,4.0,21.0,5.0,1.0,0.0,4.0,0.0,2.0,3.0,0.0,2.0,3.0,1.0,0.0,4.0,18.0,18.0,85.7,0.0,1.0,0.0,0.0,0.0,0.0,7.0,428.0,4.0,2.0,0.0,82.0,1,Home,0
