Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency %,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,HomeAway,Brownlow Votes
Ben Cunnington,20.0,18.0,38.0,6.0,0.0,0.0,7.0,0.0,0.0,4.0,14.0,12.0,3.0,6.0,3.0,32.0,8.0,25.0,65.8,4.0,0.0,2.0,0.0,4.0,10.0,1.0,338.0,12.0,7.0,1.0,77.0,0,Home,1
Jed Anderson,12.0,16.0,28.0,3.0,0.0,1.0,5.0,0.0,1.0,3.0,7.0,4.0,0.0,2.0,1.0,16.0,13.0,19.0,67.9,0.0,0.0,3.0,0.0,3.0,4.0,6.0,309.0,5.0,1.0,0.0,72.0,0,Home,0
Luke McDonald,16.0,8.0,24.0,6.0,0.0,0.0,3.0,0.0,0.0,5.0,1.0,4.0,3.0,1.0,2.0,6.0,18.0,18.0,75.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,560.0,7.0,8.0,0.0,83.0,0,Home,0
Shaun Higgins,10.0,12.0,22.0,2.0,1.0,0.0,5.0,0.0,0.0,8.0,2.0,1.0,1.0,1.0,0.0,11.0,16.0,14.0,63.6,0.0,0.0,0.0,0.0,1.0,1.0,3.0,539.0,4.0,4.0,1.0,85.0,0,Home,0
Jack Ziebell,13.0,7.0,20.0,5.0,0.0,2.0,5.0,0.0,1.0,3.0,1.0,6.0,3.0,3.0,2.0,11.0,10.0,12.0,60.0,2.0,2.0,1.0,0.0,1.0,0.0,3.0,334.0,8.0,5.0,1.0,90.0,0,Home,0
Jamie MacMillan,13.0,7.0,20.0,6.0,1.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,7.0,4.0,0.0,9.0,10.0,18.0,90.0,0.0,0.0,7.0,0.0,0.0,1.0,3.0,399.0,4.0,9.0,0.0,82.0,0,Home,0
Ryan Clarke,10.0,9.0,19.0,5.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,4.0,13.0,15.0,78.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,104.0,3.0,4.0,1.0,83.0,0,Home,0
Jy Simpkin,7.0,11.0,18.0,1.0,1.0,0.0,5.0,0.0,1.0,0.0,5.0,2.0,1.0,2.0,0.0,13.0,5.0,10.0,55.6,0.0,0.0,0.0,0.0,1.0,4.0,3.0,111.0,1.0,4.0,1.0,68.0,0,Home,0
Trent Dumont,14.0,3.0,17.0,5.0,0.0,0.0,4.0,0.0,1.0,2.0,1.0,4.0,3.0,3.0,0.0,3.0,13.0,12.0,70.6,0.0,0.0,2.0,0.0,0.0,1.0,2.0,359.0,6.0,1.0,0.0,78.0,0,Home,0
Robbie Tarrant,9.0,7.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,0.0,0.0,3.0,13.0,10.0,62.5,0.0,0.0,2.0,0.0,0.0,0.0,0.0,324.0,3.0,4.0,0.0,88.0,0,Home,0
Scott Thompson,12.0,3.0,15.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,3.0,0.0,3.0,2.0,12.0,7.0,46.7,0.0,0.0,3.0,0.0,0.0,0.0,2.0,323.0,5.0,5.0,0.0,98.0,0,Home,0
Ben Jacobs,4.0,11.0,15.0,1.0,0.0,0.0,6.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,2.0,8.0,8.0,10.0,66.7,1.0,0.0,1.0,0.0,2.0,1.0,1.0,98.0,2.0,3.0,1.0,76.0,0,Home,0
Billy Hartung,8.0,7.0,15.0,3.0,0.0,0.0,2.0,0.0,1.0,4.0,0.0,5.0,1.0,0.0,1.0,4.0,11.0,12.0,80.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,345.0,5.0,3.0,0.0,71.0,0,Home,0
Shaun Atley,5.0,7.0,12.0,2.0,2.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,9.0,75.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,113.0,0.0,0.0,2.0,88.0,0,Home,0
Majak Daw,6.0,5.0,11.0,4.0,0.0,0.0,4.0,7.0,0.0,2.0,3.0,3.0,1.0,2.0,2.0,8.0,5.0,9.0,81.8,1.0,0.0,6.0,0.0,0.0,3.0,3.0,186.0,2.0,4.0,0.0,77.0,0,Home,0
Ben Brown,10.0,1.0,11.0,3.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,7.0,3.0,7.0,63.6,2.0,2.0,1.0,0.0,0.0,0.0,8.0,220.0,1.0,0.0,0.0,100.0,0,Home,0
