Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency %,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,HomeAway,Brownlow Votes
Dustin Martin,18.0,16.0,34.0,4.0,1.0,1.0,3.0,0.0,2.0,1.0,7.0,6.0,0.0,2.0,3.0,14.0,25.0,25.0,73.5,0.0,2.0,2.0,0.0,1.0,6.0,9.0,289.0,5.0,1.0,0.0,88.0,1,Home,2
Bachar Houli,17.0,13.0,30.0,7.0,0.0,0.0,3.0,0.0,3.0,6.0,0.0,2.0,1.0,1.0,0.0,10.0,22.0,25.0,83.3,0.0,0.0,4.0,0.0,0.0,0.0,11.0,427.0,1.0,6.0,0.0,78.0,1,Home,0
Trent Cotchin,14.0,14.0,28.0,4.0,0.0,0.0,5.0,0.0,0.0,3.0,8.0,1.0,3.0,2.0,1.0,14.0,14.0,21.0,75.0,0.0,0.0,2.0,0.0,5.0,3.0,6.0,217.0,2.0,5.0,0.0,81.0,1,Home,0
Shaun Grigg,18.0,8.0,26.0,14.0,1.0,0.0,6.0,0.0,2.0,5.0,1.0,2.0,0.0,0.0,1.0,4.0,22.0,20.0,76.9,0.0,3.0,0.0,0.0,0.0,1.0,10.0,410.0,3.0,1.0,0.0,81.0,1,Home,0
Alex Rance,15.0,11.0,26.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,0.0,11.0,15.0,22.0,84.6,2.0,0.0,7.0,0.0,0.0,0.0,4.0,305.0,5.0,10.0,0.0,100.0,1,Home,3
Oleg Markov,21.0,5.0,26.0,12.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,6.0,10.0,0.0,3.0,3.0,25.0,19.0,73.1,0.0,0.0,0.0,1.0,0.0,1.0,6.0,669.0,10.0,6.0,0.0,79.0,1,Home,0
Anthony Miles,9.0,15.0,24.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,5.0,5.0,1.0,3.0,2.0,11.0,15.0,19.0,79.2,0.0,0.0,0.0,0.0,2.0,3.0,4.0,200.0,2.0,3.0,0.0,77.0,1,Home,0
Nick Vlastuin,12.0,10.0,22.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,5.0,17.0,19.0,86.4,1.0,1.0,0.0,0.0,0.0,0.0,6.0,287.0,3.0,4.0,0.0,79.0,1,Home,0
Jayden Short,18.0,4.0,22.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,19.0,19.0,86.4,0.0,0.0,2.0,0.0,0.0,0.0,5.0,288.0,2.0,3.0,0.0,83.0,1,Home,0
Adam Marcon,14.0,8.0,22.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,4.0,18.0,17.0,77.3,1.0,0.0,0.0,0.0,0.0,0.0,5.0,317.0,4.0,1.0,0.0,77.0,1,Home,0
Andrew Moore,9.0,11.0,20.0,5.0,1.0,0.0,8.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,1.0,7.0,13.0,13.0,65.0,1.0,1.0,0.0,0.0,1.0,0.0,6.0,148.0,3.0,3.0,1.0,81.0,1,Home,0
Brandon Ellis,11.0,7.0,18.0,9.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,15.0,15.0,83.3,0.0,1.0,2.0,0.0,1.0,0.0,6.0,140.0,1.0,0.0,0.0,85.0,1,Home,0
David Astbury,14.0,3.0,17.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,1.0,2.0,15.0,16.0,94.1,1.0,0.0,5.0,0.0,0.0,0.0,1.0,273.0,0.0,3.0,0.0,96.0,1,Home,0
Taylor Hunt,7.0,9.0,16.0,5.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,1.0,14.0,15.0,93.8,0.0,0.0,0.0,0.0,0.0,0.0,4.0,112.0,0.0,2.0,0.0,85.0,1,Home,0
Sam Lloyd,9.0,6.0,15.0,4.0,1.0,0.0,2.0,0.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,8.0,7.0,10.0,66.7,0.0,1.0,0.0,0.0,0.0,1.0,5.0,189.0,3.0,1.0,0.0,79.0,1,Home,0
Nathan Drummond,2.0,13.0,15.0,4.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,6.0,9.0,12.0,80.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,92.0,2.0,1.0,0.0,64.0,1,Home,0
Dylan Grimes,4.0,10.0,14.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,5.0,9.0,14.0,100.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,6.0,0.0,85.0,1,Home,0
Daniel Rioli,9.0,5.0,14.0,6.0,1.0,1.0,4.0,0.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,2.0,12.0,11.0,78.6,1.0,0.0,0.0,1.0,0.0,0.0,8.0,164.0,1.0,0.0,1.0,74.0,1,Home,0
Jack Riewoldt,9.0,3.0,12.0,6.0,4.0,2.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0,1.0,5.0,6.0,10.0,83.3,2.0,4.0,0.0,0.0,0.0,0.0,10.0,232.0,0.0,0.0,0.0,92.0,1,Home,0
Tyrone Vickery,7.0,4.0,11.0,9.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,8.0,10.0,90.9,1.0,2.0,0.0,0.0,0.0,0.0,5.0,158.0,2.0,1.0,1.0,82.0,1,Home,0
Shaun Hampson,3.0,4.0,7.0,3.0,0.0,0.0,0.0,33.0,0.0,0.0,2.0,5.0,0.0,0.0,4.0,4.0,4.0,6.0,85.7,1.0,0.0,3.0,0.0,1.0,1.0,2.0,52.0,0.0,1.0,0.0,73.0,1,Home,0
Benjamin Griffiths,3.0,3.0,6.0,3.0,0.0,0.0,2.0,10.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,6.0,100.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,138.0,0.0,0.0,0.0,80.0,1,Home,0
Taylor Adams,13.0,12.0,25.0,4.0,1.0,0.0,4.0,0.0,0.0,2.0,6.0,3.0,0.0,1.0,1.0,8.0,16.0,19.0,76.0,0.0,0.0,2.0,0.0,2.0,4.0,7.0,330.0,5.0,3.0,0.0,81.0,0,Away,0
Jack Crisp,11.0,14.0,25.0,4.0,0.0,1.0,5.0,1.0,0.0,4.0,6.0,4.0,1.0,0.0,2.0,10.0,17.0,21.0,84.0,0.0,0.0,1.0,0.0,3.0,3.0,6.0,499.0,4.0,4.0,1.0,82.0,0,Away,0
Adam Treloar,15.0,9.0,24.0,4.0,0.0,2.0,9.0,0.0,1.0,5.0,5.0,2.0,0.0,2.0,0.0,8.0,14.0,16.0,66.7,0.0,0.0,0.0,0.0,0.0,5.0,7.0,299.0,5.0,5.0,1.0,78.0,0,Away,0
Steele Sidebottom,11.0,11.0,22.0,8.0,0.0,0.0,6.0,0.0,1.0,5.0,1.0,2.0,2.0,3.0,0.0,6.0,17.0,15.0,68.2,0.0,1.0,4.0,3.0,0.0,1.0,7.0,225.0,2.0,4.0,1.0,93.0,0,Away,0
Rupert Wills,7.0,13.0,20.0,3.0,1.0,0.0,8.0,0.0,1.0,3.0,4.0,4.0,1.0,2.0,2.0,13.0,10.0,15.0,75.0,0.0,1.0,3.0,0.0,2.0,2.0,6.0,336.0,6.0,2.0,3.0,69.0,0,Away,0
Josh Smith,12.0,8.0,20.0,5.0,0.0,0.0,3.0,0.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,6.0,14.0,19.0,95.0,0.0,0.0,2.0,0.0,1.0,1.0,5.0,282.0,4.0,4.0,0.0,90.0,0,Away,0
Brodie Grundy,10.0,9.0,19.0,6.0,0.0,0.0,4.0,17.0,1.0,2.0,5.0,1.0,2.0,3.0,1.0,10.0,10.0,15.0,78.9,1.0,0.0,3.0,0.0,1.0,4.0,5.0,212.0,3.0,2.0,0.0,81.0,0,Away,0
James Aish,13.0,5.0,18.0,5.0,2.0,0.0,2.0,0.0,0.0,5.0,1.0,3.0,2.0,0.0,0.0,8.0,10.0,14.0,77.8,3.0,2.0,2.0,0.0,0.0,1.0,4.0,384.0,4.0,3.0,0.0,83.0,0,Away,1
Scott Pendlebury,8.0,9.0,17.0,3.0,1.0,0.0,3.0,0.0,1.0,3.0,4.0,1.0,0.0,1.0,1.0,7.0,11.0,15.0,88.2,0.0,0.0,0.0,2.0,3.0,1.0,6.0,90.0,0.0,0.0,0.0,60.0,0,Away,0
Jeremy Howe,11.0,6.0,17.0,8.0,0.0,1.0,3.0,0.0,0.0,2.0,1.0,4.0,4.0,0.0,1.0,6.0,11.0,14.0,82.4,0.0,0.0,8.0,0.0,0.0,1.0,3.0,212.0,3.0,8.0,0.0,94.0,0,Away,0
