Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency %,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,Brownlow Votes
David Swallow,15.0,15.0,30.0,4.0,1.0,0.0,3.0,0.0,1.0,8.0,7.0,0.0,1.0,1.0,0.0,13.0,18.0,22.0,73.3,0.0,1.0,1.0,0.0,2.0,5.0,5.0,509.0,4.0,2.0,0.0,81.0,0,0
Darcy Macpherson,16.0,8.0,24.0,3.0,2.0,0.0,5.0,0.0,1.0,2.0,2.0,6.0,1.0,3.0,2.0,8.0,16.0,18.0,75.0,0.0,1.0,2.0,0.0,0.0,2.0,4.0,234.0,3.0,4.0,0.0,85.0,0,0
Lachlan Weller,12.0,11.0,23.0,8.0,1.0,0.0,2.0,0.0,1.0,3.0,3.0,1.0,3.0,1.0,1.0,7.0,15.0,19.0,82.6,0.0,0.0,2.0,1.0,1.0,2.0,3.0,386.0,2.0,3.0,0.0,93.0,0,0
Jesse Joyce,13.0,9.0,22.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,0.0,1.0,9.0,14.0,14.0,63.6,1.0,0.0,4.0,0.0,0.0,0.0,1.0,341.0,6.0,7.0,0.0,83.0,0,0
Will Brodie,12.0,10.0,22.0,7.0,1.0,1.0,3.0,0.0,0.0,3.0,3.0,2.0,0.0,1.0,0.0,6.0,17.0,15.0,68.2,0.0,1.0,0.0,0.0,1.0,2.0,4.0,315.0,1.0,3.0,1.0,81.0,0,0
Anthony Miles,12.0,9.0,21.0,5.0,1.0,0.0,3.0,0.0,1.0,4.0,3.0,3.0,1.0,2.0,1.0,12.0,11.0,15.0,71.4,1.0,1.0,0.0,0.0,2.0,1.0,4.0,363.0,5.0,7.0,0.0,82.0,0,0
Touk Miller,7.0,13.0,20.0,2.0,0.0,0.0,6.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,0.0,11.0,11.0,13.0,65.0,0.0,0.0,3.0,0.0,2.0,1.0,1.0,167.0,3.0,2.0,1.0,84.0,0,0
Jarrod Harbrow,15.0,4.0,19.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,3.0,0.0,2.0,5.0,12.0,15.0,78.9,0.0,0.0,4.0,1.0,0.0,0.0,2.0,377.0,4.0,6.0,0.0,87.0,0,0
Jarrod Witts,11.0,8.0,19.0,4.0,1.0,1.0,2.0,36.0,0.0,1.0,10.0,5.0,2.0,3.0,3.0,15.0,3.0,10.0,52.6,2.0,1.0,2.0,0.0,3.0,7.0,2.0,253.0,3.0,3.0,0.0,72.0,0,0
Brayden Fiorini,16.0,3.0,19.0,3.0,0.0,0.0,5.0,0.0,1.0,3.0,2.0,4.0,2.0,0.0,0.0,4.0,14.0,10.0,52.6,0.0,0.0,0.0,0.0,2.0,0.0,2.0,367.0,8.0,3.0,1.0,78.0,0,0
Jack Martin,12.0,5.0,17.0,7.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,6.0,10.0,13.0,76.5,1.0,1.0,1.0,0.0,0.0,1.0,3.0,299.0,6.0,4.0,0.0,89.0,0,0
Pearce Hanley,8.0,8.0,16.0,3.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,4.0,5.0,0.0,2.0,3.0,12.0,10.0,62.5,0.0,0.0,1.0,0.0,0.0,0.0,3.0,318.0,5.0,4.0,0.0,87.0,0,0
Jack Lukosius,10.0,6.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,6.0,9.0,10.0,62.5,0.0,0.0,5.0,0.0,0.0,0.0,1.0,65.0,1.0,7.0,0.0,81.0,0,0
Sam Day,6.0,9.0,15.0,7.0,1.0,0.0,4.0,9.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,12.0,4.0,12.0,80.0,4.0,1.0,1.0,0.0,1.0,0.0,3.0,186.0,3.0,2.0,1.0,80.0,0,0
Alex Sexton,8.0,4.0,12.0,4.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,1.0,5.0,8.0,8.0,66.7,1.0,0.0,4.0,0.0,0.0,1.0,3.0,285.0,4.0,3.0,1.0,96.0,0,0
Charlie Ballard,10.0,2.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,1.0,1.0,2.0,9.0,9.0,75.0,1.0,0.0,8.0,0.0,0.0,0.0,1.0,186.0,4.0,5.0,0.0,88.0,0,0
Jacob Heron,5.0,3.0,8.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,7.0,3.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,2.0,1.0,0.0,86.0,0,0
Josh Corbett,7.0,1.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,2.0,1.0,6.0,6.0,75.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,84.0,3.0,0.0,0.0,89.0,0,0
Bradley Scheer,7.0,0.0,7.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,6.0,4.0,57.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,161.0,2.0,0.0,0.0,83.0,0,0
Jack Hombsch,4.0,1.0,5.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,5.0,100.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,58.0,0.0,2.0,0.0,91.0,0,0
Ben King,2.0,2.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,25.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,77.0,1.0,0.0,1.0,85.0,0,0
Wil Powell,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0,0
Dion Prestia,12.0,16.0,28.0,4.0,1.0,0.0,9.0,0.0,0.0,4.0,8.0,5.0,2.0,2.0,2.0,12.0,17.0,21.0,75.0,0.0,1.0,3.0,0.0,3.0,5.0,7.0,352.0,7.0,4.0,0.0,82.0,1,0
Trent Cotchin,13.0,14.0,27.0,4.0,2.0,0.0,2.0,0.0,1.0,5.0,6.0,3.0,1.0,1.0,1.0,11.0,16.0,20.0,74.1,0.0,0.0,2.0,0.0,2.0,4.0,10.0,422.0,5.0,2.0,0.0,75.0,1,3
Shai Bolton,15.0,11.0,26.0,9.0,2.0,0.0,4.0,0.0,2.0,6.0,5.0,5.0,0.0,0.0,2.0,9.0,19.0,21.0,80.8,1.0,2.0,0.0,0.0,3.0,2.0,9.0,492.0,3.0,0.0,0.0,81.0,1,0
Shane Edwards,10.0,15.0,25.0,5.0,0.0,0.0,4.0,0.0,1.0,4.0,4.0,6.0,2.0,1.0,1.0,9.0,14.0,15.0,60.0,0.0,0.0,3.0,1.0,2.0,2.0,7.0,473.0,6.0,3.0,1.0,84.0,1,0
Bachar Houli,13.0,11.0,24.0,2.0,0.0,0.0,2.0,0.0,0.0,3.0,3.0,1.0,3.0,0.0,0.0,6.0,15.0,20.0,83.3,0.0,0.0,5.0,0.0,2.0,1.0,6.0,503.0,5.0,5.0,0.0,84.0,1,0
Kane Lambert,13.0,11.0,24.0,6.0,3.0,0.0,4.0,0.0,3.0,4.0,1.0,2.0,1.0,2.0,0.0,5.0,21.0,20.0,83.3,0.0,3.0,2.0,0.0,0.0,1.0,11.0,383.0,4.0,2.0,1.0,74.0,1,1
Brandon Ellis,14.0,9.0,23.0,7.0,1.0,0.0,0.0,0.0,1.0,5.0,1.0,2.0,1.0,0.0,0.0,6.0,15.0,18.0,78.3,0.0,0.0,1.0,0.0,0.0,1.0,8.0,394.0,4.0,4.0,0.0,88.0,1,0
