Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency %,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,Brownlow Votes
Daniel Hannebery,13.0,22.0,35.0,5.0,0.0,0.0,1.0,0.0,0.0,7.0,4.0,1.0,2.0,0.0,1.0,12.0,23.0,25.0,71.4,0.0,0.0,0.0,0.0,0.0,4.0,13.0,400.0,4.0,2.0,0.0,94.0,1,0
Josh P. Kennedy,12.0,21.0,33.0,9.0,1.0,1.0,3.0,0.0,1.0,3.0,4.0,2.0,1.0,0.0,1.0,13.0,19.0,25.0,75.8,1.0,2.0,1.0,0.0,3.0,1.0,13.0,241.0,4.0,2.0,0.0,89.0,1,1
Tom Mitchell,12.0,21.0,33.0,4.0,3.0,0.0,4.0,0.0,3.0,7.0,5.0,3.0,0.0,0.0,1.0,9.0,24.0,23.0,69.7,0.0,2.0,0.0,0.0,2.0,3.0,11.0,414.0,4.0,3.0,2.0,78.0,1,2
Luke Parker,20.0,11.0,31.0,11.0,5.0,1.0,5.0,0.0,0.0,6.0,3.0,3.0,2.0,3.0,1.0,11.0,17.0,19.0,61.3,4.0,6.0,0.0,0.0,2.0,1.0,12.0,620.0,7.0,5.0,0.0,84.0,1,3
Jarrad McVeigh,9.0,17.0,26.0,3.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,9.0,15.0,23.0,88.5,0.0,0.0,0.0,0.0,0.0,0.0,8.0,169.0,3.0,7.0,0.0,91.0,1,0
Heath Grundy,9.0,16.0,25.0,6.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,6.0,19.0,23.0,92.0,1.0,0.0,6.0,0.0,0.0,0.0,5.0,269.0,2.0,7.0,0.0,96.0,1,0
Kieren Jack,9.0,15.0,24.0,4.0,1.0,0.0,4.0,0.0,2.0,4.0,4.0,3.0,0.0,0.0,1.0,11.0,13.0,18.0,75.0,0.0,1.0,1.0,0.0,2.0,1.0,12.0,290.0,3.0,4.0,2.0,86.0,1,0
Lance Franklin,14.0,8.0,22.0,4.0,4.0,5.0,2.0,0.0,0.0,4.0,1.0,0.0,2.0,1.0,0.0,8.0,12.0,13.0,59.1,1.0,3.0,1.0,0.0,0.0,1.0,13.0,337.0,2.0,1.0,1.0,88.0,1,0
Ben McGlynn,12.0,9.0,21.0,5.0,0.0,1.0,10.0,0.0,2.0,4.0,4.0,2.0,1.0,3.0,1.0,11.0,12.0,16.0,76.2,0.0,0.0,1.0,0.0,1.0,3.0,8.0,316.0,1.0,3.0,0.0,86.0,1,0
Lewis Jetta,15.0,6.0,21.0,4.0,0.0,1.0,2.0,0.0,1.0,5.0,0.0,3.0,2.0,0.0,0.0,4.0,17.0,15.0,71.4,0.0,0.0,0.0,2.0,0.0,0.0,9.0,501.0,3.0,3.0,0.0,86.0,1,0
