Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency %,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,HomeAway,Brownlow Votes
Lachie Whitfield,20.0,14.0,34.0,9.0,0.0,0.0,2.0,0.0,1.0,3.0,2.0,7.0,3.0,0.0,3.0,11.0,21.0,29.0,85.3,0.0,0.0,1.0,1.0,1.0,1.0,9.0,577.0,4.0,10.0,0.0,85.0,1,Home,0
Stephen Coniglio,21.0,11.0,32.0,8.0,2.0,0.0,7.0,0.0,0.0,10.0,5.0,5.0,1.0,0.0,1.0,12.0,19.0,23.0,71.9,0.0,0.0,0.0,2.0,3.0,2.0,9.0,560.0,6.0,4.0,0.0,87.0,1,Home,2
Tim Taranto,18.0,14.0,32.0,6.0,0.0,0.0,5.0,0.0,1.0,10.0,8.0,6.0,1.0,1.0,3.0,12.0,21.0,20.0,62.5,2.0,0.0,0.0,0.0,2.0,6.0,6.0,524.0,7.0,2.0,0.0,87.0,1,Home,0
Joshua Kelly,12.0,17.0,29.0,6.0,2.0,0.0,5.0,0.0,1.0,4.0,1.0,4.0,4.0,1.0,2.0,5.0,23.0,22.0,75.9,0.0,1.0,1.0,0.0,0.0,1.0,5.0,301.0,6.0,0.0,0.0,89.0,1,Home,0
Dylan Shiel,10.0,18.0,28.0,4.0,1.0,0.0,5.0,0.0,3.0,3.0,6.0,2.0,0.0,0.0,0.0,14.0,14.0,23.0,82.1,0.0,0.0,0.0,3.0,3.0,3.0,8.0,306.0,4.0,4.0,0.0,77.0,1,Home,0
Toby Greene,13.0,12.0,25.0,10.0,4.0,0.0,0.0,0.0,4.0,5.0,0.0,2.0,0.0,1.0,0.0,4.0,19.0,20.0,80.0,0.0,5.0,0.0,1.0,0.0,0.0,12.0,302.0,3.0,1.0,0.0,75.0,1,Home,1
Callan Ward,13.0,11.0,24.0,5.0,0.0,2.0,2.0,0.0,0.0,6.0,7.0,3.0,1.0,2.0,1.0,10.0,13.0,19.0,79.2,0.0,1.0,0.0,2.0,4.0,3.0,7.0,473.0,3.0,1.0,0.0,85.0,1,Home,0
Matthew De Boer,11.0,12.0,23.0,7.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.0,2.0,0.0,2.0,6.0,18.0,19.0,82.6,0.0,1.0,0.0,0.0,0.0,3.0,9.0,248.0,2.0,3.0,0.0,85.0,1,Home,0
Heath Shaw,13.0,9.0,22.0,7.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,6.0,15.0,20.0,90.9,0.0,0.0,3.0,3.0,0.0,0.0,3.0,372.0,2.0,8.0,1.0,87.0,1,Home,0
Nick Haynes,14.0,7.0,21.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,5.0,16.0,17.0,81.0,1.0,0.0,3.0,0.0,0.0,0.0,4.0,430.0,1.0,6.0,0.0,88.0,1,Home,0
Adam Tomlinson,10.0,10.0,20.0,8.0,1.0,1.0,2.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,5.0,15.0,16.0,80.0,0.0,1.0,2.0,0.0,0.0,1.0,4.0,332.0,3.0,3.0,0.0,95.0,1,Home,0
Jeremy Finlayson,12.0,8.0,20.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,1.0,1.0,16.0,19.0,95.0,0.0,0.0,2.0,1.0,0.0,0.0,4.0,385.0,4.0,5.0,0.0,68.0,1,Home,0
Brett Deledio,5.0,13.0,18.0,4.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,5.0,13.0,14.0,77.8,0.0,0.0,0.0,0.0,1.0,0.0,3.0,218.0,2.0,2.0,0.0,66.0,1,Home,0
Jeremy Cameron,18.0,0.0,18.0,9.0,6.0,3.0,0.0,0.0,1.0,5.0,0.0,4.0,0.0,3.0,4.0,8.0,9.0,10.0,55.6,2.0,6.0,0.0,1.0,0.0,0.0,12.0,423.0,7.0,1.0,0.0,85.0,1,Home,3
Phil Davis,10.0,4.0,14.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,7.0,1.0,2.0,5.0,8.0,12.0,85.7,1.0,0.0,10.0,0.0,1.0,0.0,2.0,214.0,2.0,11.0,0.0,90.0,1,Home,0
Jonathon Patton,11.0,3.0,14.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,0.0,2.0,1.0,7.0,8.0,9.0,64.3,0.0,4.0,2.0,0.0,0.0,3.0,8.0,228.0,5.0,2.0,0.0,85.0,1,Home,0
Samuel Reid,5.0,9.0,14.0,1.0,0.0,0.0,6.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,6.0,8.0,10.0,71.4,0.0,0.0,2.0,0.0,0.0,0.0,5.0,80.0,2.0,6.0,1.0,82.0,1,Home,0
Daniel Lloyd,9.0,4.0,13.0,4.0,0.0,1.0,7.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,4.0,8.0,9.0,69.2,0.0,0.0,1.0,0.0,0.0,0.0,6.0,313.0,0.0,3.0,3.0,69.0,1,Home,0
Harrison Himmelberg,8.0,3.0,11.0,5.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,2.0,0.0,0.0,3.0,8.0,10.0,90.9,0.0,1.0,2.0,0.0,0.0,0.0,4.0,255.0,3.0,3.0,0.0,83.0,1,Home,0
Rory Lobb,4.0,6.0,10.0,2.0,0.0,0.0,2.0,41.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,6.0,5.0,8.0,80.0,1.0,0.0,5.0,0.0,0.0,0.0,6.0,109.0,0.0,1.0,0.0,81.0,1,Home,0
Aidan Corr,5.0,3.0,8.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,3.0,5.0,5.0,62.5,0.0,0.0,5.0,0.0,0.0,0.0,0.0,207.0,2.0,4.0,0.0,78.0,1,Home,0
Zac Langdon,4.0,3.0,7.0,3.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,3.0,5.0,6.0,85.7,1.0,2.0,2.0,0.0,0.0,0.0,4.0,64.0,3.0,1.0,4.0,72.0,1,Home,0
Lachlan Hunter,14.0,18.0,32.0,6.0,0.0,1.0,3.0,0.0,0.0,2.0,4.0,4.0,2.0,2.0,1.0,10.0,21.0,23.0,71.9,0.0,1.0,0.0,2.0,2.0,2.0,5.0,472.0,8.0,4.0,0.0,93.0,0,Away,0
Jackson Macrae,16.0,15.0,31.0,5.0,0.0,1.0,6.0,0.0,0.0,9.0,5.0,3.0,4.0,0.0,3.0,12.0,18.0,23.0,74.2,1.0,1.0,1.0,0.0,1.0,4.0,6.0,518.0,5.0,3.0,1.0,84.0,0,Away,0
Luke Dahlhaus,10.0,19.0,29.0,4.0,0.0,1.0,4.0,0.0,0.0,3.0,8.0,3.0,1.0,1.0,0.0,12.0,18.0,24.0,82.8,0.0,0.0,2.0,0.0,2.0,6.0,5.0,314.0,4.0,2.0,1.0,85.0,0,Away,0
Matthew Suckling,13.0,11.0,24.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,4.0,1.0,0.0,6.0,16.0,17.0,70.8,0.0,0.0,2.0,1.0,0.0,1.0,3.0,473.0,6.0,5.0,0.0,83.0,0,Away,0
Toby McLean,8.0,12.0,20.0,1.0,0.0,0.0,4.0,0.0,2.0,2.0,8.0,2.0,1.0,1.0,0.0,11.0,8.0,17.0,85.0,0.0,0.0,2.0,1.0,4.0,4.0,5.0,129.0,3.0,4.0,1.0,84.0,0,Away,0
Bailey Dale,13.0,7.0,20.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,3.0,15.0,13.0,65.0,1.0,2.0,1.0,0.0,0.0,1.0,4.0,281.0,4.0,4.0,0.0,85.0,0,Away,0
