Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency %,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,HomeAway,Brownlow Votes
Oliver Wines,16.0,13.0,29.0,4.0,0.0,2.0,5.0,0.0,0.0,5.0,8.0,5.0,1.0,3.0,3.0,18.0,9.0,15.0,51.7,3.0,1.0,0.0,0.0,2.0,6.0,7.0,410.0,7.0,2.0,1.0,80.0,1,Home,1
Jared Polec,15.0,8.0,23.0,4.0,0.0,0.0,5.0,0.0,1.0,3.0,1.0,3.0,7.0,0.0,2.0,7.0,18.0,18.0,78.3,0.0,0.0,2.0,1.0,0.0,1.0,5.0,492.0,3.0,3.0,0.0,88.0,1,Home,0
Tom Rockliff,14.0,6.0,20.0,4.0,0.0,0.0,2.0,0.0,0.0,1.0,4.0,4.0,4.0,2.0,1.0,9.0,12.0,12.0,60.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,359.0,5.0,2.0,0.0,59.0,1,Home,0
Jasper Pittard,13.0,7.0,20.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,4.0,6.0,2.0,0.0,6.0,10.0,12.0,60.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,402.0,9.0,7.0,0.0,84.0,1,Home,0
Thomas Jonas,15.0,5.0,20.0,11.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,5.0,3.0,0.0,8.0,12.0,16.0,80.0,1.0,0.0,12.0,0.0,0.0,1.0,3.0,259.0,3.0,10.0,0.0,97.0,1,Home,2
Chad Wingard,9.0,10.0,19.0,1.0,1.0,0.0,4.0,0.0,0.0,2.0,4.0,2.0,1.0,4.0,1.0,11.0,9.0,13.0,68.4,0.0,1.0,2.0,1.0,0.0,4.0,4.0,389.0,4.0,1.0,1.0,83.0,1,Home,0
Brad Ebert,13.0,5.0,18.0,5.0,2.0,0.0,3.0,0.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,7.0,9.0,8.0,44.4,0.0,1.0,3.0,0.0,0.0,2.0,4.0,410.0,4.0,4.0,1.0,73.0,1,Home,0
Travis Boak,7.0,10.0,17.0,5.0,1.0,0.0,8.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,5.0,12.0,13.0,76.5,1.0,1.0,2.0,0.0,0.0,0.0,5.0,237.0,4.0,1.0,4.0,88.0,1,Home,0
Riley Bonner,10.0,6.0,16.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,2.0,5.0,12.0,15.0,93.8,0.0,0.0,0.0,0.0,0.0,1.0,2.0,259.0,3.0,5.0,0.0,77.0,1,Home,0
Robbie Gray,5.0,10.0,15.0,3.0,2.0,1.0,3.0,0.0,0.0,0.0,3.0,4.0,2.0,2.0,3.0,10.0,7.0,12.0,80.0,0.0,0.0,4.0,0.0,0.0,3.0,8.0,151.0,3.0,4.0,0.0,96.0,1,Home,0
Steven Motlop,10.0,5.0,15.0,5.0,0.0,0.0,5.0,0.0,2.0,4.0,1.0,3.0,1.0,0.0,2.0,3.0,12.0,11.0,73.3,0.0,0.0,0.0,3.0,0.0,1.0,4.0,386.0,4.0,2.0,0.0,74.0,1,Home,0
Dan Houston,12.0,3.0,15.0,4.0,0.0,0.0,6.0,0.0,0.0,2.0,1.0,0.0,7.0,0.0,0.0,7.0,6.0,9.0,60.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,411.0,3.0,5.0,0.0,82.0,1,Home,0
Sam P-Pepper,4.0,11.0,15.0,2.0,0.0,0.0,17.0,0.0,0.0,0.0,3.0,4.0,0.0,1.0,3.0,7.0,10.0,13.0,86.7,0.0,0.0,1.0,0.0,2.0,1.0,1.0,68.0,3.0,1.0,3.0,82.0,1,Home,0
Justin Westhoff,10.0,2.0,12.0,5.0,2.0,2.0,6.0,9.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,7.0,6.0,6.0,50.0,3.0,2.0,5.0,0.0,0.0,2.0,5.0,331.0,2.0,2.0,2.0,92.0,1,Home,0
Sam Gray,4.0,8.0,12.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,6.0,7.0,9.0,75.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,142.0,2.0,1.0,1.0,74.0,1,Home,0
Lindsay Thomas,7.0,4.0,11.0,2.0,1.0,1.0,5.0,0.0,1.0,4.0,0.0,3.0,1.0,0.0,2.0,5.0,7.0,4.0,36.4,0.0,2.0,3.0,0.0,0.0,0.0,6.0,256.0,6.0,1.0,1.0,75.0,1,Home,0
