Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency %,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,HomeAway,Brownlow Votes
Nathan Fyfe,14.0,20.0,34.0,3.0,3.0,2.0,4.0,2.0,0.0,3.0,10.0,4.0,0.0,1.0,3.0,22.0,13.0,25.0,73.5,2.0,2.0,1.0,0.0,6.0,4.0,13.0,406.0,3.0,3.0,1.0,91.0,0,Home,1
Stephen Hill,21.0,8.0,29.0,1.0,0.0,0.0,7.0,0.0,2.0,10.0,6.0,5.0,2.0,1.0,0.0,13.0,16.0,16.0,55.2,0.0,0.0,3.0,1.0,2.0,4.0,8.0,800.0,8.0,3.0,0.0,89.0,0,Home,0
Lachie Neale,14.0,13.0,27.0,4.0,0.0,0.0,5.0,0.0,0.0,3.0,5.0,2.0,2.0,1.0,1.0,13.0,14.0,17.0,63.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,351.0,7.0,5.0,0.0,73.0,0,Home,0
David Mundy,16.0,5.0,21.0,2.0,0.0,1.0,5.0,0.0,0.0,6.0,8.0,4.0,4.0,1.0,2.0,13.0,11.0,10.0,47.6,0.0,0.0,4.0,0.0,4.0,4.0,9.0,505.0,3.0,2.0,1.0,80.0,0,Home,0
Matthew Pavlich,10.0,8.0,18.0,4.0,2.0,2.0,3.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,1.0,8.0,9.0,13.0,72.2,1.0,1.0,0.0,0.0,0.0,1.0,9.0,284.0,2.0,0.0,2.0,81.0,0,Home,0
Michael Johnson,11.0,6.0,17.0,6.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,3.0,6.0,1.0,1.0,6.0,10.0,13.0,76.5,2.0,0.0,3.0,0.0,0.0,0.0,5.0,419.0,3.0,7.0,0.0,92.0,0,Home,0
Danyle Pearce,12.0,4.0,16.0,3.0,0.0,2.0,3.0,0.0,0.0,4.0,0.0,2.0,1.0,0.0,0.0,4.0,11.0,6.0,37.5,0.0,1.0,1.0,0.0,0.0,0.0,6.0,356.0,1.0,3.0,0.0,78.0,0,Home,0
Michael Walters,12.0,4.0,16.0,5.0,3.0,3.0,2.0,0.0,1.0,4.0,4.0,1.0,0.0,2.0,0.0,7.0,9.0,9.0,56.2,1.0,3.0,1.0,3.0,2.0,2.0,9.0,401.0,1.0,1.0,1.0,87.0,0,Home,0
Clancee Pearce,7.0,9.0,16.0,4.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,6.0,10.0,14.0,87.5,1.0,0.0,0.0,0.0,1.0,1.0,4.0,191.0,2.0,5.0,0.0,83.0,0,Home,0
Michael Barlow,3.0,13.0,16.0,1.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,1.0,8.0,8.0,9.0,56.2,0.0,0.0,3.0,0.0,0.0,0.0,5.0,2.0,4.0,1.0,1.0,77.0,0,Home,0
Thomas Sheridan,8.0,8.0,16.0,3.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,2.0,0.0,1.0,0.0,4.0,12.0,10.0,62.5,0.0,0.0,1.0,0.0,1.0,1.0,6.0,266.0,4.0,1.0,0.0,72.0,0,Home,0
Christopher Mayne,8.0,7.0,15.0,4.0,1.0,1.0,6.0,0.0,1.0,3.0,0.0,3.0,0.0,2.0,1.0,7.0,8.0,8.0,53.3,1.0,1.0,2.0,0.0,0.0,0.0,6.0,149.0,4.0,3.0,2.0,86.0,0,Home,0
Lee Spurr,10.0,4.0,14.0,9.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,6.0,7.0,11.0,78.6,3.0,0.0,1.0,0.0,0.0,0.0,2.0,217.0,1.0,7.0,0.0,82.0,0,Home,0
Nicholas Suban,7.0,6.0,13.0,1.0,0.0,0.0,6.0,0.0,0.0,6.0,3.0,1.0,1.0,1.0,1.0,6.0,8.0,9.0,69.2,0.0,0.0,1.0,0.0,1.0,2.0,1.0,237.0,0.0,0.0,1.0,78.0,0,Home,0
Ed Langdon,7.0,6.0,13.0,3.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,4.0,9.0,12.0,92.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,245.0,3.0,3.0,0.0,72.0,0,Home,0
Lachlan Weller,6.0,6.0,12.0,2.0,0.0,2.0,1.0,0.0,2.0,6.0,0.0,0.0,1.0,2.0,0.0,8.0,4.0,9.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,299.0,2.0,2.0,1.0,63.0,0,Home,0
Cameron Sutcliffe,6.0,3.0,9.0,2.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,2.0,5.0,5.0,6.0,66.7,0.0,0.0,6.0,0.0,0.0,0.0,0.0,142.0,5.0,4.0,1.0,91.0,0,Home,0
Hayden Ballantyne,5.0,3.0,8.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,6.0,7.0,87.5,0.0,1.0,1.0,0.0,0.0,0.0,5.0,109.0,1.0,1.0,1.0,74.0,0,Home,0
Garrick Ibbotson,4.0,3.0,7.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,3.0,5.0,3.0,42.9,0.0,0.0,2.0,0.0,0.0,0.0,2.0,26.0,2.0,4.0,0.0,88.0,0,Home,0
Alex Pearce,2.0,5.0,7.0,0.0,0.0,1.0,2.0,7.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,7.0,1.0,5.0,71.4,0.0,0.0,4.0,0.0,0.0,1.0,3.0,13.0,2.0,4.0,0.0,82.0,0,Home,0
Aaron Sandilands,1.0,5.0,6.0,2.0,0.0,0.0,2.0,48.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,5.0,2.0,3.0,50.0,1.0,0.0,3.0,0.0,1.0,1.0,6.0,66.0,3.0,2.0,1.0,88.0,0,Home,0
Zac Dawson,2.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,4.0,3.0,75.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,14.0,1.0,1.0,0.0,94.0,0,Home,0
Aaron Hall,17.0,15.0,32.0,11.0,0.0,0.0,4.0,0.0,0.0,3.0,3.0,6.0,3.0,2.0,2.0,8.0,27.0,28.0,87.5,0.0,0.0,2.0,0.0,2.0,1.0,9.0,508.0,4.0,4.0,0.0,80.0,1,Away,3
Alex Sexton,14.0,11.0,25.0,4.0,1.0,0.0,2.0,0.0,1.0,8.0,4.0,3.0,2.0,0.0,2.0,9.0,17.0,22.0,88.0,0.0,0.0,2.0,3.0,1.0,3.0,13.0,687.0,5.0,3.0,1.0,87.0,1,Away,0
Dion Prestia,10.0,14.0,24.0,0.0,1.0,2.0,5.0,0.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,7.0,18.0,15.0,62.5,0.0,0.0,2.0,0.0,0.0,1.0,11.0,342.0,3.0,2.0,0.0,82.0,1,Away,0
Gary Ablett,12.0,11.0,23.0,1.0,1.0,1.0,8.0,0.0,1.0,5.0,3.0,4.0,2.0,0.0,1.0,11.0,13.0,14.0,60.9,0.0,0.0,2.0,6.0,2.0,1.0,6.0,488.0,4.0,3.0,0.0,95.0,1,Away,0
Jarrod Harbrow,13.0,8.0,21.0,6.0,0.0,0.0,5.0,0.0,2.0,1.0,3.0,4.0,7.0,0.0,3.0,6.0,14.0,18.0,85.7,0.0,0.0,4.0,3.0,1.0,2.0,7.0,400.0,3.0,6.0,0.0,85.0,1,Away,0
Jesse Lonergan,7.0,9.0,16.0,1.0,0.0,1.0,7.0,1.0,1.0,4.0,5.0,5.0,1.0,2.0,3.0,8.0,9.0,10.0,62.5,0.0,0.0,1.0,0.0,4.0,1.0,7.0,257.0,5.0,0.0,1.0,75.0,1,Away,0
Jack Martin,12.0,4.0,16.0,11.0,4.0,1.0,2.0,0.0,2.0,4.0,1.0,0.0,0.0,2.0,0.0,5.0,11.0,13.0,81.2,3.0,4.0,1.0,0.0,1.0,0.0,11.0,394.0,2.0,1.0,0.0,81.0,1,Away,0
Kade Kolodjashnij,13.0,3.0,16.0,5.0,0.0,0.0,7.0,0.0,0.0,1.0,2.0,4.0,1.0,2.0,2.0,4.0,12.0,11.0,68.8,0.0,0.0,3.0,0.0,1.0,1.0,3.0,234.0,7.0,4.0,0.0,86.0,1,Away,0
Sean Lemmens,7.0,9.0,16.0,5.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,5.0,11.0,10.0,62.5,1.0,0.0,1.0,1.0,1.0,1.0,4.0,117.0,3.0,3.0,0.0,73.0,1,Away,0
Tom Lynch,10.0,5.0,15.0,7.0,5.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,8.0,7.0,12.0,80.0,2.0,4.0,1.0,0.0,0.0,0.0,10.0,275.0,2.0,3.0,0.0,98.0,1,Away,2
Trent McKenzie,10.0,5.0,15.0,3.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,2.0,5.0,2.0,0.0,3.0,10.0,12.0,80.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,436.0,6.0,3.0,0.0,80.0,1,Away,0
Adam Saad,4.0,11.0,15.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,7.0,8.0,13.0,86.7,0.0,0.0,2.0,8.0,0.0,0.0,6.0,293.0,1.0,8.0,0.0,82.0,1,Away,0
Nick Malceski,8.0,6.0,14.0,3.0,0.0,1.0,2.0,0.0,4.0,5.0,1.0,1.0,2.0,0.0,0.0,1.0,13.0,11.0,78.6,0.0,0.0,1.0,0.0,0.0,1.0,7.0,297.0,1.0,1.0,0.0,71.0,1,Away,0
Sam Day,3.0,9.0,12.0,2.0,0.0,1.0,2.0,4.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,9.0,3.0,10.0,83.3,0.0,1.0,2.0,0.0,0.0,0.0,7.0,92.0,1.0,3.0,0.0,80.0,1,Away,0
Brandon Matera,8.0,3.0,11.0,4.0,2.0,2.0,2.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,10.0,7.0,63.6,0.0,0.0,0.0,2.0,0.0,0.0,6.0,290.0,1.0,1.0,0.0,81.0,1,Away,0
Steven May,8.0,3.0,11.0,1.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,4.0,3.0,2.0,2.0,5.0,4.0,9.0,81.8,1.0,0.0,11.0,0.0,0.0,2.0,0.0,242.0,7.0,5.0,0.0,93.0,1,Away,0
Rory Thompson,4.0,5.0,9.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,4.0,7.0,77.8,0.0,0.0,3.0,0.0,0.0,0.0,3.0,87.0,1.0,5.0,0.0,92.0,1,Away,0
Clay Cameron,6.0,3.0,9.0,5.0,1.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,5.0,4.0,9.0,100.0,2.0,1.0,1.0,0.0,0.0,0.0,3.0,67.0,0.0,2.0,1.0,88.0,1,Away,0
Callum Ah Chee,5.0,4.0,9.0,4.0,2.0,1.0,3.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,6.0,3.0,6.0,66.7,1.0,2.0,1.0,0.0,0.0,1.0,5.0,99.0,2.0,1.0,1.0,63.0,1,Away,0
Ryan Davis,6.0,2.0,8.0,3.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,3.0,6.0,5.0,62.5,0.0,2.0,0.0,1.0,0.0,0.0,3.0,183.0,1.0,1.0,0.0,70.0,1,Away,0
Tom Nicholls,3.0,4.0,7.0,2.0,0.0,0.0,4.0,16.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,5.0,2.0,4.0,57.1,1.0,0.0,2.0,0.0,1.0,0.0,2.0,75.0,1.0,3.0,0.0,87.0,1,Away,0
Michael Rischitelli,1.0,2.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,100.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,43.0,0.0,0.0,0.0,71.0,1,Away,0
