Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency %,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,Brownlow Votes
Brendon Goddard,13.0,21.0,34.0,7.0,0.0,1.0,5.0,1.0,0.0,5.0,1.0,2.0,1.0,1.0,0.0,9.0,24.0,25.0,73.5,0.0,0.0,2.0,0.0,0.0,1.0,5.0,332.0,3.0,6.0,1.0,82.0,0,0
Brent Stanton,21.0,9.0,30.0,7.0,0.0,0.0,4.0,0.0,0.0,2.0,3.0,4.0,5.0,0.0,0.0,4.0,24.0,20.0,66.7,0.0,1.0,3.0,1.0,1.0,2.0,6.0,482.0,6.0,3.0,0.0,88.0,0,0
Dyson Heppell,20.0,10.0,30.0,7.0,0.0,1.0,7.0,1.0,0.0,6.0,5.0,1.0,1.0,0.0,1.0,5.0,25.0,23.0,76.7,0.0,0.0,2.0,1.0,3.0,2.0,7.0,454.0,6.0,2.0,0.0,86.0,0,0
Michael Hibberd,11.0,12.0,23.0,6.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,5.0,3.0,0.0,1.0,5.0,18.0,18.0,78.3,1.0,3.0,1.0,0.0,1.0,0.0,2.0,309.0,5.0,5.0,0.0,89.0,0,0
David Myers,14.0,8.0,22.0,5.0,0.0,0.0,0.0,0.0,1.0,4.0,7.0,6.0,2.0,0.0,1.0,11.0,12.0,17.0,77.3,0.0,0.0,2.0,0.0,3.0,4.0,4.0,314.0,7.0,1.0,0.0,45.0,0,0
David Zaharakis,13.0,9.0,22.0,4.0,1.0,0.0,5.0,0.0,0.0,4.0,3.0,1.0,2.0,0.0,1.0,7.0,16.0,19.0,86.4,0.0,0.0,0.0,0.0,0.0,3.0,6.0,340.0,3.0,1.0,1.0,86.0,0,0
Jackson Merrett,11.0,10.0,21.0,9.0,0.0,1.0,2.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,5.0,17.0,16.0,76.2,0.0,1.0,0.0,0.0,0.0,0.0,6.0,233.0,1.0,2.0,0.0,85.0,0,0
Jayden Laverde,9.0,11.0,20.0,8.0,1.0,0.0,4.0,0.0,0.0,1.0,3.0,2.0,2.0,1.0,2.0,6.0,14.0,19.0,95.0,0.0,1.0,0.0,1.0,1.0,2.0,6.0,125.0,2.0,0.0,2.0,83.0,0,0
Cale Hooker,11.0,8.0,19.0,6.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,5.0,0.0,2.0,2.0,12.0,6.0,9.0,47.4,3.0,3.0,3.0,0.0,0.0,1.0,9.0,176.0,6.0,3.0,2.0,93.0,0,0
Tayte Pears,7.0,11.0,18.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,5.0,0.0,1.0,4.0,13.0,17.0,94.4,0.0,0.0,2.0,0.0,0.0,2.0,1.0,178.0,0.0,3.0,0.0,97.0,0,0
Jake Carlisle,7.0,11.0,18.0,7.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,8.0,11.0,12.0,66.7,0.0,0.0,3.0,0.0,0.0,0.0,3.0,174.0,6.0,8.0,0.0,94.0,0,0
Martin Gleeson,6.0,11.0,17.0,4.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,4.0,1.0,0.0,5.0,11.0,16.0,94.1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,245.0,4.0,6.0,0.0,90.0,0,0
Heath Hocking,9.0,6.0,15.0,1.0,0.0,0.0,6.0,0.0,0.0,2.0,6.0,2.0,1.0,2.0,1.0,7.0,7.0,12.0,80.0,0.0,0.0,3.0,0.0,4.0,2.0,4.0,184.0,3.0,1.0,1.0,83.0,0,0
Courtenay Dempsey,13.0,1.0,14.0,7.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,4.0,10.0,8.0,57.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,323.0,3.0,3.0,0.0,83.0,0,0
