Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency %,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,Brownlow Votes
Dustin Martin,15.0,13.0,28.0,2.0,0.0,0.0,5.0,0.0,1.0,5.0,6.0,1.0,2.0,2.0,0.0,15.0,13.0,20.0,71.4,1.0,1.0,1.0,0.0,2.0,4.0,4.0,565.0,4.0,1.0,0.0,78.0,0,0
Brandon Ellis,13.0,14.0,27.0,2.0,0.0,0.0,4.0,0.0,0.0,1.0,5.0,2.0,2.0,1.0,1.0,13.0,14.0,19.0,70.4,0.0,0.0,3.0,2.0,0.0,5.0,6.0,338.0,3.0,4.0,0.0,85.0,0,0
Shaun Grigg,14.0,10.0,24.0,3.0,0.0,0.0,4.0,2.0,0.0,6.0,5.0,5.0,3.0,1.0,2.0,10.0,13.0,15.0,62.5,0.0,0.0,0.0,0.0,2.0,3.0,6.0,439.0,5.0,0.0,0.0,86.0,0,0
Anthony Miles,12.0,12.0,24.0,2.0,2.0,1.0,7.0,0.0,0.0,5.0,7.0,1.0,0.0,3.0,0.0,12.0,10.0,20.0,83.3,0.0,1.0,0.0,0.0,3.0,4.0,10.0,449.0,3.0,5.0,0.0,71.0,0,0
Brett Deledio,8.0,10.0,18.0,4.0,0.0,1.0,5.0,1.0,1.0,2.0,0.0,3.0,3.0,1.0,1.0,5.0,13.0,12.0,66.7,0.0,1.0,2.0,0.0,0.0,0.0,4.0,319.0,4.0,3.0,0.0,84.0,0,0
Nick Vlastuin,10.0,6.0,16.0,3.0,1.0,1.0,6.0,0.0,0.0,5.0,5.0,1.0,1.0,2.0,1.0,8.0,9.0,13.0,81.2,1.0,1.0,3.0,0.0,1.0,4.0,6.0,357.0,4.0,3.0,1.0,70.0,0,0
Corey Ellis,9.0,7.0,16.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,5.0,1.0,0.0,6.0,10.0,13.0,81.2,1.0,0.0,1.0,0.0,0.0,1.0,4.0,342.0,7.0,5.0,0.0,77.0,0,0
Troy Chaplin,8.0,7.0,15.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,7.0,8.0,12.0,80.0,1.0,0.0,9.0,0.0,0.0,0.0,4.0,143.0,0.0,8.0,0.0,97.0,0,0
Jack Riewoldt,11.0,3.0,14.0,6.0,3.0,1.0,0.0,0.0,1.0,4.0,1.0,1.0,0.0,2.0,1.0,4.0,11.0,10.0,71.4,0.0,3.0,1.0,0.0,0.0,1.0,8.0,234.0,3.0,0.0,0.0,96.0,0,0
Shane Edwards,4.0,8.0,12.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,6.0,3.0,1.0,1.0,1.0,9.0,3.0,8.0,66.7,0.0,0.0,0.0,0.0,5.0,1.0,2.0,216.0,2.0,0.0,1.0,80.0,0,0
Bachar Houli,7.0,5.0,12.0,1.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,3.0,3.0,1.0,0.0,6.0,6.0,8.0,66.7,0.0,0.0,2.0,0.0,0.0,0.0,4.0,256.0,4.0,6.0,0.0,90.0,0,0
Sam Lloyd,8.0,4.0,12.0,6.0,1.0,0.0,3.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,5.0,7.0,9.0,75.0,1.0,3.0,0.0,0.0,0.0,0.0,8.0,187.0,0.0,0.0,1.0,82.0,0,0
Jason Castagna,7.0,5.0,12.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,4.0,8.0,6.0,50.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,177.0,4.0,5.0,0.0,79.0,0,0
Connor Menadue,5.0,6.0,11.0,2.0,0.0,0.0,3.0,0.0,1.0,2.0,4.0,2.0,0.0,2.0,0.0,7.0,4.0,8.0,72.7,0.0,0.0,1.0,0.0,0.0,4.0,3.0,159.0,1.0,3.0,0.0,66.0,0,0
Daniel Rioli,6.0,5.0,11.0,2.0,0.0,1.0,4.0,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0,4.0,7.0,6.0,54.5,0.0,1.0,1.0,1.0,0.0,0.0,4.0,209.0,4.0,2.0,0.0,89.0,0,0
Steven Morris,2.0,8.0,10.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,2.0,6.0,4.0,7.0,70.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,153.0,2.0,5.0,1.0,82.0,0,0
Kamdyn Mcintosh,9.0,1.0,10.0,4.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,4.0,3.0,1.0,1.0,4.0,5.0,6.0,60.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,214.0,2.0,4.0,0.0,90.0,0,0
Jayden Short,6.0,3.0,9.0,3.0,2.0,0.0,3.0,0.0,1.0,1.0,0.0,4.0,1.0,1.0,2.0,2.0,7.0,8.0,88.9,0.0,1.0,3.0,0.0,0.0,0.0,4.0,244.0,1.0,0.0,1.0,82.0,0,0
Benjamin Griffiths,5.0,3.0,8.0,4.0,1.0,1.0,3.0,7.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,8.0,2.0,5.0,62.5,2.0,2.0,6.0,0.0,0.0,0.0,6.0,110.0,2.0,0.0,1.0,82.0,0,0
Tyrone Vickery,6.0,1.0,7.0,5.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,5.0,4.0,57.1,1.0,5.0,0.0,0.0,0.0,0.0,6.0,115.0,2.0,0.0,0.0,65.0,0,0
Shaun Hampson,1.0,5.0,6.0,3.0,0.0,0.0,3.0,37.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,3.0,3.0,6.0,100.0,1.0,0.0,3.0,0.0,0.0,0.0,4.0,27.0,0.0,2.0,0.0,82.0,0,0
Jake Batchelor,4.0,1.0,5.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,2.0,4.0,4.0,80.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,147.0,1.0,2.0,0.0,87.0,0,0
Jordan Lewis,18.0,10.0,28.0,5.0,1.0,0.0,7.0,0.0,0.0,4.0,7.0,4.0,2.0,0.0,2.0,9.0,17.0,20.0,71.4,0.0,1.0,3.0,0.0,3.0,4.0,8.0,402.0,6.0,1.0,1.0,86.0,1,3
Billy Hartung,13.0,15.0,28.0,8.0,1.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,3.0,1.0,2.0,3.0,24.0,27.0,96.4,0.0,0.0,0.0,1.0,1.0,0.0,9.0,462.0,1.0,2.0,1.0,78.0,1,0
