Method,Datatype,Use,Feature Selection Value,Feature Selection Rule,Winloss,Fold,TP0,TP0.5,TP1,TP2,TP3,Coef1,Coef2,P1,V1,P2,V2,P3,V3,P4,V4,P5,V5,P6,V6,P7,V7,P8,V8,P9,V9,P10,V10,P11,V11,P12,V12,P13,V13,P14,V14,P15,V15,P16,V16,P17,V17,P18,V18,P19,V19,P20,V20
LR(2)(B)_(1),N,BT,0.2,2,In,1,0.9737991266375546,0.6419213973799127,0.43231441048034935,0.38427947598253276,0.462882096069869,0.5918742690271692,0.057988964505007234,Clayton Oliver,35,Oliver Wines,31,Jack Steele,30,Jarryd Lyons,27,Christian Petracca,27,Sam Walsh,25,Jackson Macrae,24,Marcus Bontempelli,24,Darcy Parish,23,Rory Laird,21,Luke Parker,21,Callum Mills,20,Travis Boak,20,Dayne Zorko,20,David Mundy,20,Cameron Guthrie,20,Tom Mitchell,19,Touk Miller,17,Tim Taranto,16,Ben Keays,15
LR(2)(B)_(1),N,BT,0.2,2,In,2,0.9730535733304931,0.6317321688500728,0.49344978165938863,0.38427947598253276,0.5240174672489083,0.5976837185777701,0.08216441366977512,Clayton Oliver,40,Oliver Wines,37,Jack Steele,35,Jarryd Lyons,30,Jackson Macrae,27,Christian Petracca,27,Rory Laird,26,Darcy Parish,26,Sam Walsh,25,Marcus Bontempelli,24,Luke Parker,22,Travis Boak,21,Callum Mills,20,Ben Cunnington,18,Cameron Guthrie,18,David Mundy,17,Tim Taranto,16,Tom Mitchell,15,Dominic Sheed,15,Joel Selwood,15
LR(2)(B)_(1),N,BT,0.2,2,In,3,0.9749679075738126,0.6578947368421053,0.47368421052631576,0.35526315789473684,0.4956140350877193,0.5903211201968422,0.08741799641616443,Clayton Oliver,40,Oliver Wines,36,Jack Steele,35,Jarryd Lyons,30,Jackson Macrae,27,Christian Petracca,27,Rory Laird,26,Darcy Parish,26,Sam Walsh,25,Luke Parker,22,Callum Mills,21,Travis Boak,21,Marcus Bontempelli,21,Tom Mitchell,20,Touk Miller,19,Cameron Guthrie,19,Dayne Zorko,18,Ben Cunnington,18,David Mundy,18,Tim Taranto,17
LR(2)(B)_(1),N,BT,0.2,2,In,4,0.9729353872486093,0.6301169590643275,0.43859649122807015,0.35964912280701755,0.49122807017543857,0.5925940717087994,0.052800051678417614,Clayton Oliver,35,Oliver Wines,31,Jack Steele,30,Christian Petracca,27,Jarryd Lyons,26,Sam Walsh,26,Jackson Macrae,24,Marcus Bontempelli,24,Darcy Parish,23,Luke Parker,21,Rory Laird,20,Callum Mills,20,Travis Boak,20,David Mundy,20,Cameron Guthrie,20,Tom Mitchell,19,Dayne Zorko,18,Touk Miller,17,Tim Taranto,17,Ben Keays,15
LR(2)(B)_(1),N,BT,0.2,2,In,5,0.9735772357723578,0.6388888888888888,0.49122807017543857,0.39035087719298245,0.4298245614035088,0.5938159888343539,0.05481409115148983,Clayton Oliver,35,Oliver Wines,30,Jack Steele,30,Jarryd Lyons,27,Jackson Macrae,27,Christian Petracca,27,Marcus Bontempelli,24,Sam Walsh,23,Darcy Parish,23,Travis Boak,21,Luke Parker,21,Rory Laird,20,Callum Mills,20,Dayne Zorko,20,David Mundy,20,Cameron Guthrie,20,Tom Mitchell,19,Tim Taranto,16,Thomas Liberatore,14,Tim Kelly,14
LR(2)(B)_(1),N,BT,0.2,2,Out,1,0.9737991266375546,0.6419213973799127,0.43231441048034935,0.38427947598253276,0.462882096069869,0.5918742690271692,0.057988964505007234,Clayton Oliver,35,Oliver Wines,31,Jack Steele,30,Jarryd Lyons,27,Christian Petracca,27,Sam Walsh,25,Jackson Macrae,24,Marcus Bontempelli,24,Darcy Parish,23,Rory Laird,21,Luke Parker,21,Callum Mills,20,Travis Boak,20,Dayne Zorko,20,David Mundy,20,Cameron Guthrie,20,Tom Mitchell,19,Touk Miller,17,Tim Taranto,16,Ben Keays,15
LR(2)(B)_(1),N,BT,0.2,2,Out,2,0.9730535733304931,0.6317321688500728,0.49344978165938863,0.38427947598253276,0.5240174672489083,0.5976837185777701,0.08216441366977512,Clayton Oliver,40,Oliver Wines,37,Jack Steele,35,Jarryd Lyons,30,Jackson Macrae,27,Christian Petracca,27,Rory Laird,26,Darcy Parish,26,Sam Walsh,25,Marcus Bontempelli,24,Luke Parker,22,Travis Boak,21,Callum Mills,20,Ben Cunnington,18,Cameron Guthrie,18,David Mundy,17,Tim Taranto,16,Tom Mitchell,15,Dominic Sheed,15,Joel Selwood,15
LR(2)(B)_(1),N,BT,0.2,2,Out,3,0.9749679075738126,0.6578947368421053,0.47368421052631576,0.35526315789473684,0.4956140350877193,0.5903211201968422,0.08741799641616443,Clayton Oliver,40,Oliver Wines,36,Jack Steele,35,Jarryd Lyons,30,Jackson Macrae,27,Christian Petracca,27,Rory Laird,26,Darcy Parish,26,Sam Walsh,25,Luke Parker,22,Callum Mills,21,Travis Boak,21,Marcus Bontempelli,21,Tom Mitchell,20,Touk Miller,19,Cameron Guthrie,19,Dayne Zorko,18,Ben Cunnington,18,David Mundy,18,Tim Taranto,17
LR(2)(B)_(1),N,BT,0.2,2,Out,4,0.9729353872486093,0.6301169590643275,0.43859649122807015,0.35964912280701755,0.49122807017543857,0.5925940717087994,0.052800051678417614,Clayton Oliver,35,Oliver Wines,31,Jack Steele,30,Christian Petracca,27,Jarryd Lyons,26,Sam Walsh,26,Jackson Macrae,24,Marcus Bontempelli,24,Darcy Parish,23,Luke Parker,21,Rory Laird,20,Callum Mills,20,Travis Boak,20,David Mundy,20,Cameron Guthrie,20,Tom Mitchell,19,Dayne Zorko,18,Touk Miller,17,Tim Taranto,17,Ben Keays,15
LR(2)(B)_(1),N,BT,0.2,2,Out,5,0.9735772357723578,0.6388888888888888,0.49122807017543857,0.39035087719298245,0.4298245614035088,0.5938159888343539,0.05481409115148983,Clayton Oliver,35,Oliver Wines,30,Jack Steele,30,Jarryd Lyons,27,Jackson Macrae,27,Christian Petracca,27,Marcus Bontempelli,24,Sam Walsh,23,Darcy Parish,23,Travis Boak,21,Luke Parker,21,Rory Laird,20,Callum Mills,20,Dayne Zorko,20,David Mundy,20,Cameron Guthrie,20,Tom Mitchell,19,Tim Taranto,16,Thomas Liberatore,14,Tim Kelly,14
LR(2)(B)_(1),N,BT,0.2,3,In,1,0.973905634252849,0.6433770014556041,0.4148471615720524,0.3537117903930131,0.4672489082969432,0.5937346029953026,0.050570156027257,Clayton Oliver,34,Oliver Wines,31,Jack Steele,31,Christian Petracca,30,Jarryd Lyons,26,Jackson Macrae,25,Sam Walsh,25,Marcus Bontempelli,22,Darcy Parish,22,Rory Laird,21,Cameron Guthrie,21,Callum Mills,20,Travis Boak,20,Touk Miller,20,Luke Parker,20,Tom Mitchell,17,Joshua Kelly,16,David Mundy,16,Dayne Zorko,15,Ben Cunnington,15
LR(2)(B)_(1),N,BT,0.2,3,In,2,0.9733730961763766,0.636098981077147,0.47161572052401746,0.3624454148471616,0.4978165938864629,0.6002895784575889,0.08052675644473917,Clayton Oliver,39,Oliver Wines,37,Jack Steele,30,Jarryd Lyons,29,Christian Petracca,29,Rory Laird,28,Marcus Bontempelli,26,Darcy Parish,26,Jackson Macrae,23,Sam Walsh,23,Touk Miller,22,Luke Parker,22,Callum Mills,21,Cameron Guthrie,21,Travis Boak,20,Ben Cunnington,20,Tom Mitchell,17,David Mundy,17,Ben Keays,16,Dustin Martin,15
LR(2)(B)_(1),N,BT,0.2,3,In,3,0.9755027813436029,0.6652046783625731,0.4605263157894737,0.3201754385964912,0.47368421052631576,0.5923170565430561,0.08330162489947535,Clayton Oliver,39,Oliver Wines,36,Jack Steele,31,Jarryd Lyons,30,Christian Petracca,29,Rory Laird,27,Darcy Parish,26,Marcus Bontempelli,25,Jackson Macrae,25,Sam Walsh,23,Ben Cunnington,22,Touk Miller,22,Luke Parker,22,Cameron Guthrie,22,Callum Mills,21,Travis Boak,19,Tom Mitchell,18,David Mundy,18,Ben Keays,16,Dustin Martin,15
LR(2)(B)_(1),N,BT,0.2,3,In,4,0.9726144629867352,0.6257309941520468,0.44298245614035087,0.33771929824561403,0.4649122807017544,0.594681544237008,0.045373039664481696,Clayton Oliver,34,Jack Steele,31,Christian Petracca,30,Oliver Wines,30,Jackson Macrae,25,Jarryd Lyons,25,Sam Walsh,25,Luke Parker,22,Marcus Bontempelli,22,Darcy Parish,22,Rory Laird,21,Cameron Guthrie,21,Callum Mills,20,Touk Miller,20,Travis Boak,19,Tom Mitchell,17,David Mundy,17,Ben Cunnington,16,Joshua Kelly,16,Dayne Zorko,15
LR(2)(B)_(1),N,BT,0.2,3,In,5,0.9736842105263158,0.6403508771929824,0.4692982456140351,0.35526315789473684,0.3991228070175439,0.59640567184995,0.049499384833137094,Clayton Oliver,34,Oliver Wines,31,Christian Petracca,30,Jack Steele,29,Jarryd Lyons,25,Jackson Macrae,25,Sam Walsh,25,Rory Laird,22,Marcus Bontempelli,22,Darcy Parish,22,Travis Boak,21,Cameron Guthrie,21,Callum Mills,20,Touk Miller,20,Luke Parker,19,David Mundy,19,Dayne Zorko,18,Tom Mitchell,16,Joshua Kelly,16,Dustin Martin,15
LR(2)(B)_(1),N,BT,0.2,3,Out,1,0.973905634252849,0.6433770014556041,0.4148471615720524,0.3537117903930131,0.4672489082969432,0.5937346029953026,0.050570156027257,Clayton Oliver,34,Oliver Wines,31,Jack Steele,31,Christian Petracca,30,Jarryd Lyons,26,Jackson Macrae,25,Sam Walsh,25,Marcus Bontempelli,22,Darcy Parish,22,Rory Laird,21,Cameron Guthrie,21,Callum Mills,20,Travis Boak,20,Touk Miller,20,Luke Parker,20,Tom Mitchell,17,Joshua Kelly,16,David Mundy,16,Dayne Zorko,15,Ben Cunnington,15
LR(2)(B)_(1),N,BT,0.2,3,Out,2,0.9733730961763766,0.636098981077147,0.47161572052401746,0.3624454148471616,0.4978165938864629,0.6002895784575889,0.08052675644473917,Clayton Oliver,39,Oliver Wines,37,Jack Steele,30,Jarryd Lyons,29,Christian Petracca,29,Rory Laird,28,Marcus Bontempelli,26,Darcy Parish,26,Jackson Macrae,23,Sam Walsh,23,Touk Miller,22,Luke Parker,22,Callum Mills,21,Cameron Guthrie,21,Travis Boak,20,Ben Cunnington,20,Tom Mitchell,17,David Mundy,17,Ben Keays,16,Dustin Martin,15
LR(2)(B)_(1),N,BT,0.2,3,Out,3,0.9755027813436029,0.6652046783625731,0.4605263157894737,0.3201754385964912,0.47368421052631576,0.5923170565430561,0.08330162489947535,Clayton Oliver,39,Oliver Wines,36,Jack Steele,31,Jarryd Lyons,30,Christian Petracca,29,Rory Laird,27,Darcy Parish,26,Marcus Bontempelli,25,Jackson Macrae,25,Sam Walsh,23,Ben Cunnington,22,Touk Miller,22,Luke Parker,22,Cameron Guthrie,22,Callum Mills,21,Travis Boak,19,Tom Mitchell,18,David Mundy,18,Ben Keays,16,Dustin Martin,15
LR(2)(B)_(1),N,BT,0.2,3,Out,4,0.9726144629867352,0.6257309941520468,0.44298245614035087,0.33771929824561403,0.4649122807017544,0.594681544237008,0.045373039664481696,Clayton Oliver,34,Jack Steele,31,Christian Petracca,30,Oliver Wines,30,Jackson Macrae,25,Jarryd Lyons,25,Sam Walsh,25,Luke Parker,22,Marcus Bontempelli,22,Darcy Parish,22,Rory Laird,21,Cameron Guthrie,21,Callum Mills,20,Touk Miller,20,Travis Boak,19,Tom Mitchell,17,David Mundy,17,Ben Cunnington,16,Joshua Kelly,16,Dayne Zorko,15
LR(2)(B)_(1),N,BT,0.2,3,Out,5,0.9736842105263158,0.6403508771929824,0.4692982456140351,0.35526315789473684,0.3991228070175439,0.59640567184995,0.049499384833137094,Clayton Oliver,34,Oliver Wines,31,Christian Petracca,30,Jack Steele,29,Jarryd Lyons,25,Jackson Macrae,25,Sam Walsh,25,Rory Laird,22,Marcus Bontempelli,22,Darcy Parish,22,Travis Boak,21,Cameron Guthrie,21,Callum Mills,20,Touk Miller,20,Luke Parker,19,David Mundy,19,Dayne Zorko,18,Tom Mitchell,16,Joshua Kelly,16,Dustin Martin,15
LR(2)(B)_(1),N,BT,0.2,4,In,1,0.9737991266375546,0.6419213973799127,0.43231441048034935,0.38427947598253276,0.462882096069869,0.5918742690271692,0.057988964505007234,Clayton Oliver,35,Oliver Wines,31,Jack Steele,30,Jarryd Lyons,27,Christian Petracca,27,Sam Walsh,25,Jackson Macrae,24,Marcus Bontempelli,24,Darcy Parish,23,Rory Laird,21,Luke Parker,21,Callum Mills,20,Travis Boak,20,Dayne Zorko,20,David Mundy,20,Cameron Guthrie,20,Tom Mitchell,19,Touk Miller,17,Tim Taranto,16,Ben Keays,15
LR(2)(B)_(1),N,BT,0.2,4,In,2,0.9730535733304931,0.6317321688500728,0.49344978165938863,0.38427947598253276,0.5240174672489083,0.5976837185777701,0.08216441366977512,Clayton Oliver,40,Oliver Wines,37,Jack Steele,35,Jarryd Lyons,30,Jackson Macrae,27,Christian Petracca,27,Rory Laird,26,Darcy Parish,26,Sam Walsh,25,Marcus Bontempelli,24,Luke Parker,22,Travis Boak,21,Callum Mills,20,Ben Cunnington,18,Cameron Guthrie,18,David Mundy,17,Tim Taranto,16,Tom Mitchell,15,Dominic Sheed,15,Joel Selwood,15
LR(2)(B)_(1),N,BT,0.2,4,In,3,0.9749679075738126,0.6578947368421053,0.47368421052631576,0.35526315789473684,0.4956140350877193,0.5903211201968422,0.08741799641616443,Clayton Oliver,40,Oliver Wines,36,Jack Steele,35,Jarryd Lyons,30,Jackson Macrae,27,Christian Petracca,27,Rory Laird,26,Darcy Parish,26,Sam Walsh,25,Luke Parker,22,Callum Mills,21,Travis Boak,21,Marcus Bontempelli,21,Tom Mitchell,20,Touk Miller,19,Cameron Guthrie,19,Dayne Zorko,18,Ben Cunnington,18,David Mundy,18,Tim Taranto,17
LR(2)(B)_(1),N,BT,0.2,4,In,4,0.9729353872486093,0.6301169590643275,0.43859649122807015,0.35964912280701755,0.49122807017543857,0.5925940717087994,0.052800051678417614,Clayton Oliver,35,Oliver Wines,31,Jack Steele,30,Christian Petracca,27,Jarryd Lyons,26,Sam Walsh,26,Jackson Macrae,24,Marcus Bontempelli,24,Darcy Parish,23,Luke Parker,21,Rory Laird,20,Callum Mills,20,Travis Boak,20,David Mundy,20,Cameron Guthrie,20,Tom Mitchell,19,Dayne Zorko,18,Touk Miller,17,Tim Taranto,17,Ben Keays,15
LR(2)(B)_(1),N,BT,0.2,4,In,5,0.9735772357723578,0.6388888888888888,0.49122807017543857,0.39035087719298245,0.4298245614035088,0.5938159888343539,0.05481409115148983,Clayton Oliver,35,Oliver Wines,30,Jack Steele,30,Jarryd Lyons,27,Jackson Macrae,27,Christian Petracca,27,Marcus Bontempelli,24,Sam Walsh,23,Darcy Parish,23,Travis Boak,21,Luke Parker,21,Rory Laird,20,Callum Mills,20,Dayne Zorko,20,David Mundy,20,Cameron Guthrie,20,Tom Mitchell,19,Tim Taranto,16,Thomas Liberatore,14,Tim Kelly,14
LR(2)(B)_(1),N,BT,0.2,4,Out,1,0.9737991266375546,0.6419213973799127,0.43231441048034935,0.38427947598253276,0.462882096069869,0.5918742690271692,0.057988964505007234,Clayton Oliver,35,Oliver Wines,31,Jack Steele,30,Jarryd Lyons,27,Christian Petracca,27,Sam Walsh,25,Jackson Macrae,24,Marcus Bontempelli,24,Darcy Parish,23,Rory Laird,21,Luke Parker,21,Callum Mills,20,Travis Boak,20,Dayne Zorko,20,David Mundy,20,Cameron Guthrie,20,Tom Mitchell,19,Touk Miller,17,Tim Taranto,16,Ben Keays,15
LR(2)(B)_(1),N,BT,0.2,4,Out,2,0.9730535733304931,0.6317321688500728,0.49344978165938863,0.38427947598253276,0.5240174672489083,0.5976837185777701,0.08216441366977512,Clayton Oliver,40,Oliver Wines,37,Jack Steele,35,Jarryd Lyons,30,Jackson Macrae,27,Christian Petracca,27,Rory Laird,26,Darcy Parish,26,Sam Walsh,25,Marcus Bontempelli,24,Luke Parker,22,Travis Boak,21,Callum Mills,20,Ben Cunnington,18,Cameron Guthrie,18,David Mundy,17,Tim Taranto,16,Tom Mitchell,15,Dominic Sheed,15,Joel Selwood,15
LR(2)(B)_(1),N,BT,0.2,4,Out,3,0.9749679075738126,0.6578947368421053,0.47368421052631576,0.35526315789473684,0.4956140350877193,0.5903211201968422,0.08741799641616443,Clayton Oliver,40,Oliver Wines,36,Jack Steele,35,Jarryd Lyons,30,Jackson Macrae,27,Christian Petracca,27,Rory Laird,26,Darcy Parish,26,Sam Walsh,25,Luke Parker,22,Callum Mills,21,Travis Boak,21,Marcus Bontempelli,21,Tom Mitchell,20,Touk Miller,19,Cameron Guthrie,19,Dayne Zorko,18,Ben Cunnington,18,David Mundy,18,Tim Taranto,17
LR(2)(B)_(1),N,BT,0.2,4,Out,4,0.9729353872486093,0.6301169590643275,0.43859649122807015,0.35964912280701755,0.49122807017543857,0.5925940717087994,0.052800051678417614,Clayton Oliver,35,Oliver Wines,31,Jack Steele,30,Christian Petracca,27,Jarryd Lyons,26,Sam Walsh,26,Jackson Macrae,24,Marcus Bontempelli,24,Darcy Parish,23,Luke Parker,21,Rory Laird,20,Callum Mills,20,Travis Boak,20,David Mundy,20,Cameron Guthrie,20,Tom Mitchell,19,Dayne Zorko,18,Touk Miller,17,Tim Taranto,17,Ben Keays,15
LR(2)(B)_(1),N,BT,0.2,4,Out,5,0.9735772357723578,0.6388888888888888,0.49122807017543857,0.39035087719298245,0.4298245614035088,0.5938159888343539,0.05481409115148983,Clayton Oliver,35,Oliver Wines,30,Jack Steele,30,Jarryd Lyons,27,Jackson Macrae,27,Christian Petracca,27,Marcus Bontempelli,24,Sam Walsh,23,Darcy Parish,23,Travis Boak,21,Luke Parker,21,Rory Laird,20,Callum Mills,20,Dayne Zorko,20,David Mundy,20,Cameron Guthrie,20,Tom Mitchell,19,Tim Taranto,16,Thomas Liberatore,14,Tim Kelly,14
LR(2)(B)_(1),N,BT,0.25,1,In,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LR(2)(B)_(1),N,BT,0.25,1,In,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LR(2)(B)_(1),N,BT,0.25,1,In,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LR(2)(B)_(1),N,BT,0.25,1,In,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LR(2)(B)_(1),N,BT,0.25,1,In,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LR(2)(B)_(1),N,BT,0.25,1,Out,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LR(2)(B)_(1),N,BT,0.25,1,Out,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LR(2)(B)_(1),N,BT,0.25,1,Out,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LR(2)(B)_(1),N,BT,0.25,1,Out,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LR(2)(B)_(1),N,BT,0.25,1,Out,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LR(2)(B)_(1),N,BT,0.25,2,In,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LR(2)(B)_(1),N,BT,0.25,2,In,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LR(2)(B)_(1),N,BT,0.25,2,In,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LR(2)(B)_(1),N,BT,0.25,2,In,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LR(2)(B)_(1),N,BT,0.25,2,In,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LR(2)(B)_(1),N,BT,0.25,2,Out,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LR(2)(B)_(1),N,BT,0.25,2,Out,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LR(2)(B)_(1),N,BT,0.25,2,Out,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LR(2)(B)_(1),N,BT,0.25,2,Out,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LR(2)(B)_(1),N,BT,0.25,2,Out,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LR(2)(B)_(1),N,BT,0.25,3,In,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LR(2)(B)_(1),N,BT,0.25,3,In,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LR(2)(B)_(1),N,BT,0.25,3,In,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LR(2)(B)_(1),N,BT,0.25,3,In,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
