Method,Datatype,Use,Feature Selection Value,Feature Selection Rule,Winloss,Fold,TP0,TP0.5,TP1,TP2,TP3,Coef1,Coef2,P1,V1,P2,V2,P3,V3,P4,V4,P5,V5,P6,V6,P7,V7,P8,V8,P9,V9,P10,V10,P11,V11,P12,V12,P13,V13,P14,V14,P15,V15,P16,V16,P17,V17,P18,V18,P19,V19,P20,V20
LR(PCA),N,OT,0.3,10,In,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LR(PCA),N,OT,0.2,10,In,5,0.964270432,,0.100877193,0.162280702,0.342105263,0.189346926,,Jack Steele,38,Clayton Oliver,34,Oliver Wines,33,Touk Miller,31,Tom Mitchell,30,Darcy Parish,30,Jackson Macrae,27,Rory Laird,26,Sam Walsh,25,Marcus Bontempelli,25,Christian Petracca,24,Jarryd Lyons,23,Ben Cunnington,23,Travis Boak,22,Ben Keays,21,Luke Parker,20,David Mundy,19,Jake Stringer,19,Dominic Sheed,18,Andrew Brayshaw,18
LR(PCA),N,OT,0.3,10,In,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LR(PCA),N,OT,0.2,10,Out,1,0.963041857,,0.152838428,0.139737991,0.379912664,0.190833886,,Jack Steele,37,Clayton Oliver,35,Oliver Wines,33,Touk Miller,31,Tom Mitchell,30,Darcy Parish,30,Jackson Macrae,27,Sam Walsh,25,Marcus Bontempelli,25,Rory Laird,25,Christian Petracca,24,Jarryd Lyons,23,Ben Cunnington,23,Travis Boak,22,Luke Parker,22,Ben Keays,21,David Mundy,19,Jake Stringer,19,Andrew Brayshaw,18,Taylor Adams,18
LR(PCA),N,OT,0.3,10,Out,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LR(PCA),N,OT,0.2,10,Out,2,0.963893918,,0.056768559,0.15720524,0.283842795,0.192610528,,Jack Steele,37,Clayton Oliver,35,Oliver Wines,32,Touk Miller,32,Tom Mitchell,31,Darcy Parish,30,Jackson Macrae,27,Rory Laird,27,Sam Walsh,25,Christian Petracca,25,Marcus Bontempelli,25,Travis Boak,24,Ben Cunnington,24,Ben Keays,23,Jarryd Lyons,22,Luke Parker,20,Jake Stringer,20,David Mundy,19,Taylor Adams,19,Dustin Martin,18
LR(PCA),N,OT,0.3,10,Out,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LR(PCA),N,OT,0.2,10,Out,3,0.958279846,,0.096491228,0.171052632,0.280701754,0.171630848,,Clayton Oliver,45,Jack Steele,37,Darcy Parish,35,Rory Laird,34,Jackson Macrae,32,Touk Miller,30,Oliver Wines,29,Christian Petracca,29,Jarryd Lyons,27,Travis Boak,26,Tom Mitchell,25,Sam Walsh,23,Ben Cunnington,23,Luke Parker,22,Ben Keays,21,Cameron Guthrie,21,Taylor Adams,21,David Mundy,21,Jy Simpkin,21,Nathan Fyfe,20
LR(PCA),N,OT,0.3,10,Out,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LR(PCA),N,OT,0.2,10,Out,4,0.96309371,,0.100877193,0.157894737,0.333333333,0.190462037,,Jack Steele,37,Clayton Oliver,34,Tom Mitchell,32,Oliver Wines,32,Touk Miller,32,Darcy Parish,29,Jackson Macrae,27,Rory Laird,27,Sam Walsh,26,Christian Petracca,25,Travis Boak,25,Marcus Bontempelli,25,Ben Cunnington,24,Jarryd Lyons,23,Ben Keays,22,Luke Parker,21,Jake Stringer,20,David Mundy,19,Dustin Martin,18,Dominic Sheed,18
LR(PCA),N,OT,0.3,10,Out,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LR(PCA),N,OT,0.2,10,Out,5,0.964270432,,0.100877193,0.162280702,0.342105263,0.189346926,,Jack Steele,38,Clayton Oliver,34,Oliver Wines,33,Touk Miller,31,Tom Mitchell,30,Darcy Parish,30,Jackson Macrae,27,Rory Laird,26,Sam Walsh,25,Marcus Bontempelli,25,Christian Petracca,24,Jarryd Lyons,23,Ben Cunnington,23,Travis Boak,22,Ben Keays,21,Luke Parker,20,David Mundy,19,Jake Stringer,19,Dominic Sheed,18,Andrew Brayshaw,18
LR(PCA),N,OT,0.3,10,Out,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LR(PCA),N,BT_OT,0.2,1,In,1,0.962828842,,0.122270742,0.183406114,0.358078603,0.172700662,,Clayton Oliver,40,Oliver Wines,40,Touk Miller,38,Jackson Macrae,37,Tom Mitchell,35,Darcy Parish,35,Rory Laird,34,Christian Petracca,31,Jack Steele,31,Cameron Guthrie,27,Jarryd Lyons,26,Sam Walsh,26,Travis Boak,23,Marcus Bontempelli,23,Jy Simpkin,22,Zachary Merrett,21,Jacob Hopper,20,Taylor Adams,20,David Mundy,20,Ben Keays,19
LR(PCA),N,BT_OT,0.3,1,In,1,0.96336138,,0.11790393,0.200873362,0.401746725,0.178106127,,Rory Laird,43,Clayton Oliver,41,Jackson Macrae,39,Oliver Wines,37,Touk Miller,36,Tom Mitchell,35,Darcy Parish,35,Jarryd Lyons,34,Jack Steele,32,Cameron Guthrie,28,Travis Boak,25,Sam Walsh,25,Zachary Merrett,23,Christian Petracca,23,Callum Mills,22,Marcus Bontempelli,21,Taylor Adams,20,Luke Parker,19,Jacob Hopper,17,Joel Selwood,17
LR(PCA),N,BT_OT,0.2,1,In,2,0.962615827,,0.109170306,0.165938865,0.331877729,0.170444138,,Clayton Oliver,40,Oliver Wines,39,Touk Miller,38,Jackson Macrae,37,Tom Mitchell,35,Darcy Parish,35,Rory Laird,34,Christian Petracca,31,Jack Steele,31,Cameron Guthrie,27,Jarryd Lyons,26,Sam Walsh,26,Travis Boak,23,Marcus Bontempelli,23,Jy Simpkin,22,Zachary Merrett,21,Jacob Hopper,20,Taylor Adams,20,David Mundy,20,Ben Keays,19
LR(PCA),N,BT_OT,0.3,1,In,2,0.964532964,,0.096069869,0.144104803,0.331877729,0.175663393,,Rory Laird,43,Clayton Oliver,41,Jackson Macrae,39,Oliver Wines,37,Touk Miller,36,Tom Mitchell,35,Darcy Parish,35,Jarryd Lyons,34,Jack Steele,32,Cameron Guthrie,28,Travis Boak,25,Sam Walsh,25,Zachary Merrett,23,Christian Petracca,23,Callum Mills,22,Marcus Bontempelli,21,Taylor Adams,20,Luke Parker,19,Jacob Hopper,17,Joel Selwood,17
LR(PCA),N,BT_OT,0.2,1,In,3,0.961168164,,0.100877193,0.171052632,0.289473684,0.173265748,,Clayton Oliver,40,Oliver Wines,39,Touk Miller,38,Jackson Macrae,37,Rory Laird,35,Tom Mitchell,35,Darcy Parish,35,Christian Petracca,31,Jack Steele,30,Cameron Guthrie,27,Jarryd Lyons,26,Sam Walsh,26,Travis Boak,24,Marcus Bontempelli,23,Jy Simpkin,22,Zachary Merrett,21,Jacob Hopper,20,Taylor Adams,20,Ben Keays,19,Luke Parker,19
LR(PCA),N,BT_OT,0.3,1,In,3,0.963842533,,0.114035088,0.197368421,0.333333333,0.179522968,,Rory Laird,43,Clayton Oliver,41,Jackson Macrae,39,Oliver Wines,37,Touk Miller,36,Tom Mitchell,35,Darcy Parish,35,Jarryd Lyons,34,Jack Steele,32,Cameron Guthrie,28,Travis Boak,25,Sam Walsh,25,Zachary Merrett,23,Christian Petracca,23,Callum Mills,22,Marcus Bontempelli,21,Taylor Adams,20,Luke Parker,19,Jacob Hopper,17,Joel Selwood,17
LR(PCA),N,BT_OT,0.2,1,In,4,0.963521609,,0.135964912,0.109649123,0.302631579,0.170751419,,Clayton Oliver,40,Oliver Wines,40,Touk Miller,38,Jackson Macrae,37,Tom Mitchell,35,Darcy Parish,35,Rory Laird,34,Christian Petracca,31,Jack Steele,31,Cameron Guthrie,27,Jarryd Lyons,26,Sam Walsh,26,Travis Boak,23,Marcus Bontempelli,23,Jy Simpkin,22,Zachary Merrett,21,Jacob Hopper,20,Taylor Adams,20,David Mundy,20,Ben Keays,19
LR(PCA),N,BT_OT,0.3,1,In,4,0.96512623,,0.109649123,0.157894737,0.342105263,0.175889126,,Rory Laird,43,Clayton Oliver,41,Jackson Macrae,39,Oliver Wines,37,Touk Miller,36,Tom Mitchell,35,Darcy Parish,35,Jarryd Lyons,34,Jack Steele,32,Cameron Guthrie,28,Sam Walsh,25,Travis Boak,24,Zachary Merrett,23,Christian Petracca,23,Callum Mills,22,Marcus Bontempelli,21,Taylor Adams,20,Luke Parker,19,Jacob Hopper,17,Joel Selwood,17
LR(PCA),N,BT_OT,0.2,1,In,5,0.963307659,,0.092105263,0.144736842,0.355263158,0.169643483,,Clayton Oliver,40,Oliver Wines,39,Touk Miller,38,Jackson Macrae,37,Tom Mitchell,35,Darcy Parish,35,Rory Laird,34,Christian Petracca,31,Jack Steele,31,Cameron Guthrie,27,Jarryd Lyons,26,Sam Walsh,26,Travis Boak,23,Marcus Bontempelli,23,Jy Simpkin,22,Zachary Merrett,21,Jacob Hopper,20,Taylor Adams,20,David Mundy,20,Ben Keays,19
LR(PCA),N,BT_OT,0.3,1,In,5,0.964698331,,0.109649123,0.223684211,0.407894737,0.175646712,,Rory Laird,43,Clayton Oliver,41,Jackson Macrae,39,Oliver Wines,37,Touk Miller,36,Tom Mitchell,35,Darcy Parish,35,Jarryd Lyons,34,Jack Steele,32,Cameron Guthrie,28,Travis Boak,25,Sam Walsh,25,Zachary Merrett,23,Christian Petracca,23,Callum Mills,22,Marcus Bontempelli,21,Taylor Adams,20,Luke Parker,19,Jacob Hopper,17,Aaron Hall,17
LR(PCA),N,BT_OT,0.2,1,Out,1,0.962828842,,0.122270742,0.183406114,0.358078603,0.172700662,,Clayton Oliver,40,Oliver Wines,40,Touk Miller,38,Jackson Macrae,37,Tom Mitchell,35,Darcy Parish,35,Rory Laird,34,Christian Petracca,31,Jack Steele,31,Cameron Guthrie,27,Jarryd Lyons,26,Sam Walsh,26,Travis Boak,23,Marcus Bontempelli,23,Jy Simpkin,22,Zachary Merrett,21,Jacob Hopper,20,Taylor Adams,20,David Mundy,20,Ben Keays,19
LR(PCA),N,BT_OT,0.3,1,Out,1,0.96336138,,0.11790393,0.200873362,0.401746725,0.178106127,,Rory Laird,43,Clayton Oliver,41,Jackson Macrae,39,Oliver Wines,37,Touk Miller,36,Tom Mitchell,35,Darcy Parish,35,Jarryd Lyons,34,Jack Steele,32,Cameron Guthrie,28,Travis Boak,25,Sam Walsh,25,Zachary Merrett,23,Christian Petracca,23,Callum Mills,22,Marcus Bontempelli,21,Taylor Adams,20,Luke Parker,19,Jacob Hopper,17,Joel Selwood,17
LR(PCA),N,BT_OT,0.2,1,Out,2,0.962615827,,0.109170306,0.165938865,0.331877729,0.170444138,,Clayton Oliver,40,Oliver Wines,39,Touk Miller,38,Jackson Macrae,37,Tom Mitchell,35,Darcy Parish,35,Rory Laird,34,Christian Petracca,31,Jack Steele,31,Cameron Guthrie,27,Jarryd Lyons,26,Sam Walsh,26,Travis Boak,23,Marcus Bontempelli,23,Jy Simpkin,22,Zachary Merrett,21,Jacob Hopper,20,Taylor Adams,20,David Mundy,20,Ben Keays,19
LR(PCA),N,BT_OT,0.3,1,Out,2,0.964532964,,0.096069869,0.144104803,0.331877729,0.175663393,,Rory Laird,43,Clayton Oliver,41,Jackson Macrae,39,Oliver Wines,37,Touk Miller,36,Tom Mitchell,35,Darcy Parish,35,Jarryd Lyons,34,Jack Steele,32,Cameron Guthrie,28,Travis Boak,25,Sam Walsh,25,Zachary Merrett,23,Christian Petracca,23,Callum Mills,22,Marcus Bontempelli,21,Taylor Adams,20,Luke Parker,19,Jacob Hopper,17,Joel Selwood,17
LR(PCA),N,BT_OT,0.2,1,Out,3,0.961168164,,0.100877193,0.171052632,0.289473684,0.173265748,,Clayton Oliver,40,Oliver Wines,39,Touk Miller,38,Jackson Macrae,37,Rory Laird,35,Tom Mitchell,35,Darcy Parish,35,Christian Petracca,31,Jack Steele,30,Cameron Guthrie,27,Jarryd Lyons,26,Sam Walsh,26,Travis Boak,24,Marcus Bontempelli,23,Jy Simpkin,22,Zachary Merrett,21,Jacob Hopper,20,Taylor Adams,20,Ben Keays,19,Luke Parker,19
LR(PCA),N,BT_OT,0.3,1,Out,3,0.963842533,,0.114035088,0.197368421,0.333333333,0.179522968,,Rory Laird,43,Clayton Oliver,41,Jackson Macrae,39,Oliver Wines,37,Touk Miller,36,Tom Mitchell,35,Darcy Parish,35,Jarryd Lyons,34,Jack Steele,32,Cameron Guthrie,28,Travis Boak,25,Sam Walsh,25,Zachary Merrett,23,Christian Petracca,23,Callum Mills,22,Marcus Bontempelli,21,Taylor Adams,20,Luke Parker,19,Jacob Hopper,17,Joel Selwood,17
LR(PCA),N,BT_OT,0.2,1,Out,4,0.963521609,,0.135964912,0.109649123,0.302631579,0.170751419,,Clayton Oliver,40,Oliver Wines,40,Touk Miller,38,Jackson Macrae,37,Tom Mitchell,35,Darcy Parish,35,Rory Laird,34,Christian Petracca,31,Jack Steele,31,Cameron Guthrie,27,Jarryd Lyons,26,Sam Walsh,26,Travis Boak,23,Marcus Bontempelli,23,Jy Simpkin,22,Zachary Merrett,21,Jacob Hopper,20,Taylor Adams,20,David Mundy,20,Ben Keays,19
LR(PCA),N,BT_OT,0.3,1,Out,4,0.96512623,,0.109649123,0.157894737,0.342105263,0.175889126,,Rory Laird,43,Clayton Oliver,41,Jackson Macrae,39,Oliver Wines,37,Touk Miller,36,Tom Mitchell,35,Darcy Parish,35,Jarryd Lyons,34,Jack Steele,32,Cameron Guthrie,28,Sam Walsh,25,Travis Boak,24,Zachary Merrett,23,Christian Petracca,23,Callum Mills,22,Marcus Bontempelli,21,Taylor Adams,20,Luke Parker,19,Jacob Hopper,17,Joel Selwood,17
LR(PCA),N,BT_OT,0.2,1,Out,5,0.963307659,,0.092105263,0.144736842,0.355263158,0.169643483,,Clayton Oliver,40,Oliver Wines,39,Touk Miller,38,Jackson Macrae,37,Tom Mitchell,35,Darcy Parish,35,Rory Laird,34,Christian Petracca,31,Jack Steele,31,Cameron Guthrie,27,Jarryd Lyons,26,Sam Walsh,26,Travis Boak,23,Marcus Bontempelli,23,Jy Simpkin,22,Zachary Merrett,21,Jacob Hopper,20,Taylor Adams,20,David Mundy,20,Ben Keays,19
LR(PCA),N,BT_OT,0.3,1,Out,5,0.964698331,,0.109649123,0.223684211,0.407894737,0.175646712,,Rory Laird,43,Clayton Oliver,41,Jackson Macrae,39,Oliver Wines,37,Touk Miller,36,Tom Mitchell,35,Darcy Parish,35,Jarryd Lyons,34,Jack Steele,32,Cameron Guthrie,28,Travis Boak,25,Sam Walsh,25,Zachary Merrett,23,Christian Petracca,23,Callum Mills,22,Marcus Bontempelli,21,Taylor Adams,20,Luke Parker,19,Jacob Hopper,17,Aaron Hall,17
LR(PCA),N,BT_OT,0.2,2,In,1,0.962828842,,0.122270742,0.165938865,0.375545852,0.172808925,,Clayton Oliver,41,Oliver Wines,38,Touk Miller,38,Jackson Macrae,38,Tom Mitchell,35,Darcy Parish,35,Rory Laird,34,Christian Petracca,31,Jack Steele,31,Jarryd Lyons,26,Sam Walsh,26,Cameron Guthrie,26,Marcus Bontempelli,24,Jy Simpkin,22,Travis Boak,21,Zachary Merrett,21,Ben Keays,20,Callum Mills,20,Taylor Adams,20,Jacob Hopper,19
LR(PCA),N,BT_OT,0.3,2,In,1,0.961763766,,0.07860262,0.152838428,0.349344978,0.188764546,,Clayton Oliver,49,Rory Laird,39,Darcy Parish,39,Oliver Wines,35,Jack Steele,34,Touk Miller,31,Jackson Macrae,31,Jarryd Lyons,30,Christian Petracca,29,Tom Mitchell,28,Cameron Guthrie,27,Sam Walsh,27,Travis Boak,25,Jacob Hopper,24,Luke Parker,24,Taylor Adams,23,Ben Cunnington,23,Joel Selwood,22,Thomas Liberatore,21,Callum Mills,20
LR(PCA),N,BT_OT,0.2,2,In,2,0.962722335,,0.109170306,0.170305677,0.340611354,0.170446596,,Clayton Oliver,40,Oliver Wines,39,Touk Miller,38,Jackson Macrae,38,Tom Mitchell,35,Darcy Parish,35,Rory Laird,34,Jack Steele,32,Christian Petracca,31,Cameron Guthrie,27,Jarryd Lyons,26,Sam Walsh,26,Travis Boak,23,Marcus Bontempelli,23,Jy Simpkin,22,Zachary Merrett,21,Jacob Hopper,20,Taylor Adams,20,David Mundy,20,Ben Keays,19
LR(PCA),N,BT_OT,0.3,2,In,2,0.96112472,,0.091703057,0.11790393,0.301310044,0.188362032,,Clayton Oliver,49,Darcy Parish,39,Rory Laird,38,Oliver Wines,35,Jack Steele,34,Touk Miller,31,Jackson Macrae,31,Jarryd Lyons,30,Christian Petracca,29,Cameron Guthrie,27,Tom Mitchell,27,Travis Boak,26,Sam Walsh,26,Jacob Hopper,25,Luke Parker,24,Taylor Adams,23,Ben Cunnington,23,Joel Selwood,23,Thomas Liberatore,21,Callum Mills,20
LR(PCA),N,BT_OT,0.2,2,In,3,0.960954215,,0.105263158,0.149122807,0.263157895,0.173534824,,Clayton Oliver,42,Oliver Wines,40,Rory Laird,37,Touk Miller,37,Jackson Macrae,37,Darcy Parish,36,Tom Mitchell,32,Christian Petracca,31,Jack Steele,31,Cameron Guthrie,27,Sam Walsh,26,Jarryd Lyons,25,Travis Boak,23,Jy Simpkin,23,Luke Parker,22,Jacob Hopper,21,Zachary Merrett,21,Ben Keays,20,Taylor Adams,20,Ben Cunnington,20
LR(PCA),N,BT_OT,0.3,2,In,3,0.962451861,,0.114035088,0.179824561,0.293859649,0.191449359,,Clayton Oliver,49,Darcy Parish,39,Rory Laird,38,Oliver Wines,35,Jack Steele,34,Touk Miller,31,Jackson Macrae,31,Jarryd Lyons,30,Christian Petracca,29,Cameron Guthrie,27,Tom Mitchell,27,Sam Walsh,26,Travis Boak,25,Jacob Hopper,24,Luke Parker,24,Taylor Adams,23,Ben Cunnington,23,Joel Selwood,23,Thomas Liberatore,21,Callum Mills,20
LR(PCA),N,BT_OT,0.2,2,In,4,0.96309371,,0.122807018,0.109649123,0.311403509,0.170908582,,Clayton Oliver,40,Oliver Wines,39,Jackson Macrae,39,Touk Miller,38,Rory Laird,35,Tom Mitchell,35,Darcy Parish,34,Christian Petracca,31,Jack Steele,31,Sam Walsh,26,Cameron Guthrie,26,Jarryd Lyons,25,Marcus Bontempelli,24,Zachary Merrett,22,Jy Simpkin,22,Travis Boak,21,Ben Keays,20,Callum Mills,20,Taylor Adams,20,Jacob Hopper,19
LR(PCA),N,BT_OT,0.3,2,In,4,0.963735558,,0.153508772,0.140350877,0.355263158,0.186777923,,Clayton Oliver,49,Rory Laird,39,Darcy Parish,39,Oliver Wines,35,Jack Steele,34,Touk Miller,31,Jackson Macrae,31,Jarryd Lyons,30,Tom Mitchell,29,Christian Petracca,29,Cameron Guthrie,27,Sam Walsh,27,Travis Boak,25,Jacob Hopper,24,Luke Parker,24,Taylor Adams,23,Ben Cunnington,22,Joel Selwood,22,Thomas Liberatore,21,Callum Mills,20
LR(PCA),N,BT_OT,0.2,2,In,5,0.963521609,,0.096491228,0.162280702,0.355263158,0.169787903,,Clayton Oliver,40,Oliver Wines,39,Jackson Macrae,39,Touk Miller,38,Rory Laird,35,Tom Mitchell,35,Darcy Parish,34,Christian Petracca,31,Jack Steele,31,Jarryd Lyons,26,Sam Walsh,26,Cameron Guthrie,26,Marcus Bontempelli,24,Zachary Merrett,22,Jy Simpkin,22,Travis Boak,21,Ben Keays,20,Callum Mills,20,Taylor Adams,20,Jacob Hopper,19
LR(PCA),N,BT_OT,0.3,2,In,5,0.962130937,,0.070175439,0.153508772,0.364035088,0.18683867,,Clayton Oliver,49,Rory Laird,39,Darcy Parish,39,Oliver Wines,35,Jack Steele,34,Touk Miller,31,Jackson Macrae,31,Jarryd Lyons,30,Christian Petracca,29,Cameron Guthrie,27,Tom Mitchell,27,Sam Walsh,26,Travis Boak,25,Jacob Hopper,24,Luke Parker,24,Taylor Adams,23,Ben Cunnington,23,Joel Selwood,22,Thomas Liberatore,21,Callum Mills,20
LR(PCA),N,BT_OT,0.2,2,Out,1,0.962828842,,0.122270742,0.165938865,0.375545852,0.172808925,,Clayton Oliver,41,Oliver Wines,38,Touk Miller,38,Jackson Macrae,38,Tom Mitchell,35,Darcy Parish,35,Rory Laird,34,Christian Petracca,31,Jack Steele,31,Jarryd Lyons,26,Sam Walsh,26,Cameron Guthrie,26,Marcus Bontempelli,24,Jy Simpkin,22,Travis Boak,21,Zachary Merrett,21,Ben Keays,20,Callum Mills,20,Taylor Adams,20,Jacob Hopper,19
LR(PCA),N,BT_OT,0.3,2,Out,1,0.961763766,,0.07860262,0.152838428,0.349344978,0.188764546,,Clayton Oliver,49,Rory Laird,39,Darcy Parish,39,Oliver Wines,35,Jack Steele,34,Touk Miller,31,Jackson Macrae,31,Jarryd Lyons,30,Christian Petracca,29,Tom Mitchell,28,Cameron Guthrie,27,Sam Walsh,27,Travis Boak,25,Jacob Hopper,24,Luke Parker,24,Taylor Adams,23,Ben Cunnington,23,Joel Selwood,22,Thomas Liberatore,21,Callum Mills,20
LR(PCA),N,BT_OT,0.2,2,Out,2,0.962722335,,0.109170306,0.170305677,0.340611354,0.170446596,,Clayton Oliver,40,Oliver Wines,39,Touk Miller,38,Jackson Macrae,38,Tom Mitchell,35,Darcy Parish,35,Rory Laird,34,Jack Steele,32,Christian Petracca,31,Cameron Guthrie,27,Jarryd Lyons,26,Sam Walsh,26,Travis Boak,23,Marcus Bontempelli,23,Jy Simpkin,22,Zachary Merrett,21,Jacob Hopper,20,Taylor Adams,20,David Mundy,20,Ben Keays,19
LR(PCA),N,BT_OT,0.3,2,Out,2,0.96112472,,0.091703057,0.11790393,0.301310044,0.188362032,,Clayton Oliver,49,Darcy Parish,39,Rory Laird,38,Oliver Wines,35,Jack Steele,34,Touk Miller,31,Jackson Macrae,31,Jarryd Lyons,30,Christian Petracca,29,Cameron Guthrie,27,Tom Mitchell,27,Travis Boak,26,Sam Walsh,26,Jacob Hopper,25,Luke Parker,24,Taylor Adams,23,Ben Cunnington,23,Joel Selwood,23,Thomas Liberatore,21,Callum Mills,20
LR(PCA),N,BT_OT,0.2,2,Out,3,0.960954215,,0.105263158,0.149122807,0.263157895,0.173534824,,Clayton Oliver,42,Oliver Wines,40,Rory Laird,37,Touk Miller,37,Jackson Macrae,37,Darcy Parish,36,Tom Mitchell,32,Christian Petracca,31,Jack Steele,31,Cameron Guthrie,27,Sam Walsh,26,Jarryd Lyons,25,Travis Boak,23,Jy Simpkin,23,Luke Parker,22,Jacob Hopper,21,Zachary Merrett,21,Ben Keays,20,Taylor Adams,20,Ben Cunnington,20
LR(PCA),N,BT_OT,0.3,2,Out,3,0.962451861,,0.114035088,0.179824561,0.293859649,0.191449359,,Clayton Oliver,49,Darcy Parish,39,Rory Laird,38,Oliver Wines,35,Jack Steele,34,Touk Miller,31,Jackson Macrae,31,Jarryd Lyons,30,Christian Petracca,29,Cameron Guthrie,27,Tom Mitchell,27,Sam Walsh,26,Travis Boak,25,Jacob Hopper,24,Luke Parker,24,Taylor Adams,23,Ben Cunnington,23,Joel Selwood,23,Thomas Liberatore,21,Callum Mills,20
LR(PCA),N,BT_OT,0.2,2,Out,4,0.96309371,,0.122807018,0.109649123,0.311403509,0.170908582,,Clayton Oliver,40,Oliver Wines,39,Jackson Macrae,39,Touk Miller,38,Rory Laird,35,Tom Mitchell,35,Darcy Parish,34,Christian Petracca,31,Jack Steele,31,Sam Walsh,26,Cameron Guthrie,26,Jarryd Lyons,25,Marcus Bontempelli,24,Zachary Merrett,22,Jy Simpkin,22,Travis Boak,21,Ben Keays,20,Callum Mills,20,Taylor Adams,20,Jacob Hopper,19
LR(PCA),N,BT_OT,0.3,2,Out,4,0.963735558,,0.153508772,0.140350877,0.355263158,0.186777923,,Clayton Oliver,49,Rory Laird,39,Darcy Parish,39,Oliver Wines,35,Jack Steele,34,Touk Miller,31,Jackson Macrae,31,Jarryd Lyons,30,Tom Mitchell,29,Christian Petracca,29,Cameron Guthrie,27,Sam Walsh,27,Travis Boak,25,Jacob Hopper,24,Luke Parker,24,Taylor Adams,23,Ben Cunnington,22,Joel Selwood,22,Thomas Liberatore,21,Callum Mills,20
LR(PCA),N,BT_OT,0.2,2,Out,5,0.963521609,,0.096491228,0.162280702,0.355263158,0.169787903,,Clayton Oliver,40,Oliver Wines,39,Jackson Macrae,39,Touk Miller,38,Rory Laird,35,Tom Mitchell,35,Darcy Parish,34,Christian Petracca,31,Jack Steele,31,Jarryd Lyons,26,Sam Walsh,26,Cameron Guthrie,26,Marcus Bontempelli,24,Zachary Merrett,22,Jy Simpkin,22,Travis Boak,21,Ben Keays,20,Callum Mills,20,Taylor Adams,20,Jacob Hopper,19
LR(PCA),N,BT_OT,0.3,2,Out,5,0.962130937,,0.070175439,0.153508772,0.364035088,0.18683867,,Clayton Oliver,49,Rory Laird,39,Darcy Parish,39,Oliver Wines,35,Jack Steele,34,Touk Miller,31,Jackson Macrae,31,Jarryd Lyons,30,Christian Petracca,29,Cameron Guthrie,27,Tom Mitchell,27,Sam Walsh,26,Travis Boak,25,Jacob Hopper,24,Luke Parker,24,Taylor Adams,23,Ben Cunnington,23,Joel Selwood,22,Thomas Liberatore,21,Callum Mills,20
LR(PCA),N,BT_OT,0.2,3,In,1,0.964958995,,0.096069869,0.148471616,0.375545852,0.192927175,,Clayton Oliver,38,Christian Petracca,37,Oliver Wines,36,Darcy Parish,33,Jack Steele,33,Touk Miller,32,Rory Laird,28,Marcus Bontempelli,28,Jarryd Lyons,26,David Mundy,25,Travis Boak,24,Tom Mitchell,23,Jackson Macrae,23,Cameron Guthrie,23,Sam Walsh,22,Callum Mills,21,Luke Parker,21,Ben Keays,20,Dayne Zorko,19,Zachary Merrett,19
LR(PCA),N,BT_OT,0.3,3,In,1,0.964532964,,0.104803493,0.148471616,0.388646288,0.194346059,,Clayton Oliver,44,Darcy Parish,36,Rory Laird,34,Christian Petracca,33,Oliver Wines,32,Jarryd Lyons,31,Touk Miller,31,Jackson Macrae,31,Jack Steele,31,Travis Boak,28,Sam Walsh,24,Cameron Guthrie,24,Tom Mitchell,23,Callum Mills,21,David Mundy,21,Joel Selwood,21,Marcus Bontempelli,20,Luke Parker,20,Dayne Zorko,18,Taylor Adams,17
LR(PCA),N,BT_OT,0.2,3,In,2,0.964852487,,0.144104803,0.183406114,0.340611354,0.192116931,,Clayton Oliver,38,Christian Petracca,38,Oliver Wines,36,Darcy Parish,33,Jack Steele,33,Touk Miller,31,Rory Laird,28,Marcus Bontempelli,28,Jarryd Lyons,27,Travis Boak,25,David Mundy,25,Cameron Guthrie,23,Sam Walsh,22,Jackson Macrae,22,Luke Parker,22,Tom Mitchell,21,Ben Keays,20,Callum Mills,19,Dayne Zorko,19,Zachary Merrett,19
LR(PCA),N,BT_OT,0.3,3,In,2,0.962722335,,0.104803493,0.192139738,0.336244541,0.19331788,,Clayton Oliver,45,Darcy Parish,36,Rory Laird,34,Christian Petracca,33,Oliver Wines,32,Jarryd Lyons,31,Jack Steele,31,Jackson Macrae,30,Touk Miller,29,Travis Boak,28,Sam Walsh,24,Cameron Guthrie,24,Tom Mitchell,22,David Mundy,21,Joel Selwood,21,Callum Mills,20,Marcus Bontempelli,20,Luke Parker,20,Thomas Liberatore,18,Dayne Zorko,18
