Method,Datatype,Use,FS_Val,FS_Rule,WinLoss,tp3,tp2,tp1,tp0.5,tp0,coef_avg,coef1,coef2_1,coef2_2,m1_Top3score,m1_avgvotediff(3),m1_Top4score,m1_avgvotediff(4),m2_Winner,m2_avgvotediff,v1
LR(PCA),N,BT,0.2,10.0,Out,0.4474871678,0.2058262468,0.1567838812,,0.9695449882,0.23245257260000002,0.23245257260000002,,,10.666666666666666,0.6666666666666666,18.5,0.6666666666666666,0.0,0.0,34.0
LR(PCA),N,BT,0.3,1.0,In,0.3817896268,0.1768942006,0.1112196432,,0.9644188888,0.195670543,0.195670543,,,1.6666666666666665,0.0,10.0,0.0,0.0,0.0,42.0
LR(PCA),N,BT,0.3,1.0,Out,0.3817896268,0.1768942006,0.1112196432,,0.9644188888,0.195670543,0.195670543,,,1.6666666666666665,0.0,10.0,0.0,0.0,0.0,42.0
LR(PCA),N,BT,0.3,2.0,In,0.38004673219999996,0.1707461886,0.1208725964,,0.9646969298,0.1969454528,0.1969454528,,,1.6666666666666665,0.0,5.0,0.0,0.0,0.0,42.0
LR(PCA),N,BT,0.3,2.0,Out,0.38004673219999996,0.1707461886,0.1208725964,,0.9646969298,0.1969454528,0.1969454528,,,1.6666666666666665,0.0,5.0,0.0,0.0,0.0,42.0
LR(PCA),N,BT,0.3,3.0,In,0.368650885,0.1637248142,0.11822952599999999,,0.9639919241999999,0.19798274040000002,0.19798274040000002,,,1.6666666666666665,0.0,5.0,0.0,0.0,0.0,44.4
LR(PCA),N,BT,0.3,3.0,Out,0.368650885,0.1637248142,0.11822952599999999,,0.9639919241999999,0.19798274040000002,0.19798274040000002,,,1.6666666666666665,0.0,5.0,0.0,0.0,0.0,44.4
LR(PCA),N,BT,0.3,4.0,In,0.3616448326,0.1646173292,0.112096836,,0.963863928,0.1982343022,0.1982343022,,,1.6666666666666665,0.0,5.0,0.0,0.0,0.0,43.8
LR(PCA),N,BT,0.3,4.0,Out,0.3616448326,0.1646173292,0.112096836,,0.963863928,0.1982343022,0.1982343022,,,1.6666666666666665,0.0,5.0,0.0,0.0,0.0,43.8
LR(PCA),N,BT,0.3,5.0,In,0.37040143999999997,0.16548686119999997,0.101597334,,0.9643124746,0.199187639,0.199187639,,,1.6666666666666665,0.0,5.0,0.0,0.0,0.0,42.8
LR(PCA),N,BT,0.3,5.0,Out,0.37040143999999997,0.16548686119999997,0.101597334,,0.9643124746,0.199187639,0.199187639,,,1.6666666666666665,0.0,5.0,0.0,0.0,0.0,42.8
LR(PCA),N,BT,0.3,6.0,In,0.36075997839999996,0.1637439668,0.11473224540000002,,0.964056109,0.199745595,0.199745595,,,1.6666666666666665,0.0,5.0,0.0,0.0,0.0,42.8
LR(PCA),N,BT,0.3,6.0,Out,0.36075997839999996,0.1637439668,0.11473224540000002,,0.964056109,0.199745595,0.199745595,,,1.6666666666666665,0.0,5.0,0.0,0.0,0.0,42.8
LR(PCA),N,BT,0.3,7.0,In,0.360763809,0.1628629436,0.1077147016,,0.9643762858,0.1999337782,0.1999337782,,,1.6666666666666665,0.0,5.0,0.0,0.0,0.0,42.4
LR(PCA),N,BT,0.3,7.0,Out,0.360763809,0.1628629436,0.1077147016,,0.9643762858,0.1999337782,0.1999337782,,,1.6666666666666665,0.0,5.0,0.0,0.0,0.0,42.4
LR(PCA),N,BT+OT,0.2,1.0,In,0.3274649506,0.1549567152,0.1120776832,,0.9626884201999999,0.17136109000000002,0.17136109000000002,,,11.666666666666666,0.0,20.0,0.0,0.0,0.0,40.0
LR(PCA),N,BT+OT,0.2,1.0,Out,0.3274649506,0.1549567152,0.1120776832,,0.9626884201999999,0.17136109000000002,0.17136109000000002,,,11.666666666666666,0.0,20.0,0.0,0.0,0.0,40.0
LR(PCA),N,BT+OT,0.2,2.0,In,0.3291963536,0.1514594348,0.11120049039999999,,0.9626241421999999,0.171497366,0.171497366,,,11.666666666666666,0.0,20.0,0.0,0.0,0.0,40.6
LR(PCA),N,BT+OT,0.2,2.0,Out,0.3291963536,0.1514594348,0.11120049039999999,,0.9626241421999999,0.171497366,0.171497366,,,11.666666666666666,0.0,20.0,0.0,0.0,0.0,40.6
LR(PCA),N,BT+OT,0.2,3.0,In,0.3555121428,0.15760361599999997,0.10592967140000001,,0.9643106062,0.19116410899999997,0.19116410899999997,,,7.666666666666666,0.0,16.0,0.0,0.0,0.0,38.4
LR(PCA),N,BT+OT,0.2,3.0,Out,0.3555121428,0.15760361599999997,0.10592967140000001,,0.9643106062,0.1911641092,0.1911641092,,,7.666666666666666,0.0,16.0,0.0,0.0,0.0,38.4
LR(PCA),N,BT+OT,0.2,4.0,In,0.3712518196,0.168110779,0.0989504328,,0.9646528315999999,0.19225228260000002,0.19225228260000002,,,7.666666666666666,0.0,16.0,0.0,0.0,0.0,40.2
LR(PCA),N,BT+OT,0.2,4.0,Out,0.3712518196,0.168110779,0.0989504328,,0.9646528315999999,0.19225228260000002,0.19225228260000002,,,7.666666666666666,0.0,16.0,0.0,0.0,0.0,40.2
LR(PCA),N,BT+OT,0.2,5.0,In,0.3808932812,0.18124952119999999,0.1111966598,,0.9652510498000002,0.193866146,0.193866146,,,11.666666666666666,0.0,20.0,0.0,0.0,0.0,39.2
LR(PCA),N,BT+OT,0.2,5.0,Out,0.3808932812,0.18124952119999999,0.1111966598,,0.9652510498000002,0.193866147,0.193866147,,,11.666666666666666,0.0,20.0,0.0,0.0,0.0,39.2
LR(PCA),N,BT+OT,0.2,6.0,In,0.36688500760000003,0.174243469,0.11817972880000001,,0.9658475856,0.203858014,0.203858014,,,4.0,0.0,11.5,0.0,0.0,0.0,40.2
LR(PCA),N,BT+OT,0.2,6.0,Out,0.36688500760000003,0.174243469,0.11817972880000001,,0.9658475856,0.20385801360000003,0.20385801360000003,,,4.0,0.0,11.5,0.0,0.0,0.0,40.2
LR(PCA),N,BT+OT,0.2,7.0,In,0.38967287219999996,0.17341607259999997,0.13398069399999998,,0.9664458036000001,0.2093533046,0.2093533046,,,5.333333333333333,0.0,13.5,0.0,0.0,0.0,39.0
LR(PCA),N,BT+OT,0.2,7.0,Out,0.38967287219999996,0.17341607259999997,0.13398069399999998,,0.9664458036000001,0.2093533046,0.2093533046,,,5.333333333333333,0.0,13.5,0.0,0.0,0.0,39.0
LR(PCA),N,BT+OT,0.2,8.0,In,0.3940435148,0.1874128554,0.1348808702,,0.9673655062,0.2123126774,0.2123126774,,,8.333333333333334,0.2,18.5,0.3333333333333333,0.0,0.0,39.4
LR(PCA),N,BT+OT,0.2,8.0,Out,0.3940435148,0.1874128554,0.1348808702,,0.9673655062,0.2123126776,0.2123126776,,,8.333333333333334,0.2,18.5,0.3333333333333333,0.0,0.0,39.4
LR(PCA),N,BT+OT,0.2,9.0,In,0.40807860279999997,0.18918639380000002,0.1366275952,,0.9680497708000001,0.21584349619999998,0.21584349619999998,,,13.0,0.3,24.0,1.0,0.0,0.0,38.8
LR(PCA),N,BT+OT,0.2,9.0,Out,0.40807860279999997,0.18918639380000002,0.1366275952,,0.9680497708000001,0.21584349619999998,0.21584349619999998,,,13.0,0.3,24.0,1.0,0.0,0.0,38.8
LR(PCA),N,BT+OT,0.2,10.0,In,0.421221175,0.1891825634,0.13223780000000002,,0.9681985076,0.2180622386,0.2180622386,,,12.0,0.4,23.5,0.6666666666666666,0.0,0.0,36.0
LR(PCA),N,BT+OT,0.2,10.0,Out,0.421221175,0.1891825634,0.13223780000000002,,0.9681985076,0.21806223600000002,0.21806223600000002,,,12.0,0.4,23.5,0.6666666666666666,0.0,0.0,36.0
LR(PCA),N,BT+OT,0.3,1.0,In,0.36339155740000006,0.1847851068,0.1094614266,,0.9643122876,0.1769656652,0.1769656652,,,3.333333333333333,0.0,12.5,0.0,0.0,0.0,43.0
LR(PCA),N,BT+OT,0.3,1.0,Out,0.36339155740000006,0.1847851068,0.1094614266,,0.9643122876,0.1769656652,0.1769656652,,,3.333333333333333,0.0,12.5,0.0,0.0,0.0,43.0
LR(PCA),N,BT+OT,0.3,2.0,In,0.33276258340000003,0.1488853136,0.10160499519999999,,0.9622413684000002,0.188438506,0.188438506,,,1.6666666666666665,0.0,10.0,0.0,0.0,0.0,49.0
LR(PCA),N,BT+OT,0.3,2.0,Out,0.33276258340000003,0.1488853136,0.10160499519999999,,0.9622413684000002,0.188438506,0.188438506,,,1.6666666666666665,0.0,10.0,0.0,0.0,0.0,49.0
LR(PCA),N,BT+OT,0.3,3.0,In,0.3642764114,0.1716310426,0.112974029,,0.9640988988,0.19381898059999997,0.19381898059999997,,,1.6666666666666665,0.0,6.0,0.0,0.0,0.0,44.6
LR(PCA),N,BT+OT,0.3,3.0,Out,0.3642764114,0.1716310426,0.112974029,,0.9640988988,0.19381898059999997,0.19381898059999997,,,1.6666666666666665,0.0,6.0,0.0,0.0,0.0,44.6
LR(PCA),N,BT+OT,0.3,4.0,In,0.36427258079999997,0.16549069179999998,0.10330958400000001,,0.9640772234,0.194837141,0.194837141,,,1.6666666666666665,0.0,6.0,0.0,0.0,0.0,44.0
LR(PCA),N,BT+OT,0.3,4.0,Out,0.36427258079999997,0.16549069179999998,0.10330958400000001,,0.9640772234,0.194837141,0.194837141,,,1.6666666666666665,0.0,6.0,0.0,0.0,0.0,44.0
LR(PCA),N,BT+OT,0.3,5.0,In,0.3590247452,0.168122271,0.0989695854,,0.9641412213999999,0.1952341618,0.1952341618,,,2.6666666666666665,0.0,8.0,0.0,0.0,0.0,44.0
LR(PCA),N,BT+OT,0.3,5.0,Out,0.3590247452,0.168122271,0.0989695854,,0.9641412213999999,0.1952341618,0.1952341618,,,2.6666666666666665,0.0,8.0,0.0,0.0,0.0,44.0
LR(PCA),N,BT+OT,0.3,6.0,In,0.3537615874,0.16287060460000002,0.1103386194,,0.9636503524,0.19604371380000002,0.19604371380000002,,,1.6666666666666665,0.0,5.0,0.0,0.0,0.0,43.0
LR(PCA),N,BT+OT,0.3,6.0,Out,0.3537615874,0.16287060460000002,0.1103386194,,0.9636503524,0.19604371380000002,0.19604371380000002,,,1.6666666666666665,0.0,5.0,0.0,0.0,0.0,43.0
LR(PCA),N,BT+OT,0.3,7.0,In,0.3721366736,0.1794836434,0.111211982,,0.9641616824,0.20320023519999997,0.20320023519999997,,,2.0,0.0,5.5,0.0,0.0,0.0,36.6
LR(PCA),N,BT+OT,0.3,7.0,Out,0.3721366736,0.1794836434,0.111211982,,0.9641616824,0.20320023519999997,0.20320023519999997,,,2.0,0.0,5.5,0.0,0.0,0.0,36.6
LR(PCA),N,BT+OT,0.3,8.0,In,0.3721443346,0.18299624600000003,0.1103309586,,0.9641189858000001,0.20329334440000002,0.20329334440000002,,,1.6666666666666665,0.0,5.0,0.0,0.0,0.0,36.4
LR(PCA),N,BT+OT,0.3,8.0,Out,0.3721443346,0.18299624600000003,0.1103309586,,0.9641189858000001,0.20329334440000002,0.20329334440000002,,,1.6666666666666665,0.0,5.0,0.0,0.0,0.0,36.4
LR(PCA),N,BT+OT,0.3,9.0,In,0.3616524936,0.1645981766,0.09370642759999999,,0.9637345308,0.20515121819999999,0.20515121819999999,,,1.6666666666666665,0.0,5.0,0.0,0.0,0.0,39.6
LR(PCA),N,BT+OT,0.3,9.0,Out,0.3616524936,0.1645981766,0.09370642759999999,,0.9637345308,0.20515121819999999,0.20515121819999999,,,1.6666666666666665,0.0,5.0,0.0,0.0,0.0,39.6
LR(PCA),N,BT+OT,0.3,10.0,In,0.363403049,0.1654792,0.0928254042,,0.9638841086,0.2054021324,0.2054021324,,,1.6666666666666665,0.0,5.0,0.0,0.0,0.0,39.4
LR(PCA),N,BT+OT,0.3,10.0,Out,0.363403049,0.1654792,0.0928254042,,0.9638841086,0.2054021324,0.2054021324,,,1.6666666666666665,0.0,5.0,0.0,0.0,0.0,39.4
LR(PCA),N,BT_OT,0.2,1.0,In,0.3274649506,0.1549567152,0.1120776832,,0.9626884201999999,0.17136109000000002,0.17136109000000002,,,11.666666666666666,0.0,20.0,0.0,0.0,0.0,40.0
LR(PCA),N,BT_OT,0.2,1.0,Out,0.3274649506,0.1549567152,0.1120776832,,0.9626884201999999,0.17136109000000002,0.17136109000000002,,,11.666666666666666,0.0,20.0,0.0,0.0,0.0,40.0
LR(PCA),N,BT_OT,0.2,2.0,In,0.3291963536,0.1514594348,0.11120049039999999,,0.9626241421999999,0.171497366,0.171497366,,,11.666666666666666,0.0,20.0,0.0,0.0,0.0,40.6
LR(PCA),N,BT_OT,0.2,2.0,Out,0.3291963536,0.1514594348,0.11120049039999999,,0.9626241421999999,0.171497366,0.171497366,,,11.666666666666666,0.0,20.0,0.0,0.0,0.0,40.6
LR(PCA),N,BT_OT,0.2,3.0,In,0.3555121428,0.15760361599999997,0.10592967140000001,,0.9643106062,0.1911641092,0.1911641092,,,7.666666666666666,0.0,16.0,0.0,0.0,0.0,38.4
LR(PCA),N,BT_OT,0.2,3.0,Out,0.3555121428,0.15760361599999997,0.10592967140000001,,0.9643106062,0.1911641092,0.1911641092,,,7.666666666666666,0.0,16.0,0.0,0.0,0.0,38.4
LR(PCA),N,BT_OT,0.2,4.0,In,0.3712518196,0.168110779,0.0989504328,,0.9646528315999999,0.19225228260000002,0.19225228260000002,,,7.666666666666666,0.0,16.0,0.0,0.0,0.0,40.2
LR(PCA),N,BT_OT,0.2,4.0,Out,0.3712518196,0.168110779,0.0989504328,,0.9646528315999999,0.19225228260000002,0.19225228260000002,,,7.666666666666666,0.0,16.0,0.0,0.0,0.0,40.2
LR(PCA),N,BT_OT,0.2,5.0,In,0.3808932812,0.18124952119999999,0.1111966598,,0.9652510498000002,0.19386614740000002,0.19386614740000002,,,11.666666666666666,0.0,20.0,0.0,0.0,0.0,39.2
LR(PCA),N,BT_OT,0.2,5.0,Out,0.3808932812,0.18124952119999999,0.1111966598,,0.9652510498000002,0.1938661472,0.1938661472,,,11.666666666666666,0.0,20.0,0.0,0.0,0.0,39.2
LR(PCA),N,BT_OT,0.2,6.0,In,0.36688500760000003,0.174243469,0.11817972880000001,,0.9658475856,0.2038580142,0.2038580142,,,4.0,0.0,11.5,0.0,0.0,0.0,40.2
LR(PCA),N,BT_OT,0.2,6.0,Out,0.36688500760000003,0.174243469,0.11817972880000001,,0.9658475856,0.2038580144,0.2038580144,,,4.0,0.0,11.5,0.0,0.0,0.0,40.2
LR(PCA),N,BT_OT,0.2,7.0,In,0.38967287219999996,0.17341607259999997,0.13398069399999998,,0.9664458036000001,0.2093533046,0.2093533046,,,5.333333333333333,0.0,13.5,0.0,0.0,0.0,39.0
LR(PCA),N,BT_OT,0.2,7.0,Out,0.38967287219999996,0.17341607259999997,0.13398069399999998,,0.9664458036000001,0.20935330479999997,0.20935330479999997,,,5.333333333333333,0.0,13.5,0.0,0.0,0.0,39.0
LR(PCA),N,BT_OT,0.2,8.0,In,0.3940435148,0.1874128554,0.1348808702,,0.9673655062,0.2123126774,0.2123126774,,,8.333333333333334,0.2,18.5,0.3333333333333333,0.0,0.0,39.4
LR(PCA),N,BT_OT,0.2,8.0,Out,0.3940435148,0.1874128554,0.1348808702,,0.9673655062,0.2123126776,0.2123126776,,,8.333333333333334,0.2,18.5,0.3333333333333333,0.0,0.0,39.4
LR(PCA),N,BT_OT,0.2,9.0,In,0.40807860279999997,0.18918639380000002,0.1366275952,,0.9680497708000001,0.21584349599999997,0.21584349599999997,,,13.0,0.3,24.0,1.0,0.0,0.0,38.8
LR(PCA),N,BT_OT,0.2,9.0,Out,0.40807860279999997,0.18918639380000002,0.1366275952,,0.9680497708000001,0.21584349619999998,0.21584349619999998,,,13.0,0.3,24.0,1.0,0.0,0.0,38.8
LR(PCA),N,BT_OT,0.2,10.0,In,0.421221175,0.1891825634,0.13223780000000002,,0.9681985076,0.21806223500000002,0.21806223500000002,,,12.0,0.4,23.5,0.6666666666666666,0.0,0.0,36.0
LR(PCA),N,BT_OT,0.2,10.0,Out,0.421221175,0.1891825634,0.13223780000000002,,0.9681985076,0.21806224259999998,0.21806224259999998,,,12.0,0.4,23.5,0.6666666666666666,0.0,0.0,36.0
LR(PCA),N,BT_OT,0.3,1.0,In,0.36339155740000006,0.1847851068,0.1094614266,,0.9643122876,0.1769656652,0.1769656652,,,3.333333333333333,0.0,12.5,0.0,0.0,0.0,43.0
LR(PCA),N,BT_OT,0.3,1.0,Out,0.36339155740000006,0.1847851068,0.1094614266,,0.9643122876,0.1769656652,0.1769656652,,,3.333333333333333,0.0,12.5,0.0,0.0,0.0,43.0
LR(PCA),N,BT_OT,0.3,2.0,In,0.33276258340000003,0.1488853136,0.10160499519999999,,0.9622413684000002,0.188438506,0.188438506,,,1.6666666666666665,0.0,10.0,0.0,0.0,0.0,49.0
LR(PCA),N,BT_OT,0.3,2.0,Out,0.33276258340000003,0.1488853136,0.10160499519999999,,0.9622413684000002,0.188438506,0.188438506,,,1.6666666666666665,0.0,10.0,0.0,0.0,0.0,49.0
LR(PCA),N,BT_OT,0.3,3.0,In,0.3642764114,0.1716310426,0.112974029,,0.9640988988,0.19381898059999997,0.19381898059999997,,,1.6666666666666665,0.0,6.0,0.0,0.0,0.0,44.6
LR(PCA),N,BT_OT,0.3,3.0,Out,0.3642764114,0.1716310426,0.112974029,,0.9640988988,0.19381898059999997,0.19381898059999997,,,1.6666666666666665,0.0,6.0,0.0,0.0,0.0,44.6
LR(PCA),N,BT_OT,0.3,4.0,In,0.36427258079999997,0.16549069179999998,0.10330958400000001,,0.9640772234,0.194837141,0.194837141,,,1.6666666666666665,0.0,6.0,0.0,0.0,0.0,44.0
LR(PCA),N,BT_OT,0.3,4.0,Out,0.36427258079999997,0.16549069179999998,0.10330958400000001,,0.9640772234,0.194837141,0.194837141,,,1.6666666666666665,0.0,6.0,0.0,0.0,0.0,44.0
LR(PCA),N,BT_OT,0.3,5.0,In,0.3590247452,0.168122271,0.0989695854,,0.9641412213999999,0.1952341618,0.1952341618,,,2.6666666666666665,0.0,8.0,0.0,0.0,0.0,44.0
LR(PCA),N,BT_OT,0.3,5.0,Out,0.3590247452,0.168122271,0.0989695854,,0.9641412213999999,0.1952341618,0.1952341618,,,2.6666666666666665,0.0,8.0,0.0,0.0,0.0,44.0
LR(PCA),N,BT_OT,0.3,6.0,In,0.3537615874,0.16287060460000002,0.1103386194,,0.9636503524,0.19604371380000002,0.19604371380000002,,,1.6666666666666665,0.0,5.0,0.0,0.0,0.0,43.0
LR(PCA),N,BT_OT,0.3,6.0,Out,0.3537615874,0.16287060460000002,0.1103386194,,0.9636503524,0.19604371380000002,0.19604371380000002,,,1.6666666666666665,0.0,5.0,0.0,0.0,0.0,43.0
LR(PCA),N,BT_OT,0.3,7.0,In,0.3721366736,0.1794836434,0.111211982,,0.9641616824,0.20320023519999997,0.20320023519999997,,,2.0,0.0,5.5,0.0,0.0,0.0,36.6
LR(PCA),N,BT_OT,0.3,7.0,Out,0.3721366736,0.1794836434,0.111211982,,0.9641616824,0.20320023519999997,0.20320023519999997,,,2.0,0.0,5.5,0.0,0.0,0.0,36.6
LR(PCA),N,BT_OT,0.3,8.0,In,0.3721443346,0.18299624600000003,0.1103309586,,0.9641189858000001,0.20329334440000002,0.20329334440000002,,,1.6666666666666665,0.0,5.0,0.0,0.0,0.0,36.4
LR(PCA),N,BT_OT,0.3,8.0,Out,0.3721443346,0.18299624600000003,0.1103309586,,0.9641189858000001,0.20329334440000002,0.20329334440000002,,,1.6666666666666665,0.0,5.0,0.0,0.0,0.0,36.4
LR(PCA),N,BT_OT,0.3,9.0,In,0.3616524936,0.1645981766,0.09370642759999999,,0.9637345308,0.20515121819999999,0.20515121819999999,,,1.6666666666666665,0.0,5.0,0.0,0.0,0.0,39.6
LR(PCA),N,BT_OT,0.3,9.0,Out,0.3616524936,0.1645981766,0.09370642759999999,,0.9637345308,0.20515121819999999,0.20515121819999999,,,1.6666666666666665,0.0,5.0,0.0,0.0,0.0,39.6
LR(PCA),N,BT_OT,0.3,10.0,In,0.363403049,0.1654792,0.0928254042,,0.9638841086,0.2054021324,0.2054021324,,,1.6666666666666665,0.0,5.0,0.0,0.0,0.0,39.4
LR(PCA),N,BT_OT,0.3,10.0,Out,0.363403049,0.1654792,0.0928254042,,0.9638841086,0.2054021324,0.2054021324,,,1.6666666666666665,0.0,5.0,0.0,0.0,0.0,39.4
LR(PCA),N,OT,0.2,1.0,In,0.2985558876,0.147061978,0.09893894119999999,,0.960574244,0.1564927672,0.1564927672,,,3.0,0.0,8.0,0.0,0.0,0.0,40.8
LR(PCA),N,OT,0.2,1.0,Out,0.2985558876,0.147061978,0.09893894119999999,,0.960574244,0.1564927672,0.1564927672,,,3.0,0.0,8.0,0.0,0.0,0.0,40.8
LR(PCA),N,OT,0.2,2.0,In,0.295054777,0.1435685284,0.10157435080000002,,0.9605316411999999,0.15669420299999998,0.15669420299999998,,,2.0,0.0,7.5,0.0,0.0,0.0,41.4
LR(PCA),N,OT,0.2,2.0,Out,0.295054777,0.1435685284,0.10157435080000002,,0.9605316411999999,0.15669420299999998,0.15669420299999998,,,2.0,0.0,7.5,0.0,0.0,0.0,41.4
LR(PCA),N,OT,0.2,3.0,In,0.30206465959999995,0.15412548839999998,0.0796713398,,0.960445781,0.1685290074,0.1685290074,,,5.666666666666666,0.0,14.0,0.0,0.0,0.0,38.2
LR(PCA),N,OT,0.2,3.0,Out,0.30206465959999995,0.15412548839999998,0.0796713398,,0.960445781,0.1685290074,0.1685290074,,,5.666666666666666,0.0,14.0,0.0,0.0,0.0,38.2
LR(PCA),N,OT,0.2,4.0,In,0.3116946294,0.15412165779999998,0.09018233360000001,,0.9608723720000001,0.168888639,0.168888639,,,7.0,0.0,15.5,0.0,0.0,0.0,39.2
LR(PCA),N,OT,0.2,4.0,Out,0.3116946294,0.15412165779999998,0.09018233360000001,,0.9608723720000001,0.168888639,0.168888639,,,7.0,0.0,15.5,0.0,0.0,0.0,39.2
LR(PCA),N,OT,0.2,5.0,In,0.31958553600000006,0.16635639319999998,0.09806557860000001,,0.9615344012,0.17247410000000002,0.17247410000000002,,,5.0,0.0,13.5,0.0,0.0,0.0,38.6
LR(PCA),N,OT,0.2,5.0,Out,0.31958553600000006,0.16635639319999998,0.09806557860000001,,0.9615344012,0.17247410000000002,0.17247410000000002,,,5.0,0.0,13.5,0.0,0.0,0.0,38.6
LR(PCA),N,OT,0.2,6.0,In,0.30909369499999995,0.1663640542,0.0989312802,,0.9619187628000001,0.1810968488,0.1810968488,,,3.0,0.0,9.5,0.0,0.0,0.0,39.0
LR(PCA),N,OT,0.2,6.0,Out,0.30909369499999995,0.1663640542,0.0989312802,,0.9619187628000001,0.1810968488,0.1810968488,,,3.0,0.0,9.5,0.0,0.0,0.0,39.0
LR(PCA),N,OT,0.2,7.0,In,0.3082011798,0.14275262400000002,0.0971960468,,0.961789926,0.18465598160000002,0.18465598160000002,,,7.0,0.0,15.0,0.0,0.0,0.0,38.4
LR(PCA),N,OT,0.2,7.0,Out,0.3082011798,0.14275262400000002,0.0971960468,,0.961789926,0.18465598160000002,0.18465598160000002,,,7.0,0.0,15.0,0.0,0.0,0.0,38.4
LR(PCA),N,OT,0.2,8.0,In,0.3187121736,0.150612886,0.1076993794,,0.9624735364000001,0.1862571216,0.1862571216,,,6.333333333333333,0.2,14.5,0.3333333333333333,0.0,0.0,39.4
LR(PCA),N,OT,0.2,8.0,Out,0.3187121736,0.150612886,0.1076993794,,0.9624735364000001,0.1862571216,0.1862571216,,,6.333333333333333,0.2,14.5,0.3333333333333333,0.0,0.0,39.4
