Method,Datatype,Use,FS_Val,FS_Rule,WinLoss,tp3,tp2,tp1,tp0.5,tp0,coef_avg,coef1,coef2_1,coef2_2,m1_Top3score,m1_avgvotediff(3),m1_Top4score,m1_avgvotediff(4),m2_Winner,m2_avgvotediff,v1,v1m
LR,RS,OT,0.2,4.0,In,0.283681912204091,0.13224163027656474,0.09194055006511909,,0.9594632016189157,0.12565978180409476,0.12565978180409476,,,5.333333333333334,0.3333333333333333,14.5,0.3333333333333333,0.0,0.0,35.6,36.0
LR,RS,OT,0.2,4.0,Out,0.283681912204091,0.13224163027656474,0.09194055006511909,,0.9594632016189157,0.12565978180409476,0.12565978180409476,,,5.333333333333334,0.3333333333333333,14.5,0.3333333333333333,0.0,0.0,35.6,36.0
LR,RS,OT,0.25,1.0,In,0.25217957557649584,0.14274113230674937,0.09107101815674554,,0.9580118017911966,0.10913045283557672,0.10913045283557672,,,10.0,0.0,15.0,0.0,0.0,0.0,37.0,37.0
LR,RS,OT,0.25,1.0,Out,0.25217957557649584,0.14274113230674937,0.09107101815674554,,0.9580118017911966,0.10913045283557672,0.10913045283557672,,,10.0,0.0,15.0,0.0,0.0,0.0,37.0,37.0
LR,RS,OT,0.25,2.0,In,0.2539377920784494,0.14449168773462034,0.0910786792308281,,0.9578622239911206,0.10908634629572189,0.10908634629572189,,,10.0,0.0,15.0,0.0,0.0,0.0,37.0,37.0
LR,RS,OT,0.25,2.0,Out,0.2539377920784494,0.14449168773462034,0.0910786792308281,,0.9578622239911206,0.10908634629572189,0.10908634629572189,,,10.0,0.0,15.0,0.0,0.0,0.0,37.0,37.0
LR,RS,OT,0.25,3.0,In,0.2539377920784494,0.14449168773462034,0.0910786792308281,,0.9578622239911206,0.10908634629572189,0.10908634629572189,,,10.0,0.0,15.0,0.0,0.0,0.0,37.0,37.0
LR,RS,OT,0.25,3.0,Out,0.2539377920784494,0.14449168773462034,0.0910786792308281,,0.9578622239911206,0.10908634629572189,0.10908634629572189,,,10.0,0.0,15.0,0.0,0.0,0.0,37.0,37.0
LR,RS,OT,0.25,4.0,In,0.2539377920784494,0.14449168773462034,0.0910786792308281,,0.9578622239911206,0.10908634629572189,0.10908634629572189,,,10.0,0.0,15.0,0.0,0.0,0.0,37.0,37.0
LR,RS,OT,0.25,4.0,Out,0.2539377920784494,0.14449168773462034,0.0910786792308281,,0.9578622239911206,0.10908634629572189,0.10908634629572189,,,10.0,0.0,15.0,0.0,0.0,0.0,37.0,37.0
LR,S,BT,0.2,1.0,In,0.419428483873439,0.18650501800352406,0.14886999157281844,,0.9683907820461795,0.21413996036732091,0.21413996036732091,,,6.666666666666666,0.5,15.0,0.6666666666666666,0.0,0.0,34.8,35.0
LR,S,BT,0.2,1.0,Out,0.419428483873439,0.18650501800352406,0.14886999157281844,,0.9683907820461795,0.21413996036732091,0.21413996036732091,,,6.666666666666666,0.5,15.0,0.6666666666666666,0.0,0.0,34.8,35.0
LR,S,BT,0.2,2.0,In,0.4238106182486785,0.19264536888071707,0.14709262238565843,,0.9686252856552928,0.21263062399869176,0.21263062399869176,,,8.333333333333332,0.0,17.5,0.0,0.0,0.0,36.4,36.0
LR,S,BT,0.2,2.0,Out,0.4238106182486785,0.19264536888071707,0.14709262238565843,,0.9686252856552928,0.21263062399869176,0.21263062399869176,,,8.333333333333332,0.0,17.5,0.0,0.0,0.0,36.4,36.0
LR,S,BT,0.2,3.0,In,0.41857427411323067,0.19088715237876344,0.15589902704359143,,0.9681771128214616,0.21324595475607522,0.21324595475607522,,,8.666666666666666,1.0,17.5,0.6666666666666666,1.0,1.0,36.0,36.0
LR,S,BT,0.2,3.0,Out,0.41857427411323067,0.19088715237876344,0.15589902704359143,,0.9681771128214616,0.21324595475607522,0.21324595475607522,,,8.666666666666666,1.0,17.5,0.6666666666666666,1.0,1.0,36.0,36.0
LR,S,BT,0.2,4.0,In,0.4238106182486785,0.19264536888071707,0.14709262238565843,,0.9686252856552928,0.21263062399869176,0.21263062399869176,,,8.333333333333332,0.0,17.5,0.0,0.0,0.0,36.4,36.0
LR,S,BT,0.2,4.0,Out,0.4238106182486785,0.19264536888071707,0.14709262238565843,,0.9686252856552928,0.21263062399869176,0.21263062399869176,,,8.333333333333332,0.0,17.5,0.0,0.0,0.0,36.4,36.0
LR,S,BT,0.25,1.0,In,0.365168926683521,0.1821611889986976,0.10333639776296633,,0.9636289573651885,0.19019308996845363,0.19019308996845363,,,1.6666666666666665,0.0,5.0,0.0,0.0,0.0,40.4,40.0
LR,S,BT,0.25,1.0,Out,0.365168926683521,0.1821611889986976,0.10333639776296633,,0.9636289573651885,0.19019308996845363,0.19019308996845363,,,1.6666666666666665,0.0,5.0,0.0,0.0,0.0,40.4,40.0
LR,S,BT,0.25,2.0,In,0.3660193059066881,0.17074618861564386,0.10156668964988888,,0.9640976843002168,0.1888266918762456,0.1888266918762456,,,1.6666666666666665,0.0,5.0,0.0,0.0,0.0,40.4,40.0
LR,S,BT,0.25,2.0,Out,0.3660193059066881,0.17074618861564386,0.10156668964988888,,0.9640976843002168,0.1888266918762456,0.1888266918762456,,,1.6666666666666665,0.0,5.0,0.0,0.0,0.0,40.4,40.0
LR,S,BT,0.25,3.0,In,0.35725886769325055,0.1759940243622155,0.10860721673178578,,0.9635648659405464,0.18724343833129115,0.18724343833129115,,,1.6666666666666665,0.0,7.0,0.0,0.0,0.0,42.4,41.0
LR,S,BT,0.25,3.0,Out,0.35725886769325055,0.1759940243622155,0.10860721673178578,,0.9635648659405464,0.18724343833129115,0.18724343833129115,,,1.6666666666666665,0.0,7.0,0.0,0.0,0.0,42.4,41.0
LR,S,BT,0.25,4.0,In,0.3660193059066881,0.17074618861564386,0.10156668964988888,,0.9640976843002168,0.1888266918762456,0.1888266918762456,,,1.6666666666666665,0.0,5.0,0.0,0.0,0.0,40.4,40.0
LR,S,BT,0.25,4.0,Out,0.3660193059066881,0.17074618861564386,0.10156668964988888,,0.9640976843002168,0.1888266918762456,0.1888266918762456,,,1.6666666666666665,0.0,5.0,0.0,0.0,0.0,40.4,40.0
LR,S,BT,0.3,1.0,In,0.38001991879261465,0.1786102811614188,0.1138167471079445,,0.9646967429223821,0.1866214832256665,0.1866214832256665,,,4.666666666666666,0.0,10.0,0.0,0.0,0.0,41.0,41.0
LR,S,BT,0.3,1.0,Out,0.38001991879261465,0.1786102811614188,0.1138167471079445,,0.9646967429223821,0.1866214832256665,0.1866214832256665,,,4.666666666666666,0.0,10.0,0.0,0.0,0.0,41.0,41.0
LR,S,BT,0.3,2.0,In,0.3852677545391864,0.18298858499961687,0.11208534436527998,,0.9647392525407671,0.18631531249730687,0.18631531249730687,,,1.6666666666666665,0.0,5.0,0.0,0.0,0.0,41.8,42.0
LR,S,BT,0.3,2.0,Out,0.3852677545391864,0.18298858499961687,0.11208534436527998,,0.9647392525407671,0.18631531249730687,0.18631531249730687,,,1.6666666666666665,0.0,5.0,0.0,0.0,0.0,41.8,42.0
LR,S,BT,0.3,3.0,In,0.3765379606220792,0.1698804872443116,0.12172297556117365,,0.9651664975624706,0.18317868343126764,0.18317868343126764,,,11.666666666666666,0.0,20.0,0.0,0.0,0.0,44.2,44.0
LR,S,BT,0.3,3.0,Out,0.3765379606220792,0.1698804872443116,0.12172297556117365,,0.9651664975624706,0.18317868343126764,0.18317868343126764,,,11.666666666666666,0.0,20.0,0.0,0.0,0.0,44.2,44.0
LR,S,BT,0.3,4.0,In,0.3852677545391864,0.18298858499961687,0.11208534436527998,,0.9647392525407671,0.18631531249730687,0.18631531249730687,,,1.6666666666666665,0.0,5.0,0.0,0.0,0.0,41.8,42.0
LR,S,BT,0.3,4.0,Out,0.3852677545391864,0.18298858499961687,0.11208534436527998,,0.9647392525407671,0.18631531249730687,0.18631531249730687,,,1.6666666666666665,0.0,5.0,0.0,0.0,0.0,41.8,42.0
LR,S,BT,0.35,1.0,In,0.34410480349344974,0.17255037156209294,0.11385888301539873,,0.9618996100326436,0.13525915671286187,0.13525915671286187,,,0.0,0.0,5.0,0.0,0.0,0.0,49.0,49.0
LR,S,BT,0.35,1.0,Out,0.34410480349344974,0.17255037156209294,0.11385888301539873,,0.9618996100326436,0.13525915671286187,0.13525915671286187,,,0.0,0.0,5.0,0.0,0.0,0.0,49.0,49.0
LR,S,BT,0.35,2.0,In,0.34410480349344974,0.17255037156209294,0.11385888301539873,,0.9618996100326436,0.13525915671286187,0.13525915671286187,,,0.0,0.0,5.0,0.0,0.0,0.0,49.0,49.0
LR,S,BT,0.35,2.0,Out,0.34410480349344974,0.17255037156209294,0.11385888301539873,,0.9618996100326436,0.13525915671286187,0.13525915671286187,,,0.0,0.0,5.0,0.0,0.0,0.0,49.0,49.0
LR,S,BT+OT,0.2,1.0,In,0.42468781123113464,0.19617712403278936,0.13395771087106406,,0.9682619452027662,0.22306843884157362,0.22306843884157362,,,3.0,0.0,10.5,0.0,0.0,0.0,35.2,35.0
LR,S,BT+OT,0.2,1.0,Out,0.42468781123113464,0.19617712403278936,0.13395771087106406,,0.9682619452027662,0.22306843884157362,0.22306843884157362,,,3.0,0.0,10.5,0.0,0.0,0.0,35.2,35.0
LR,S,BT+OT,0.2,2.0,In,0.4325672259250747,0.21017007584463335,0.1540718608748946,,0.9685178437626712,0.22124011076083888,0.22124011076083888,,,11.666666666666666,0.0,20.0,0.0,0.0,0.0,35.4,36.0
LR,S,BT+OT,0.2,2.0,Out,0.4325672259250747,0.21017007584463335,0.1540718608748946,,0.9685178437626712,0.22124011076083888,0.22124011076083888,,,11.666666666666666,0.0,20.0,0.0,0.0,0.0,35.4,36.0
LR,S,BT+OT,0.2,3.0,In,0.4264651804182947,0.1944150769937945,0.1505975637784417,,0.968390221479783,0.22146580915313074,0.22146580915313074,,,12.333333333333332,1.0,22.0,1.0,2.0,2.0,34.0,34.0
LR,S,BT+OT,0.2,3.0,Out,0.4264651804182947,0.1944150769937945,0.1505975637784417,,0.968390221479783,0.22146580915313074,0.22146580915313074,,,12.333333333333332,1.0,22.0,1.0,2.0,2.0,34.0,34.0
LR,S,BT+OT,0.2,4.0,In,0.4325672259250747,0.21017007584463335,0.1540718608748946,,0.9685178437626712,0.22124011076083888,0.22124011076083888,,,11.666666666666666,0.0,20.0,0.0,0.0,0.0,35.4,36.0
LR,S,BT+OT,0.2,4.0,Out,0.4325672259250747,0.21017007584463335,0.1540718608748946,,0.9685178437626712,0.22124011076083888,0.22124011076083888,,,11.666666666666666,0.0,20.0,0.0,0.0,0.0,35.4,36.0
LR,S,BT+OT,0.25,1.0,In,0.371282463801425,0.17864092545774915,0.11382823871906836,,0.9635646790850808,0.19667501993689762,0.19667501993689762,,,1.6666666666666665,0.0,5.0,0.0,0.0,0.0,40.0,40.0
LR,S,BT+OT,0.25,1.0,Out,0.371282463801425,0.17864092545774915,0.11382823871906836,,0.9635646790850808,0.19667501993689762,0.19667501993689762,,,1.6666666666666665,0.0,5.0,0.0,0.0,0.0,40.0,40.0
LR,S,BT+OT,0.25,2.0,In,0.36601547536964685,0.17950662682908142,0.11293955412548837,,0.9638195499399259,0.1951831914707715,0.1951831914707715,,,1.6666666666666665,0.0,5.0,0.0,0.0,0.0,40.8,41.0
LR,S,BT+OT,0.25,2.0,Out,0.36601547536964685,0.17950662682908142,0.11293955412548837,,0.9638195499399259,0.1951831914707715,0.1951831914707715,,,1.6666666666666665,0.0,5.0,0.0,0.0,0.0,40.8,41.0
LR,S,BT+OT,0.25,3.0,In,0.3528920554661763,0.1786179422355014,0.11735233279705812,,0.9638850427805588,0.19276077207902403,0.19276077207902403,,,1.6666666666666665,0.0,7.0,0.0,0.0,0.0,41.2,42.0
LR,S,BT+OT,0.25,3.0,Out,0.3528920554661763,0.1786179422355014,0.11735233279705812,,0.9638850427805588,0.19276077207902403,0.19276077207902403,,,1.6666666666666665,0.0,7.0,0.0,0.0,0.0,41.2,42.0
LR,S,BT+OT,0.25,4.0,In,0.36601547536964685,0.17950662682908142,0.11293955412548837,,0.9638195499399259,0.1951831914707715,0.1951831914707715,,,1.6666666666666665,0.0,5.0,0.0,0.0,0.0,40.8,41.0
LR,S,BT+OT,0.25,4.0,Out,0.36601547536964685,0.17950662682908142,0.11293955412548837,,0.9638195499399259,0.1951831914707715,0.1951831914707715,,,1.6666666666666665,0.0,5.0,0.0,0.0,0.0,40.8,41.0
LR,S,BT+OT,0.3,1.0,In,0.38090094231211213,0.1821343752394085,0.11208917490232129,,0.9646747874051942,0.18854693772158043,0.18854693772158043,,,1.6666666666666665,0.0,5.0,0.0,0.0,0.0,40.2,40.0
LR,S,BT+OT,0.3,1.0,Out,0.38090094231211213,0.1821343752394085,0.11208917490232129,,0.9646747874051942,0.18854693772158043,0.18854693772158043,,,1.6666666666666665,0.0,5.0,0.0,0.0,0.0,40.2,40.0
LR,S,BT+OT,0.3,2.0,In,0.38439439209377146,0.19176051482417833,0.10596031563625216,,0.96482436520527,0.1881938977748747,0.1881938977748747,,,1.6666666666666665,0.0,5.0,0.0,0.0,0.0,41.4,42.0
LR,S,BT+OT,0.3,2.0,Out,0.38439439209377146,0.19176051482417833,0.10596031563625216,,0.96482436520527,0.1881938977748747,0.1881938977748747,,,1.6666666666666665,0.0,5.0,0.0,0.0,0.0,41.4,42.0
LR,S,BT+OT,0.3,3.0,In,0.377411323067494,0.16811844020531672,0.10772236267524704,,0.9652514233715079,0.18499545875850704,0.18499545875850704,,,6.666666666666666,0.0,15.0,0.0,0.0,0.0,41.2,41.0
LR,S,BT+OT,0.3,3.0,Out,0.377411323067494,0.16811844020531672,0.10772236267524704,,0.9652514233715079,0.18499545875850704,0.18499545875850704,,,6.666666666666666,0.0,15.0,0.0,0.0,0.0,41.2,41.0
LR,S,BT+OT,0.3,4.0,In,0.38439439209377146,0.19176051482417833,0.10596031563625216,,0.96482436520527,0.1881938977748747,0.1881938977748747,,,1.6666666666666665,0.0,5.0,0.0,0.0,0.0,41.4,42.0
LR,S,BT+OT,0.3,4.0,Out,0.38439439209377146,0.19176051482417833,0.10596031563625216,,0.96482436520527,0.1881938977748747,0.1881938977748747,,,1.6666666666666665,0.0,5.0,0.0,0.0,0.0,41.4,42.0
LR,S,BT+OT,0.35,1.0,In,0.34410480349344974,0.17255037156209294,0.11385888301539873,,0.9618996100326436,0.13525915671286187,0.13525915671286187,,,0.0,0.0,5.0,0.0,0.0,0.0,49.0,49.0
LR,S,BT+OT,0.35,1.0,Out,0.34410480349344974,0.17255037156209294,0.11385888301539873,,0.9618996100326436,0.13525915671286187,0.13525915671286187,,,0.0,0.0,5.0,0.0,0.0,0.0,49.0,49.0
LR,S,BT+OT,0.35,2.0,In,0.34410480349344974,0.17255037156209294,0.11385888301539873,,0.9618996100326436,0.13525915671286187,0.13525915671286187,,,0.0,0.0,5.0,0.0,0.0,0.0,49.0,49.0
LR,S,BT+OT,0.35,2.0,Out,0.34410480349344974,0.17255037156209294,0.11385888301539873,,0.9618996100326436,0.13525915671286187,0.13525915671286187,,,0.0,0.0,5.0,0.0,0.0,0.0,49.0,49.0
LR,S,BT_OT,0.2,1.0,In,0.419428483873439,0.18650501800352406,0.14886999157281844,,0.9683907820461795,0.21413996036732091,0.21413996036732091,,,6.666666666666666,0.5,15.0,0.6666666666666666,0.0,0.0,34.8,35.0
LR,S,BT_OT,0.2,1.0,Out,0.419428483873439,0.18650501800352406,0.14886999157281844,,0.9683907820461795,0.21413996036732091,0.21413996036732091,,,6.666666666666666,0.5,15.0,0.6666666666666666,0.0,0.0,34.8,35.0
LR,S,BT_OT,0.2,2.0,In,0.4238106182486785,0.19264536888071707,0.14709262238565843,,0.9686252856552928,0.21263062399869176,0.21263062399869176,,,8.333333333333332,0.0,17.5,0.0,0.0,0.0,36.4,36.0
LR,S,BT_OT,0.2,2.0,Out,0.4238106182486785,0.19264536888071707,0.14709262238565843,,0.9686252856552928,0.21263062399869176,0.21263062399869176,,,8.333333333333332,0.0,17.5,0.0,0.0,0.0,36.4,36.0
LR,S,BT_OT,0.2,3.0,In,0.41857427411323067,0.19088715237876344,0.15589902704359143,,0.9681771128214616,0.21324595475607522,0.21324595475607522,,,8.666666666666666,1.0,17.5,0.6666666666666666,1.0,1.0,36.0,36.0
LR,S,BT_OT,0.2,3.0,Out,0.41857427411323067,0.19088715237876344,0.15589902704359143,,0.9681771128214616,0.21324595475607522,0.21324595475607522,,,8.666666666666666,1.0,17.5,0.6666666666666666,1.0,1.0,36.0,36.0
LR,S,BT_OT,0.2,4.0,In,0.4238106182486785,0.19264536888071707,0.14709262238565843,,0.9686252856552928,0.21263062399869176,0.21263062399869176,,,8.333333333333332,0.0,17.5,0.0,0.0,0.0,36.4,36.0
LR,S,BT_OT,0.2,4.0,Out,0.4238106182486785,0.19264536888071707,0.14709262238565843,,0.9686252856552928,0.21263062399869176,0.21263062399869176,,,8.333333333333332,0.0,17.5,0.0,0.0,0.0,36.4,36.0
LR,S,BT_OT,0.25,1.0,In,0.365168926683521,0.1821611889986976,0.10333639776296633,,0.9636289573651885,0.19019308996845363,0.19019308996845363,,,1.6666666666666665,0.0,5.0,0.0,0.0,0.0,40.4,40.0
LR,S,BT_OT,0.25,1.0,Out,0.365168926683521,0.1821611889986976,0.10333639776296633,,0.9636289573651885,0.19019308996845363,0.19019308996845363,,,1.6666666666666665,0.0,5.0,0.0,0.0,0.0,40.4,40.0
LR,S,BT_OT,0.25,2.0,In,0.3660193059066881,0.17074618861564386,0.10156668964988888,,0.9640976843002168,0.1888266918762456,0.1888266918762456,,,1.6666666666666665,0.0,5.0,0.0,0.0,0.0,40.4,40.0
LR,S,BT_OT,0.25,2.0,Out,0.3660193059066881,0.17074618861564386,0.10156668964988888,,0.9640976843002168,0.1888266918762456,0.1888266918762456,,,1.6666666666666665,0.0,5.0,0.0,0.0,0.0,40.4,40.0
LR,S,BT_OT,0.25,3.0,In,0.35725886769325055,0.1759940243622155,0.10860721673178578,,0.9635648659405464,0.18724343833129115,0.18724343833129115,,,1.6666666666666665,0.0,7.0,0.0,0.0,0.0,42.4,41.0
LR,S,BT_OT,0.25,3.0,Out,0.35725886769325055,0.1759940243622155,0.10860721673178578,,0.9635648659405464,0.18724343833129115,0.18724343833129115,,,1.6666666666666665,0.0,7.0,0.0,0.0,0.0,42.4,41.0
LR,S,BT_OT,0.25,4.0,In,0.3660193059066881,0.17074618861564386,0.10156668964988888,,0.9640976843002168,0.1888266918762456,0.1888266918762456,,,1.6666666666666665,0.0,5.0,0.0,0.0,0.0,40.4,40.0
LR,S,BT_OT,0.25,4.0,Out,0.3660193059066881,0.17074618861564386,0.10156668964988888,,0.9640976843002168,0.1888266918762456,0.1888266918762456,,,1.6666666666666665,0.0,5.0,0.0,0.0,0.0,40.4,40.0
LR,S,BT_OT,0.3,1.0,In,0.38001991879261465,0.1786102811614188,0.1138167471079445,,0.9646967429223821,0.1866214832256665,0.1866214832256665,,,4.666666666666666,0.0,10.0,0.0,0.0,0.0,41.0,41.0
LR,S,BT_OT,0.3,1.0,Out,0.38001991879261465,0.1786102811614188,0.1138167471079445,,0.9646967429223821,0.1866214832256665,0.1866214832256665,,,4.666666666666666,0.0,10.0,0.0,0.0,0.0,41.0,41.0
LR,S,BT_OT,0.3,2.0,In,0.3852677545391864,0.18298858499961687,0.11208534436527998,,0.9647392525407671,0.18631531249730687,0.18631531249730687,,,1.6666666666666665,0.0,5.0,0.0,0.0,0.0,41.8,42.0
LR,S,BT_OT,0.3,2.0,Out,0.3852677545391864,0.18298858499961687,0.11208534436527998,,0.9647392525407671,0.18631531249730687,0.18631531249730687,,,1.6666666666666665,0.0,5.0,0.0,0.0,0.0,41.8,42.0
LR,S,BT_OT,0.3,3.0,In,0.3765379606220792,0.1698804872443116,0.12172297556117365,,0.9651664975624706,0.18317868343126764,0.18317868343126764,,,11.666666666666666,0.0,20.0,0.0,0.0,0.0,44.2,44.0
LR,S,BT_OT,0.3,3.0,Out,0.3765379606220792,0.1698804872443116,0.12172297556117365,,0.9651664975624706,0.18317868343126764,0.18317868343126764,,,11.666666666666666,0.0,20.0,0.0,0.0,0.0,44.2,44.0
LR,S,BT_OT,0.3,4.0,In,0.3852677545391864,0.18298858499961687,0.11208534436527998,,0.9647392525407671,0.18631531249730687,0.18631531249730687,,,1.6666666666666665,0.0,5.0,0.0,0.0,0.0,41.8,42.0
LR,S,BT_OT,0.3,4.0,Out,0.3852677545391864,0.18298858499961687,0.11208534436527998,,0.9647392525407671,0.18631531249730687,0.18631531249730687,,,1.6666666666666665,0.0,5.0,0.0,0.0,0.0,41.8,42.0
LR,S,BT_OT,0.35,1.0,In,0.34410480349344974,0.17255037156209294,0.11385888301539873,,0.9618996100326436,0.13525915671286187,0.13525915671286187,,,0.0,0.0,5.0,0.0,0.0,0.0,49.0,49.0
LR,S,BT_OT,0.35,1.0,Out,0.34410480349344974,0.17255037156209294,0.11385888301539873,,0.9618996100326436,0.13525915671286187,0.13525915671286187,,,0.0,0.0,5.0,0.0,0.0,0.0,49.0,49.0
LR,S,BT_OT,0.35,2.0,In,0.34410480349344974,0.17255037156209294,0.11385888301539873,,0.9618996100326436,0.13525915671286187,0.13525915671286187,,,0.0,0.0,5.0,0.0,0.0,0.0,49.0,49.0
LR,S,BT_OT,0.35,2.0,Out,0.34410480349344974,0.17255037156209294,0.11385888301539873,,0.9618996100326436,0.13525915671286187,0.13525915671286187,,,0.0,0.0,5.0,0.0,0.0,0.0,49.0,49.0
LR,S,OT,0.2,1.0,In,0.2898337546924079,0.16459434612732698,0.09719221634873207,,0.9599769607211126,0.16086739177069725,0.16086739177069725,,,1.6666666666666665,0.0,6.0,0.0,0.0,0.0,40.4,40.0
LR,S,OT,0.2,1.0,Out,0.2898337546924079,0.16459434612732698,0.09719221634873207,,0.9599769607211126,0.16086739177069725,0.16086739177069725,,,1.6666666666666665,0.0,6.0,0.0,0.0,0.0,40.4,40.0
LR,S,OT,0.2,2.0,In,0.2907071171378227,0.16373247529303603,0.08756224622692098,,0.9603823436533607,0.15869481916590394,0.15869481916590394,,,3.333333333333333,0.16666666666666666,11.5,0.6666666666666666,0.0,0.0,37.8,38.0
LR,S,OT,0.2,2.0,Out,0.2907071171378227,0.16373247529303603,0.08756224622692098,,0.9603823436533607,0.15869481916590394,0.15869481916590394,,,3.333333333333333,0.16666666666666666,11.5,0.6666666666666666,0.0,0.0,37.8,38.0
LR,S,OT,0.2,3.0,In,0.2977208304604305,0.1479583237569907,0.09456446793840492,,0.9594861848411634,0.1601001935769341,0.1601001935769341,,,1.6666666666666665,0.0,7.0,0.0,0.0,0.0,37.4,37.0
LR,S,OT,0.2,3.0,Out,0.2977208304604305,0.1479583237569907,0.09456446793840492,,0.9594861848411634,0.1601001935769341,0.1601001935769341,,,1.6666666666666665,0.0,7.0,0.0,0.0,0.0,37.4,37.0
LR,S,OT,0.2,4.0,In,0.2907071171378227,0.16373247529303603,0.08756224622692098,,0.9603823436533607,0.15869481916590394,0.15869481916590394,,,3.333333333333333,0.16666666666666666,11.5,0.6666666666666666,0.0,0.0,37.8,38.0
LR,S,OT,0.2,4.0,Out,0.2907071171378227,0.16373247529303603,0.08756224622692098,,0.9603823436533607,0.15869481916590394,0.15869481916590394,,,3.333333333333333,0.16666666666666666,11.5,0.6666666666666666,0.0,0.0,37.8,38.0
LR,S,OT,0.25,1.0,In,0.3003447483337164,0.16284762123649735,0.08055236344135445,,0.9602972309888578,0.15894700919435492,0.15894700919435492,,,3.333333333333333,0.0,11.0,0.0,0.0,0.0,38.4,38.0
LR,S,OT,0.25,1.0,Out,0.3003447483337164,0.16284762123649735,0.08055236344135445,,0.9602972309888578,0.15894700919435492,0.15894700919435492,,,3.333333333333333,0.0,11.0,0.0,0.0,0.0,38.4,38.0
LR,S,OT,0.25,2.0,In,0.290710947674864,0.1654906917949896,0.08756990730100357,,0.9602324855700868,0.15836645747510983,0.15836645747510983,,,3.6666666666666665,0.2,9.0,0.3333333333333333,0.0,0.0,37.2,37.0
LR,S,OT,0.25,2.0,Out,0.290710947674864,0.1654906917949896,0.08756990730100357,,0.9602324855700868,0.15836645747510983,0.15836645747510983,,,3.6666666666666665,0.2,9.0,0.3333333333333333,0.0,0.0,37.2,37.0
LR,S,OT,0.25,3.0,In,0.293350187696315,0.14715008044127784,0.0998123036849766,,0.9614295751093571,0.15450550268572086,0.15450550268572086,,,14.666666666666666,0.3,23.5,1.0,2.0,5.5,41.6,41.0
LR,S,OT,0.25,3.0,Out,0.293350187696315,0.14715008044127784,0.0998123036849766,,0.9614295751093571,0.15450550268572086,0.15450550268572086,,,14.666666666666666,0.3,23.5,1.0,2.0,5.5,41.6,41.0
LR,S,OT,0.25,4.0,In,0.290710947674864,0.1654906917949896,0.08756990730100357,,0.9602324855700868,0.15836645747510983,0.15836645747510983,,,3.6666666666666665,0.2,9.0,0.3333333333333333,0.0,0.0,37.2,37.0
LR,S,OT,0.25,4.0,Out,0.290710947674864,0.1654906917949896,0.08756990730100357,,0.9602324855700868,0.15836645747510983,0.15836645747510983,,,3.6666666666666665,0.2,9.0,0.3333333333333333,0.0,0.0,37.2,37.0
LR,S,OT,0.3,1.0,In,0.2636022370336321,0.156768558951965,0.09631502336627593,,0.9585259346043242,0.13484171467157116,0.13484171467157116,,,13.0,0.5,21.5,0.3333333333333333,1.0,9.0,45.0,45.0
LR,S,OT,0.3,1.0,Out,0.2636022370336321,0.156768558951965,0.09631502336627593,,0.9585259346043242,0.13484171467157116,0.13484171467157116,,,13.0,0.5,21.5,0.3333333333333333,1.0,9.0,45.0,45.0
LR,S,OT,0.3,2.0,In,0.2495326744809622,0.1313529456829847,0.09016701141500036,,0.9593779955266802,0.12266134392728742,0.12266134392728742,,,3.6666666666666665,0.5,6.5,0.3333333333333333,1.0,6.0,43.6,44.0
LR,S,OT,0.3,2.0,Out,0.2495326744809622,0.1313529456829847,0.09016701141500036,,0.9593779955266802,0.12266134392728742,0.12266134392728742,,,3.6666666666666665,0.5,6.5,0.3333333333333333,1.0,6.0,43.6,44.0
LR,S,OT,0.3,3.0,In,0.24521948977246613,0.13663908679996933,0.07528537500957633,,0.9569245832655981,0.12811971930695715,0.12811971930695715,,,13.0,0.5,21.5,0.3333333333333333,1.0,6.0,46.0,47.0
LR,S,OT,0.3,3.0,Out,0.24521948977246613,0.13663908679996933,0.07528537500957633,,0.9569245832655981,0.12811971930695715,0.12811971930695715,,,13.0,0.5,21.5,0.3333333333333333,1.0,6.0,46.0,47.0
LR,S,OT,0.3,4.0,In,0.24521948977246613,0.13663908679996933,0.07528537500957633,,0.9569245832655981,0.12811971930695715,0.12811971930695715,,,13.0,0.5,21.5,0.3333333333333333,1.0,6.0,46.0,47.0
LR,S,OT,0.3,4.0,Out,0.24521948977246613,0.13663908679996933,0.07528537500957633,,0.9569245832655981,0.12811971930695715,0.12811971930695715,,,13.0,0.5,21.5,0.3333333333333333,1.0,6.0,46.0,47.0
LR(2)(B)_(1),N,BT,0.2,1.0,In,0.4702214050409867,0.3581360606757067,0.4579675170458898,0.6465333639776297,0.9741365876081192,0.3337765950922848,,0.6003966690603809,0.06715652112418871,9.666666666666666,0.0,18.0,0.0,0.0,0.0,36.4,35.0
LR(2)(B)_(1),N,BT,0.2,1.0,Out,0.4702214050409867,0.3581360606757067,0.4579675170458898,0.6465333639776297,0.9741365876081192,0.3337765950922848,,0.6003966690603809,0.06715652112418871,9.666666666666666,0.0,18.0,0.0,0.0,0.0,36.4,35.0
LR(2)(B)_(1),N,BT,0.2,2.0,In,0.4807132459970888,0.37476442197196047,0.4658545928139124,0.6401108302050614,0.9736666461125655,0.3301474685765789,,0.593257833668987,0.06703710348417083,11.666666666666666,0.0,20.0,0.0,0.0,0.0,37.0,35.0
