Method,Datatype,Use,FS_Val,FS_Rule,WinLoss,tp3,tp2,tp1,tp0.5,tp0,coef_avg,coef1,coef2_1,coef2_2,m1_Top3score,m1_avgvotediff(3),m1_Top4score,m1_avgvotediff(4),m2_Winner,m2_avgvotediff,v1
LR,P,BT,0.2,1.0,Out,0.46410403738604156,0.2066919482111392,0.14710411399678236,,0.9698007933883062,0.2392963868817609,0.2392963868817609,,,3.0,0.0,5.0,0.0,0.0,0.0,34.0
LR,P,BT,0.2,2.0,In,0.4640848847008351,0.22330115682218646,0.14798513751627979,,0.9696938186343482,0.2374977906909442,0.2374977906909442,,,16.0,1.2,26.5,2.0,2.0,2.5,35.0
LR,P,BT,0.2,2.0,Out,0.4640848847008351,0.22330115682218646,0.14798513751627979,,0.9696938186343482,0.2374977906909442,0.2374977906909442,,,16.0,1.2,26.5,2.0,2.0,2.5,35.0
LR,P,BT,0.2,3.0,In,0.46498123036849764,0.22070788324523102,0.13660461196659773,,0.9696084256866472,0.2386302320434394,0.2386302320434394,,,8.0,1.0,14.5,0.6666666666666666,2.0,1.0,35.0
LR,P,BT,0.2,3.0,Out,0.46498123036849764,0.22070788324523102,0.13660461196659773,,0.9696084256866472,0.2386302320434394,0.2386302320434394,,,8.0,1.0,14.5,0.6666666666666666,2.0,1.0,35.0
LR,P,BT,0.2,4.0,In,0.4640848847008351,0.22330115682218646,0.14798513751627979,,0.9696938186343482,0.2374977906909442,0.2374977906909442,,,16.0,1.2,26.5,2.0,2.0,2.5,35.0
LR,P,BT,0.2,4.0,Out,0.4640848847008351,0.22330115682218646,0.14798513751627979,,0.9696938186343482,0.2374977906909442,0.2374977906909442,,,16.0,1.2,26.5,2.0,2.0,2.5,35.0
LR,P,BT,0.25,1.0,In,0.46410403738604156,0.2066919482111392,0.14710411399678236,,0.9698007933883062,0.2392963868817609,0.2392963868817609,,,3.0,0.0,5.0,0.0,0.0,0.0,34.0
LR,P,BT,0.25,1.0,Out,0.46410403738604156,0.2066919482111392,0.14710411399678236,,0.9698007933883062,0.2392963868817609,0.2392963868817609,,,3.0,0.0,5.0,0.0,0.0,0.0,34.0
LR,P,BT,0.25,2.0,In,0.4640848847008351,0.22330115682218646,0.14798513751627979,,0.9696938186343482,0.2374977906909442,0.2374977906909442,,,16.0,1.2,26.5,2.0,2.0,2.5,35.0
LR,P,BT,0.25,2.0,Out,0.4640848847008351,0.22330115682218646,0.14798513751627979,,0.9696938186343482,0.2374977906909442,0.2374977906909442,,,16.0,1.2,26.5,2.0,2.0,2.5,35.0
LR,P,BT,0.25,3.0,In,0.46498123036849764,0.22070788324523102,0.13660461196659773,,0.9696084256866472,0.2386302320434394,0.2386302320434394,,,8.0,1.0,14.5,0.6666666666666666,2.0,1.0,35.0
LR,P,BT,0.25,3.0,Out,0.46498123036849764,0.22070788324523102,0.13660461196659773,,0.9696084256866472,0.2386302320434394,0.2386302320434394,,,8.0,1.0,14.5,0.6666666666666666,2.0,1.0,35.0
LR,P,BT,0.25,4.0,In,0.4640848847008351,0.22330115682218646,0.14798513751627979,,0.9696938186343482,0.2374977906909442,0.2374977906909442,,,16.0,1.2,26.5,2.0,2.0,2.5,35.0
LR,P,BT,0.25,4.0,Out,0.4640848847008351,0.22330115682218646,0.14798513751627979,,0.9696938186343482,0.2374977906909442,0.2374977906909442,,,16.0,1.2,26.5,2.0,2.0,2.5,35.0
LR,P,BT,0.3,1.0,In,0.37039377920784494,0.16985367348502262,0.11297019842181873,,0.9643123812299947,0.20265931360908535,0.20265931360908535,,,1.6666666666666665,0.0,5.0,0.0,0.0,0.0,44.0
LR,P,BT,0.3,1.0,Out,0.37039377920784494,0.16985367348502262,0.11297019842181873,,0.9643123812299947,0.20265931360908535,0.20265931360908535,,,1.6666666666666665,0.0,5.0,0.0,0.0,0.0,44.0
LR,P,BT,0.3,2.0,In,0.3773921703822876,0.17335095380372328,0.10509078372787865,,0.9643337761807864,0.20248075538881602,0.20248075538881602,,,1.6666666666666665,0.0,5.0,0.0,0.0,0.0,43.0
LR,P,BT,0.3,2.0,Out,0.3773921703822876,0.17335095380372328,0.10509078372787865,,0.9643337761807864,0.20248075538881602,0.20248075538881602,,,1.6666666666666665,0.0,5.0,0.0,0.0,0.0,43.0
LR,P,BT,0.3,3.0,In,0.3765341300850379,0.17252355780280396,0.11646747874051941,,0.9649747838549405,0.19798167226060165,0.19798167226060165,,,10.666666666666666,0.0,19.0,0.0,0.0,0.0,43.0
LR,P,BT,0.3,3.0,Out,0.3765341300850379,0.17252355780280396,0.11646747874051941,,0.9649747838549405,0.19798167226060165,0.19798167226060165,,,10.666666666666666,0.0,19.0,0.0,0.0,0.0,43.0
LR,P,BT,0.3,4.0,In,0.3773921703822876,0.17335095380372328,0.10509078372787865,,0.9643337761807864,0.20248075538881602,0.20248075538881602,,,1.6666666666666665,0.0,5.0,0.0,0.0,0.0,43.0
LR,P,BT,0.3,4.0,Out,0.3773921703822876,0.17335095380372328,0.10509078372787865,,0.9643337761807864,0.20248075538881602,0.20248075538881602,,,1.6666666666666665,0.0,5.0,0.0,0.0,0.0,43.0
LR,P,BT,0.35,1.0,In,0.312659924921474,0.13573891059526547,0.09895809392476825,,0.9612377679740943,0.17284288111331259,0.17284288111331259,,,7.666666666666666,0.0,16.0,0.0,0.0,0.0,48.0
LR,P,BT,0.35,1.0,Out,0.312659924921474,0.13573891059526547,0.09895809392476825,,0.9612377679740943,0.17284288111331259,0.17284288111331259,,,7.666666666666666,0.0,16.0,0.0,0.0,0.0,48.0
LR,P,BT,0.35,2.0,In,0.34849076840573046,0.1637784417375316,0.10859572512066193,,0.9620493746881849,0.15559624558544757,0.15559624558544757,,,0.3333333333333333,0.0,6.0,0.0,0.0,0.0,49.0
LR,P,BT,0.35,2.0,Out,0.34849076840573046,0.1637784417375316,0.10859572512066193,,0.9620493746881849,0.15559624558544757,0.15559624558544757,,,0.3333333333333333,0.0,6.0,0.0,0.0,0.0,49.0
LR,P,BT,0.35,3.0,In,0.26621849383283536,0.1278326821420363,0.09016701141500037,,0.9562598449473347,0.1418572193670159,0.1418572193670159,,,9.666666666666666,0.0,18.0,0.0,0.0,0.0,52.0
LR,P,BT,0.35,3.0,Out,0.26621849383283536,0.1278326821420363,0.09016701141500037,,0.9562598449473347,0.1418572193670159,0.1418572193670159,,,9.666666666666666,0.0,18.0,0.0,0.0,0.0,52.0
LR,P,BT,0.35,4.0,In,0.2784991955872213,0.12695548915958016,0.0971845552746495,,0.9570300631758328,0.15163826986378,0.15163826986378,,,7.666666666666666,0.0,16.0,0.0,0.0,0.0,52.0
LR,P,BT,0.35,4.0,Out,0.2784991955872213,0.12695548915958016,0.0971845552746495,,0.9570300631758328,0.15163826986378,0.15163826986378,,,7.666666666666666,0.0,16.0,0.0,0.0,0.0,52.0
LR,P,BT+OT,0.2,1.0,In,0.47985137516279786,0.22769095227150843,0.17163104267218263,,0.9699712990005102,0.2629538851258631,0.2629538851258631,,,13.0,1.5,21.0,1.0,3.0,1.0,37.0
LR,P,BT+OT,0.2,1.0,Out,0.47985137516279786,0.22769095227150843,0.17163104267218263,,0.9699712990005102,0.2629538851258631,0.2629538851258631,,,13.0,1.5,21.0,1.0,3.0,1.0,37.0
LR,P,BT+OT,0.2,2.0,In,0.4850915498352869,0.23997165402589443,0.16375928905232512,,0.9696507484495667,0.26084187216391497,0.26084187216391497,,,6.0,0.0,17.0,0.0,0.0,0.0,33.0
LR,P,BT+OT,0.2,2.0,Out,0.4850915498352869,0.23997165402589443,0.16375928905232512,,0.9696507484495667,0.26084187216391497,0.26084187216391497,,,6.0,0.0,17.0,0.0,0.0,0.0,33.0
LR,P,BT+OT,0.2,3.0,In,0.4693442120585306,0.2224431165249368,0.1672642304451084,,0.9697154004406052,0.2617296448101115,0.2617296448101115,,,9.0,0.5,18.5,0.3333333333333333,1.0,1.0,35.0
LR,P,BT+OT,0.2,3.0,Out,0.4693442120585306,0.2224431165249368,0.1672642304451084,,0.9697154004406052,0.2617296448101115,0.2617296448101115,,,9.0,0.5,18.5,0.3333333333333333,1.0,1.0,35.0
LR,P,BT+OT,0.2,4.0,In,0.4850915498352869,0.23997165402589443,0.16375928905232512,,0.9696507484495667,0.26084187216391497,0.26084187216391497,,,6.0,0.0,17.0,0.0,0.0,0.0,33.0
LR,P,BT+OT,0.2,4.0,Out,0.4850915498352869,0.23997165402589443,0.16375928905232512,,0.9696507484495667,0.26084187216391497,0.26084187216391497,,,6.0,0.0,17.0,0.0,0.0,0.0,33.0
LR,P,BT+OT,0.25,1.0,In,0.47722362675247065,0.23382747261166018,0.1742472994713859,,0.9703980768835498,0.2598318812081847,0.2598318812081847,,,12.0,1.5,17.0,1.0,3.0,0.6666666666666666,37.0
LR,P,BT+OT,0.25,1.0,Out,0.47722362675247065,0.23382747261166018,0.1742472994713859,,0.9703980768835498,0.2598318812081847,0.2598318812081847,,,12.0,1.5,17.0,1.0,3.0,0.6666666666666666,37.0
LR,P,BT+OT,0.25,2.0,In,0.4807132459970888,0.23120355473837434,0.16812610127939936,,0.9701846879420299,0.2576754915445517,0.2576754915445517,,,14.333333333333334,2.0,24.0,1.3333333333333333,4.0,2.0,35.0
LR,P,BT+OT,0.25,2.0,Out,0.4807132459970888,0.23120355473837434,0.16812610127939936,,0.9701846879420299,0.2576754915445517,0.2576754915445517,,,14.333333333333334,2.0,24.0,1.3333333333333333,4.0,2.0,35.0
LR,P,BT+OT,0.25,3.0,In,0.47021757450394547,0.22157358461656324,0.17164636482034779,,0.9701207833728533,0.258296680622614,0.258296680622614,,,13.0,1.5,21.0,1.0,3.0,0.0,36.0
LR,P,BT+OT,0.25,3.0,Out,0.47021757450394547,0.22157358461656324,0.17164636482034779,,0.9701207833728533,0.258296680622614,0.258296680622614,,,13.0,1.5,21.0,1.0,3.0,0.0,36.0
LR,P,BT+OT,0.25,4.0,In,0.4807132459970888,0.23120355473837434,0.16812610127939936,,0.9701846879420299,0.2576754915445517,0.2576754915445517,,,14.333333333333334,2.0,24.0,1.3333333333333333,4.0,2.0,35.0
LR,P,BT+OT,0.25,4.0,Out,0.4807132459970888,0.23120355473837434,0.16812610127939936,,0.9701846879420299,0.2576754915445517,0.2576754915445517,,,14.333333333333334,2.0,24.0,1.3333333333333333,4.0,2.0,35.0
LR,P,BT+OT,0.3,1.0,In,0.37479123573124956,0.16375162797824255,0.11120815138282387,,0.9646737597001345,0.21355191999416262,0.21355191999416262,,,10.666666666666666,0.0,19.0,0.0,0.0,0.0,43.0
LR,P,BT+OT,0.3,1.0,Out,0.37479123573124956,0.16375162797824255,0.11120815138282387,,0.9646737597001345,0.21355191999416262,0.21355191999416262,,,10.666666666666666,0.0,19.0,0.0,0.0,0.0,43.0
LR,P,BT+OT,0.3,2.0,In,0.381774304757527,0.16986516509614646,0.10771853213820577,,0.9645029738047324,0.21238512154750144,0.21238512154750144,,,11.0,0.0,19.5,0.0,0.0,0.0,46.0
LR,P,BT+OT,0.3,2.0,Out,0.381774304757527,0.16986516509614646,0.10771853213820577,,0.9645029738047324,0.21238512154750144,0.21238512154750144,,,11.0,0.0,19.5,0.0,0.0,0.0,46.0
LR,P,BT+OT,0.3,3.0,In,0.38882249291350646,0.1698843177813529,0.10507163104267218,,0.9651225865280948,0.20757609037176655,0.20757609037176655,,,11.666666666666666,0.0,20.0,0.0,0.0,0.0,43.0
LR,P,BT+OT,0.3,3.0,Out,0.38882249291350646,0.1698843177813529,0.10507163104267218,,0.9651225865280948,0.20757609037176655,0.20757609037176655,,,11.666666666666666,0.0,20.0,0.0,0.0,0.0,43.0
LR,P,BT+OT,0.3,4.0,In,0.381774304757527,0.16986516509614646,0.10771853213820577,,0.9645029738047324,0.21238512154750144,0.21238512154750144,,,11.0,0.0,19.5,0.0,0.0,0.0,46.0
LR,P,BT+OT,0.3,4.0,Out,0.381774304757527,0.16986516509614646,0.10771853213820577,,0.9645029738047324,0.21238512154750144,0.21238512154750144,,,11.0,0.0,19.5,0.0,0.0,0.0,46.0
LR,P,BT+OT,0.35,1.0,In,0.3459472918103118,0.14537271125411783,0.10420976020838121,,0.9619846292694139,0.18353200488940496,0.18353200488940496,,,8.666666666666666,0.0,17.0,0.0,0.0,0.0,46.0
LR,P,BT+OT,0.35,1.0,Out,0.3459472918103118,0.14537271125411783,0.10420976020838121,,0.9619846292694139,0.18353200488940496,0.18353200488940496,,,8.666666666666666,0.0,17.0,0.0,0.0,0.0,46.0
LR,P,BT+OT,0.35,2.0,In,0.36423810618248675,0.16287060445874513,0.1015743507239715,,0.9617710534724285,0.16401226005384473,0.16401226005384473,,,1.6666666666666665,0.0,3.5,0.0,0.0,0.0,48.0
LR,P,BT+OT,0.35,2.0,Out,0.36423810618248675,0.16287060445874513,0.1015743507239715,,0.9617710534724285,0.16401226005384473,0.16401226005384473,,,1.6666666666666665,0.0,3.5,0.0,0.0,0.0,48.0
LR,P,BT+OT,0.35,3.0,In,0.26621849383283536,0.1278326821420363,0.09016701141500037,,0.9562598449473347,0.1418572193670159,0.1418572193670159,,,9.666666666666666,0.0,18.0,0.0,0.0,0.0,52.0
LR,P,BT+OT,0.35,3.0,Out,0.26621849383283536,0.1278326821420363,0.09016701141500037,,0.9562598449473347,0.1418572193670159,0.1418572193670159,,,9.666666666666666,0.0,18.0,0.0,0.0,0.0,52.0
LR,P,BT+OT,0.35,4.0,In,0.2784991955872213,0.12695548915958016,0.0971845552746495,,0.9570300631758328,0.15163826986378,0.15163826986378,,,7.666666666666666,0.0,16.0,0.0,0.0,0.0,52.0
LR,P,BT+OT,0.35,4.0,Out,0.2784991955872213,0.12695548915958016,0.0971845552746495,,0.9570300631758328,0.15163826986378,0.15163826986378,,,7.666666666666666,0.0,16.0,0.0,0.0,0.0,52.0
LR,P,BT_OT,0.2,1.0,In,0.46410403738604156,0.2066919482111392,0.14710411399678236,,0.9698007933883062,0.2392963868817609,0.2392963868817609,,,3.0,0.0,5.0,0.0,0.0,0.0,34.0
LR,P,BT_OT,0.2,1.0,Out,0.46410403738604156,0.2066919482111392,0.14710411399678236,,0.9698007933883062,0.2392963868817609,0.2392963868817609,,,3.0,0.0,5.0,0.0,0.0,0.0,34.0
LR,P,BT_OT,0.2,2.0,In,0.4640848847008351,0.22330115682218646,0.14798513751627979,,0.9696938186343482,0.2374977906909442,0.2374977906909442,,,16.0,1.2,26.5,2.0,2.0,2.5,35.0
LR,P,BT_OT,0.2,2.0,Out,0.4640848847008351,0.22330115682218646,0.14798513751627979,,0.9696938186343482,0.2374977906909442,0.2374977906909442,,,16.0,1.2,26.5,2.0,2.0,2.5,35.0
LR,P,BT_OT,0.2,3.0,In,0.46498123036849764,0.22070788324523102,0.13660461196659773,,0.9696084256866472,0.2386302320434394,0.2386302320434394,,,8.0,1.0,14.5,0.6666666666666666,2.0,1.0,35.0
LR,P,BT_OT,0.2,3.0,Out,0.46498123036849764,0.22070788324523102,0.13660461196659773,,0.9696084256866472,0.2386302320434394,0.2386302320434394,,,8.0,1.0,14.5,0.6666666666666666,2.0,1.0,35.0
LR,P,BT_OT,0.2,4.0,In,0.4640848847008351,0.22330115682218646,0.14798513751627979,,0.9696938186343482,0.2374977906909442,0.2374977906909442,,,16.0,1.2,26.5,2.0,2.0,2.5,35.0
LR,P,BT_OT,0.2,4.0,Out,0.4640848847008351,0.22330115682218646,0.14798513751627979,,0.9696938186343482,0.2374977906909442,0.2374977906909442,,,16.0,1.2,26.5,2.0,2.0,2.5,35.0
LR,P,BT_OT,0.25,1.0,In,0.46410403738604156,0.2066919482111392,0.14710411399678236,,0.9698007933883062,0.2392963868817609,0.2392963868817609,,,3.0,0.0,5.0,0.0,0.0,0.0,34.0
LR,P,BT_OT,0.25,1.0,Out,0.46410403738604156,0.2066919482111392,0.14710411399678236,,0.9698007933883062,0.2392963868817609,0.2392963868817609,,,3.0,0.0,5.0,0.0,0.0,0.0,34.0
LR,P,BT_OT,0.25,2.0,In,0.4640848847008351,0.22330115682218646,0.14798513751627979,,0.9696938186343482,0.2374977906909442,0.2374977906909442,,,16.0,1.2,26.5,2.0,2.0,2.5,35.0
LR,P,BT_OT,0.25,2.0,Out,0.4640848847008351,0.22330115682218646,0.14798513751627979,,0.9696938186343482,0.2374977906909442,0.2374977906909442,,,16.0,1.2,26.5,2.0,2.0,2.5,35.0
LR,P,BT_OT,0.25,3.0,In,0.46498123036849764,0.22070788324523102,0.13660461196659773,,0.9696084256866472,0.2386302320434394,0.2386302320434394,,,8.0,1.0,14.5,0.6666666666666666,2.0,1.0,35.0
LR,P,BT_OT,0.25,3.0,Out,0.46498123036849764,0.22070788324523102,0.13660461196659773,,0.9696084256866472,0.2386302320434394,0.2386302320434394,,,8.0,1.0,14.5,0.6666666666666666,2.0,1.0,35.0
LR,P,BT_OT,0.25,4.0,In,0.4640848847008351,0.22330115682218646,0.14798513751627979,,0.9696938186343482,0.2374977906909442,0.2374977906909442,,,16.0,1.2,26.5,2.0,2.0,2.5,35.0
LR,P,BT_OT,0.25,4.0,Out,0.4640848847008351,0.22330115682218646,0.14798513751627979,,0.9696938186343482,0.2374977906909442,0.2374977906909442,,,16.0,1.2,26.5,2.0,2.0,2.5,35.0
LR,P,BT_OT,0.3,1.0,In,0.37039377920784494,0.16985367348502262,0.11297019842181873,,0.9643123812299947,0.20265931360908535,0.20265931360908535,,,1.6666666666666665,0.0,5.0,0.0,0.0,0.0,44.0
LR,P,BT_OT,0.3,1.0,Out,0.37039377920784494,0.16985367348502262,0.11297019842181873,,0.9643123812299947,0.20265931360908535,0.20265931360908535,,,1.6666666666666665,0.0,5.0,0.0,0.0,0.0,44.0
LR,P,BT_OT,0.3,2.0,In,0.3773921703822876,0.17335095380372328,0.10509078372787865,,0.9643337761807864,0.20248075538881602,0.20248075538881602,,,1.6666666666666665,0.0,5.0,0.0,0.0,0.0,43.0
LR,P,BT_OT,0.3,2.0,Out,0.3773921703822876,0.17335095380372328,0.10509078372787865,,0.9643337761807864,0.20248075538881602,0.20248075538881602,,,1.6666666666666665,0.0,5.0,0.0,0.0,0.0,43.0
LR,P,BT_OT,0.3,3.0,In,0.3765341300850379,0.17252355780280396,0.11646747874051941,,0.9649747838549405,0.19798167226060165,0.19798167226060165,,,10.666666666666666,0.0,19.0,0.0,0.0,0.0,43.0
LR,P,BT_OT,0.3,3.0,Out,0.3765341300850379,0.17252355780280396,0.11646747874051941,,0.9649747838549405,0.19798167226060165,0.19798167226060165,,,10.666666666666666,0.0,19.0,0.0,0.0,0.0,43.0
LR,P,BT_OT,0.3,4.0,In,0.3773921703822876,0.17335095380372328,0.10509078372787865,,0.9643337761807864,0.20248075538881602,0.20248075538881602,,,1.6666666666666665,0.0,5.0,0.0,0.0,0.0,43.0
LR,P,BT_OT,0.3,4.0,Out,0.3773921703822876,0.17335095380372328,0.10509078372787865,,0.9643337761807864,0.20248075538881602,0.20248075538881602,,,1.6666666666666665,0.0,5.0,0.0,0.0,0.0,43.0
LR,P,BT_OT,0.35,1.0,In,0.312659924921474,0.13573891059526547,0.09895809392476825,,0.9612377679740943,0.17284288111331259,0.17284288111331259,,,7.666666666666666,0.0,16.0,0.0,0.0,0.0,48.0
LR,P,BT_OT,0.35,1.0,Out,0.312659924921474,0.13573891059526547,0.09895809392476825,,0.9612377679740943,0.17284288111331259,0.17284288111331259,,,7.666666666666666,0.0,16.0,0.0,0.0,0.0,48.0
LR,P,BT_OT,0.35,2.0,In,0.34849076840573046,0.1637784417375316,0.10859572512066193,,0.9620493746881849,0.15559624558544757,0.15559624558544757,,,0.3333333333333333,0.0,6.0,0.0,0.0,0.0,49.0
LR,P,BT_OT,0.35,2.0,Out,0.34849076840573046,0.1637784417375316,0.10859572512066193,,0.9620493746881849,0.15559624558544757,0.15559624558544757,,,0.3333333333333333,0.0,6.0,0.0,0.0,0.0,49.0
LR,P,BT_OT,0.35,3.0,In,0.26621849383283536,0.1278326821420363,0.09016701141500037,,0.9562598449473347,0.1418572193670159,0.1418572193670159,,,9.666666666666666,0.0,18.0,0.0,0.0,0.0,52.0
LR,P,BT_OT,0.35,3.0,Out,0.26621849383283536,0.1278326821420363,0.09016701141500037,,0.9562598449473347,0.1418572193670159,0.1418572193670159,,,9.666666666666666,0.0,18.0,0.0,0.0,0.0,52.0
LR,P,BT_OT,0.35,4.0,In,0.2784991955872213,0.12695548915958016,0.0971845552746495,,0.9570300631758328,0.15163826986378,0.15163826986378,,,7.666666666666666,0.0,16.0,0.0,0.0,0.0,52.0
LR,P,BT_OT,0.35,4.0,Out,0.2784991955872213,0.12695548915958016,0.0971845552746495,,0.9570300631758328,0.15163826986378,0.15163826986378,,,7.666666666666666,0.0,16.0,0.0,0.0,0.0,52.0
LR,P,OT,0.2,1.0,In,0.2810886386271355,0.1488776526469011,0.09107484869378688,,0.9608522851489145,0.18098882453067971,0.18098882453067971,,,1.9999999999999998,0.0,5.5,0.0,0.0,0.0,41.0
LR,P,OT,0.2,1.0,Out,0.2810886386271355,0.1488776526469011,0.09107484869378688,,0.9608522851489145,0.18098882453067971,0.18098882453067971,,,1.9999999999999998,0.0,5.5,0.0,0.0,0.0,41.0
LR,P,OT,0.2,2.0,In,0.28547077300237494,0.1611392017160806,0.10071631042672183,,0.9607457775336199,0.17982798640944217,0.17982798640944217,,,7.0,0.0,13.5,0.0,0.0,0.0,44.0
LR,P,OT,0.2,2.0,Out,0.28547077300237494,0.1611392017160806,0.10071631042672183,,0.9607457775336199,0.17982798640944217,0.17982798640944217,,,7.0,0.0,13.5,0.0,0.0,0.0,44.0
LR,P,OT,0.2,3.0,In,0.28809469087566075,0.15238259403968435,0.09282157358461657,,0.9608737735274389,0.18072647725998536,0.18072647725998536,,,3.0,0.0,7.5,0.0,0.0,0.0,41.0
LR,P,OT,0.2,3.0,Out,0.28809469087566075,0.15238259403968435,0.09282157358461657,,0.9608737735274389,0.18072647725998536,0.18072647725998536,,,3.0,0.0,7.5,0.0,0.0,0.0,41.0
LR,P,OT,0.2,4.0,In,0.28547077300237494,0.1611392017160806,0.10071631042672183,,0.9607457775336199,0.17982798640944217,0.17982798640944217,,,7.0,0.0,13.5,0.0,0.0,0.0,44.0
LR,P,OT,0.2,4.0,Out,0.28547077300237494,0.1611392017160806,0.10071631042672183,,0.9607457775336199,0.17982798640944217,0.17982798640944217,,,7.0,0.0,13.5,0.0,0.0,0.0,44.0
LR,P,OT,0.25,1.0,In,0.2696659771699993,0.1418409561020455,0.0910556960085804,,0.9588239690716833,0.16579100638234773,0.16579100638234773,,,1.6666666666666665,0.0,5.0,0.0,0.0,0.0,41.0
LR,P,OT,0.25,1.0,Out,0.2696659771699993,0.1418409561020455,0.0910556960085804,,0.9588239690716833,0.16579100638234773,0.16579100638234773,,,1.6666666666666665,0.0,5.0,0.0,0.0,0.0,41.0
LR,P,OT,0.25,2.0,In,0.27670267371485485,0.14098674634183714,0.08406496590822032,,0.9588454574502077,0.16446774007711248,0.16446774007711248,,,1.6666666666666665,0.0,5.0,0.0,0.0,0.0,44.0
LR,P,OT,0.25,2.0,Out,0.27670267371485485,0.14098674634183714,0.08406496590822032,,0.9588454574502077,0.16446774007711248,0.16446774007711248,,,1.6666666666666665,0.0,5.0,0.0,0.0,0.0,44.0
LR,P,OT,0.25,3.0,In,0.27229372558032633,0.1497088791848617,0.08670037539263005,,0.9586535568872122,0.16463392332595922,0.16463392332595922,,,1.6666666666666665,0.0,5.0,0.0,0.0,0.0,43.0
LR,P,OT,0.25,3.0,Out,0.27229372558032633,0.1497088791848617,0.08670037539263005,,0.9586535568872122,0.16463392332595922,0.16463392332595922,,,1.6666666666666665,0.0,5.0,0.0,0.0,0.0,43.0
LR,P,OT,0.25,4.0,In,0.27670267371485485,0.14098674634183714,0.08406496590822032,,0.9588454574502077,0.16446774007711248,0.16446774007711248,,,1.6666666666666665,0.0,5.0,0.0,0.0,0.0,44.0
LR,P,OT,0.25,4.0,Out,0.27670267371485485,0.14098674634183714,0.08406496590822032,,0.9588454574502077,0.16446774007711248,0.16446774007711248,,,1.6666666666666665,0.0,5.0,0.0,0.0,0.0,44.0
LR,P,OT,0.3,1.0,In,0.25833141806481275,0.14013253658162875,0.09104420439745653,,0.9577552492371625,0.14924351627134388,0.14924351627134388,,,5.666666666666666,0.0,13.5,0.0,0.0,0.0,47.0
LR,P,OT,0.3,1.0,Out,0.25833141806481275,0.14013253658162875,0.09104420439745653,,0.9577552492371625,0.14924351627134388,0.14924351627134388,,,5.666666666666666,0.0,13.5,0.0,0.0,0.0,47.0
LR,P,OT,0.3,2.0,In,0.2574350723971501,0.1444533823642075,0.10244005209530375,,0.9579896594185431,0.14036976860829775,0.14036976860829775,,,1.3333333333333333,0.0,5.0,0.0,0.0,0.0,48.0
LR,P,OT,0.3,2.0,Out,0.2574350723971501,0.1444533823642075,0.10244005209530375,,0.9579896594185431,0.14036976860829775,0.14036976860829775,,,1.3333333333333333,0.0,5.0,0.0,0.0,0.0,48.0
LR,P,OT,0.3,3.0,In,0.2399371791925228,0.12698613345591053,0.08317245077759901,,0.9567079243534333,0.14323837505609688,0.14323837505609688,,,1.9999999999999998,0.0,6.5,0.0,0.0,0.0,49.0
LR,P,OT,0.3,3.0,Out,0.2399371791925228,0.12698613345591053,0.08317245077759901,,0.9567079243534333,0.14323837505609688,0.14323837505609688,,,1.9999999999999998,0.0,6.5,0.0,0.0,0.0,49.0
LR,P,OT,0.3,4.0,In,0.23905232513598404,0.1261012793993718,0.08404964376005515,,0.9567501536886203,0.14470518147035985,0.14470518147035985,,,1.6666666666666665,0.0,5.0,0.0,0.0,0.0,49.0
LR,P,OT,0.3,4.0,Out,0.23905232513598404,0.1261012793993718,0.08404964376005515,,0.9567501536886203,0.14470518147035985,0.14470518147035985,,,1.6666666666666665,0.0,5.0,0.0,0.0,0.0,49.0
LR,P,OT,0.35,1.0,In,0.27142802420899403,0.1269976250670344,0.09456446793840496,,0.9581824008311332,0.1278770373305155,0.1278770373305155,,,0.0,0.0,3.75,0.0,0.0,0.0,48.0
LR,P,OT,0.35,1.0,Out,0.27142802420899403,0.1269976250670344,0.09456446793840496,,0.9581824008311332,0.1278770373305155,0.1278770373305155,,,0.0,0.0,3.75,0.0,0.0,0.0,48.0
LR,P,OT,0.35,2.0,In,0.27142802420899403,0.1269976250670344,0.09456446793840496,,0.9581824008311332,0.1278770373305155,0.1278770373305155,,,0.0,0.0,3.75,0.0,0.0,0.0,48.0
LR,P,OT,0.35,2.0,Out,0.27142802420899403,0.1269976250670344,0.09456446793840496,,0.9581824008311332,0.1278770373305155,0.1278770373305155,,,0.0,0.0,3.75,0.0,0.0,0.0,48.0
LR,RS,BT,0.2,1.0,In,0.33186240710947673,0.13835516739446868,0.10419826859725734,,0.9623901056293945,0.13836508430743122,0.13836508430743122,,,15.0,1.6666666666666667,21.0,1.6666666666666667,4.0,2.25,34.0
LR,RS,BT,0.2,1.0,Out,0.33186240710947673,0.13835516739446868,0.10419826859725734,,0.9623901056293945,0.13836508430743122,0.13836508430743122,,,15.0,1.6666666666666667,21.0,1.6666666666666667,4.0,2.25,34.0
LR,RS,BT,0.2,2.0,In,0.35112617789014017,0.17338925917413622,0.11031563625220256,,0.9626885138076846,0.1362103181465824,0.1362103181465824,,,10.666666666666666,0.6666666666666666,20.5,0.6666666666666666,1.0,3.0,35.0
LR,RS,BT,0.2,2.0,Out,0.35112617789014017,0.17338925917413622,0.11031563625220256,,0.9626885138076846,0.1362103181465824,0.1362103181465824,,,10.666666666666666,0.6666666666666666,20.5,0.6666666666666666,1.0,3.0,35.0
LR,RS,BT,0.2,3.0,In,0.3397609744886233,0.16202022523557802,0.11472075384968972,,0.9627097219030109,0.13487417601881305,0.13487417601881305,,,1.6666666666666665,0.0,7.0,0.0,0.0,0.0,36.0
