Player,Kicks BTN,Kicks OTN,Handballs BTN,Handballs OTN,Disposals BTN,Disposals OTN,Marks BTN,Marks OTN,Goals BTN,Goals OTN,Behinds BTN,Behinds OTN,Tackles BTN,Tackles OTN,Hitouts BTN,Hitouts OTN,Goal Assists BTN,Goal Assists OTN,Inside 50s BTN,Inside 50s OTN,Clearances BTN,Clearances OTN,Clangers BTN,Clangers OTN,Rebound 50s BTN,Rebound 50s OTN,Frees For BTN,Frees For OTN,Frees Agains BTN,Frees Agains OTN,Contested Possessions BTN,Contested Possessions OTN,Uncontested Possessions BTN,Uncontested Possessions OTN,Effective Disposals BTN,Effective Disposals OTN,Contested Marks BTN,Contested Marks OTN,Marks Inside 50 BTN,Marks Inside 50 OTN,One Percenters BTN,One Percenters OTN,Bounces BTN,Bounces OTN,Centre Clearances BTN,Centre Clearances OTN,Stoppage Clearances BTN,Stoppage Clearances OTN,Score Involvements BTN,Score Involvements OTN,Metres Gained BTN,Metres Gained OTN,Turnovers BTN,Turnovers OTN,Intercepts BTN,Intercepts OTN,Tackles Inside 50 BTN,Tackles Inside 50 OTN,Time On Ground % BTN,Time On Ground % OTN,Winloss,HomeAway,Brownlow Votes,Uncontested Marks BTN,Uncontested Marks OTN,Marks Outside 50 BTN,Marks Outside 50 OTN,Tackles Outside 50 BTN,Tackles Outside 50 OTN,Behind Assists BTN,Behind Assists OTN,Ineffective Disposals BTN,Ineffective Disposals OTN
Dion Prestia,0.8172363529847549,1.1822635317530368,2.3039938846327557,2.386970560877956,1.8082238714985635,2.3626045395751696,-0.43284891226917116,-0.3252420856946475,0.330097268278885,0.234669832040529,-0.6331922306317421,-0.625786218774744,2.561735920525768,2.2399396298683016,-0.302030490760333,-0.3010809395613752,2.4646531579271302,1.8171987514334533,2.9175065662551685,2.727036630425358,0.2726078816345341,0.3793627339579942,-0.8445521530907003,-0.9304871327689144,0.19130315796500516,0.06960896780378156,1.2535387874223345,1.6130425159795918,-0.933702193086654,-0.8536162207483963,0.4827487247149085,0.7680201245039955,2.600372791469557,2.8062647887603425,1.7166098455982268,2.0658038406979724,-0.5605017398944577,-0.5678746098229542,-0.5114438936681085,-0.4770469062393746,-0.5525081299688898,-0.7715374544437406,-0.2566202590665659,-0.37140287369310093,0.9074700565678534,1.167450989124608,-0.6347428272537605,-0.5457854247967463,1.3155790696454142,1.0800967156600219,2.280495302211481,2.1522623750205474,-2.352968071635517,-2.518345630557106,0.05869676308060774,0.1265407978761133,-0.40152228383702504,-0.5298572101062742,-0.19143524952427762,-0.19073475017949787,1,Home,3,-0.2436625506522068,-0.08457617848692002,-0.16948767792150782,-0.026679882834408353,2.762979907819543,2.4542202414993706,0.8071648849616486,0.6361984114779841,1.280535490893594,2.179769861257076
Dustin Martin,1.072260463136026,1.4812267236905865,1.770437406086223,1.822310858304676,1.655513985997725,2.172211499755925,0.06834456509513222,0.2251675977886022,0.330097268278885,0.234669832040529,1.1080864036055487,1.095125882855802,1.7843815722282936,1.3903073564699804,-0.302030490760333,-0.3010809395613752,2.4646531579271302,1.8171987514334533,0.7343383874247703,0.7272097681134289,0.7523977533113142,0.9755041730348422,-0.3490815566108228,-0.3917840559027007,-0.7439567254194643,-0.9513225599850139,0.054501686409666676,0.24816038707378332,-0.04059574752550666,0.08536162207483954,0.7737205587896477,1.14349662981706,0.9953330724863435,1.1048286569922607,1.7166098455982268,2.0658038406979724,0.8902086457147271,0.6814495317875451,0.4262032447234238,0.3975390885328122,0.46042344164074156,0.5341413146148974,2.0016380207192137,1.262769770556543,1.5842273868896424,2.0531034636329313,-0.6347428272537605,-0.5457854247967463,1.3155790696454142,1.0800967156600219,0.1337098222795005,0.09078539695778139,0.37152127446876587,0.4497045768851976,0.05869676308060774,0.1265407978761133,1.561475548255097,1.8015145143613323,0.7672973822395839,0.7723193982678052,1,Home,2,-0.2436625506522068,-0.08457617848692002,-0.16948767792150782,-0.026679882834408353,1.1841342462083757,0.7401616601347308,0.8071648849616486,0.6361984114779841,0.926173468256373,1.6953765587555036
Trent Cotchin,0.8172363529847549,1.1822635317530368,0.703324448993157,0.6929914531581162,0.8919645584935333,1.2202463006597029,0.06834456509513222,0.2251675977886022,-0.5776702194880488,-0.625786218774744,2.8493650378428392,2.8160379844863477,0.2296728756333447,-0.30895719032666247,-0.302030490760333,-0.3010809395613752,-0.5901282209121297,-0.681449531787545,1.17097202319085,1.1271751405758148,0.7523977533113142,0.9755041730348422,-1.8354933460504552,-2.0078932865013415,1.1265630413494745,1.090540495592577,0.054501686409666676,0.24816038707378332,-0.933702193086654,-0.8536162207483963,1.0646923928643872,1.5189731351301243,0.7660416840601701,0.8617663524539635,0.4647175825100171,0.49864230637537255,0.8902086457147271,0.6814495317875451,-0.5114438936681085,-0.4770469062393746,-0.5525081299688898,-0.7715374544437406,-0.2566202590665659,-0.37140287369310093,0.9074700565678534,1.167450989124608,0.18668906683934136,0.2546998649051483,0.9515194528881926,0.7254380926074774,1.6639444550337843,1.5602118934315867,-0.9907233985833754,-1.0343205268359543,-0.310254319140355,-0.27115885259167116,-0.40152228383702504,-0.5298572101062742,-0.12295434725543038,-0.12194516814754766,1,Home,0,-0.2436625506522068,-0.08457617848692002,0.36318788126037366,0.560277539522576,0.3947114154027919,-0.11686763054758896,1.210747327442473,1.036094555835574,1.280535490893594,2.179769861257076
Liam Baker,-0.45788419777160044,-0.31255242793471105,1.23688092753969,1.257651155731396,0.4338349019910182,0.6490671812019695,-0.43284891226917116,-0.3252420856946475,-0.5776702194880488,-0.625786218774744,-0.6331922306317421,-0.625786218774744,-0.5476814726641298,-1.1585894637249838,-0.302030490760333,-0.3010809395613752,-0.5901282209121297,-0.681449531787545,-1.0121961556395485,-0.8726517217361145,-0.20718199004224597,-0.21677870511885372,0.1463890398690547,0.14691902096351292,1.1265630413494745,1.090540495592577,0.054501686409666676,0.24816038707378332,-0.04059574752550666,0.08536162207483954,1.3556642269391264,1.8944496404431888,-0.38041525807069676,-0.35354517023752335,0.4647175825100171,0.49864230637537255,-0.5605017398944577,-0.5678746098229542,-0.5114438936681085,-0.4770469062393746,0.9668892274455573,1.1869806991442164,-0.2566202590665659,-0.37140287369310093,-0.44604460407572455,-0.6038539598920385,0.18668906683934136,0.2546998649051483,0.9515194528881926,0.7254380926074774,-0.12628149881952827,-0.15887444467611758,-0.5366418408993283,-0.539645492262237,2.641354338627347,2.9104383511506042,-0.40152228383702504,-0.5298572101062742,0.014007457282264121,0.015633995916352766,1,Home,0,-0.2436625506522068,-0.08457617848692002,-0.16948767792150782,-0.026679882834408353,-0.3947114154027919,-0.9738969212299088,1.210747327442473,1.036094555835574,0.2174494229819311,0.7265899537523587
Shane Edwards,-0.20286008762032937,-0.013589235997161464,0.703324448993157,0.6929914531581162,0.28112501649017985,0.4586741413827251,-0.9340423896334745,-0.8756517691778972,0.330097268278885,0.234669832040529,-0.6331922306317421,-0.625786218774744,0.2296728756333447,-0.30895719032666247,-0.302030490760333,-0.3010809395613752,2.4646531579271302,1.8171987514334533,1.6076056589569296,1.5271405130382005,1.7119774966648744,2.167787051188538,0.1463890398690547,0.14691902096351292,-0.7439567254194643,-0.9513225599850139,0.054501686409666676,0.24816038707378332,-0.04059574752550666,0.08536162207483954,0.19177689064016912,0.3925436191909311,0.5367502956339968,0.6187040479156661,0.6733662930247187,0.7598358954291392,-0.5605017398944577,-0.5678746098229542,-0.5114438936681085,-0.4770469062393746,-0.046042344164074114,-0.11869806991442153,-0.2566202590665659,-0.37140287369310093,2.2609847172114317,2.9387559381412545,0.18668906683934136,0.2546998649051483,1.3155790696454142,1.0800967156600219,0.5422676125779743,0.48310800523962266,-0.08256028321528122,-0.04497045768851972,-1.0481564835822805,-1.06655815352724,-0.40152228383702504,-0.5298572101062742,0.5618546754330421,0.5659506521719545,1,Home,0,-0.7541936091615927,-0.7048014873910007,-0.7021632371033893,-0.6136373051913926,0.3947114154027919,-0.11686763054758896,0.8071648849616486,0.6361984114779841,-0.49127462229251084,-0.2421966512507862
Josh Caddy,0.5622122428334838,0.8833003398154873,-0.09701026882664227,-0.15399810070180375,0.28112501649017985,0.4586741413827251,1.070731519823739,1.3259869647551017,-0.5776702194880488,-0.625786218774744,-0.6331922306317421,-0.625786218774744,1.0070272239308191,0.540675083071659,-0.302030490760333,-0.3010809395613752,2.4646531579271302,1.8171987514334533,1.17097202319085,1.1271751405758148,0.2726078816345341,0.3793627339579942,-0.3490815566108228,-0.3917840559027007,-0.2763267837272296,-0.4408567960906162,-1.1445354146030011,-1.1167217418320254,0.8525106980356407,1.0243394648980753,-0.9721104456587882,-1.1093624020613264,0.7660416840601701,0.8617663524539635,0.4647175825100171,0.49864230637537255,0.8902086457147271,0.6814495317875451,-0.5114438936681085,-0.4770469062393746,-0.5525081299688898,-0.7715374544437406,-0.2566202590665659,-0.37140287369310093,-0.44604460407572455,-0.6038539598920385,1.0081209609324433,1.055185154607043,0.2234002193737495,0.016120846502388528,0.44569940759833504,0.3903772069184602,-1.4448049562674226,-1.5289955614096717,0.05869676308060774,0.1265407978761133,1.561475548255097,1.8015145143613323,0.8357782845084311,0.8411089802997553,1,Home,0,0.7773995663665649,1.1558744393212415,1.4285389996241367,1.7341923842365445,0.3947114154027919,-0.11686763054758896,-0.4035824424808243,-0.5634900215947859,-0.13691259965528987,0.2421966512507862
Jayden Short,1.327284573287297,1.780189915628136,-0.8973449866464416,-1.0009876545617238,0.28112501649017985,0.4586741413827251,1.070731519823739,1.3259869647551017,-0.5776702194880488,-0.625786218774744,-0.6331922306317421,-0.625786218774744,0.2296728756333447,-0.30895719032666247,-0.302030490760333,-0.3010809395613752,-0.5901282209121297,-0.681449531787545,-0.5755625198734687,-0.47268634927372866,-0.686971861719026,-0.8129201441957017,1.1373302328288097,1.2243251746959403,1.1265630413494745,1.090540495592577,-1.1445354146030011,-1.1167217418320254,0.8525106980356407,1.0243394648980753,-0.6811386115840489,-0.7338858967482621,0.7660416840601701,0.8617663524539635,0.8820150035394203,1.021029484482906,0.8902086457147271,0.6814495317875451,-0.5114438936681085,-0.4770469062393746,-0.5525081299688898,-0.7715374544437406,-0.2566202590665659,-0.37140287369310093,-0.44604460407572455,-0.6038539598920385,-0.6347428272537605,-0.5457854247967463,-1.2328382476551367,-1.4025136457077891,2.0205039811124523,1.9026025333866485,-1.4448049562674226,-1.5289955614096717,0.05869676308060774,0.1265407978761133,-0.40152228383702504,-0.5298572101062742,-0.19143524952427762,-0.19073475017949787,1,Home,0,0.7773995663665649,1.1558744393212415,1.4285389996241367,1.7341923842365445,0.3947114154027919,-0.11686763054758896,-1.210747327442473,-1.3632823103099658,-0.8456366449297318,-0.7265899537523587
David Astbury,0.3071881326822128,0.5843371478779377,-0.09701026882664227,-0.15399810070180375,0.12841513098934146,0.2682811015634807,0.06834456509513222,0.2251675977886022,-0.5776702194880488,-0.625786218774744,-0.6331922306317421,-0.625786218774744,0.2296728756333447,-0.30895719032666247,-0.302030490760333,-0.3010809395613752,-0.5901282209121297,-0.681449531787545,-1.0121961556395485,-0.8726517217361145,-0.686971861719026,-0.8129201441957017,-0.3490815566108228,-0.3917840559027007,2.061822924733944,2.1114720233813724,0.054501686409666676,0.24816038707378332,-0.933702193086654,-0.8536162207483963,-0.0991949434345702,0.017067113877866715,0.07816751878165,0.1325794388390714,0.8820150035394203,1.021029484482906,-0.5605017398944577,-0.5678746098229542,-0.5114438936681085,-0.4770469062393746,1.473355013250373,1.8398200836735354,-0.2566202590665659,-0.37140287369310093,-0.44604460407572455,-0.6038539598920385,-0.6347428272537605,-0.5457854247967463,-0.5047190141406936,-0.6931963996027004,0.45312773105830734,0.39751034525085727,0.8256028321528129,0.9443796114589149,1.5345010919644586,1.717339399747251,-0.40152228383702504,-0.5298572101062742,1.10970189358382,1.1162673084275563,1,Home,0,0.2668685078571791,0.5356491304171607,0.36318788126037366,0.560277539522576,0.3947114154027919,-0.11686763054758896,-0.4035824424808243,-0.5634900215947859,-1.1999986675669527,-1.210983256253931
Kane Lambert,-0.45788419777160044,-0.31255242793471105,0.703324448993157,0.6929914531581162,0.12841513098934146,0.2682811015634807,0.06834456509513222,0.2251675977886022,0.330097268278885,0.234669832040529,1.1080864036055487,1.095125882855802,0.2296728756333447,-0.30895719032666247,-0.302030490760333,-0.3010809395613752,0.9372624685075002,0.5678746098229542,-1.0121961556395485,-0.8726517217361145,1.2321876249880943,1.5716456121116902,0.6418596363489322,0.6856220978297266,0.19130315796500516,0.06960896780378156,0.054501686409666676,0.24816038707378332,0.8525106980356407,1.0243394648980753,0.19177689064016912,0.3925436191909311,0.5367502956339968,0.6187040479156661,0.2560688719953155,0.23744871732160586,-0.5605017398944577,-0.5678746098229542,0.4262032447234238,0.3975390885328122,-0.046042344164074114,-0.11869806991442153,-0.2566202590665659,-0.37140287369310093,-0.44604460407572455,-0.6038539598920385,2.650984749118647,2.656155734010832,1.3155790696454142,1.0800967156600219,-0.267419644559001,-0.29440407299166277,0.37152127446876587,0.4497045768851976,-0.310254319140355,-0.27115885259167116,-0.40152228383702504,-0.5298572101062742,0.014007457282264121,0.015633995916352766,1,Home,0,0.2668685078571791,0.5356491304171607,-0.16948767792150782,-0.026679882834408353,0.3947114154027919,-0.11686763054758896,1.210747327442473,1.036094555835574,-0.13691259965528987,0.2421966512507862
Marlion Pickett,0.052164022530941705,0.2853739559403881,0.1697679704466242,0.12833175058483623,0.12841513098934146,0.2682811015634807,-0.9340423896334745,-0.8756517691778972,-0.5776702194880488,-0.625786218774744,-0.6331922306317421,-0.625786218774744,2.561735920525768,2.2399396298683016,-0.302030490760333,-0.3010809395613752,0.9372624685075002,0.5678746098229542,1.17097202319085,1.1271751405758148,0.2726078816345341,0.3793627339579942,0.6418596363489322,0.6856220978297266,-0.2763267837272296,-0.4408567960906162,0.054501686409666676,0.24816038707378332,0.8525106980356407,1.0243394648980753,0.19177689064016912,0.3925436191909311,0.07816751878165,0.1325794388390714,0.04742016148061387,-0.02374487173216082,-0.5605017398944577,-0.5678746098229542,0.4262032447234238,0.3975390885328122,0.46042344164074156,0.5341413146148974,-0.2566202590665659,-0.37140287369310093,-0.44604460407572455,-0.6038539598920385,1.0081209609324433,1.055185154607043,0.5874598361309711,0.37077946955493296,0.20799305687922304,0.16211678028175253,-0.08256028321528122,-0.04497045768851972,0.05869676308060774,0.1265407978761133,-0.40152228383702504,-0.5298572101062742,-0.6023206631373611,-0.6034722423711991,1,Home,0,-0.7541936091615927,-0.7048014873910007,-1.2348387962852707,-1.2005947275483768,2.762979907819543,2.4542202414993706,0.4035824424808243,0.23630226712039407,0.2174494229819311,0.7265899537523587
