Player,Kicks BTN,Kicks OTN,Handballs BTN,Handballs OTN,Disposals BTN,Disposals OTN,Marks BTN,Marks OTN,Goals BTN,Goals OTN,Behinds BTN,Behinds OTN,Tackles BTN,Tackles OTN,Hitouts BTN,Hitouts OTN,Goal Assists BTN,Goal Assists OTN,Inside 50s BTN,Inside 50s OTN,Clearances BTN,Clearances OTN,Clangers BTN,Clangers OTN,Rebound 50s BTN,Rebound 50s OTN,Frees For BTN,Frees For OTN,Frees Agains BTN,Frees Agains OTN,Contested Possessions BTN,Contested Possessions OTN,Uncontested Possessions BTN,Uncontested Possessions OTN,Effective Disposals BTN,Effective Disposals OTN,Contested Marks BTN,Contested Marks OTN,Marks Inside 50 BTN,Marks Inside 50 OTN,One Percenters BTN,One Percenters OTN,Bounces BTN,Bounces OTN,Centre Clearances BTN,Centre Clearances OTN,Stoppage Clearances BTN,Stoppage Clearances OTN,Score Involvements BTN,Score Involvements OTN,Metres Gained BTN,Metres Gained OTN,Turnovers BTN,Turnovers OTN,Intercepts BTN,Intercepts OTN,Tackles Inside 50 BTN,Tackles Inside 50 OTN,Time On Ground % BTN,Time On Ground % OTN,Winloss,HomeAway,Brownlow Votes,Uncontested Marks BTN,Uncontested Marks OTN,Marks Outside 50 BTN,Marks Outside 50 OTN,Tackles Outside 50 BTN,Tackles Outside 50 OTN,Behind Assists BTN,Behind Assists OTN,Ineffective Disposals BTN,Ineffective Disposals OTN
Chad Wingard,-0.10851813809067248,0.04877974162604413,1.2629892902968365,1.3006124279276252,0.5873872427316502,0.8615724653775397,-0.9634335179109252,-1.1680381441753476,0.35088598363952117,0.2628463875454309,2.785347436782962,2.96146699461933,0.08860444618345198,-0.05690506669441059,-0.33337910290418044,-0.31576741589517937,0.6557438524302001,0.6756639246921762,1.6515055974356696,2.7843799343166653,1.9561400945647154,1.8494470918235384,-0.8020886059516853,-0.8115799976738934,-0.9555560905665338,-1.1572759728155761,-0.8556911797204828,-0.8326715255118357,0.8641665791390326,0.8793762827825007,1.3280242253028613,1.1802924520006226,0.023922487645538167,0.4443953067330079,0.3528010292779927,0.6413637373900014,0.5543631189895537,0.8366600265340756,-0.5745952533389962,-0.5678746098229543,-0.5044033436168476,-0.5380802680255351,-0.42033566942047607,-0.30895719032666236,1.447119844434401,1.3941878030596553,1.8795191613599953,1.8471034565280613,1.3809745634277544,1.6715648323414551,0.9260178853320962,1.092366622134514,0.47354391635110876,0.541518380181148,-1.1514335377142575,-1.251963796764226,-0.5930769206805494,-0.5982930264130992,0.5533128331833954,0.5939325295494225,1,Home,0,-1.2172635959679703,-1.4406372920225186,-0.8001913294926403,-0.9304871327689144,0.30747952728055006,0.062305854233103225,1.3662801107177087,1.5954480704349314,0.7981071243017305,0.8152036322449234
Nathan Krakouer,1.4194172462259955,1.7658266468628023,-1.4418196322857688,-1.2173732325402573,0.20164039675862605,0.42415875218586563,0.7322094736123033,1.5087159362264908,-0.614050471369162,-0.5632422590259232,-0.6669141750043711,-0.560277539522576,-0.3445728462689798,-0.47420888912008863,-0.33337910290418044,-0.31576741589517937,0.6557438524302001,0.6756639246921762,0.47946936699745246,1.1288026760743237,-0.4615611459085284,-0.51612476981122,-0.8020886059516853,-0.8115799976738934,1.5470908132981975,1.0003571968405829,-0.8556911797204828,-0.8326715255118357,-0.19203701758645164,-0.3297661060434377,-0.12553462826245948,-0.11802924520006215,0.37478563978009716,0.9728654012263147,-0.1323003859792473,0.07696364848680004,-0.6652357427874643,-0.8366600265340756,-0.5745952533389962,-0.5678746098229543,-0.1282381382076731,-0.16815008375797974,-0.42033566942047607,-0.30895719032666236,-0.6753225940693871,-0.7211316222722354,-0.22299379880542314,-0.29164791418864133,-0.8834806213233459,-0.7531226167692271,1.100574048349368,1.2919898901665985,-0.4130915014977756,-0.3409560171510933,2.176797709985348,2.561710537994493,-0.5930769206805494,-0.5982930264130992,-0.6965813346326668,-0.7537350038676524,1,Home,0,0.998995640828886,1.782483429112608,0.8764000275395585,1.7630282515621538,-0.17570258701745725,-0.3946037434763208,-1.2286691643144863,-1.0370412457827056,0.7981071243017305,0.8152036322449234
Matthew Broadbent,0.846441477107245,1.121934057399018,-0.9500361918162042,-0.7595576579097332,0.073058114767618,0.2783541811219743,-0.28517632130163384,-0.09733651201461221,-0.614050471369162,-0.5632422590259232,1.0592166308892954,1.200594727548377,-0.3445728462689798,-0.47420888912008863,-0.33337910290418044,-0.31576741589517937,-0.6557438524302001,-0.6756639246921762,-0.3018881199613591,0.02508450391276273,0.02197910218612038,-0.0430103974842683,0.7781456624904407,0.8623037475285117,0.546032051752305,0.1373039289781193,-0.8556911797204828,-0.8326715255118357,0.8641665791390326,0.8793762827825007,-0.9976699404016519,-0.897022263520473,0.37478563978009716,0.9728654012263147,-0.45570132948407394,-0.2993030774486676,-0.6652357427874643,-0.8366600265340756,-0.5745952533389962,-0.5678746098229543,-0.1282381382076731,-0.16815008375797974,0.7355874214858331,3.089571903266623,0.3858986251825069,0.33652809039370996,-0.22299379880542314,-0.29164791418864133,-0.1286622264063125,0.05510653293433364,0.6613682188220388,0.7897119899568379,0.030226207426666585,0.10028118151502732,-0.042023121814389004,0.019260981488680384,-0.5930769206805494,-0.5982930264130992,0.281596709745121,0.30096132663266717,1,Home,0,-0.10913397756954216,0.1709230685450447,-0.12955478667976078,0.14691902096351292,-0.17570258701745725,-0.3946037434763208,0.06880547320161126,0.27920341232611295,1.1325520144853127,1.1412850851428928
Jared Polec,0.27346570798849457,0.47804146793523367,-0.4582527513466397,-0.3017420832792091,-0.05552416722339005,0.13254961005808294,0.05395227700301184,0.4380143040657554,1.3158224386482045,1.0889350341167852,1.0592166308892954,1.200594727548377,1.3881363235407473,1.1950064005826235,-0.33337910290418044,-0.31576741589517937,-0.6557438524302001,-0.6756639246921762,-0.3018881199613591,0.02508450391276273,-0.4615611459085284,-0.51612476981122,-0.8020886059516853,-0.8115799976738934,1.0465614325252512,0.5688305629093511,0.22003487478526707,0.1314744513966056,-0.19203701758645164,-0.3297661060434377,-0.4162463989755236,-0.3776935846401991,0.19935406371281766,0.7086303539796613,-0.45570132948407394,-0.2993030774486676,-0.6652357427874643,-0.8366600265340756,1.9536238613525871,1.9307736733980447,-0.8805685490260221,-0.9080104522930904,-0.42033566942047607,-0.30895719032666236,0.3858986251825069,0.33652809039370996,-0.923831452193896,-1.0045650377608757,0.24874697105220425,0.45922110778611397,-0.11568824880323599,-0.0989335257988923,-0.8564092104222178,-0.7821932158172139,-0.042023121814389004,0.019260981488680384,0.7803643693165123,1.5954480704349314,-0.5335516605697022,-0.5779522821175991,1,Home,0,0.26024256189660055,0.7081098554008991,-0.46487305808620055,-0.3917840559027007,1.2738437558765647,0.9761250496519513,0.5012970190403104,0.7179516316957192,0.7981071243017305,0.8152036322449234
Kane Mitchell,0.27346570798849457,0.47804146793523367,-0.704144471581422,-0.5306498705944711,-0.18410644921439812,-0.013254961005808422,0.05395227700301184,0.4380143040657554,0.35088598363952117,0.2628463875454309,1.0592166308892954,1.200594727548377,1.3881363235407473,1.1950064005826235,-0.33337910290418044,-0.31576741589517937,1.9672315572906,2.0269917740765284,-0.3018881199613591,0.02508450391276273,-0.9451013940031772,-0.9892391421381717,-0.8020886059516853,-0.8115799976738934,-0.9555560905665338,-1.1572759728155761,0.22003487478526707,0.1314744513966056,-1.2482406143119358,-1.538908494869376,-0.7069581696885877,-0.6373579240803361,0.19935406371281766,0.7086303539796613,-0.1323003859792473,0.07696364848680004,0.5543631189895537,0.8366600265340756,1.9536238613525871,1.9307736733980447,-0.8805685490260221,-0.9080104522930904,-0.42033566942047607,-0.30895719032666236,-0.6753225940693871,-0.7211316222722354,-0.923831452193896,-1.0045650377608757,1.0035653659692376,1.2674502574896747,0.19400816945321409,0.2552367884515799,-0.8564092104222178,-0.7821932158172139,-0.41182659378101183,-0.4044806112622884,0.7803643693165123,1.5954480704349314,-0.37052198650673757,-0.40216956036754586,1,Home,0,-0.10913397756954216,0.1709230685450447,-0.46487305808620055,-0.3917840559027007,1.2738437558765647,0.9761250496519513,0.5012970190403104,0.7179516316957192,-0.20522754624901626,-0.16304072644898468
Jack Hombsch,-0.49050198416983953,-0.3804819846831454,-0.21236103111185736,-0.07283429596394705,-0.4412710131964142,-0.30486410313359114,-0.28517632130163384,-0.09733651201461221,-0.614050471369162,-0.5632422590259232,-0.6669141750043711,-0.560277539522576,-1.2109274311738434,-1.3088165339714448,-0.33337910290418044,-0.31576741589517937,-0.6557438524302001,-0.6756639246921762,-0.3018881199613591,0.02508450391276273,0.02197910218612038,-0.0430103974842683,0.2514009063430654,0.30434249912771,0.546032051752305,0.1373039289781193,-0.8556911797204828,-0.8326715255118357,0.8641665791390326,0.8793762827825007,0.4558889131636688,0.40129943368021176,-1.0286669687581387,-1.1410149767469124,-0.1323003859792473,0.07696364848680004,1.7739619807665716,2.5099800796022267,-0.5745952533389962,-0.5678746098229543,2.5049182996565484,2.421361206114908,-0.42033566942047607,-0.30895719032666236,-0.6753225940693871,-0.7211316222722354,0.4778438545830497,0.4212692093835929,-0.1286622264063125,0.05510653293433364,-0.0312255892787496,-0.0023416219123998825,0.030226207426666585,0.10028118151502732,-0.042023121814389004,0.019260981488680384,-0.5930769206805494,-0.5982930264130992,0.49896960849574057,0.5353382889660715,1,Home,0,-0.8478870565018276,-0.9034505051666641,-0.12955478667976078,0.14691902096351292,-1.142066815613472,-1.308422938895169,0.06880547320161126,0.27920341232611295,-0.8741173266161808,-0.8152036322449234
Kane Cornes,-0.49050198416983953,-0.3804819846831454,-0.4582527513466397,-0.3017420832792091,-0.5698532951874222,-0.45066867419748247,0.7322094736123033,1.5087159362264908,-0.614050471369162,-0.5632422590259232,-0.6669141750043711,-0.560277539522576,-0.7777501387214116,-0.8915127115457667,-0.33337910290418044,-0.31576741589517937,0.6557438524302001,0.6756639246921762,-0.3018881199613591,0.02508450391276273,-0.4615611459085284,-0.51612476981122,-0.8020886059516853,-0.8115799976738934,0.045502670979358714,-0.29422270495311253,-0.8556911797204828,-0.8326715255118357,-2.30444421103742,-2.7480508836953144,-0.9976699404016519,-0.897022263520473,-0.15150908842174132,0.18016025948635453,-0.45570132948407394,-0.2993030774486676,-0.6652357427874643,-0.8366600265340756,-0.5745952533389962,-0.5678746098229543,-0.8805685490260221,-0.9080104522930904,-0.42033566942047607,-0.30895719032666236,-0.6753225940693871,-0.7211316222722354,-0.22299379880542314,-0.29164791418864133,-0.8834806213233459,-0.7531226167692271,-0.8082820569040243,-0.8909871376681301,0.030226207426666585,0.10028118151502732,-1.1514335377142575,-1.251963796764226,-0.5930769206805494,-0.5982930264130992,0.7163425072463601,0.7697152512994758,1,Home,0,0.998995640828886,1.782483429112608,0.8764000275395585,1.7630282515621538,-0.6588847013154645,-0.8515133411857448,-1.2286691643144863,-1.0370412457827056,-0.5396724364325985,-0.48912217934695407
Patrick Ryder,-0.49050198416983953,-0.3804819846831454,-0.4582527513466397,-0.3017420832792091,-0.5698532951874222,-0.45066867419748247,0.39308087530765756,0.9733651201461231,1.3158224386482045,1.0889350341167852,-0.6669141750043711,-0.560277539522576,-0.7777501387214116,-0.8915127115457667,2.9789035969179993,3.424861972401561,1.9672315572906,2.0269917740765284,-0.6925668634407649,-0.5267745821680179,0.02197910218612038,-0.0430103974842683,0.2514009063430654,0.30434249912771,0.546032051752305,0.1373039289781193,-0.8556911797204828,-0.8326715255118357,0.8641665791390326,0.8793762827825007,-0.4162463989755236,-0.3776935846401991,-0.5023722405563003,-0.34830983500695223,-0.6174018012364872,-0.48743644041640133,0.5543631189895537,0.8366600265340756,1.9536238613525871,1.9307736733980447,0.6240922726106759,0.571710284777131,-0.42033566942047607,-0.30895719032666236,-0.6753225940693871,-0.7211316222722354,0.4778438545830497,0.4212692093835929,0.24874697105220425,0.45922110778611397,-0.45353888690118155,-0.48530114134486196,0.030226207426666585,0.10028118151502732,-0.042023121814389004,0.019260981488680384,0.7803643693165123,1.5954480704349314,0.6076560578710503,0.6525267701327736,1,Home,0,0.26024256189660055,0.7081098554008991,-0.12955478667976078,0.14691902096351292,-1.142066815613472,-1.308422938895169,-0.3636860726370879,-0.15954480704349322,-0.20522754624901626,-0.16304072644898468
Alipate Carlile,-0.299510061130256,-0.16585112152855064,-0.704144471581422,-0.5306498705944711,-0.5698532951874222,-0.45066867419748247,-0.6243049196062795,-0.6326873280949799,-0.614050471369162,-0.5632422590259232,-0.6669141750043711,-0.560277539522576,-0.3445728462689798,-0.47420888912008863,-0.33337910290418044,-0.31576741589517937,-0.6557438524302001,-0.6756639246921762,-1.0832456069201706,-1.0786336682487982,0.02197910218612038,-0.0430103974842683,-1.3288333620990607,-1.3695412460746952,3.5492083363899827,2.7264637325655103,0.22003487478526707,0.1314744513966056,0.8641665791390326,0.8793762827825007,-0.12553462826245948,-0.11802924520006215,-0.6778038166235798,-0.6125448822536056,-0.940802744741314,-0.863703166351869,0.5543631189895537,0.8366600265340756,-0.5745952533389962,-0.5678746098229543,1.0002574780198505,0.9416404690446863,-0.42033566942047607,-0.30895719032666236,0.3858986251825069,0.33652809039370996,-0.22299379880542314,-0.29164791418864133,-1.6382990162403794,-1.5613517664727878,-0.12131909277153508,-0.1053729860579918,-1.29972691934666,-1.2234304144833346,0.6975838221188566,0.866744166990618,-0.5930769206805494,-0.5982930264130992,0.5533128331833954,0.5939325295494225,1,Home,2,-0.8478870565018276,-0.9034505051666641,-0.46487305808620055,-0.3917840559027007,-0.17570258701745725,-0.3946037434763208,-1.6611607101531853,-1.4757894651523118,0.4636622341181482,0.48912217934695407
Matthew White,-0.49050198416983953,-0.3804819846831454,-0.4582527513466397,-0.3017420832792091,-0.5698532951874222,-0.45066867419748247,-0.9634335179109252,-1.1680381441753476,-0.614050471369162,-0.5632422590259232,1.0592166308892954,1.200594727548377,0.9549590310883156,0.7777025781569455,-0.33337910290418044,-0.31576741589517937,0.6557438524302001,0.6756639246921762,0.47946936699745246,1.1288026760743237,-0.4615611459085284,-0.51612476981122,-0.2753438498043099,-0.2536187492730917,-0.45502670979358756,-0.7257493388843443,-0.8556911797204828,-0.8326715255118357,-0.19203701758645164,-0.3297661060434377,-0.12553462826245948,-0.11802924520006215,-0.5023722405563003,-0.34830983500695223,-0.940802744741314,-0.863703166351869,-0.6652357427874643,-0.8366600265340756,-0.5745952533389962,-0.5678746098229543,-0.1282381382076731,-0.16815008375797974,-0.42033566942047607,-0.30895719032666236,-0.6753225940693871,-0.7211316222722354,-0.22299379880542314,-0.29164791418864133,0.626156168510721,0.8633356826378944,0.16022310564341954,0.21660002689698293,-1.29972691934666,-1.2234304144833346,-0.41182659378101183,-0.4044806112622884,-0.5930769206805494,-0.5982930264130992,0.281596709745121,0.30096132663266717,1,Home,0,-0.8478870565018276,-0.9034505051666641,-0.8001913294926403,-0.9304871327689144,1.2738437558765647,0.9761250496519513,0.5012970190403104,0.7179516316957192,0.4636622341181482,0.48912217934695407
