Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,HomeAway,Brownlow Votes,Uncontested Marks,Marks Outside 50,Tackles Outside 50,Behind Assists,Ineffective Disposals
Robbie Gray,11.0,19.0,30.0,1.0,2.0,1.0,2.0,0.0,2.0,7.0,12.0,4.0,2.0,1.0,1.0,22.0,9.0,20.0,1.0,0.0,1.0,1.0,4.0,8.0,8.0,356.0,0.0,0.0,2.0,86.0,1,Home,3,0.0,1.0,0.0,6.0,10.0
Jasper Pittard,20.0,9.0,29.0,9.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,4.0,1.0,0.0,1.0,1.0,25.0,27.0,0.0,0.0,1.0,5.0,0.0,0.0,6.0,453.0,0.0,1.0,0.0,92.0,1,Home,1,9.0,9.0,2.0,6.0,2.0
Jimmy Toumpas,12.0,16.0,28.0,5.0,0.0,1.0,1.0,0.0,0.0,7.0,3.0,4.0,2.0,0.0,0.0,12.0,14.0,18.0,1.0,2.0,2.0,1.0,1.0,2.0,6.0,453.0,0.0,2.0,0.0,89.0,1,Home,0,4.0,3.0,1.0,6.0,10.0
Matthew Broadbent,14.0,13.0,27.0,8.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,5.0,6.0,0.0,1.0,9.0,17.0,21.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,511.0,0.0,5.0,0.0,90.0,1,Home,0,8.0,8.0,1.0,4.0,6.0
Oliver Wines,4.0,21.0,25.0,1.0,1.0,0.0,9.0,3.0,2.0,3.0,6.0,8.0,2.0,0.0,4.0,15.0,11.0,15.0,0.0,1.0,1.0,0.0,2.0,4.0,5.0,234.0,0.0,0.0,2.0,70.0,1,Home,0,1.0,0.0,7.0,3.0,10.0
Jared Polec,13.0,10.0,23.0,4.0,1.0,0.0,6.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,8.0,16.0,16.0,0.0,0.0,3.0,1.0,0.0,1.0,10.0,222.0,0.0,6.0,1.0,82.0,1,Home,2,4.0,4.0,5.0,10.0,7.0
Travis Boak,9.0,13.0,22.0,2.0,1.0,1.0,4.0,0.0,1.0,5.0,2.0,3.0,0.0,2.0,2.0,6.0,17.0,17.0,0.0,0.0,2.0,1.0,0.0,2.0,7.0,224.0,0.0,0.0,0.0,78.0,1,Home,0,2.0,2.0,4.0,6.0,5.0
Brendon Ah Chee,5.0,15.0,20.0,3.0,0.0,0.0,4.0,2.0,1.0,1.0,4.0,3.0,0.0,1.0,2.0,14.0,8.0,15.0,0.0,1.0,2.0,0.0,1.0,3.0,6.0,208.0,0.0,2.0,1.0,70.0,1,Home,0,3.0,2.0,3.0,5.0,5.0
Sam Gray,12.0,8.0,20.0,6.0,0.0,0.0,5.0,0.0,2.0,3.0,0.0,5.0,0.0,2.0,3.0,5.0,15.0,10.0,0.0,1.0,1.0,1.0,0.0,0.0,6.0,327.0,0.0,2.0,1.0,73.0,1,Home,0,6.0,5.0,4.0,4.0,10.0
Brad Ebert,9.0,9.0,18.0,4.0,1.0,2.0,6.0,7.0,0.0,2.0,3.0,5.0,0.0,1.0,4.0,8.0,11.0,12.0,0.0,1.0,3.0,0.0,1.0,2.0,7.0,284.0,0.0,0.0,1.0,82.0,1,Home,0,4.0,3.0,5.0,7.0,6.0
