Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,HomeAway,Brownlow Votes,Uncontested Marks,Marks Outside 50,Tackles Outside 50,Behind Assists,Ineffective Disposals
Andrew Gaff,15.0,13.0,28.0,3.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,5.0,3.0,1.0,2.0,8.0,22.0,23.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,353.0,4.0,2.0,1.0,92.0,0,Home,0,3.0,3.0,1.0,5.0,5.0
Sam Mitchell,12.0,14.0,26.0,3.0,0.0,0.0,1.0,0.0,1.0,4.0,1.0,3.0,3.0,1.0,0.0,6.0,19.0,16.0,0.0,0.0,1.0,2.0,1.0,0.0,7.0,332.0,5.0,4.0,0.0,89.0,0,Home,0,3.0,3.0,1.0,6.0,10.0
Liam Duggan,16.0,6.0,22.0,5.0,0.0,1.0,3.0,0.0,1.0,4.0,2.0,4.0,7.0,1.0,1.0,5.0,17.0,14.0,0.0,0.0,1.0,0.0,2.0,0.0,5.0,522.0,8.0,7.0,0.0,85.0,0,Home,0,5.0,5.0,3.0,4.0,8.0
Luke Shuey,12.0,9.0,21.0,3.0,0.0,0.0,1.0,0.0,0.0,5.0,7.0,2.0,0.0,1.0,0.0,14.0,10.0,13.0,0.0,0.0,2.0,1.0,3.0,4.0,5.0,350.0,4.0,1.0,1.0,78.0,0,Home,0,3.0,3.0,0.0,5.0,8.0
Elliot Yeo,16.0,5.0,21.0,6.0,0.0,0.0,2.0,0.0,0.0,4.0,4.0,3.0,2.0,2.0,0.0,9.0,11.0,15.0,1.0,0.0,1.0,1.0,2.0,2.0,6.0,511.0,4.0,5.0,0.0,84.0,0,Home,0,5.0,6.0,2.0,6.0,6.0
Matthew Priddis,7.0,12.0,19.0,1.0,0.0,1.0,6.0,0.0,0.0,1.0,5.0,1.0,2.0,1.0,0.0,9.0,10.0,9.0,0.0,0.0,1.0,0.0,1.0,4.0,1.0,252.0,5.0,0.0,0.0,78.0,0,Home,0,1.0,1.0,6.0,1.0,10.0
Mark Hutchings,6.0,11.0,17.0,3.0,0.0,1.0,5.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,9.0,8.0,13.0,1.0,1.0,2.0,0.0,1.0,1.0,6.0,133.0,4.0,5.0,0.0,86.0,0,Home,0,2.0,2.0,5.0,5.0,4.0
Jamie Cripps,7.0,9.0,16.0,5.0,1.0,1.0,4.0,0.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,7.0,9.0,12.0,2.0,1.0,0.0,0.0,0.0,2.0,4.0,124.0,2.0,1.0,3.0,81.0,0,Home,0,3.0,4.0,1.0,3.0,4.0
Sharrod Wellingham,8.0,7.0,15.0,3.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,10.0,10.0,0.0,0.0,3.0,1.0,0.0,2.0,2.0,260.0,2.0,4.0,0.0,81.0,0,Home,0,3.0,3.0,2.0,2.0,5.0
Dominic Sheed,8.0,7.0,15.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,3.0,3.0,0.0,0.0,2.0,7.0,10.0,11.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,185.0,4.0,0.0,0.0,77.0,0,Home,0,0.0,0.0,4.0,4.0,4.0
Shannon Hurn,7.0,7.0,14.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,6.0,6.0,12.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,191.0,2.0,7.0,0.0,83.0,0,Home,0,2.0,2.0,1.0,1.0,2.0
Mark Lecras,10.0,3.0,13.0,4.0,4.0,0.0,2.0,0.0,1.0,2.0,4.0,4.0,1.0,1.0,1.0,3.0,7.0,9.0,1.0,2.0,0.0,1.0,2.0,2.0,6.0,304.0,3.0,1.0,0.0,88.0,0,Home,0,3.0,2.0,2.0,5.0,4.0
Lewis Jetta,9.0,3.0,12.0,3.0,2.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,2.0,9.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,324.0,4.0,1.0,1.0,85.0,0,Home,0,2.0,2.0,2.0,3.0,2.0
Scott Lycett,6.0,6.0,12.0,3.0,0.0,0.0,0.0,18.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,9.0,9.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,204.0,2.0,2.0,0.0,55.0,0,Home,0,3.0,2.0,0.0,1.0,3.0
Jeremy McGovern,6.0,6.0,12.0,6.0,0.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,7.0,6.0,9.0,2.0,2.0,6.0,0.0,0.0,0.0,3.0,194.0,1.0,5.0,0.0,90.0,0,Home,0,4.0,4.0,4.0,2.0,3.0
