Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,HomeAway,Brownlow Votes,Uncontested Marks,Marks Outside 50,Tackles Outside 50,Behind Assists,Ineffective Disposals
Daniel Hannebery,19.0,18.0,37.0,1.0,0.0,0.0,10.0,0.0,0.0,13.0,4.0,2.0,1.0,3.0,0.0,18.0,20.0,20.0,0.0,0.0,2.0,2.0,1.0,3.0,7.0,656.0,9.0,6.0,0.0,85.0,0,Home,3,1.0,1.0,10.0,7.0,17.0
Tom Mitchell,14.0,16.0,30.0,1.0,0.0,1.0,9.0,0.0,1.0,2.0,5.0,3.0,0.0,3.0,0.0,22.0,8.0,16.0,0.0,1.0,0.0,0.0,3.0,2.0,6.0,273.0,4.0,10.0,3.0,73.0,0,Home,0,1.0,0.0,6.0,5.0,14.0
Luke Parker,9.0,17.0,26.0,1.0,0.0,0.0,4.0,3.0,1.0,3.0,6.0,2.0,1.0,1.0,1.0,15.0,10.0,15.0,0.0,0.0,3.0,0.0,3.0,4.0,5.0,181.0,7.0,2.0,2.0,84.0,0,Home,0,1.0,1.0,2.0,4.0,11.0
Josh P. Kennedy,14.0,11.0,25.0,2.0,0.0,1.0,7.0,0.0,0.0,4.0,10.0,3.0,2.0,1.0,0.0,17.0,7.0,15.0,0.0,0.0,5.0,0.0,2.0,8.0,3.0,276.0,5.0,6.0,2.0,84.0,0,Home,0,2.0,2.0,5.0,3.0,10.0
Jeremy Laidler,9.0,12.0,21.0,5.0,0.0,0.0,2.0,0.0,0.0,3.0,2.0,3.0,4.0,0.0,0.0,10.0,11.0,13.0,0.0,0.0,4.0,0.0,1.0,1.0,3.0,201.0,7.0,6.0,0.0,78.0,0,Home,0,5.0,5.0,2.0,3.0,8.0
Gary Rohan,12.0,8.0,20.0,4.0,1.0,1.0,4.0,0.0,0.0,5.0,2.0,2.0,2.0,0.0,0.0,9.0,10.0,10.0,0.0,1.0,3.0,0.0,1.0,2.0,6.0,320.0,6.0,2.0,0.0,80.0,0,Home,0,4.0,3.0,4.0,6.0,10.0
Jake Lloyd,10.0,10.0,20.0,1.0,0.0,0.0,9.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,0.0,8.0,12.0,10.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,154.0,5.0,4.0,1.0,83.0,0,Home,0,1.0,1.0,8.0,3.0,10.0
Jarrad McVeigh,12.0,7.0,19.0,2.0,0.0,1.0,11.0,0.0,1.0,4.0,3.0,4.0,5.0,0.0,2.0,6.0,13.0,13.0,0.0,0.0,2.0,0.0,0.0,2.0,3.0,388.0,4.0,3.0,3.0,83.0,0,Home,0,2.0,2.0,8.0,2.0,6.0
Ted Richards,12.0,6.0,18.0,0.0,0.0,0.0,5.0,1.0,0.0,2.0,2.0,5.0,6.0,1.0,1.0,5.0,13.0,13.0,0.0,0.0,6.0,0.0,0.0,1.0,1.0,401.0,4.0,3.0,1.0,100.0,0,Home,0,0.0,0.0,4.0,1.0,5.0
Kieren Jack,11.0,7.0,18.0,2.0,1.0,1.0,8.0,0.0,0.0,5.0,4.0,3.0,1.0,2.0,1.0,7.0,8.0,10.0,0.0,0.0,1.0,0.0,2.0,2.0,4.0,269.0,3.0,3.0,1.0,85.0,0,Home,0,2.0,2.0,7.0,4.0,8.0
Nick Smith,10.0,8.0,18.0,2.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,5.0,10.0,16.0,0.0,1.0,4.0,0.0,0.0,1.0,3.0,152.0,2.0,7.0,0.0,94.0,0,Home,0,2.0,1.0,4.0,3.0,2.0
Heath Grundy,9.0,8.0,17.0,4.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,4.0,9.0,12.0,2.0,0.0,3.0,0.0,0.0,0.0,3.0,39.0,1.0,8.0,0.0,95.0,0,Home,0,2.0,4.0,1.0,3.0,5.0
Lewis Jetta,11.0,6.0,17.0,1.0,0.0,0.0,5.0,0.0,1.0,5.0,3.0,1.0,2.0,1.0,0.0,6.0,12.0,16.0,0.0,0.0,2.0,0.0,0.0,2.0,7.0,391.0,4.0,3.0,0.0,85.0,0,Home,0,1.0,1.0,5.0,6.0,1.0
Lance Franklin,11.0,4.0,15.0,4.0,3.0,2.0,2.0,0.0,0.0,3.0,0.0,4.0,0.0,2.0,1.0,8.0,6.0,7.0,2.0,4.0,3.0,0.0,0.0,0.0,7.0,151.0,3.0,1.0,1.0,97.0,0,Home,0,2.0,0.0,1.0,7.0,8.0
