Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,HomeAway,Brownlow Votes,Uncontested Marks,Marks Outside 50,Tackles Outside 50,Behind Assists,Ineffective Disposals
Andrew Gaff,23.0,13.0,36.0,6.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,3.0,1.0,1.0,0.0,8.0,28.0,23.0,0.0,1.0,0.0,0.0,0.0,2.0,6.0,492.0,4.0,3.0,0.0,90.0,1,Home,2,6.0,5.0,0.0,5.0,13.0
Matthew Priddis,9.0,22.0,31.0,4.0,1.0,0.0,5.0,0.0,1.0,1.0,6.0,6.0,0.0,1.0,1.0,16.0,17.0,24.0,1.0,1.0,1.0,0.0,4.0,2.0,7.0,190.0,6.0,4.0,1.0,80.0,1,Home,0,3.0,3.0,4.0,6.0,7.0
Luke Shuey,13.0,17.0,30.0,4.0,2.0,0.0,11.0,0.0,1.0,5.0,7.0,1.0,1.0,3.0,0.0,10.0,19.0,21.0,0.0,1.0,1.0,1.0,4.0,3.0,6.0,454.0,6.0,1.0,3.0,88.0,1,Home,3,4.0,3.0,8.0,5.0,9.0
Chris Masten,11.0,16.0,27.0,3.0,2.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,1.0,3.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,362.0,4.0,1.0,0.0,89.0,1,Home,0,3.0,3.0,1.0,7.0,4.0
Sam Mitchell,15.0,10.0,25.0,4.0,0.0,0.0,4.0,0.0,3.0,3.0,7.0,4.0,1.0,1.0,2.0,13.0,15.0,18.0,0.0,0.0,7.0,0.0,1.0,6.0,10.0,346.0,3.0,3.0,0.0,88.0,1,Home,0,4.0,4.0,4.0,7.0,7.0
Elliot Yeo,17.0,8.0,25.0,13.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,2.0,0.0,1.0,11.0,15.0,21.0,5.0,0.0,2.0,1.0,0.0,0.0,5.0,371.0,6.0,12.0,0.0,82.0,1,Home,0,8.0,13.0,0.0,5.0,4.0
Shannon Hurn,13.0,10.0,23.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,4.0,0.0,0.0,5.0,16.0,18.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,406.0,6.0,7.0,0.0,93.0,1,Home,0,6.0,6.0,0.0,2.0,5.0
Sharrod Wellingham,13.0,10.0,23.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,5.0,4.0,0.0,0.0,6.0,17.0,17.0,0.0,0.0,2.0,0.0,0.0,2.0,3.0,293.0,6.0,5.0,0.0,86.0,1,Home,0,8.0,8.0,1.0,2.0,6.0
Tom Barrass,11.0,11.0,22.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,1.0,4.0,17.0,21.0,2.0,0.0,5.0,0.0,0.0,0.0,1.0,179.0,1.0,7.0,0.0,92.0,1,Home,0,8.0,10.0,1.0,1.0,1.0
Bradley Sheppard,6.0,14.0,20.0,6.0,0.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,7.0,13.0,16.0,1.0,0.0,1.0,0.0,0.0,1.0,4.0,180.0,2.0,4.0,0.0,85.0,1,Home,0,5.0,6.0,5.0,3.0,4.0
