Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,HomeAway,Brownlow Votes,Uncontested Marks,Marks Outside 50,Tackles Outside 50,Behind Assists,Ineffective Disposals
Andrew Gaff,22.0,13.0,35.0,15.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,3.0,4.0,1.0,1.0,4.0,33.0,30.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,509.0,4.0,4.0,0.0,89.0,1,Home,3,15.0,14.0,1.0,10.0,5.0
Sam Mitchell,15.0,18.0,33.0,6.0,0.0,0.0,2.0,0.0,0.0,5.0,3.0,2.0,1.0,0.0,1.0,9.0,23.0,25.0,2.0,0.0,1.0,0.0,2.0,1.0,5.0,380.0,4.0,7.0,0.0,79.0,1,Home,1,4.0,6.0,2.0,5.0,8.0
Elliot Yeo,18.0,11.0,29.0,8.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,5.0,4.0,1.0,1.0,12.0,16.0,17.0,1.0,0.0,5.0,0.0,0.0,3.0,5.0,588.0,7.0,10.0,1.0,92.0,1,Home,0,7.0,8.0,2.0,5.0,12.0
Shannon Hurn,18.0,10.0,28.0,6.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,4.0,0.0,0.0,5.0,22.0,25.0,0.0,0.0,2.0,0.0,0.0,2.0,7.0,571.0,4.0,3.0,0.0,89.0,1,Home,2,6.0,6.0,1.0,7.0,3.0
Chris Masten,8.0,19.0,27.0,3.0,0.0,0.0,2.0,0.0,0.0,4.0,5.0,1.0,0.0,0.0,0.0,11.0,17.0,24.0,0.0,0.0,0.0,1.0,0.0,5.0,8.0,202.0,3.0,7.0,1.0,78.0,1,Home,0,3.0,3.0,1.0,8.0,3.0
Matthew Priddis,7.0,17.0,24.0,2.0,0.0,0.0,11.0,0.0,0.0,4.0,3.0,2.0,1.0,1.0,1.0,11.0,13.0,19.0,1.0,1.0,1.0,0.0,1.0,2.0,4.0,250.0,4.0,1.0,1.0,79.0,1,Home,0,1.0,1.0,10.0,4.0,5.0
Dominic Sheed,16.0,7.0,23.0,7.0,2.0,1.0,2.0,0.0,0.0,2.0,3.0,1.0,5.0,2.0,1.0,7.0,17.0,18.0,0.0,1.0,1.0,0.0,1.0,2.0,7.0,471.0,4.0,2.0,0.0,83.0,1,Home,0,7.0,6.0,2.0,7.0,5.0
Luke Shuey,6.0,14.0,20.0,5.0,0.0,0.0,10.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,8.0,14.0,17.0,0.0,0.0,2.0,0.0,2.0,0.0,6.0,121.0,1.0,1.0,1.0,83.0,1,Home,0,5.0,5.0,9.0,6.0,3.0
Mark Lecras,15.0,3.0,18.0,6.0,0.0,3.0,0.0,0.0,2.0,5.0,1.0,2.0,0.0,0.0,1.0,2.0,12.0,12.0,0.0,2.0,0.0,0.0,0.0,1.0,7.0,416.0,4.0,1.0,0.0,94.0,1,Home,0,6.0,4.0,0.0,5.0,6.0
Jack Redden,6.0,12.0,18.0,8.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,5.0,14.0,14.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,124.0,4.0,2.0,0.0,77.0,1,Home,0,7.0,7.0,2.0,4.0,4.0
Jeremy McGovern,9.0,9.0,18.0,5.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,2.0,1.0,1.0,1.0,10.0,9.0,13.0,2.0,0.0,6.0,0.0,0.0,0.0,4.0,200.0,3.0,12.0,0.0,83.0,1,Home,0,3.0,5.0,3.0,4.0,5.0
Sharrod Wellingham,10.0,6.0,16.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,1.0,2.0,14.0,14.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,311.0,3.0,3.0,0.0,81.0,1,Home,0,4.0,4.0,1.0,4.0,2.0
Kurt Mutimer,8.0,7.0,15.0,6.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,1.0,3.0,12.0,11.0,0.0,2.0,1.0,0.0,0.0,0.0,9.0,185.0,3.0,1.0,0.0,64.0,1,Home,0,6.0,4.0,1.0,8.0,4.0
Joshua Kennedy,13.0,1.0,14.0,9.0,3.0,6.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,7.0,7.0,7.0,3.0,5.0,0.0,0.0,0.0,0.0,11.0,414.0,2.0,1.0,0.0,92.0,1,Home,0,6.0,4.0,3.0,11.0,7.0
Bradley Sheppard,10.0,4.0,14.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,258.0,3.0,2.0,0.0,83.0,1,Home,0,5.0,5.0,0.0,3.0,2.0
Tom Barrass,7.0,7.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,1.0,0.0,3.0,11.0,11.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,160.0,1.0,4.0,0.0,91.0,1,Home,0,6.0,6.0,0.0,2.0,3.0
Liam Duggan,8.0,6.0,14.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,8.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,221.0,3.0,5.0,0.0,75.0,1,Home,0,1.0,1.0,1.0,5.0,5.0
Nathan Vardy,8.0,4.0,12.0,5.0,0.0,1.0,4.0,21.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,4.0,8.0,9.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,201.0,2.0,3.0,0.0,72.0,1,Home,0,4.0,4.0,4.0,4.0,3.0
Jack Darling,9.0,2.0,11.0,5.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,6.0,0.0,0.0,3.0,7.0,6.0,6.0,1.0,1.0,6.0,0.0,0.0,1.0,4.0,225.0,4.0,1.0,2.0,91.0,1,Home,0,4.0,4.0,0.0,4.0,5.0
Fraser McInnes,5.0,6.0,11.0,4.0,0.0,0.0,5.0,15.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,8.0,10.0,1.0,0.0,5.0,0.0,0.0,0.0,5.0,100.0,1.0,2.0,1.0,64.0,1,Home,0,3.0,4.0,4.0,4.0,1.0
Josh Hill,4.0,6.0,10.0,4.0,0.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,88.0,1.0,0.0,0.0,82.0,1,Home,0,4.0,4.0,2.0,5.0,2.0
Sam Butler,4.0,5.0,9.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,7.0,9.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,35.0,0.0,2.0,0.0,81.0,1,Home,0,3.0,3.0,2.0,3.0,0.0
Jackson Macrae,8.0,24.0,32.0,4.0,0.0,1.0,4.0,0.0,0.0,2.0,9.0,2.0,0.0,1.0,0.0,15.0,17.0,20.0,0.0,1.0,2.0,0.0,1.0,8.0,7.0,134.0,5.0,3.0,0.0,88.0,0,Away,0,4.0,3.0,4.0,7.0,12.0
Caleb Daniel,13.0,17.0,30.0,3.0,0.0,1.0,4.0,0.0,0.0,5.0,1.0,1.0,1.0,2.0,0.0,11.0,19.0,26.0,0.0,0.0,1.0,1.0,0.0,1.0,6.0,390.0,5.0,5.0,1.0,86.0,0,Away,0,3.0,3.0,3.0,6.0,4.0
Jason Johannisen,22.0,4.0,26.0,5.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,4.0,6.0,1.0,0.0,3.0,19.0,19.0,0.0,0.0,2.0,3.0,0.0,1.0,5.0,773.0,9.0,5.0,0.0,81.0,0,Away,0,5.0,5.0,0.0,5.0,7.0
Lachlan Hunter,12.0,14.0,26.0,3.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,3.0,2.0,1.0,0.0,4.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,292.0,4.0,4.0,0.0,89.0,0,Away,0,3.0,3.0,4.0,7.0,6.0
Liam Picken,12.0,13.0,25.0,2.0,0.0,0.0,3.0,0.0,1.0,4.0,2.0,3.0,2.0,0.0,1.0,6.0,18.0,15.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,296.0,6.0,2.0,1.0,80.0,0,Away,0,2.0,2.0,2.0,5.0,10.0
Luke Dahlhaus,8.0,17.0,25.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,0.0,0.0,1.0,4.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,235.0,4.0,0.0,0.0,71.0,0,Away,0,5.0,5.0,0.0,5.0,5.0
Lin Jong,9.0,16.0,25.0,2.0,0.0,0.0,1.0,0.0,0.0,5.0,4.0,3.0,1.0,1.0,0.0,9.0,16.0,18.0,1.0,0.0,0.0,0.0,2.0,2.0,5.0,402.0,4.0,4.0,0.0,71.0,0,Away,0,1.0,2.0,1.0,5.0,7.0
Marcus Bontempelli,12.0,13.0,25.0,4.0,0.0,0.0,10.0,0.0,0.0,2.0,6.0,4.0,2.0,1.0,1.0,10.0,15.0,17.0,0.0,0.0,5.0,1.0,3.0,3.0,6.0,370.0,7.0,3.0,2.0,88.0,0,Away,0,4.0,4.0,8.0,6.0,8.0
Matthew Suckling,12.0,9.0,21.0,2.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,2.0,2.0,1.0,0.0,4.0,17.0,18.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,445.0,4.0,3.0,0.0,84.0,0,Away,0,2.0,2.0,2.0,3.0,3.0
Matthew Boyd,10.0,10.0,20.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,6.0,2.0,1.0,6.0,11.0,16.0,0.0,0.0,2.0,2.0,0.0,0.0,5.0,374.0,5.0,6.0,0.0,82.0,0,Away,0,3.0,3.0,2.0,5.0,4.0
Toby McLean,4.0,14.0,18.0,3.0,1.0,0.0,5.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,7.0,11.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,145.0,0.0,1.0,0.0,74.0,0,Away,0,3.0,3.0,5.0,4.0,4.0
Easton Wood,7.0,8.0,15.0,5.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,8.0,7.0,14.0,2.0,0.0,11.0,4.0,0.0,0.0,7.0,259.0,0.0,6.0,0.0,89.0,0,Away,0,3.0,5.0,1.0,7.0,1.0
Zaine Cordy,7.0,7.0,14.0,4.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,9.0,11.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,254.0,3.0,7.0,0.0,96.0,0,Away,0,4.0,4.0,5.0,4.0,3.0
Marcus Adams,9.0,5.0,14.0,6.0,1.0,4.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,4.0,10.0,8.0,0.0,4.0,2.0,0.0,0.0,0.0,8.0,332.0,4.0,1.0,2.0,82.0,0,Away,0,6.0,2.0,1.0,6.0,6.0
Bailey Williams,8.0,6.0,14.0,3.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,4.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,212.0,2.0,5.0,0.0,68.0,0,Away,0,3.0,3.0,3.0,3.0,7.0
