Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,HomeAway,Brownlow Votes,Uncontested Marks,Marks Outside 50,Tackles Outside 50,Behind Assists,Ineffective Disposals
Andrew Gaff,20.0,12.0,32.0,4.0,0.0,0.0,4.0,0.0,0.0,5.0,2.0,2.0,2.0,5.0,1.0,8.0,23.0,27.0,0.0,0.0,0.0,1.0,0.0,2.0,6.0,388.0,5.0,4.0,1.0,90.0,0,Home,0,4.0,4.0,3.0,6.0,5.0
Jack Redden,13.0,13.0,26.0,6.0,0.0,0.0,4.0,0.0,0.0,3.0,4.0,5.0,4.0,3.0,2.0,12.0,15.0,22.0,0.0,1.0,1.0,1.0,1.0,3.0,2.0,527.0,4.0,3.0,0.0,85.0,0,Home,0,6.0,5.0,4.0,2.0,4.0
Shannon Hurn,15.0,9.0,24.0,9.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,6.0,2.0,1.0,4.0,15.0,22.0,2.0,0.0,5.0,0.0,0.0,0.0,4.0,332.0,4.0,9.0,0.0,89.0,0,Home,0,7.0,9.0,1.0,4.0,2.0
Elliot Yeo,13.0,9.0,22.0,5.0,0.0,1.0,12.0,0.0,0.0,6.0,5.0,4.0,1.0,2.0,2.0,13.0,14.0,14.0,0.0,0.0,2.0,0.0,3.0,2.0,6.0,232.0,5.0,3.0,3.0,88.0,0,Home,0,5.0,5.0,9.0,6.0,8.0
Lewis Jetta,11.0,8.0,19.0,5.0,0.0,0.0,1.0,0.0,2.0,4.0,1.0,2.0,2.0,0.0,0.0,6.0,14.0,18.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,379.0,4.0,6.0,0.0,86.0,0,Home,0,5.0,5.0,1.0,4.0,1.0
Luke Shuey,12.0,6.0,18.0,2.0,1.0,0.0,5.0,0.0,0.0,4.0,7.0,6.0,2.0,2.0,3.0,9.0,10.0,12.0,0.0,0.0,1.0,0.0,1.0,6.0,4.0,268.0,4.0,1.0,1.0,79.0,0,Home,0,2.0,2.0,4.0,4.0,6.0
Chris Masten,10.0,7.0,17.0,5.0,0.0,0.0,3.0,0.0,0.0,7.0,1.0,2.0,0.0,0.0,0.0,4.0,13.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,341.0,3.0,2.0,0.0,80.0,0,Home,0,5.0,5.0,3.0,4.0,3.0
Liam Duggan,14.0,3.0,17.0,6.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,3.0,3.0,0.0,3.0,14.0,13.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,387.0,4.0,5.0,0.0,86.0,0,Home,0,6.0,6.0,3.0,0.0,4.0
Bradley Sheppard,12.0,4.0,16.0,6.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,1.0,2.0,2.0,0.0,6.0,10.0,14.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,361.0,5.0,8.0,0.0,90.0,0,Home,0,6.0,6.0,6.0,1.0,2.0
Jamie Cripps,9.0,7.0,16.0,5.0,2.0,1.0,5.0,0.0,0.0,5.0,2.0,0.0,0.0,1.0,0.0,6.0,11.0,11.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,266.0,2.0,3.0,2.0,84.0,0,Home,0,5.0,4.0,3.0,5.0,5.0
Scott Lycett,5.0,9.0,14.0,2.0,0.0,2.0,1.0,15.0,0.0,1.0,3.0,3.0,1.0,1.0,1.0,10.0,4.0,7.0,0.0,0.0,2.0,0.0,1.0,2.0,4.0,102.0,6.0,4.0,1.0,81.0,0,Home,0,2.0,2.0,0.0,4.0,7.0
Tom Cole,7.0,6.0,13.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,4.0,1.0,4.0,2.0,6.0,8.0,11.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,190.0,3.0,7.0,0.0,82.0,0,Home,0,1.0,1.0,3.0,3.0,2.0
Jeremy McGovern,9.0,3.0,12.0,6.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,4.0,1.0,0.0,8.0,5.0,11.0,2.0,0.0,7.0,0.0,0.0,0.0,2.0,338.0,2.0,5.0,0.0,84.0,0,Home,0,4.0,6.0,1.0,2.0,1.0
Mark Lecras,7.0,4.0,11.0,4.0,1.0,2.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,4.0,7.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,252.0,4.0,2.0,0.0,85.0,0,Home,0,4.0,2.0,1.0,5.0,5.0
Mark Hutchings,7.0,3.0,10.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,2.0,8.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,91.0,2.0,1.0,0.0,78.0,0,Home,0,2.0,2.0,4.0,0.0,5.0
