Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,HomeAway,Brownlow Votes,Uncontested Marks,Marks Outside 50,Tackles Outside 50,Behind Assists,Ineffective Disposals
Dayne Beams,22.0,18.0,40.0,9.0,1.0,0.0,1.0,0.0,0.0,8.0,8.0,6.0,5.0,3.0,3.0,20.0,22.0,28.0,0.0,0.0,0.0,1.0,5.0,3.0,9.0,510.0,9.0,3.0,0.0,85.0,1,Home,2,9.0,9.0,1.0,9.0,12.0
Alex Witherden,23.0,8.0,31.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,2.0,25.0,26.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,601.0,2.0,3.0,0.0,79.0,1,Home,0,9.0,9.0,1.0,3.0,5.0
Daniel Rich,15.0,13.0,28.0,7.0,0.0,0.0,4.0,0.0,1.0,4.0,3.0,1.0,4.0,1.0,0.0,6.0,19.0,26.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,303.0,1.0,5.0,0.0,89.0,1,Home,0,7.0,7.0,4.0,4.0,2.0
Tom Cutler,20.0,8.0,28.0,14.0,2.0,3.0,3.0,0.0,2.0,3.0,1.0,6.0,2.0,0.0,1.0,4.0,23.0,20.0,0.0,5.0,1.0,0.0,0.0,1.0,11.0,497.0,5.0,4.0,0.0,83.0,1,Home,1,14.0,9.0,3.0,9.0,8.0
Darcy Gardiner,15.0,12.0,27.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,1.0,9.0,18.0,24.0,1.0,0.0,10.0,0.0,0.0,0.0,6.0,96.0,2.0,10.0,0.0,96.0,1,Home,0,14.0,15.0,1.0,6.0,3.0
Luke Hodge,18.0,7.0,25.0,13.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,2.0,1.0,0.0,4.0,21.0,25.0,0.0,0.0,3.0,0.0,0.0,1.0,6.0,405.0,3.0,7.0,0.0,85.0,1,Home,0,13.0,13.0,1.0,6.0,0.0
Dayne Zorko,20.0,5.0,25.0,3.0,1.0,0.0,6.0,0.0,5.0,7.0,1.0,2.0,3.0,5.0,0.0,9.0,19.0,21.0,0.0,0.0,2.0,0.0,1.0,0.0,13.0,545.0,4.0,4.0,0.0,81.0,1,Home,0,3.0,3.0,6.0,8.0,4.0
Stefan Martin,11.0,11.0,22.0,6.0,0.0,0.0,1.0,21.0,0.0,2.0,5.0,3.0,1.0,1.0,1.0,11.0,11.0,15.0,1.0,1.0,0.0,0.0,2.0,3.0,8.0,177.0,2.0,2.0,0.0,86.0,1,Home,0,5.0,5.0,1.0,8.0,7.0
Ryan Lester,10.0,12.0,22.0,5.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,3.0,2.0,2.0,1.0,7.0,15.0,20.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,209.0,2.0,9.0,0.0,85.0,1,Home,0,5.0,5.0,3.0,8.0,2.0
Rhys Mathieson,6.0,16.0,22.0,2.0,0.0,1.0,5.0,0.0,0.0,0.0,4.0,3.0,1.0,3.0,0.0,12.0,10.0,17.0,0.0,0.0,1.0,0.0,1.0,3.0,5.0,77.0,4.0,1.0,0.0,76.0,1,Home,0,2.0,2.0,5.0,5.0,5.0
Hugh McCluggage,12.0,8.0,20.0,6.0,1.0,1.0,4.0,0.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,6.0,16.0,13.0,0.0,2.0,0.0,0.0,0.0,2.0,9.0,189.0,3.0,0.0,1.0,80.0,1,Home,0,6.0,4.0,3.0,8.0,7.0
Jake Barrett,9.0,10.0,19.0,5.0,2.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,218.0,2.0,0.0,1.0,73.0,1,Home,0,5.0,4.0,2.0,6.0,3.0
Joshua Walker,8.0,9.0,17.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,2.0,14.0,14.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,95.0,1.0,4.0,0.0,87.0,1,Home,0,9.0,9.0,0.0,2.0,3.0
Jarrod Berry,4.0,13.0,17.0,4.0,0.0,0.0,4.0,0.0,2.0,2.0,3.0,0.0,1.0,0.0,0.0,7.0,10.0,16.0,0.0,0.0,3.0,0.0,0.0,3.0,6.0,139.0,0.0,1.0,1.0,86.0,1,Home,0,4.0,4.0,3.0,4.0,1.0
Allen Christensen,8.0,7.0,15.0,6.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,12.0,10.0,0.0,3.0,0.0,0.0,0.0,1.0,6.0,174.0,2.0,0.0,0.0,78.0,1,Home,0,6.0,3.0,1.0,5.0,5.0
Eric Hipwood,12.0,3.0,15.0,7.0,6.0,2.0,2.0,2.0,2.0,5.0,0.0,3.0,0.0,2.0,1.0,6.0,11.0,11.0,1.0,6.0,2.0,0.0,0.0,0.0,12.0,391.0,3.0,2.0,0.0,78.0,1,Home,3,6.0,1.0,2.0,10.0,4.0
Cameron Rayner,7.0,8.0,15.0,5.0,1.0,1.0,1.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,4.0,12.0,14.0,0.0,2.0,1.0,3.0,0.0,3.0,5.0,154.0,0.0,0.0,0.0,79.0,1,Home,0,5.0,3.0,1.0,4.0,1.0
Lewis Taylor,7.0,7.0,14.0,5.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,2.0,1.0,1.0,4.0,10.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,157.0,4.0,2.0,0.0,80.0,1,Home,0,5.0,5.0,1.0,7.0,3.0
Nicholas Robertson,9.0,4.0,13.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,3.0,11.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,169.0,3.0,0.0,0.0,78.0,1,Home,0,4.0,4.0,1.0,2.0,4.0
Mitch Robinson,6.0,6.0,12.0,5.0,1.0,0.0,5.0,0.0,0.0,3.0,2.0,5.0,1.0,0.0,2.0,3.0,8.0,9.0,0.0,1.0,1.0,0.0,0.0,2.0,5.0,271.0,4.0,0.0,2.0,72.0,1,Home,0,5.0,4.0,3.0,5.0,3.0
Oscar McInerney,5.0,3.0,8.0,4.0,0.0,0.0,1.0,12.0,0.0,1.0,2.0,4.0,1.0,0.0,2.0,4.0,3.0,7.0,2.0,1.0,2.0,0.0,1.0,1.0,4.0,81.0,1.0,2.0,0.0,80.0,1,Home,0,2.0,3.0,1.0,4.0,1.0
Daniel McStay,5.0,2.0,7.0,4.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,5.0,3.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,5.0,150.0,1.0,1.0,0.0,83.0,1,Home,0,1.0,2.0,0.0,4.0,2.0
Edward Curnow,12.0,14.0,26.0,0.0,0.0,0.0,2.0,0.0,1.0,7.0,5.0,5.0,1.0,1.0,4.0,13.0,14.0,19.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,387.0,3.0,3.0,1.0,94.0,0,Away,0,0.0,0.0,1.0,3.0,7.0
Marc Murphy,13.0,9.0,22.0,2.0,0.0,0.0,2.0,0.0,1.0,5.0,2.0,4.0,3.0,1.0,1.0,7.0,15.0,18.0,0.0,0.0,1.0,0.0,0.0,2.0,6.0,410.0,6.0,6.0,0.0,89.0,0,Away,0,2.0,2.0,2.0,5.0,4.0
Dale Thomas,13.0,9.0,22.0,7.0,0.0,0.0,6.0,0.0,1.0,2.0,1.0,2.0,6.0,2.0,1.0,8.0,13.0,19.0,0.0,0.0,1.0,1.0,1.0,0.0,7.0,333.0,2.0,9.0,1.0,88.0,0,Away,0,7.0,7.0,5.0,6.0,3.0
Jed Lamb,12.0,10.0,22.0,4.0,1.0,0.0,2.0,0.0,0.0,4.0,0.0,2.0,3.0,0.0,0.0,3.0,17.0,19.0,0.0,1.0,3.0,1.0,0.0,0.0,4.0,497.0,2.0,4.0,0.0,87.0,0,Away,0,4.0,3.0,2.0,4.0,3.0
Patrick Cripps,6.0,15.0,21.0,2.0,0.0,0.0,10.0,0.0,1.0,2.0,4.0,3.0,0.0,2.0,0.0,9.0,12.0,17.0,0.0,0.0,0.0,0.0,3.0,1.0,6.0,99.0,3.0,2.0,3.0,90.0,0,Away,0,2.0,2.0,7.0,5.0,4.0
