Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,HomeAway,Brownlow Votes,Uncontested Marks,Marks Outside 50,Tackles Outside 50,Behind Assists,Ineffective Disposals
Josh Caddy,17.0,20.0,37.0,5.0,1.0,2.0,7.0,2.0,0.0,5.0,12.0,3.0,2.0,4.0,1.0,23.0,15.0,26.0,2.0,1.0,4.0,0.0,3.0,9.0,9.0,405.0,2.0,4.0,3.0,79.0,1,Home,3,3.0,4.0,4.0,9.0,11.0
James Kelly,16.0,15.0,31.0,9.0,0.0,3.0,3.0,0.0,0.0,4.0,2.0,2.0,2.0,1.0,0.0,11.0,20.0,21.0,0.0,0.0,1.0,0.0,0.0,2.0,6.0,473.0,2.0,4.0,0.0,87.0,1,Home,0,9.0,9.0,3.0,6.0,10.0
Mitchell Duncan,13.0,12.0,25.0,4.0,1.0,1.0,3.0,0.0,1.0,6.0,3.0,2.0,2.0,0.0,0.0,11.0,17.0,22.0,1.0,1.0,3.0,1.0,2.0,1.0,9.0,446.0,2.0,2.0,0.0,73.0,1,Home,0,3.0,3.0,3.0,8.0,3.0
Corey Enright,17.0,6.0,23.0,3.0,0.0,0.0,7.0,0.0,0.0,2.0,1.0,2.0,7.0,0.0,0.0,7.0,14.0,16.0,0.0,0.0,2.0,1.0,0.0,1.0,4.0,451.0,2.0,6.0,0.0,91.0,1,Home,0,3.0,3.0,7.0,4.0,7.0
Jimmy Bartel,14.0,9.0,23.0,8.0,0.0,1.0,11.0,0.0,1.0,1.0,0.0,4.0,3.0,2.0,3.0,6.0,17.0,17.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,282.0,2.0,2.0,1.0,89.0,1,Home,0,7.0,7.0,10.0,4.0,6.0
Steven Motlop,13.0,10.0,23.0,6.0,3.0,0.0,11.0,0.0,0.0,2.0,2.0,3.0,3.0,0.0,0.0,7.0,17.0,17.0,1.0,2.0,0.0,0.0,0.0,2.0,5.0,343.0,3.0,1.0,3.0,86.0,1,Home,0,5.0,4.0,8.0,5.0,6.0
Andrew Mackie,15.0,6.0,21.0,8.0,0.0,0.0,4.0,0.0,0.0,2.0,1.0,2.0,4.0,1.0,1.0,8.0,15.0,16.0,1.0,1.0,3.0,0.0,0.0,1.0,3.0,391.0,2.0,6.0,0.0,88.0,1,Home,0,7.0,7.0,4.0,3.0,5.0
Steve Johnson,10.0,10.0,20.0,4.0,0.0,2.0,0.0,0.0,4.0,6.0,0.0,5.0,0.0,0.0,0.0,8.0,11.0,12.0,1.0,2.0,0.0,0.0,0.0,0.0,8.0,236.0,3.0,1.0,0.0,87.0,1,Home,0,3.0,2.0,0.0,4.0,8.0
Cameron Guthrie,6.0,13.0,19.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,3.0,1.0,0.0,1.0,12.0,9.0,14.0,1.0,0.0,4.0,1.0,2.0,4.0,5.0,244.0,2.0,1.0,1.0,76.0,1,Home,0,2.0,3.0,2.0,5.0,5.0
Mark Blicavs,9.0,10.0,19.0,8.0,0.0,0.0,5.0,31.0,1.0,4.0,4.0,1.0,1.0,1.0,0.0,10.0,9.0,16.0,1.0,0.0,0.0,0.0,3.0,1.0,6.0,266.0,1.0,4.0,0.0,89.0,1,Home,0,7.0,8.0,5.0,5.0,3.0
Joshua Walker,10.0,8.0,18.0,8.0,1.0,1.0,2.0,6.0,0.0,3.0,1.0,3.0,1.0,0.0,1.0,6.0,12.0,12.0,3.0,2.0,0.0,0.0,0.0,1.0,6.0,171.0,4.0,1.0,1.0,88.0,1,Home,0,5.0,6.0,1.0,6.0,6.0
Jordan Murdoch,13.0,5.0,18.0,4.0,0.0,0.0,1.0,0.0,1.0,5.0,3.0,2.0,1.0,1.0,0.0,4.0,14.0,13.0,0.0,0.0,1.0,0.0,0.0,3.0,5.0,469.0,7.0,0.0,0.0,78.0,1,Home,0,4.0,4.0,1.0,4.0,5.0
Harry Taylor,8.0,8.0,16.0,7.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,2.0,3.0,0.0,0.0,5.0,11.0,13.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0,314.0,5.0,7.0,0.0,90.0,1,Home,0,6.0,7.0,2.0,1.0,3.0
Jackson Thurlow,6.0,10.0,16.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,12.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,158.0,1.0,3.0,0.0,81.0,1,Home,0,3.0,3.0,1.0,3.0,0.0
Tom Lonergan,4.0,8.0,12.0,3.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,4.0,8.0,8.0,1.0,0.0,10.0,0.0,0.0,1.0,0.0,131.0,2.0,4.0,0.0,89.0,1,Home,0,2.0,3.0,3.0,0.0,4.0
Tom Hawkins,10.0,2.0,12.0,6.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,7.0,4.0,10.0,3.0,2.0,1.0,1.0,0.0,1.0,7.0,121.0,1.0,1.0,1.0,88.0,1,Home,0,3.0,4.0,0.0,7.0,2.0
Jake Kolodjashnij,7.0,5.0,12.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,7.0,5.0,9.0,1.0,0.0,6.0,0.0,0.0,1.0,1.0,131.0,2.0,4.0,0.0,90.0,1,Home,0,1.0,2.0,4.0,1.0,3.0
