Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,HomeAway,Brownlow Votes,Uncontested Marks,Marks Outside 50,Tackles Outside 50,Behind Assists,Ineffective Disposals
Rory Laird,13.0,23.0,36.0,7.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,6.0,1.0,0.0,13.0,21.0,31.0,2.0,0.0,3.0,0.0,0.0,0.0,10.0,486.0,3.0,13.0,0.0,87.0,1,Home,2,5.0,7.0,0.0,9.0,5.0
Rory Sloane,17.0,16.0,33.0,5.0,1.0,1.0,4.0,5.0,1.0,9.0,4.0,2.0,1.0,2.0,0.0,11.0,23.0,27.0,1.0,1.0,4.0,0.0,4.0,0.0,13.0,702.0,5.0,2.0,0.0,77.0,1,Home,3,4.0,4.0,4.0,12.0,6.0
Matt Crouch,11.0,22.0,33.0,4.0,0.0,0.0,4.0,0.0,0.0,2.0,3.0,2.0,0.0,1.0,0.0,10.0,25.0,25.0,0.0,0.0,0.0,0.0,1.0,2.0,11.0,126.0,2.0,4.0,0.0,76.0,1,Home,0,4.0,4.0,4.0,11.0,8.0
Brad Crouch,9.0,22.0,31.0,2.0,0.0,0.0,4.0,0.0,1.0,5.0,4.0,5.0,1.0,0.0,3.0,11.0,20.0,22.0,0.0,0.0,0.0,0.0,2.0,2.0,7.0,308.0,3.0,3.0,0.0,75.0,1,Home,0,2.0,2.0,4.0,6.0,9.0
Scott Thompson,12.0,17.0,29.0,4.0,0.0,0.0,6.0,0.0,0.0,4.0,4.0,4.0,0.0,1.0,1.0,9.0,19.0,21.0,0.0,1.0,0.0,0.0,1.0,3.0,9.0,187.0,2.0,1.0,0.0,73.0,1,Home,0,4.0,3.0,6.0,9.0,8.0
Rory Atkins,7.0,19.0,26.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,7.0,1.0,0.0,3.0,7.0,24.0,19.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,177.0,9.0,3.0,0.0,83.0,1,Home,0,2.0,2.0,0.0,3.0,7.0
David MacKay,11.0,13.0,24.0,2.0,0.0,2.0,4.0,0.0,0.0,3.0,4.0,3.0,3.0,2.0,1.0,11.0,16.0,19.0,0.0,0.0,3.0,0.0,0.0,4.0,10.0,507.0,4.0,2.0,0.0,80.0,1,Home,0,2.0,2.0,4.0,10.0,5.0
Brodie Smith,13.0,11.0,24.0,3.0,0.0,2.0,2.0,0.0,0.0,5.0,0.0,2.0,3.0,0.0,0.0,4.0,18.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,600.0,4.0,5.0,0.0,86.0,1,Home,0,3.0,2.0,2.0,6.0,6.0
Paul Seedsman,14.0,9.0,23.0,3.0,2.0,1.0,4.0,0.0,0.0,4.0,2.0,3.0,2.0,1.0,1.0,4.0,19.0,18.0,0.0,1.0,2.0,0.0,0.0,2.0,9.0,455.0,6.0,4.0,0.0,82.0,1,Home,0,3.0,2.0,4.0,9.0,5.0
Luke Brown,12.0,10.0,22.0,6.0,0.0,0.0,5.0,0.0,1.0,4.0,0.0,2.0,2.0,3.0,1.0,8.0,16.0,19.0,1.0,0.0,3.0,0.0,0.0,0.0,7.0,300.0,4.0,8.0,0.0,88.0,1,Home,0,5.0,6.0,5.0,6.0,3.0
