Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,HomeAway,Brownlow Votes,Uncontested Marks,Marks Outside 50,Tackles Outside 50,Behind Assists,Ineffective Disposals
Daniel Wells,16.0,14.0,30.0,3.0,0.0,0.0,3.0,0.0,0.0,7.0,9.0,1.0,1.0,1.0,0.0,15.0,15.0,24.0,0.0,0.0,1.0,0.0,2.0,7.0,10.0,439.0,3.0,2.0,0.0,71.0,0,Home,2,3.0,3.0,3.0,10.0,6.0
Robbie Tarrant,13.0,13.0,26.0,6.0,0.0,0.0,4.0,1.0,0.0,2.0,2.0,3.0,7.0,3.0,0.0,12.0,14.0,18.0,2.0,0.0,10.0,0.0,0.0,2.0,4.0,328.0,3.0,10.0,0.0,93.0,0,Home,0,4.0,6.0,4.0,4.0,8.0
Nick Dal Santo,12.0,12.0,24.0,5.0,0.0,0.0,5.0,1.0,1.0,6.0,3.0,1.0,1.0,0.0,0.0,6.0,18.0,18.0,0.0,1.0,1.0,0.0,2.0,1.0,5.0,206.0,2.0,3.0,3.0,71.0,0,Home,0,5.0,4.0,2.0,4.0,6.0
Trent Dumont,14.0,10.0,24.0,4.0,0.0,1.0,7.0,1.0,0.0,4.0,7.0,0.0,2.0,2.0,0.0,15.0,11.0,18.0,0.0,0.0,0.0,0.0,4.0,3.0,4.0,374.0,1.0,3.0,0.0,88.0,0,Home,0,4.0,4.0,7.0,4.0,6.0
Aaron Mullett,17.0,4.0,21.0,2.0,0.0,2.0,1.0,0.0,0.0,4.0,2.0,1.0,1.0,2.0,0.0,10.0,10.0,13.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,442.0,4.0,6.0,0.0,79.0,0,Home,0,2.0,2.0,1.0,4.0,8.0
Shaun Atley,10.0,10.0,20.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,3.0,2.0,0.0,0.0,8.0,12.0,16.0,0.0,0.0,2.0,4.0,0.0,1.0,4.0,403.0,1.0,8.0,0.0,90.0,0,Home,0,3.0,3.0,1.0,4.0,4.0
Mason Wood,14.0,6.0,20.0,5.0,2.0,3.0,4.0,0.0,1.0,2.0,0.0,3.0,0.0,5.0,1.0,14.0,7.0,12.0,1.0,3.0,0.0,0.0,0.0,0.0,9.0,230.0,1.0,3.0,1.0,88.0,0,Home,0,4.0,2.0,3.0,8.0,8.0
Jack Ziebell,15.0,4.0,19.0,5.0,1.0,0.0,3.0,0.0,0.0,4.0,4.0,3.0,1.0,3.0,0.0,8.0,11.0,13.0,0.0,1.0,2.0,0.0,1.0,3.0,7.0,362.0,2.0,2.0,0.0,72.0,0,Home,0,5.0,4.0,3.0,7.0,6.0
Sam Gibson,13.0,5.0,18.0,4.0,0.0,0.0,7.0,0.0,0.0,5.0,3.0,3.0,1.0,2.0,0.0,9.0,11.0,12.0,1.0,0.0,1.0,0.0,0.0,3.0,3.0,306.0,6.0,5.0,0.0,95.0,0,Home,0,3.0,4.0,7.0,3.0,6.0
Farren Ray,10.0,7.0,17.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,8.0,7.0,14.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,191.0,2.0,5.0,1.0,81.0,0,Home,0,1.0,1.0,2.0,3.0,3.0
Scott Thompson,10.0,5.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,3.0,3.0,5.0,4.0,11.0,14.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,297.0,3.0,7.0,0.0,96.0,0,Home,0,5.0,5.0,0.0,1.0,1.0
Jamie MacMillan,10.0,5.0,15.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,1.0,2.0,14.0,11.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,312.0,5.0,1.0,0.0,87.0,0,Home,0,7.0,7.0,1.0,1.0,4.0
Bradley McKenzie,7.0,7.0,14.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,11.0,12.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,178.0,4.0,3.0,0.0,79.0,0,Home,0,3.0,3.0,3.0,3.0,2.0
