Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,HomeAway,Brownlow Votes,Uncontested Marks,Marks Outside 50,Tackles Outside 50,Behind Assists,Ineffective Disposals
Dustin Martin,15.0,13.0,28.0,2.0,0.0,0.0,5.0,0.0,1.0,5.0,6.0,1.0,2.0,2.0,0.0,15.0,13.0,20.0,1.0,1.0,1.0,0.0,2.0,4.0,4.0,565.0,4.0,1.0,0.0,78.0,0,Home,0,1.0,1.0,5.0,3.0,8.0
Brandon Ellis,13.0,14.0,27.0,2.0,0.0,0.0,4.0,0.0,0.0,1.0,5.0,2.0,2.0,1.0,1.0,13.0,14.0,19.0,0.0,0.0,3.0,2.0,0.0,5.0,6.0,338.0,3.0,4.0,0.0,85.0,0,Home,0,2.0,2.0,4.0,6.0,8.0
Shaun Grigg,14.0,10.0,24.0,3.0,0.0,0.0,4.0,2.0,0.0,6.0,5.0,5.0,3.0,1.0,2.0,10.0,13.0,15.0,0.0,0.0,0.0,0.0,2.0,3.0,6.0,439.0,5.0,0.0,0.0,86.0,0,Home,0,3.0,3.0,4.0,6.0,9.0
Anthony Miles,12.0,12.0,24.0,2.0,2.0,1.0,7.0,0.0,0.0,5.0,7.0,1.0,0.0,3.0,0.0,12.0,10.0,20.0,0.0,1.0,0.0,0.0,3.0,4.0,10.0,449.0,3.0,5.0,0.0,71.0,0,Home,0,2.0,1.0,7.0,10.0,4.0
Brett Deledio,8.0,10.0,18.0,4.0,0.0,1.0,5.0,1.0,1.0,2.0,0.0,3.0,3.0,1.0,1.0,5.0,13.0,12.0,0.0,1.0,2.0,0.0,0.0,0.0,4.0,319.0,4.0,3.0,0.0,84.0,0,Home,0,4.0,3.0,5.0,3.0,6.0
Nick Vlastuin,10.0,6.0,16.0,3.0,1.0,1.0,6.0,0.0,0.0,5.0,5.0,1.0,1.0,2.0,1.0,8.0,9.0,13.0,1.0,1.0,3.0,0.0,1.0,4.0,6.0,357.0,4.0,3.0,1.0,70.0,0,Home,0,2.0,2.0,5.0,6.0,3.0
Corey Ellis,9.0,7.0,16.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,5.0,1.0,0.0,6.0,10.0,13.0,1.0,0.0,1.0,0.0,0.0,1.0,4.0,342.0,7.0,5.0,0.0,77.0,0,Home,0,3.0,4.0,3.0,4.0,3.0
Troy Chaplin,8.0,7.0,15.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,7.0,8.0,12.0,1.0,0.0,9.0,0.0,0.0,0.0,4.0,143.0,0.0,8.0,0.0,97.0,0,Home,0,4.0,5.0,1.0,4.0,3.0
Jack Riewoldt,11.0,3.0,14.0,6.0,3.0,1.0,0.0,0.0,1.0,4.0,1.0,1.0,0.0,2.0,1.0,4.0,11.0,10.0,0.0,3.0,1.0,0.0,0.0,1.0,8.0,234.0,3.0,0.0,0.0,96.0,0,Home,0,6.0,3.0,0.0,7.0,4.0
Shane Edwards,4.0,8.0,12.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,6.0,3.0,1.0,1.0,1.0,9.0,3.0,8.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,216.0,2.0,0.0,1.0,80.0,0,Home,0,0.0,0.0,3.0,2.0,4.0
Bachar Houli,7.0,5.0,12.0,1.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,3.0,3.0,1.0,0.0,6.0,6.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,256.0,4.0,6.0,0.0,90.0,0,Home,0,1.0,1.0,5.0,4.0,4.0
Sam Lloyd,8.0,4.0,12.0,6.0,1.0,0.0,3.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,5.0,7.0,9.0,1.0,3.0,0.0,0.0,0.0,0.0,8.0,187.0,0.0,0.0,1.0,82.0,0,Home,0,5.0,3.0,2.0,7.0,3.0
Jason Castagna,7.0,5.0,12.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,4.0,8.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,177.0,4.0,5.0,0.0,79.0,0,Home,0,2.0,2.0,1.0,1.0,6.0
Connor Menadue,5.0,6.0,11.0,2.0,0.0,0.0,3.0,0.0,1.0,2.0,4.0,2.0,0.0,2.0,0.0,7.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,4.0,3.0,159.0,1.0,3.0,0.0,66.0,0,Home,0,2.0,2.0,3.0,2.0,3.0
Daniel Rioli,6.0,5.0,11.0,2.0,0.0,1.0,4.0,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0,4.0,7.0,6.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,209.0,4.0,2.0,0.0,89.0,0,Home,0,2.0,1.0,4.0,3.0,5.0
Steven Morris,2.0,8.0,10.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,2.0,6.0,4.0,7.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,153.0,2.0,5.0,1.0,82.0,0,Home,0,1.0,1.0,3.0,3.0,3.0
Kamdyn Mcintosh,9.0,1.0,10.0,4.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,4.0,3.0,1.0,1.0,4.0,5.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,214.0,2.0,4.0,0.0,90.0,0,Home,0,4.0,4.0,4.0,4.0,4.0
Jayden Short,6.0,3.0,9.0,3.0,2.0,0.0,3.0,0.0,1.0,1.0,0.0,4.0,1.0,1.0,2.0,2.0,7.0,8.0,0.0,1.0,3.0,0.0,0.0,0.0,4.0,244.0,1.0,0.0,1.0,82.0,0,Home,0,3.0,2.0,2.0,3.0,1.0
Benjamin Griffiths,5.0,3.0,8.0,4.0,1.0,1.0,3.0,7.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,8.0,2.0,5.0,2.0,2.0,6.0,0.0,0.0,0.0,6.0,110.0,2.0,0.0,1.0,82.0,0,Home,0,2.0,2.0,2.0,6.0,3.0
Tyrone Vickery,6.0,1.0,7.0,5.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,5.0,4.0,1.0,5.0,0.0,0.0,0.0,0.0,6.0,115.0,2.0,0.0,0.0,65.0,0,Home,0,4.0,0.0,0.0,5.0,3.0
Shaun Hampson,1.0,5.0,6.0,3.0,0.0,0.0,3.0,37.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,3.0,3.0,6.0,1.0,0.0,3.0,0.0,0.0,0.0,4.0,27.0,0.0,2.0,0.0,82.0,0,Home,0,2.0,3.0,3.0,4.0,0.0
Jake Batchelor,4.0,1.0,5.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,2.0,4.0,4.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,147.0,1.0,2.0,0.0,87.0,0,Home,0,0.0,0.0,2.0,1.0,1.0
Jordan Lewis,18.0,10.0,28.0,5.0,1.0,0.0,7.0,0.0,0.0,4.0,7.0,4.0,2.0,0.0,2.0,9.0,17.0,20.0,0.0,1.0,3.0,0.0,3.0,4.0,8.0,402.0,6.0,1.0,1.0,86.0,1,Away,3,5.0,4.0,6.0,8.0,8.0
Billy Hartung,13.0,15.0,28.0,8.0,1.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,3.0,1.0,2.0,3.0,24.0,27.0,0.0,0.0,0.0,1.0,1.0,0.0,9.0,462.0,1.0,2.0,1.0,78.0,1,Away,0,8.0,8.0,1.0,9.0,1.0
Isaac Smith,17.0,8.0,25.0,5.0,1.0,1.0,1.0,2.0,0.0,4.0,3.0,3.0,2.0,1.0,1.0,5.0,20.0,21.0,0.0,0.0,1.0,0.0,0.0,3.0,6.0,621.0,3.0,0.0,0.0,86.0,1,Away,0,5.0,5.0,1.0,6.0,4.0
Grant Birchall,12.0,11.0,23.0,6.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,4.0,17.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,361.0,2.0,6.0,0.0,83.0,1,Away,0,6.0,6.0,1.0,9.0,3.0
Shaun Burgoyne,10.0,9.0,19.0,2.0,0.0,0.0,2.0,0.0,2.0,4.0,3.0,2.0,1.0,1.0,1.0,9.0,11.0,17.0,0.0,0.0,2.0,0.0,2.0,1.0,4.0,292.0,4.0,5.0,2.0,83.0,1,Away,0,2.0,2.0,0.0,2.0,2.0
Josh Gibson,10.0,9.0,19.0,6.0,0.0,0.0,4.0,0.0,1.0,2.0,2.0,3.0,2.0,0.0,1.0,7.0,11.0,14.0,1.0,0.0,15.0,0.0,0.0,2.0,3.0,141.0,3.0,6.0,0.0,100.0,1,Away,0,5.0,6.0,4.0,2.0,5.0
Kieran Lovell,10.0,8.0,18.0,3.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,2.0,0.0,0.0,2.0,9.0,9.0,16.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,285.0,4.0,3.0,0.0,73.0,1,Away,0,3.0,3.0,0.0,4.0,2.0
Cyril Rioli,11.0,6.0,17.0,5.0,1.0,0.0,8.0,0.0,3.0,5.0,2.0,4.0,0.0,2.0,2.0,7.0,11.0,13.0,0.0,2.0,1.0,0.0,1.0,1.0,8.0,411.0,4.0,0.0,2.0,81.0,1,Away,0,5.0,3.0,6.0,5.0,4.0
