Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,HomeAway,Brownlow Votes,Uncontested Marks,Marks Outside 50,Tackles Outside 50,Behind Assists,Ineffective Disposals
Anthony Miles,10.0,15.0,25.0,2.0,0.0,2.0,4.0,0.0,0.0,4.0,7.0,6.0,0.0,4.0,5.0,17.0,9.0,17.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,320.0,4.0,5.0,0.0,85.0,0,Home,0,2.0,2.0,4.0,5.0,8.0
Shane Edwards,14.0,10.0,24.0,1.0,2.0,1.0,5.0,0.0,0.0,6.0,7.0,6.0,1.0,2.0,0.0,16.0,8.0,15.0,1.0,0.0,1.0,2.0,3.0,4.0,8.0,457.0,7.0,4.0,1.0,81.0,0,Home,1,0.0,1.0,4.0,8.0,9.0
Trent Cotchin,13.0,11.0,24.0,2.0,0.0,1.0,3.0,1.0,0.0,3.0,7.0,3.0,3.0,4.0,0.0,17.0,7.0,14.0,1.0,0.0,3.0,2.0,3.0,4.0,3.0,429.0,5.0,3.0,0.0,90.0,0,Home,0,1.0,2.0,3.0,3.0,10.0
Dustin Martin,16.0,8.0,24.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,3.0,4.0,1.0,1.0,1.0,9.0,14.0,15.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,502.0,6.0,3.0,2.0,83.0,0,Home,0,0.0,0.0,4.0,3.0,9.0
Brandon Ellis,14.0,8.0,22.0,3.0,0.0,0.0,7.0,0.0,0.0,5.0,4.0,1.0,1.0,1.0,0.0,8.0,13.0,16.0,0.0,0.0,1.0,0.0,1.0,3.0,4.0,296.0,4.0,5.0,0.0,90.0,0,Home,0,3.0,3.0,7.0,4.0,6.0
Bachar Houli,12.0,9.0,21.0,3.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,4.0,5.0,0.0,1.0,4.0,14.0,16.0,0.0,0.0,3.0,5.0,0.0,0.0,4.0,572.0,7.0,6.0,0.0,85.0,0,Home,0,3.0,3.0,2.0,4.0,5.0
Jack Riewoldt,10.0,7.0,17.0,7.0,0.0,4.0,5.0,0.0,1.0,6.0,0.0,1.0,0.0,1.0,0.0,8.0,9.0,10.0,2.0,2.0,0.0,0.0,0.0,0.0,9.0,250.0,2.0,2.0,2.0,100.0,0,Home,0,5.0,5.0,3.0,8.0,7.0
Shaun Grigg,10.0,7.0,17.0,2.0,0.0,0.0,12.0,4.0,0.0,4.0,5.0,1.0,1.0,3.0,0.0,8.0,11.0,12.0,0.0,0.0,2.0,0.0,0.0,5.0,4.0,304.0,3.0,0.0,1.0,84.0,0,Home,0,2.0,2.0,11.0,4.0,5.0
Ivan Maric,6.0,8.0,14.0,3.0,0.0,1.0,7.0,34.0,1.0,1.0,6.0,1.0,0.0,2.0,1.0,10.0,4.0,10.0,1.0,0.0,6.0,0.0,1.0,5.0,6.0,78.0,0.0,1.0,0.0,91.0,0,Home,0,2.0,3.0,7.0,5.0,4.0
Kamdyn Mcintosh,10.0,4.0,14.0,2.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,4.0,0.0,0.0,2.0,3.0,10.0,8.0,0.0,0.0,4.0,0.0,0.0,1.0,2.0,286.0,3.0,2.0,0.0,88.0,0,Home,0,2.0,2.0,2.0,2.0,6.0
