Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,HomeAway,Brownlow Votes,Uncontested Marks,Marks Outside 50,Tackles Outside 50,Behind Assists,Ineffective Disposals
Stephen Hill,23.0,14.0,37.0,4.0,0.0,0.0,5.0,1.0,1.0,5.0,6.0,6.0,2.0,2.0,3.0,14.0,22.0,26.0,0.0,0.0,2.0,3.0,2.0,4.0,4.0,822.0,10.0,8.0,1.0,84.0,0,Home,2,4.0,4.0,4.0,3.0,11.0
Lachie Neale,12.0,14.0,26.0,1.0,0.0,0.0,3.0,0.0,1.0,6.0,4.0,5.0,1.0,2.0,3.0,13.0,14.0,18.0,0.0,0.0,0.0,1.0,3.0,1.0,3.0,381.0,5.0,5.0,1.0,84.0,0,Home,0,1.0,1.0,2.0,2.0,8.0
David Mundy,12.0,12.0,24.0,3.0,1.0,0.0,8.0,5.0,0.0,1.0,4.0,2.0,2.0,0.0,0.0,8.0,16.0,21.0,0.0,0.0,2.0,0.0,0.0,4.0,5.0,408.0,5.0,1.0,1.0,85.0,0,Home,0,3.0,3.0,7.0,5.0,3.0
Connor Blakely,7.0,15.0,22.0,3.0,1.0,0.0,3.0,4.0,0.0,1.0,5.0,4.0,1.0,1.0,0.0,11.0,11.0,17.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,196.0,4.0,2.0,0.0,61.0,0,Home,0,3.0,3.0,3.0,3.0,5.0
Thomas Sheridan,12.0,8.0,20.0,2.0,0.0,0.0,3.0,0.0,1.0,4.0,4.0,6.0,3.0,2.0,3.0,6.0,14.0,14.0,0.0,0.0,0.0,2.0,0.0,4.0,4.0,364.0,5.0,2.0,1.0,85.0,0,Home,0,2.0,2.0,2.0,3.0,6.0
Matthew Pavlich,11.0,7.0,18.0,6.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0,10.0,9.0,14.0,2.0,2.0,1.0,1.0,0.0,1.0,7.0,368.0,3.0,0.0,0.0,96.0,0,Home,0,4.0,4.0,1.0,7.0,4.0
Danyle Pearce,11.0,7.0,18.0,3.0,0.0,0.0,5.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,1.0,6.0,13.0,13.0,0.0,0.0,1.0,3.0,0.0,1.0,4.0,373.0,5.0,2.0,1.0,81.0,0,Home,0,3.0,3.0,4.0,4.0,5.0
Cameron Sutcliffe,11.0,7.0,18.0,6.0,1.0,1.0,5.0,0.0,0.0,1.0,0.0,4.0,4.0,0.0,1.0,3.0,15.0,12.0,1.0,1.0,3.0,0.0,0.0,0.0,3.0,373.0,4.0,3.0,0.0,84.0,0,Home,0,5.0,5.0,5.0,3.0,6.0
Lee Spurr,12.0,6.0,18.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,5.0,12.0,13.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,232.0,2.0,9.0,0.0,87.0,0,Home,0,5.0,5.0,2.0,1.0,5.0
Michael Walters,8.0,9.0,17.0,3.0,1.0,0.0,1.0,0.0,3.0,2.0,1.0,4.0,1.0,3.0,1.0,6.0,12.0,13.0,1.0,0.0,0.0,3.0,0.0,1.0,5.0,195.0,4.0,0.0,0.0,90.0,0,Home,0,2.0,3.0,1.0,2.0,4.0
