Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,HomeAway,Brownlow Votes,Uncontested Marks,Marks Outside 50,Tackles Outside 50,Behind Assists,Ineffective Disposals
Matthew Priddis,10.0,21.0,31.0,1.0,0.0,0.0,7.0,0.0,1.0,2.0,10.0,8.0,1.0,4.0,4.0,17.0,14.0,20.0,0.0,0.0,0.0,1.0,6.0,4.0,6.0,383.0,7.0,3.0,1.0,85.0,1,Home,2,1.0,1.0,6.0,5.0,11.0
Andrew Gaff,17.0,11.0,28.0,5.0,0.0,2.0,6.0,0.0,0.0,5.0,3.0,2.0,1.0,1.0,0.0,8.0,18.0,17.0,1.0,1.0,0.0,2.0,0.0,3.0,6.0,383.0,4.0,3.0,1.0,92.0,1,Home,1,4.0,4.0,5.0,6.0,11.0
Chris Masten,11.0,14.0,25.0,6.0,0.0,1.0,4.0,0.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,10.0,15.0,18.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,222.0,4.0,8.0,1.0,86.0,1,Home,0,6.0,6.0,3.0,6.0,7.0
Bradley Sheppard,17.0,8.0,25.0,4.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,0.0,1.0,2.0,0.0,5.0,20.0,21.0,0.0,0.0,2.0,1.0,0.0,1.0,5.0,363.0,3.0,4.0,0.0,84.0,1,Home,0,4.0,4.0,3.0,5.0,4.0
Luke Shuey,13.0,11.0,24.0,3.0,2.0,1.0,8.0,0.0,2.0,2.0,10.0,0.0,1.0,4.0,0.0,12.0,13.0,20.0,0.0,0.0,1.0,0.0,4.0,6.0,8.0,289.0,2.0,0.0,1.0,89.0,1,Home,0,3.0,3.0,7.0,6.0,4.0
Dominic Sheed,12.0,11.0,23.0,3.0,0.0,0.0,1.0,0.0,1.0,4.0,6.0,1.0,0.0,0.0,1.0,10.0,13.0,18.0,0.0,0.0,2.0,0.0,3.0,3.0,7.0,318.0,4.0,0.0,0.0,87.0,1,Home,0,3.0,3.0,1.0,6.0,5.0
Mark Lecras,17.0,0.0,17.0,6.0,4.0,2.0,3.0,0.0,1.0,7.0,2.0,2.0,0.0,1.0,1.0,6.0,12.0,12.0,0.0,1.0,1.0,0.0,0.0,2.0,11.0,507.0,2.0,0.0,1.0,93.0,1,Home,0,6.0,5.0,2.0,10.0,5.0
Will Schofield,12.0,5.0,17.0,6.0,0.0,0.0,2.0,0.0,0.0,3.0,1.0,1.0,3.0,0.0,0.0,4.0,11.0,15.0,1.0,0.0,8.0,0.0,0.0,1.0,5.0,399.0,1.0,5.0,0.0,94.0,1,Home,0,5.0,6.0,2.0,5.0,2.0
Matthew Rosa,7.0,9.0,16.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,9.0,9.0,13.0,0.0,0.0,5.0,4.0,0.0,1.0,3.0,220.0,2.0,5.0,0.0,91.0,1,Home,0,2.0,2.0,2.0,2.0,3.0
Sharrod Wellingham,7.0,9.0,16.0,4.0,0.0,0.0,2.0,0.0,2.0,2.0,3.0,1.0,2.0,0.0,0.0,9.0,8.0,14.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,190.0,0.0,5.0,0.0,82.0,1,Home,0,4.0,4.0,2.0,2.0,2.0
Jeremy McGovern,11.0,5.0,16.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,3.0,13.0,14.0,0.0,0.0,8.0,1.0,0.0,0.0,2.0,249.0,2.0,7.0,0.0,87.0,1,Home,0,8.0,8.0,1.0,2.0,2.0
Joshua Kennedy,13.0,2.0,15.0,9.0,10.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,10.0,5.0,13.0,4.0,7.0,0.0,0.0,0.0,0.0,13.0,301.0,1.0,1.0,1.0,100.0,1,Home,3,5.0,2.0,1.0,12.0,2.0
Elliot Yeo,6.0,8.0,14.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,4.0,10.0,14.0,1.0,0.0,7.0,0.0,0.0,0.0,5.0,109.0,2.0,5.0,0.0,88.0,1,Home,0,4.0,5.0,1.0,5.0,0.0
Scott Lycett,6.0,7.0,13.0,5.0,1.0,1.0,3.0,27.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,4.0,9.0,8.0,1.0,1.0,1.0,2.0,0.0,1.0,9.0,196.0,3.0,2.0,0.0,85.0,1,Home,0,4.0,4.0,3.0,9.0,5.0
