Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,HomeAway,Brownlow Votes,Uncontested Marks,Marks Outside 50,Tackles Outside 50,Behind Assists,Ineffective Disposals
Daniel Hannebery,17.0,18.0,35.0,3.0,0.0,0.0,3.0,0.0,1.0,6.0,4.0,3.0,2.0,0.0,0.0,11.0,25.0,28.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0,511.0,7.0,4.0,0.0,83.0,0,Home,1,3.0,3.0,3.0,1.0,7.0
Josh P. Kennedy,10.0,23.0,33.0,2.0,1.0,0.0,6.0,0.0,0.0,4.0,8.0,4.0,1.0,0.0,0.0,20.0,13.0,20.0,1.0,0.0,0.0,0.0,4.0,4.0,6.0,211.0,3.0,4.0,1.0,91.0,0,Home,0,1.0,2.0,5.0,6.0,13.0
Luke Parker,10.0,12.0,22.0,1.0,0.0,1.0,3.0,0.0,1.0,3.0,9.0,4.0,0.0,2.0,2.0,14.0,8.0,14.0,1.0,0.0,3.0,0.0,3.0,6.0,6.0,274.0,4.0,1.0,0.0,85.0,0,Home,0,0.0,1.0,3.0,5.0,8.0
Zak Jones,10.0,12.0,22.0,4.0,1.0,1.0,11.0,0.0,1.0,2.0,5.0,0.0,3.0,2.0,0.0,7.0,15.0,17.0,0.0,0.0,0.0,0.0,1.0,4.0,6.0,273.0,0.0,1.0,0.0,91.0,0,Home,0,4.0,4.0,11.0,5.0,5.0
Isaac Heeney,14.0,5.0,19.0,1.0,2.0,0.0,7.0,0.0,0.0,4.0,3.0,3.0,0.0,1.0,1.0,7.0,12.0,8.0,0.0,1.0,2.0,0.0,1.0,2.0,4.0,359.0,9.0,2.0,2.0,93.0,0,Home,0,1.0,0.0,5.0,4.0,11.0
Dane Rampe,12.0,6.0,18.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,10.0,0.0,1.0,7.0,8.0,13.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,424.0,5.0,8.0,0.0,92.0,0,Home,0,6.0,6.0,0.0,0.0,5.0
Nic Newman,13.0,5.0,18.0,4.0,0.0,0.0,4.0,0.0,1.0,4.0,0.0,3.0,2.0,1.0,0.0,2.0,15.0,12.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,523.0,6.0,4.0,0.0,91.0,0,Home,0,4.0,4.0,4.0,3.0,6.0
Tom Papley,10.0,8.0,18.0,6.0,1.0,2.0,3.0,0.0,1.0,4.0,4.0,1.0,0.0,2.0,0.0,12.0,6.0,12.0,1.0,2.0,0.0,1.0,1.0,3.0,6.0,300.0,4.0,0.0,1.0,94.0,0,Home,0,5.0,4.0,2.0,5.0,6.0
Lance Franklin,12.0,4.0,16.0,6.0,5.0,1.0,2.0,0.0,1.0,5.0,0.0,3.0,0.0,1.0,1.0,7.0,9.0,13.0,4.0,2.0,2.0,0.0,0.0,0.0,11.0,368.0,5.0,0.0,1.0,93.0,0,Home,2,2.0,4.0,1.0,10.0,3.0
George Hewett,6.0,10.0,16.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,2.0,0.0,2.0,1.0,9.0,9.0,14.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,17.0,3.0,3.0,2.0,70.0,0,Home,0,1.0,1.0,0.0,4.0,2.0
Dean Towers,4.0,11.0,15.0,1.0,0.0,0.0,3.0,0.0,1.0,3.0,3.0,2.0,3.0,0.0,1.0,6.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,133.0,1.0,2.0,1.0,82.0,0,Home,0,1.0,1.0,2.0,2.0,3.0
Callum Mills,13.0,1.0,14.0,4.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,3.0,4.0,1.0,0.0,3.0,11.0,9.0,0.0,0.0,4.0,0.0,0.0,1.0,2.0,348.0,4.0,3.0,0.0,88.0,0,Home,0,4.0,4.0,3.0,2.0,5.0
Lewis Melican,7.0,6.0,13.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,7.0,8.0,9.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,173.0,3.0,6.0,0.0,94.0,0,Home,0,2.0,2.0,1.0,0.0,4.0
