Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,HomeAway,Brownlow Votes,Uncontested Marks,Marks Outside 50,Tackles Outside 50,Behind Assists,Ineffective Disposals
Jy Simpkin,20.0,10.0,30.0,4.0,1.0,0.0,4.0,0.0,0.0,5.0,5.0,4.0,3.0,2.0,2.0,12.0,16.0,21.0,0.0,0.0,1.0,1.0,3.0,2.0,5.0,436.0,3.0,4.0,0.0,82.0,1,Home,0,4.0,4.0,4.0,5.0,9.0
Ben Cunnington,17.0,11.0,28.0,6.0,0.0,0.0,5.0,0.0,1.0,4.0,8.0,4.0,3.0,4.0,1.0,17.0,12.0,19.0,1.0,0.0,4.0,0.0,3.0,5.0,6.0,375.0,8.0,6.0,1.0,80.0,1,Home,3,5.0,6.0,4.0,5.0,9.0
Luke D-Uniacke,8.0,17.0,25.0,2.0,1.0,1.0,4.0,0.0,0.0,6.0,5.0,4.0,0.0,1.0,1.0,19.0,8.0,18.0,0.0,0.0,2.0,0.0,2.0,3.0,9.0,248.0,4.0,9.0,0.0,82.0,1,Home,1,2.0,2.0,4.0,9.0,7.0
Cameron Zurhaar,12.0,12.0,24.0,7.0,2.0,2.0,2.0,0.0,0.0,5.0,4.0,2.0,1.0,1.0,1.0,9.0,15.0,19.0,0.0,2.0,0.0,0.0,0.0,4.0,9.0,279.0,0.0,2.0,1.0,81.0,1,Home,0,7.0,5.0,1.0,9.0,5.0
Todd Goldstein,10.0,11.0,21.0,2.0,0.0,1.0,3.0,44.0,0.0,3.0,6.0,1.0,0.0,4.0,0.0,12.0,9.0,15.0,0.0,0.0,3.0,0.0,1.0,5.0,9.0,294.0,1.0,1.0,1.0,87.0,1,Home,2,2.0,2.0,2.0,9.0,6.0
Trent Dumont,18.0,3.0,21.0,11.0,0.0,0.0,2.0,0.0,0.0,5.0,2.0,1.0,2.0,1.0,0.0,2.0,18.0,15.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,335.0,5.0,3.0,0.0,71.0,1,Home,0,11.0,11.0,2.0,5.0,6.0
Luke McDonald,11.0,9.0,20.0,6.0,0.0,1.0,4.0,0.0,0.0,2.0,2.0,6.0,3.0,1.0,3.0,5.0,14.0,13.0,0.0,1.0,0.0,0.0,0.0,2.0,5.0,344.0,4.0,4.0,0.0,84.0,1,Home,0,6.0,5.0,4.0,5.0,7.0
Jaidyn Stephenson,16.0,4.0,20.0,4.0,0.0,2.0,7.0,0.0,0.0,4.0,2.0,3.0,1.0,1.0,0.0,5.0,14.0,9.0,0.0,2.0,1.0,0.0,1.0,1.0,4.0,305.0,3.0,1.0,0.0,83.0,1,Home,0,4.0,2.0,7.0,4.0,11.0
Jack Ziebell,15.0,4.0,19.0,4.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,7.0,1.0,0.0,4.0,9.0,15.0,0.0,0.0,8.0,0.0,0.0,1.0,4.0,403.0,4.0,4.0,0.0,89.0,1,Home,0,4.0,4.0,3.0,3.0,4.0
Aaron Hall,14.0,3.0,17.0,9.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,6.0,1.0,0.0,4.0,11.0,10.0,1.0,1.0,4.0,0.0,0.0,0.0,3.0,317.0,2.0,5.0,0.0,87.0,1,Home,0,8.0,8.0,3.0,3.0,7.0
Nick Larkey,9.0,7.0,16.0,8.0,3.0,0.0,3.0,0.0,1.0,4.0,0.0,3.0,0.0,3.0,0.0,9.0,7.0,12.0,3.0,4.0,1.0,0.0,0.0,0.0,5.0,220.0,3.0,2.0,1.0,90.0,1,Home,0,5.0,4.0,2.0,4.0,4.0
Tarryn Thomas,11.0,5.0,16.0,5.0,0.0,2.0,0.0,0.0,1.0,6.0,1.0,4.0,0.0,2.0,1.0,6.0,10.0,7.0,0.0,1.0,0.0,1.0,1.0,0.0,6.0,412.0,5.0,1.0,0.0,73.0,1,Home,0,5.0,4.0,0.0,5.0,9.0
Joshua Walker,6.0,8.0,14.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,6.0,7.0,12.0,2.0,0.0,7.0,0.0,0.0,0.0,1.0,157.0,1.0,8.0,0.0,84.0,1,Home,0,0.0,2.0,1.0,1.0,2.0
Curtis Taylor,8.0,6.0,14.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,3.0,2.0,1.0,0.0,3.0,11.0,8.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,217.0,3.0,0.0,1.0,80.0,1,Home,0,2.0,2.0,1.0,3.0,6.0
Jack Mahony,6.0,7.0,13.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0,9.0,9.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,61.0,1.0,2.0,1.0,80.0,1,Home,0,2.0,1.0,1.0,5.0,4.0
Will Phillips,7.0,5.0,12.0,4.0,0.0,2.0,4.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,10.0,9.0,0.0,1.0,0.0,0.0,0.0,2.0,8.0,130.0,0.0,0.0,0.0,65.0,1,Home,0,4.0,3.0,4.0,8.0,3.0
Shaun Atley,5.0,6.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,3.0,8.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,133.0,2.0,3.0,0.0,87.0,1,Home,0,0.0,0.0,0.0,2.0,2.0
Tristan Xerri,5.0,6.0,11.0,3.0,0.0,1.0,2.0,7.0,1.0,1.0,3.0,7.0,0.0,0.0,5.0,11.0,1.0,6.0,2.0,0.0,4.0,0.0,2.0,1.0,3.0,111.0,3.0,1.0,0.0,93.0,1,Home,0,1.0,3.0,2.0,2.0,5.0
Robbie Tarrant,7.0,3.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,3.0,7.0,7.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,222.0,0.0,2.0,0.0,76.0,1,Home,0,1.0,1.0,0.0,1.0,3.0
Kayne Turner,9.0,1.0,10.0,3.0,1.0,0.0,3.0,0.0,0.0,3.0,2.0,2.0,0.0,3.0,0.0,4.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,225.0,5.0,1.0,0.0,69.0,1,Home,0,3.0,3.0,3.0,2.0,2.0
