Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,HomeAway,Brownlow Votes,Uncontested Marks,Marks Outside 50,Tackles Outside 50,Behind Assists,Ineffective Disposals
Bachar Houli,21.0,10.0,31.0,10.0,1.0,0.0,1.0,0.0,2.0,6.0,0.0,2.0,4.0,1.0,0.0,5.0,21.0,26.0,0.0,1.0,3.0,2.0,0.0,0.0,6.0,665.0,6.0,2.0,0.0,86.0,1,Home,3,10.0,9.0,1.0,4.0,5.0
Jayden Short,24.0,2.0,26.0,9.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,8.0,1.0,0.0,2.0,19.0,22.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,699.0,6.0,3.0,0.0,90.0,1,Home,0,9.0,9.0,0.0,3.0,4.0
Nathan Broad,20.0,5.0,25.0,11.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,3.0,6.0,2.0,1.0,10.0,15.0,20.0,3.0,0.0,2.0,0.0,0.0,0.0,3.0,362.0,2.0,10.0,0.0,98.0,1,Home,0,8.0,11.0,2.0,3.0,5.0
Trent Cotchin,13.0,11.0,24.0,4.0,0.0,0.0,2.0,0.0,0.0,5.0,7.0,1.0,1.0,2.0,0.0,12.0,12.0,15.0,1.0,0.0,3.0,0.0,2.0,5.0,5.0,320.0,2.0,3.0,0.0,63.0,1,Home,0,3.0,4.0,2.0,5.0,9.0
Shai Bolton,12.0,10.0,22.0,7.0,3.0,1.0,2.0,0.0,0.0,10.0,3.0,1.0,0.0,0.0,1.0,7.0,15.0,16.0,1.0,2.0,1.0,2.0,1.0,2.0,10.0,529.0,4.0,0.0,1.0,84.0,1,Home,2,6.0,5.0,1.0,10.0,6.0
Toby Nankervis,12.0,8.0,20.0,3.0,0.0,0.0,4.0,18.0,0.0,2.0,3.0,3.0,1.0,3.0,1.0,13.0,8.0,11.0,1.0,0.0,3.0,0.0,0.0,3.0,3.0,215.0,5.0,5.0,0.0,78.0,1,Home,0,2.0,3.0,4.0,3.0,9.0
Marlion Pickett,9.0,10.0,19.0,6.0,0.0,0.0,4.0,3.0,0.0,1.0,5.0,3.0,2.0,0.0,2.0,9.0,10.0,17.0,0.0,0.0,5.0,0.0,2.0,3.0,3.0,291.0,3.0,2.0,0.0,80.0,1,Home,0,6.0,6.0,4.0,3.0,2.0
Jack Graham,13.0,4.0,17.0,4.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0,3.0,0.0,1.0,2.0,6.0,11.0,13.0,0.0,0.0,2.0,0.0,0.0,1.0,4.0,222.0,4.0,2.0,1.0,73.0,1,Home,0,4.0,4.0,1.0,3.0,4.0
David Astbury,12.0,4.0,16.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,3.0,13.0,14.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,221.0,2.0,6.0,0.0,96.0,1,Home,1,12.0,12.0,1.0,1.0,2.0
Kamdyn Mcintosh,11.0,4.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,1.0,0.0,5.0,9.0,10.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,385.0,4.0,3.0,0.0,83.0,1,Home,0,5.0,5.0,0.0,3.0,5.0
Liam Baker,7.0,8.0,15.0,0.0,1.0,0.0,8.0,0.0,2.0,3.0,0.0,2.0,0.0,0.0,0.0,11.0,5.0,7.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,186.0,3.0,5.0,3.0,80.0,1,Home,0,0.0,0.0,5.0,2.0,8.0
Jake Aarts,10.0,5.0,15.0,7.0,1.0,1.0,5.0,0.0,0.0,2.0,1.0,7.0,0.0,2.0,4.0,6.0,9.0,11.0,1.0,1.0,2.0,0.0,0.0,1.0,4.0,184.0,4.0,3.0,3.0,87.0,1,Home,0,6.0,6.0,2.0,4.0,4.0
Shane Edwards,6.0,8.0,14.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,7.0,8.0,8.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,198.0,2.0,1.0,0.0,79.0,1,Home,0,4.0,4.0,3.0,3.0,6.0
Tom Lynch,12.0,2.0,14.0,12.0,3.0,5.0,1.0,2.0,2.0,4.0,1.0,2.0,0.0,0.0,0.0,6.0,9.0,8.0,4.0,7.0,1.0,0.0,0.0,1.0,11.0,360.0,1.0,1.0,0.0,100.0,1,Home,0,8.0,5.0,1.0,9.0,6.0
Noah Balta,11.0,3.0,14.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,5.0,8.0,14.0,4.0,0.0,1.0,0.0,0.0,0.0,3.0,289.0,1.0,7.0,0.0,72.0,1,Home,0,5.0,9.0,0.0,3.0,0.0
Riley C-Dawkins,4.0,10.0,14.0,3.0,0.0,0.0,5.0,0.0,0.0,1.0,5.0,2.0,0.0,2.0,0.0,11.0,5.0,10.0,0.0,1.0,1.0,0.0,3.0,2.0,1.0,143.0,3.0,3.0,0.0,70.0,1,Home,0,3.0,2.0,5.0,1.0,4.0
Dylan Grimes,8.0,4.0,12.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,5.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,203.0,3.0,7.0,0.0,84.0,1,Home,0,3.0,3.0,2.0,4.0,3.0
Daniel Rioli,5.0,6.0,11.0,3.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,7.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,208.0,2.0,2.0,0.0,72.0,1,Home,0,3.0,3.0,2.0,3.0,2.0
Jack Ross,6.0,4.0,10.0,4.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,2.0,7.0,9.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,163.0,1.0,1.0,0.0,70.0,1,Home,0,4.0,4.0,3.0,2.0,1.0
Jack Riewoldt,8.0,1.0,9.0,7.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,3.0,2.0,6.0,5.0,1.0,4.0,0.0,0.0,0.0,0.0,4.0,251.0,5.0,1.0,0.0,95.0,1,Home,0,6.0,3.0,0.0,4.0,4.0
